id,start_timestamp,duration,start_frame_index,end_frame_index,norm_pos_x,norm_pos_y,dispersion,confidence,method,gaze_point_3d_x,gaze_point_3d_y,gaze_point_3d_z,base_data
0,683755.9730835,80.69049997720867,0,1,0.489817157503889,0.6704568712630609,1.4458443589592291,0.9165387394882384,3d gaze,-0.7115913368212973,-18.88515798556054,91.81584126390423,683755.9730835 683755.977118 683755.9811525 683755.985187 683755.9892215 683755.993256 683755.9972905 683756.0013255 683756.00536 683756.0093944999 683756.013429 683756.0174635 683756.021498 683756.0255325 683756.029567 683756.0336015 683756.037636 683756.0416705 683756.0457049999 683756.0497395 683756.053774
1,683756.2676039999,84.72500008065253,7,10,0.5259943932581456,0.6900942435507799,1.2110651919771187,0.884921442378651,3d gaze,5.7405938091641335,-24.86307900628591,110.47917441907724,683756.2676039999 683756.2716385 683756.275673 683756.2797075 683756.283742 683756.2877765 683756.291811 683756.2958455 683756.2998800001 683756.3039145 683756.3079495 683756.311984 683756.3160185 683756.320053 683756.3240875 683756.328122 683756.3321565 683756.336191 683756.3402255 683756.34426 683756.3482945 683756.352329
2,683756.3563635,217.8645000094548,10,17,0.516123940769487,0.670617082230475,0.7505478175791543,0.8840414020750258,3d gaze,4.6588119357926026,-26.43540298339511,128.61000945437056,683756.3563635 683756.3603985 683756.364433 683756.3725020001 683756.3765364999 683756.380571 683756.3846055 683756.38864 683756.392461 683756.404778 683756.4088125 683756.4128469999 683756.4168815 683756.420916 683756.424737 683756.437054 683756.4410885 683756.445123 683756.453192 683756.4572265 683756.4612615 683756.465083 683756.4773995 683756.481434 683756.4854685001 683756.493538 683756.4975725 683756.501607 683756.5056415 683756.509676 683756.5137105 683756.517745 683756.5217795 683756.525814 683756.533883 683756.5379175 683756.541952 683756.5459865 683756.550021 683756.5540555 683756.55809 683756.5621245 683756.566159 683756.5701935 683756.574228
3,683756.6589535,129.10500005818903,19,23,0.5025772075484305,0.6621521582510833,1.4427195196066769,0.9145916709394166,3d gaze,1.2430544586609966,-18.53293770699364,93.72268777280684,683756.6589535 683756.662988 683756.6670225 683756.671057 683756.6750915 683756.679126 683756.6831605 683756.687195 683756.6912295 683756.695264 683756.6992985 683756.703333 683756.7073675 683756.711402 683756.7154365 683756.719471 683756.7235055 683756.72754 683756.7315745 683756.735609 683756.7396435 683756.743678 683756.7477125 683756.751747 683756.7557815 683756.759816 683756.7638505 683756.767885 683756.7719195 683756.7759545 683756.7799895 683756.7840239999 683756.7880585
4,683756.792093,80.68999997340143,23,25,0.5124110093080022,0.6768579448450416,1.3952651705571972,0.9082673745495933,3d gaze,2.641962857418883,-19.046080173850424,89.88175460346616,683756.792093 683756.7961275 683756.800162 683756.8041965 683756.808231 683756.8122655 683756.8163000001 683756.8203345 683756.824369 683756.8284035 683756.832438 683756.8364725 683756.840507 683756.8445415 683756.848576 683756.8526105 683756.8566449999 683756.8606795 683756.864714 683756.8687485 683756.872783
5,683756.8768175,125.07049995474517,26,29,0.518888835009025,0.6925347438020155,0.8433687456138174,0.9441434722393751,3d gaze,3.5488730878197936,-20.056462000000963,88.29449075860495,683756.8768175 683756.880852 683756.8848865 683756.8889210001 683756.8929555 683756.89699 683756.9010245 683756.905059 683756.9090935 683756.913128 683756.9171625 683756.921197 683756.925232 683756.9292669999 683756.9333015 683756.937336 683756.9413705 683756.945405 683756.9494395 683756.953474 683756.9575085 683756.961543 683756.9655774999 683756.969612 683756.9736465 683756.977681 683756.9817155 683756.98575 683756.9897845 683756.993819 683756.9978535 683757.0018879999
6,683757.16709,282.4170000385493,34,43,0.22628590886260297,0.5392916096984607,0.6347471436965769,0.8055044112768326,3d gaze,-334.2683097006196,-64.00119777918862,700.1006510341062,683757.16709 683757.449507
7,683757.990347,84.72550008445978,59,61,0.5958481460885231,0.7955625866069793,1.1155662346709967,0.8724792230696905,3d gaze,20.123638917157574,-38.84041369883615,115.77182825195199,683757.990347 683757.9943815 683757.998416 683758.0024505 683758.006485 683758.0105195 683758.014554 683758.018589 683758.0226235 683758.026658 683758.0306925001 683758.034727 683758.0427965 683758.046831 683758.0508655 683758.0549 683758.0589345 683758.062969 683758.0670035 683758.071038 683758.0750725
8,683758.0831415,141.20850001927465,62,66,0.5856428557447914,0.8030775781629839,1.1003209533709624,0.8660424767118512,3d gaze,18.801378755950854,-41.26440810507923,120.44591436406293,683758.0831415 683758.087176 683758.0912105 683758.095245 683758.0992795 683758.103314 683758.1073485 683758.1154175 683758.119452 683758.1234865 683758.127521 683758.1315555 683758.13559 683758.1396245 683758.143659 683758.1476935 683758.151728 683758.1557625 683758.159797 683758.1638315 683758.167866 683758.1719005 683758.1799695 683758.1840045 683758.188039 683758.1961085 683758.200143 683758.2041775 683758.208212 683758.2122465 683758.216281 683758.2203154999 683758.22435
9,683758.232205,96.8290000455454,66,69,0.5262726282013461,0.7054341542730266,0.16776575302475963,1.0,3d gaze,25.811980697946748,-117.8831176486583,491.3858465269595,683758.232205 683758.240274 683758.248343 683758.256412 683758.264481 683758.27255 683758.280619 683758.288688 683758.296757 683758.304826 683758.312895 683758.320964 683758.329034
