localTimestamp,deviceTimestamp,step,confidence,surfaceX,surfaceY,imageX,imageY
1749145074.694,929007.537642,, 1.0000,0.382042,0.242691,564.774895,446.269137
1749145074.695,929007.541677,, 1.0000,0.377401,0.247326,563.121912,445.078132
1749145074.695,929007.545711,, 1.0000,0.378978,0.243751,563.700755,445.971252
1749145074.696,929007.549746,, 1.0000,0.379145,0.237668,563.811360,447.459342
1749145074.696,929007.553780,, 0.9941,0.380709,0.230547,564.416373,449.218290
1749145074.696,929007.557815,, 0.9941,0.373074,0.229322,561.774007,449.420531
1749145074.696,929007.561849,, 0.9912,0.376417,0.223855,562.982805,450.798251
1749145074.696,929007.565884,, 0.9912,0.374999,0.230455,562.433103,449.168277
1749145074.696,929007.569918,, 1.0000,0.375960,0.226550,562.800718,450.134257
1749145074.729,929007.573953,, 1.0000,0.370380,0.217073,560.238581,451.720543
1749145074.729,929007.577987,, 1.0000,0.373488,0.211690,561.365277,453.075479
1749145074.730,929007.582022,, 1.0000,0.375600,0.211958,562.096253,453.036953
1749145074.730,929007.586056,, 1.0000,0.379269,0.205143,563.430640,454.748930
1749145074.730,929007.590091,, 1.0000,0.377072,0.192251,562.781937,457.870667
1749145074.731,929007.594125,, 1.0000,0.377885,0.185944,563.120180,459.422069
1749145074.731,929007.598159,, 1.0000,0.373180,0.191662,561.435880,457.965089
1749145074.732,929007.602194,, 1.0000,0.376154,0.189300,562.489311,458.580084
1749145074.759,929007.606229,, 1.0000,0.371340,0.185260,561.330260,459.246074
1749145074.759,929007.610264,, 1.0000,0.371774,0.175604,561.565615,461.610555
1749145074.760,929007.614298,, 0.9858,0.375474,0.186750,562.759948,458.936035
1749145074.760,929007.618333,, 0.9858,0.376042,0.188471,562.943151,458.522985
1749145074.760,929007.622367,, 1.0000,0.377864,0.189830,563.567338,458.214832
1749145074.760,929007.626402,, 0.9511,0.380067,0.187642,564.354963,458.777876
1749145074.760,929007.630436,, 0.9511,0.386182,0.190825,566.461480,458.079972
1749145074.760,929007.634471,, 1.0000,0.387120,0.190162,566.794468,458.254193
1749145074.791,929007.638505,, 0.9834,0.392227,0.185895,568.602698,459.462687
1749145074.792,929007.642540,, 0.9834,0.390467,0.187335,567.976074,459.088085
1749145074.792,929007.646574,, 1.0000,0.392045,0.188446,568.517953,458.837152
1749145074.792,929007.650609,, 1.0000,0.391734,0.189280,568.402517,458.629282
1749145074.792,929007.654643,, 1.0000,0.389766,0.193693,567.678412,457.525662
1749145074.792,929007.658678,, 0.9961,0.388108,0.194676,567.091555,457.263974
1749145074.792,929007.662712,, 0.9961,0.380927,0.189350,564.628170,458.471594
1749145074.793,929007.666747,, 0.9956,0.378875,0.190734,563.899989,458.106771
1749145074.794,929007.670781,, 0.9956,0.384146,0.193931,565.714291,457.394382
1749145074.823,929007.674815,, 0.9957,0.383341,0.204356,565.026409,455.022861
1749145074.824,929007.678850,, 0.9957,0.388097,0.202121,566.702016,455.631109
1749145074.824,929007.682886,, 0.9463,0.385805,0.202729,565.898373,455.452672
1749145074.824,929007.686920,, 0.9463,0.389440,0.205355,567.141209,454.857769
1749145074.824,929007.690955,, 0.9559,0.389266,0.204610,567.086968,455.037560
1749145074.824,929007.694989,, 0.9559,0.390840,0.206923,567.614803,454.492428
1749145074.824,929007.699024,, 0.9956,0.388678,0.205769,566.872070,454.746628
1749145074.824,929007.703058,, 0.9956,0.382871,0.188159,565.004298,458.977462
1749145074.859,929007.707093,, 0.9471,0.382325,0.186148,565.291827,459.805944
1749145074.859,929007.711127,, 0.9471,0.374884,0.177360,562.770535,461.854898
1749145074.859,929007.715162,, 0.9938,0.373767,0.177731,562.377999,461.749771
1749145074.859,929007.719196,, 0.9780,0.366751,0.174764,559.956306,462.382690
1749145074.859,929007.723231,, 0.9842,0.365448,0.176785,559.484743,461.871767
1749145074.859,929007.727265,, 1.0000,0.356850,0.165020,556.585287,464.633039
1749145074.859,929007.731300,, 1.0000,0.356566,0.168435,556.457739,463.795223
1749145074.859,929007.735334,, 1.0000,0.353346,0.155204,555.446001,466.984763
1749145074.859,929007.739369,, 1.0000,0.353080,0.155686,555.348997,466.863366
1749145074.860,929007.743403,, 1.0000,0.350779,0.154655,554.555137,467.085074
1749145074.892,929007.747437,, 1.0000,0.350322,0.157597,554.395423,466.377196
1749145074.892,929007.751472,, 1.0000,0.347909,0.156080,553.568103,466.716086
1749145074.892,929007.755507,, 0.9770,0.351013,0.144642,554.749414,469.553380
1749145074.892,929007.759541,, 0.9770,0.351082,0.143195,554.786221,469.908134
1749145074.892,929007.763576,, 0.9752,0.351479,0.143402,554.922745,469.862792
1749145074.893,929007.767611,, 0.9752,0.347469,0.138260,553.570514,471.066838
1749145074.893,929007.771645,, 0.9853,0.348851,0.140033,554.036440,470.651600
1749145074.924,929007.775680,, 0.9853,0.340372,0.125574,551.002580,474.059304
1749145074.925,929007.779714,, 1.0000,0.342307,0.123800,551.689913,474.518147
1749145074.925,929007.783749,, 1.0000,0.345481,0.130834,552.729869,472.839937
1749145074.925,929007.787783,, 1.0000,0.344668,0.138666,552.379136,470.914836
1749145074.925,929007.791818,, 1.0000,0.341327,0.140394,551.204080,470.449195
1749145074.925,929007.795852,, 0.9480,0.342378,0.145858,551.521091,469.127093
1749145074.925,929007.799887,, 0.9480,0.348119,0.148631,553.489387,468.523846
1749145074.925,929007.803921,, 1.0000,0.350223,0.147283,554.231592,468.880619
1749145074.961,929007.807956,, 1.0000,0.345700,0.145048,552.919273,469.378912
1749145074.961,929007.811990,, 0.9984,0.347395,0.143285,553.525478,469.832883
1749145074.961,929007.816025,, 0.9984,0.346243,0.151302,553.050457,467.856919
1749145074.961,929007.820059,, 1.0000,0.347653,0.153341,553.522600,467.377402
1749145074.961,929007.824093,, 1.0000,0.345699,0.147640,552.894834,468.745050
1749145074.961,929007.828128,, 1.0000,0.347648,0.148956,553.561356,468.449667
1749145074.961,929007.832162,, 1.0000,0.345294,0.142459,552.801672,470.006406
1749145074.961,929007.836197,, 0.9995,0.346281,0.144236,553.128842,469.585377
1749145074.961,929007.840232,, 0.9995,0.343826,0.143816,552.278223,469.654918
1749145074.992,929007.844267,, 1.0000,0.345126,0.146819,552.145605,468.770813
1749145074.993,929007.848301,, 1.0000,0.343950,0.148353,551.723910,468.380519
1749145074.993,929007.852336,, 1.0000,0.343978,0.144805,551.764027,469.248131
1749145074.993,929007.856370,, 1.0000,0.340634,0.151670,550.543258,467.525966
1749145074.993,929007.860405,, 1.0000,0.339944,0.159060,550.239836,465.710078
1749145074.993,929007.864440,, 0.9798,0.334650,0.153282,548.450326,467.052966
1749145074.993,929007.868474,, 0.9798,0.335545,0.150305,548.787034,467.792618
1749145074.993,929007.872509,, 1.0000,0.341552,0.152383,550.856118,467.363614
1749145075.030,929007.876543,, 1.0000,0.342262,0.146873,551.144372,468.819241
1749145075.030,929007.880578,, 0.9952,0.333642,0.136091,548.237060,471.341071
1749145075.030,929007.884612,, 0.9952,0.333706,0.134563,548.272360,471.715445
1749145075.030,929007.888647,, 0.9984,0.330014,0.131486,547.014182,472.418707
1749145075.031,929007.892681,, 0.9984,0.329433,0.132714,546.801418,472.110865
1749145075.031,929007.896715,, 1.0000,0.328042,0.123965,546.392365,474.231525
1749145075.031,929007.900750,, 1.0000,0.325428,0.128444,545.444160,473.101594
1749145075.066,929007.904784,, 1.0000,0.326739,0.133356,546.100612,472.205732
1749145075.066,929007.908819,, 1.0000,0.325169,0.136364,545.527404,471.449695
1749145075.066,929007.912854,, 1.0000,0.320753,0.137812,543.973007,471.036261
1749145075.066,929007.916889,, 0.9066,0.319176,0.143038,543.378840,469.738037
1749145075.066,929007.920923,, 0.9066,0.324475,0.138343,545.268357,470.956678
1749145075.066,929007.924958,, 0.9878,0.323522,0.140849,544.914836,470.331620
1749145075.066,929007.928992,, 0.9878,0.319826,0.135937,543.665132,471.482056
1749145075.066,929007.933027,, 1.0000,0.319510,0.136696,543.548273,471.292128
1749145075.066,929007.937061,, 1.0000,0.327554,0.139047,546.337617,470.826032
1749145075.066,929007.941096,, 1.0000,0.328351,0.137355,546.630108,471.250378
1749145075.094,929007.945130,, 1.0000,0.330366,0.139283,547.144788,471.150984
1749145075.094,929007.949165,, 0.9823,0.329445,0.141784,546.803512,470.527879
1749145075.094,929007.953199,, 0.9823,0.331498,0.144141,547.499638,469.979151
1749145075.094,929007.957234,, 1.0000,0.330799,0.145701,547.243477,469.589022
