Timestamp,Local time,Active Focus,Focus,Active Engagement,Engagement,Active Excitement,Excitement,Active Interest,Interest,Active Relaxation,Relaxation,Active Stress,Stress
1749145064.4582,10:37:44.458,false,-1,true,0.710088,true,0.393781,true,0.455867,true,0.373086,true,0.307159
1749145064.9585,10:37:44.958,false,-1,true,0.69107,true,0.406493,true,0.44947,true,0.373094,true,0.272524
1749145065.4581,10:37:45.458,false,-1,true,0.614428,true,0.419198,true,0.448448,true,0.390274,true,0.2496
1749145065.9577,10:37:45.957,false,-1,true,0.614378,true,0.427077,true,0.449166,true,0.420761,true,0.249694
1749145066.4584,10:37:46.458,false,-1,true,0.692802,true,0.427059,true,0.451812,true,0.4693,true,0.266141
1749145066.9584,10:37:46.958,false,-1,true,0.69464,true,0.4218,true,0.455837,true,0.516587,true,0.308648
1749145067.4577,10:37:47.457,false,-1,true,0.694522,true,0.408828,true,0.460351,true,0.516532,true,0.319996
1749145067.9581,10:37:47.958,false,-1,true,0.638636,true,0.398874,true,0.463966,true,0.48769,true,0.320336
1749145068.4575,10:37:48.457,false,-1,true,0.629446,true,0.389396,true,0.466737,true,0.457899,true,0.32036
1749145068.9572,10:37:48.957,false,-1,true,0.629387,true,0.379376,true,0.468491,true,0.44446,true,0.336849
1749145069.458,10:37:49.458,false,-1,true,0.635395,true,0.367506,true,0.468262,true,0.436773,true,0.337091
1749145069.9579,10:37:49.957,false,-1,true,0.666909,true,0.3543,true,0.465558,true,0.424549,true,0.337106
1749145070.4571,10:37:50.457,false,-1,true,0.66682,true,0.347171,true,0.461686,true,0.419712,true,0.310834
1749145070.9576,10:37:50.957,false,-1,true,0.608836,true,0.347181,true,0.459552,true,0.418549,true,0.294461
1749145071.4571,10:37:51.457,false,-1,true,0.60879,true,0.354783,true,0.460865,true,0.418542,true,0.294502
1749145071.9563,10:37:51.956,false,-1,true,0.692115,true,0.362503,true,0.464203,true,0.431739,true,0.303905
1749145072.4568,10:37:52.456,false,-1,true,0.729064,true,0.372998,true,0.466777,true,0.437674,true,0.306041
1749145072.9566,10:37:52.956,false,-1,true,0.73092,true,0.378571,true,0.468515,true,0.43766,true,0.317128
1749145073.4559,10:37:53.455,false,-1,true,0.735173,true,0.378571,true,0.469328,true,0.432102,true,0.328342
1749145073.9563,10:37:53.956,false,-1,true,0.735005,true,0.373383,true,0.469882,true,0.43209,true,0.351234
1749145074.4561,10:37:54.456,false,-1,true,0.738928,true,0.361415,true,0.470835,true,0.439344,true,0.351941
