Timestamp,Local time,Battery Level,Battery Percent,Wireless Signal,Overall Quality,Quality Sensor 0,Quality Sensor 1,Quality Sensor 2,Quality Sensor 3,Quality Sensor 4
"1783980093.7702","15:01:33.770","4","93","1.0","25","1","1","1","1","1"
"1783980094.2698","15:01:34.269","4","93","1.0","25","1","1","1","1","1"
"1783980094.7695","15:01:34.769","4","93","1.0","25","2","2","1","0","2"
"1783980095.2697","15:01:35.269","4","93","1.0","17","1","1","2","0","1"
"1783980095.7689","15:01:35.768","4","93","1.0","17","1","1","2","0","1"
"1783980096.2683","15:01:36.268","4","93","1.0","17","1","1","1","0","1"
"1783980096.769","15:01:36.769","4","93","1.0","25","1","1","1","1","1"
"1783980097.2688","15:01:37.268","4","93","1.0","25","1","1","1","1","1"
"1783980097.7681","15:01:37.768","4","93","1.0","17","1","2","1","0","1"
"1783980098.2683","15:01:38.268","4","93","1.0","17","1","2","1","0","1"
"1783980098.7681","15:01:38.768","4","93","1.0","17","1","2","1","0","1"
"1783980099.2678","15:01:39.267","4","93","1.0","42","2","2","2","1","2"
"1783980099.7678","15:01:39.767","4","93","1.0","17","1","1","2","0","2"
"1783980100.2675","15:01:40.267","4","93","1.0","17","1","1","2","0","1"
"1783980100.7673","15:01:40.767","4","93","1.0","25","1","1","1","1","1"
"1783980101.2672","15:01:41.267","4","93","1.0","17","1","2","1","0","2"
"1783980101.7672","15:01:41.767","4","93","1.0","42","2","2","2","1","2"
"1783980102.2667","15:01:42.266","4","93","1.0","42","2","4","2","1","4"
"1783980102.7669","15:01:42.766","4","93","1.0","58","4","4","2","1","4"
"1783980103.2668","15:01:43.266","4","93","1.0","75","4","4","4","1","4"
"1783980103.7662","15:01:43.766","4","93","1.0","83","4","4","4","2","4"
"1783980104.2665","15:01:44.266","4","93","1.0","83","4","4","4","2","4"
"1783980104.7662","15:01:44.766","4","93","1.0","83","4","4","4","2","4"
"1783980105.2659","15:01:45.265","4","93","1.0","83","4","4","4","2","4"
"1783980105.7657","15:01:45.765","4","93","1.0","83","4","4","4","2","4"
"1783980106.2658","15:01:46.265","4","93","1.0","83","4","4","4","2","4"
"1783980106.765","15:01:46.765","4","93","1.0","83","4","4","4","2","4"
"1783980107.2653","15:01:47.265","4","93","1.0","25","1","2","2","0","2"
"1783980107.7653","15:01:47.765","4","93","1.0","17","1","2","1","0","1"
"1783980108.2653","15:01:48.265","4","93","1.0","25","1","1","1","1","1"
"1783980108.7652","15:01:48.765","4","93","1.0","17","1","1","1","0","1"
"1783980109.2655","15:01:49.265","4","93","1.0","17","1","1","1","0","1"
"1783980109.7654","15:01:49.765","4","93","1.0","17","1","1","1","0","1"
"1783980110.265","15:01:50.265","4","93","1.0","17","1","1","1","0","1"
"1783980110.7653","15:01:50.765","4","93","1.0","17","1","1","1","0","1"
"1783980111.2647","15:01:51.264","4","93","1.0","17","1","1","1","0","1"
"1783980111.764","15:01:51.764","4","93","1.0","17","1","1","1","0","1"
"1783980112.2642","15:01:52.264","4","93","1.0","17","1","1","1","0","1"
"1783980112.7637","15:01:52.763","4","93","1.0","17","1","2","1","0","1"
"1783980113.2635","15:01:53.263","4","93","1.0","17","1","2","2","0","1"
"1783980113.7638","15:01:53.763","4","93","1.0","25","1","2","1","1","1"
"1783980114.264","15:01:54.264","4","93","1.0","25","1","2","1","1","1"
"1783980114.7635","15:01:54.763","4","93","1.0","17","1","1","2","0","2"
"1783980115.2639","15:01:55.263","4","93","1.0","17","1","1","2","0","2"
"1783980115.764","15:01:55.764","4","93","1.0","17","1","1","1","0","1"
"1783980116.2632","15:01:56.263","4","93","1.0","17","1","2","1","0","1"
"1783980116.7633","15:01:56.763","4","93","1.0","0","0","0","1","1","0"
"1783980117.2636","15:01:57.263","4","93","1.0","17","1","1","0","2","2"
"1783980117.7628","15:01:57.762","4","93","1.0","33","2","2","1","2","1"
"1783980118.2633","15:01:58.263","4","93","1.0","25","1","1","2","2","1"
"1783980118.7629","15:01:58.762","4","93","1.0","33","1","2","1","4","2"
"1783980119.2624","15:01:59.262","4","93","1.0","8","0","0","1","1","1"
"1783980119.762","15:01:59.762","4","93","1.0","0","0","1","0","0","1"
"1783980120.2621","15:02:00.262","4","93","1.0","17","2","2","0","0","2"
"1783980120.7619","15:02:00.761","4","93","1.0","50","4","4","2","0","4"
"1783980121.2618","15:02:01.261","4","93","1.0","33","2","4","2","0","4"
"1783980121.762","15:02:01.762","4","93","1.0","50","4","4","2","0","4"
"1783980122.2615","15:02:02.261","4","93","1.0","50","4","4","2","0","4"
"1783980122.7611","15:02:02.761","4","93","1.0","25","1","2","2","0","2"
"1783980123.261","15:02:03.261","4","93","1.0","17","1","2","0","1","1"
"1783980123.7604","15:02:03.760","4","93","1.0","25","1","2","1","1","1"
"1783980124.26","15:02:04.260","4","93","1.0","0","0","0","1","2","0"
"1783980124.7604","15:02:04.760","4","93","1.0","0","0","0","0","0","0"
"1783980125.2599","15:02:05.259","4","93","1.0","8","1","2","0","0","2"
"1783980125.7593","15:02:05.759","4","93","1.0","33","2","4","2","0","4"
"1783980126.2594","15:02:06.259","4","93","1.0","33","4","2","2","0","4"
"1783980126.7596","15:02:06.759","4","93","1.0","33","2","2","2","0","2"
"1783980127.2588","15:02:07.258","4","93","1.0","25","1","2","2","0","2"
"1783980127.7589","15:02:07.758","4","93","1.0","17","1","2","1","0","2"
"1783980128.2589","15:02:08.258","4","93","1.0","42","2","2","2","1","4"
"1783980128.7582","15:02:08.758","4","93","1.0","50","4","4","2","0","4"
"1783980129.2584","15:02:09.258","4","93","1.0","50","4","2","4","0","4"
"1783980129.7587","15:02:09.758","4","93","1.0","50","4","2","4","0","4"
"1783980130.2579","15:02:10.257","4","93","1.0","50","4","2","4","0","4"
"1783980130.7579","15:02:10.757","4","93","1.0","25","2","1","2","0","4"
"1783980131.2577","15:02:11.257","4","93","1.0","42","4","2","2","1","4"
"1783980131.757","15:02:11.757","4","93","1.0","67","4","4","4","0","4"
"1783980132.2574","15:02:12.257","4","93","1.0","67","4","4","4","0","4"
"1783980132.7574","15:02:12.757","4","93","1.0","67","4","4","4","0","4"
"1783980133.2566","15:02:13.256","4","93","1.0","67","4","4","4","0","4"
"1783980133.7565","15:02:13.756","4","93","1.0","17","1","1","2","0","1"
"1783980134.2567","15:02:14.256","4","93","1.0","0","0","1","0","0","1"
"1783980134.7566","15:02:14.756","4","93","1.0","25","2","2","1","0","4"
"1783980135.2564","15:02:15.256","4","93","1.0","50","4","4","2","0","4"
"1783980135.7569","15:02:15.756","4","93","1.0","67","4","4","4","0","4"
"1783980136.2568","15:02:16.256","4","93","1.0","33","2","2","4","0","4"
"1783980136.7564","15:02:16.756","4","93","1.0","42","2","4","2","1","4"
"1783980137.2565","15:02:17.256","4","93","1.0","50","4","2","2","2","4"
