Timestamp,Local time,Counter,Interpolated,Accelerometer X,Accelerometer Y,Accelerometer Z,Magnetometer X,Magnetometer Y,Magnetometer Z,Quaternion 0,Quaternion 1,Quaternion 2,Quaternion 3
1783977926.7743,14:25:26.774,30,false,0.384041,-0.535889,0.309753,0.68512,0.992203,-0.062013,-0.229984,-27.219344,-55.18443,15.801195
1783977926.8054,14:25:26.805,31,false,0.385996,-0.536438,0.306763,0.684937,1.002457,-0.040528,-0.237797,-27.219009,-55.064324,15.731413
1783977926.8367,14:25:26.836,0,false,0.386729,-0.536926,0.305664,0.684631,1.008316,-0.032715,-0.240726,-27.158892,-54.941274,15.683564
1783977926.8681,14:25:26.868,1,false,0.39082,-0.539063,0.302002,0.682251,0.979995,-0.02295,-0.252445,-27.179556,-54.83053,15.715268
1783977926.8994,14:25:26.899,2,false,0.394121,-0.541016,0.299438,0.679932,1.00441,0.004395,-0.251957,-27.287876,-54.745814,15.683987
1783977926.9308,14:25:26.930,3,false,0.39839,-0.54425,0.296204,0.67627,0.965835,0.025879,-0.249516,-27.190965,-54.654615,15.64088
1783977926.9621,14:25:26.962,4,false,0.401424,-0.545776,0.294861,0.673828,0.9673,0.05713,-0.221683,-27.253283,-54.572537,15.602084
1783977926.9934,14:25:26.993,5,false,0.403979,-0.547363,0.293579,0.67157,0.972671,0.069337,-0.227543,-27.324323,-54.304266,15.522306
1783977927.0246,14:25:27.024,6,false,0.406655,-0.549194,0.292175,0.669067,0.938979,0.097658,-0.21387,-27.403213,-54.032915,15.644906
1783977927.0557,14:25:27.055,7,false,0.408882,-0.549438,0.29126,0.667908,0.966812,0.111818,-0.228519,-27.474214,-53.908329,15.605707
1783977927.0869,14:25:27.086,8,false,0.410333,-0.549744,0.290039,0.667297,0.974136,0.120119,-0.23389,-27.612884,-53.601802,15.570428
1783977927.118,14:25:27.118,9,false,0.411026,-0.549805,0.28894,0.667297,0.994644,0.118654,-0.238773,-27.662918,-53.400697,15.508769
1783977927.1493,14:25:27.149,10,false,0.411046,-0.549866,0.288513,0.667419,0.971206,0.104005,-0.238773,-27.692994,-53.354288,15.46823
1783977927.1805,14:25:27.180,11,false,0.411239,-0.549744,0.28833,0.66748,0.985855,0.07422,-0.245609,-27.82474,-53.16298,15.431745
1783977927.2116,14:25:27.211,12,false,0.41148,-0.5495,0.288452,0.66748,0.993668,0.064454,-0.247562,-27.913404,-53.035665,15.428816
1783977927.243,14:25:27.243,13,false,0.411937,-0.549255,0.289673,0.66687,0.989761,0.07129,-0.229984,-28.008155,-53.085574,15.411227
1783977927.2743,14:25:27.274,14,false,0.412046,-0.54895,0.291077,0.666443,0.965347,0.073243,-0.229007,-28.078477,-53.145446,15.559888
1783977927.3056,14:25:27.305,15,false,0.412385,-0.548279,0.291443,0.666626,0.979507,0.085939,-0.224613,-28.171674,-52.975023,15.48433
1783977927.337,14:25:27.337,16,false,0.412341,-0.547913,0.291077,0.667114,0.978042,0.069337,-0.242191,-28.076106,-52.941272,15.625681
1783977927.3683,14:25:27.368,17,false,0.412123,-0.547546,0.290955,0.667603,0.992691,0.07422,-0.237797,-27.930279,-52.851082,15.737943
1783977927.3997,14:25:27.399,18,false,0.410979,-0.547363,0.290955,0.668457,0.971695,0.036133,-0.233402,-27.948573,-52.84468,15.629625
1783977927.431,14:25:27.431,19,false,0.410331,-0.547058,0.291321,0.668945,0.994644,0.047364,-0.245609,-28.024854,-52.704333,15.472324
1783977927.4621,14:25:27.462,20,false,0.4091,-0.546814,0.291687,0.669739,0.979019,0.038087,-0.231449,-28.168275,-52.652791,15.405522
1783977927.4933,14:25:27.493,21,false,0.407753,-0.546326,0.292664,0.670532,0.993179,0.038087,-0.230961,-28.16277,-52.696125,15.435123
1783977927.5244,14:25:27.524,22,false,0.406976,-0.546143,0.292969,0.671021,0.982925,0.03418,-0.226566,-28.053138,-52.660357,15.521579
1783977927.5556,14:25:27.555,23,false,0.405911,-0.546021,0.293274,0.671631,1.000015,0.03711,-0.225589,-27.924562,-52.717889,15.479759
1783977927.5869,14:25:27.586,24,false,0.40478,-0.546021,0.293579,0.67218,0.990738,0.03418,-0.224613,-27.868659,-52.650037,15.501937
1783977927.6182,14:25:27.618,25,false,0.404032,-0.545959,0.293884,0.672546,0.989273,0.033204,-0.235355,-27.878161,-52.603924,15.432173
1783977927.6496,14:25:27.649,26,false,0.402912,-0.545959,0.293884,0.673218,0.987808,0.034668,-0.217777,-27.841852,-52.637191,15.474063
1783977927.6809,14:25:27.680,27,false,0.402491,-0.545959,0.293762,0.673523,0.989761,0.021485,-0.238773,-27.854035,-52.69704,15.541672
1783977927.7123,14:25:27.712,28,false,0.402574,-0.545776,0.294128,0.673462,0.996109,0.036622,-0.226566,-27.805185,-52.810719,15.587566
1783977927.7436,14:25:27.743,29,false,0.402574,-0.545776,0.294128,0.673462,0.99855,0.03125,-0.224125,-27.850942,-52.823307,15.613916
1783977927.7748,14:25:27.774,30,false,0.402606,-0.545837,0.29425,0.67334,0.973648,0.047852,-0.226566,-27.787447,-52.939313,15.637632
1783977927.8059,14:25:27.805,31,false,0.402306,-0.545715,0.294189,0.673645,0.984878,0.042969,-0.226566,-27.670486,-52.879226,15.67393
1783977927.837,14:25:27.837,0,false,0.401857,-0.545593,0.294189,0.674011,0.980484,0.04004,-0.247562,-27.699806,-52.855056,15.721552
1783977927.8682,14:25:27.868,1,false,0.401268,-0.545532,0.294128,0.674438,0.986831,0.047852,-0.245609,-27.666378,-52.878164,15.644781
1783977927.8993,14:25:27.899,2,false,0.400747,-0.54541,0.293945,0.674927,1.000504,0.036133,-0.228031,-27.696109,-53.033546,15.590641
1783977927.9305,14:25:27.930,3,false,0.398675,-0.545288,0.293762,0.676331,0.969741,0.046876,-0.232914,-27.782682,-53.083666,15.60173
