DateTime,Timestamp,Trial,MoveNumber,From,To,MoveDurationSeconds,HelpUsed,ErrorsThisMove,ErrorDetails
2026-07-27_16-44-50.453,1785195890.453,1,79,B,C,22,FALSE,0,
2026-07-27_16-45-01.959,1785195901.959,1,80,B,A,11,FALSE,0,
2026-07-27_16-45-14.897,1785195914.897,1,81,C,A,12,FALSE,0,
2026-07-27_16-45-26.911,1785195926.911,1,82,B,C,12,FALSE,0,
2026-07-27_16-45-51.900,1785195951.900,1,83,A,B,24,FALSE,0,
2026-07-27_16-46-03.398,1785195963.398,1,84,A,C,11,FALSE,0,
2026-07-27_16-46-18.075,1785195978.075,1,85,B,C,14,FALSE,0,
2026-07-27_16-46-29.592,1785195989.592,1,86,A,B,11,FALSE,0,
2026-07-27_16-46-41.282,1785196001.282,1,87,C,A,11,FALSE,0,
2026-07-27_16-46-52.471,1785196012.471,1,88,C,B,11,FALSE,0,
2026-07-27_16-47-04.036,1785196024.036,1,89,A,B,11,FALSE,0,
2026-07-27_16-47-16.697,1785196036.697,1,90,A,C,12,FALSE,0,
2026-07-27_16-47-28.178,1785196048.178,1,91,B,A,11,FALSE,0,
2026-07-27_16-47-40.829,1785196060.829,1,92,A,C,12,FALSE,0,
2026-07-27_16-47-52.378,1785196072.378,1,93,B,A,11,FALSE,0,
2026-07-27_16-48-04.130,1785196084.130,1,94,C,A,11,FALSE,0,
2026-07-27_16-48-16.142,1785196096.142,1,95,B,C,12,FALSE,0,
2026-07-27_16-48-27.128,1785196107.128,1,96,A,B,10,FALSE,0,
2026-07-27_16-48-40.204,1785196120.204,1,97,A,C,13,FALSE,0,
2026-07-27_16-48-52.196,1785196132.196,1,98,B,C,11,FALSE,0,
2026-07-27_16-50-12.241,1785196212.241,2,1,A,B,8,FALSE,0,
2026-07-27_16-50-23.383,1785196223.383,2,2,A,C,11,FALSE,0,
2026-07-27_16-50-47.656,1785196247.656,2,3,B,C,24,FALSE,0,
2026-07-27_16-50-58.093,1785196258.093,2,4,A,B,10,FALSE,0,
2026-07-27_16-51-09.687,1785196269.687,2,5,C,B,11,FALSE,0,
2026-07-27_16-51-21.364,1785196281.364,2,6,B,A,11,FALSE,0,
2026-07-27_16-51-33.401,1785196293.401,2,7,C,B,12,FALSE,0,
2026-07-27_16-51-43.775,1785196303.775,2,8,A,B,10,FALSE,0,
2026-07-27_16-52-01.318,1785196321.318,2,9,A,C,17,FALSE,0,
2026-07-27_16-52-18.395,1785196338.395,2,10,B,A,17,FALSE,0,
2026-07-27_16-52-29.746,1785196349.746,2,11,B,C,11,FALSE,0,
2026-07-27_16-52-40.766,1785196360.766,2,12,A,B,11,FALSE,0,
2026-07-27_16-52-52.198,1785196372.198,2,13,B,C,11,FALSE,0,
2026-07-27_16-53-05.977,1785196385.977,2,14,B,A,13,FALSE,0,
2026-07-27_16-53-16.991,1785196396.991,2,15,C,B,11,FALSE,0,
2026-07-27_16-53-28.858,1785196408.858,2,16,B,A,11,FALSE,0,
2026-07-27_16-53-40.114,1785196420.114,2,17,C,B,11,FALSE,0,
2026-07-27_16-53-50.423,1785196430.423,2,18,A,B,10,FALSE,0,
2026-07-27_16-54-02.376,1785196442.376,2,19,A,C,11,FALSE,0,
2026-07-27_16-54-13.733,1785196453.733,2,20,B,A,11,FALSE,0,
2026-07-27_16-54-26.134,1785196466.134,2,21,B,C,12,FALSE,0,
2026-07-27_16-54-38.173,1785196478.173,2,22,A,C,12,FALSE,0,
2026-07-27_16-54-50.276,1785196490.276,2,23,A,B,12,FALSE,0,
2026-07-27_16-55-02.841,1785196502.841,2,24,C,B,12,FALSE,0,
2026-07-27_16-55-14.718,1785196514.718,2,25,C,A,11,FALSE,0,
2026-07-27_16-55-27.119,1785196527.119,2,26,B,A,12,FALSE,0,
2026-07-27_16-55-39.899,1785196539.899,2,27,C,B,12,FALSE,0,
2026-07-27_16-55-52.907,1785196552.907,2,28,A,C,13,FALSE,0,
2026-07-27_16-56-04.273,1785196564.273,2,29,A,B,11,FALSE,0,
2026-07-27_16-56-15.701,1785196575.701,2,30,C,B,11,FALSE,0,
2026-07-27_16-56-28.401,1785196588.401,2,31,C,A,12,FALSE,0,
2026-07-27_16-56-58.410,1785196618.410,2,32,B,C,30,FALSE,0,
2026-07-27_16-57-09.397,1785196629.397,2,33,B,A,10,FALSE,0,
2026-07-27_16-57-23.867,1785196643.867,2,34,C,A,14,FALSE,0,
2026-07-27_16-57-35.748,1785196655.748,2,35,B,C,11,FALSE,0,
2026-07-27_16-57-48.839,1785196668.839,2,36,A,B,13,FALSE,0,
2026-07-27_16-58-01.225,1785196681.225,2,37,A,C,12,FALSE,0,
2026-07-27_16-58-12.580,1785196692.580,2,38,B,C,11,FALSE,0,
2026-07-27_16-58-23.978,1785196703.978,2,39,A,B,11,FALSE,0,
2026-07-27_16-58-39.681,1785196719.681,2,40,C,B,15,FALSE,0,
2026-07-27_16-58-52.225,1785196732.225,2,41,C,A,12,FALSE,0,
2026-07-27_16-59-05.316,1785196745.316,2,42,B,A,13,FALSE,0,
2026-07-27_16-59-16.728,1785196756.728,2,43,C,B,11,FALSE,0,
2026-07-27_16-59-28.272,1785196768.272,2,44,A,C,11,FALSE,0,
2026-07-27_16-59-39.678,1785196779.678,2,45,A,B,11,FALSE,0,
2026-07-27_16-59-52.381,1785196792.381,2,46,C,B,12,FALSE,0,
2026-07-27_17-00-26.674,1785196826.674,2,47,B,C,34,FALSE,0,
2026-07-27_17-00-38.120,1785196838.120,2,48,C,B,11,FALSE,0,
2026-07-27_17-00-50.612,1785196850.612,2,49,A,C,12,FALSE,0,
2026-07-27_17-01-01.097,1785196861.097,2,50,B,C,10,FALSE,0,
2026-07-27_17-01-11.941,1785196871.941,2,51,B,A,10,FALSE,0,
2026-07-27_17-02-48.370,1785196968.370,2,1,C,A,1,FALSE,0,
2026-07-27_17-07-14.316,1785197234.316,2,1,B,C,10,FALSE,0,
2026-07-27_17-07-35.142,1785197255.142,2,2,A,B,20,FALSE,0,
2026-07-27_17-07-55.649,1785197275.649,2,3,A,C,20,FALSE,0,
2026-07-27_17-08-06.467,1785197286.467,2,4,B,C,10,FALSE,0,
2026-07-27_17-08-17.848,1785197297.848,2,5,B,A,11,FALSE,0,
2026-07-27_17-08-29.516,1785197309.516,2,6,C,A,11,FALSE,0,
2026-07-27_17-08-40.432,1785197320.432,2,7,C,B,10,FALSE,0,
2026-07-27_17-08-51.640,1785197331.640,2,8,A,B,11,FALSE,0,
2026-07-27_17-09-04.395,1785197344.395,2,9,C,A,12,FALSE,0,
2026-07-27_17-09-15.909,1785197355.909,2,10,B,C,11,FALSE,0,
2026-07-27_17-09-27.266,1785197367.266,2,11,B,A,11,FALSE,0,
2026-07-27_17-11-48.213,1785197508.213,2,1,A,C,1,FALSE,0,
