localTimestamp,deviceTimestamp,step,confidence,surfaceX,surfaceY,imageX,imageY
1749140907.110,924839.933537,, 0.9955,0.699411,0.453232,696.825325,224.394465
1749140907.111,924839.937572,, 0.9647,0.672216,0.483397,686.354464,216.446641
1749140907.111,924839.941606,, 0.9647,0.677198,0.473868,688.452031,218.922526
1749140907.111,924839.945640,, 0.9984,0.663651,0.500274,682.726574,212.064082
1749140907.111,924839.949675,, 0.9984,0.659217,0.508516,680.870393,209.921224
1749140907.112,924839.953709,, 0.9340,0.642629,0.535463,674.100891,202.895741
1749140907.112,924839.957744,, 0.9340,0.644327,0.527423,675.030360,204.960596
1749140907.112,924839.961779,, 0.9471,0.632908,0.550601,670.163030,198.944900
1749140907.112,924839.965813,, 0.9471,0.634313,0.552700,670.540264,198.423641
1749140907.148,924839.969848,, 0.9487,0.616592,0.557844,666.242066,197.323364
1749140907.149,924839.973882,, 0.9487,0.618599,0.561300,666.767203,196.462467
1749140907.150,924839.977917,, 0.9540,0.614141,0.576642,664.590814,192.507726
1749140907.150,924839.981951,, 0.9540,0.610635,0.583245,663.118769,190.789834
1749140907.150,924839.985986,, 0.9730,0.609654,0.631766,660.658530,178.412290
1749140907.150,924839.990020,, 0.9730,0.610637,0.632601,660.953341,178.209170
1749140907.151,924839.994055,, 0.9625,0.605710,0.633113,659.269550,178.030097
1749140907.178,924839.998089,, 0.9625,0.604960,0.638756,659.259306,176.740280
1749140907.178,924840.002124,, 0.9534,0.605307,0.669520,658.059317,168.903925
1749140907.178,924840.006158,, 0.9534,0.604162,0.665769,657.834498,169.848572
1749140907.178,924840.010193,, 0.9578,0.576319,0.678185,647.927503,166.413145
1749140907.178,924840.014227,, 0.9578,0.576177,0.683845,647.637322,164.969430
1749140907.178,924840.018262,, 0.9568,0.589239,0.680311,652.186978,165.997456
1749140907.179,924840.022296,, 0.9568,0.588205,0.694931,651.213087,162.261685
1749140907.179,924840.026331,, 0.9539,0.591058,0.694091,652.209669,162.503606
1749140907.179,924840.030366,, 0.9539,0.593159,0.685809,653.271678,164.634589
1749140907.209,924840.034401,, 1.0000,0.608391,0.679081,658.187618,166.029676
1749140907.210,924840.038435,, 1.0000,0.609456,0.683853,658.337383,164.824846
1749140907.211,924840.042470,, 0.9523,0.608311,0.710675,656.775443,157.984148
1749140907.211,924840.046504,, 0.9523,0.609895,0.707931,657.429849,158.698291
1749140907.211,924840.050539,, 0.9760,0.604144,0.722119,654.868313,155.029613
1749140907.211,924840.054573,, 0.9760,0.599619,0.732959,652.866975,152.225418
1749140907.211,924840.058608,, 0.9229,0.619075,0.757443,658.354948,146.180291
1749140907.211,924840.062642,, 0.9229,0.620550,0.757392,658.854922,146.207688
1749140907.241,924840.066677,, 0.9446,0.619537,0.721028,660.567967,155.099795
1749140907.242,924840.070711,, 0.9446,0.618335,0.712600,660.530177,157.234781
1749140907.242,924840.074746,, 1.0000,0.622061,0.685833,662.956804,164.089439
1749140907.242,924840.078780,, 1.0000,0.622814,0.685509,663.225112,164.179256
1749140907.242,924840.082815,, 1.0000,0.670517,0.655277,680.650361,172.348221
1749140907.242,924840.086849,, 1.0000,0.670005,0.659412,680.297029,171.289865
1749140907.242,924840.090884,, 0.9224,0.681793,0.646397,684.845228,174.720766
1749140907.242,924840.094918,, 0.9224,0.676523,0.652858,682.783926,173.023484
1749140907.278,924840.098952,, 0.9889,0.663467,0.623766,679.626157,180.241959
1749140907.278,924840.102987,, 0.9889,0.666274,0.620976,680.696457,180.981133
1749140907.278,924840.107022,, 1.0000,0.663818,0.594607,681.028668,187.676860
1749140907.278,924840.111056,, 1.0000,0.660032,0.606151,679.242893,184.697027
1749140907.278,924840.115091,, 1.0000,0.652937,0.612207,676.581832,183.083137
1749140907.278,924840.119125,, 0.9972,0.649287,0.618213,675.085794,181.516070
1749140907.278,924840.123160,, 0.9583,0.649234,0.604245,675.683111,185.075341
1749140907.278,924840.127194,, 0.9610,0.650689,0.600741,676.328191,185.982956
1749140907.278,924840.131229,, 0.9680,0.650978,0.596735,676.602081,187.006666
1749140907.278,924840.135263,, 0.9680,0.651499,0.598700,676.691513,186.511068
1749140907.309,924840.139298,, 0.9643,0.659222,0.597795,677.852430,187.091802
1749140907.310,924840.143332,, 0.9643,0.661608,0.600794,678.516819,186.351216
1749140907.310,924840.147367,, 1.0000,0.644937,0.628643,671.683656,179.084537
1749140907.310,924840.151401,, 1.0000,0.641952,0.625895,670.807506,179.755364
1749140907.310,924840.155436,, 0.9913,0.626226,0.672469,663.450559,167.724311
1749140907.310,924840.159470,, 0.9913,0.626401,0.676923,663.309331,166.590481
1749140907.310,924840.163505,, 0.9910,0.600610,0.708946,653.234507,158.168525
1749140907.340,924840.167539,, 0.9910,0.600540,0.703487,654.980582,160.022547
1749140907.340,924840.171574,, 0.9717,0.582497,0.722974,648.075336,154.876441
1749140907.340,924840.175609,, 0.9717,0.589448,0.720851,650.499964,155.487200
1749140907.341,924840.179643,, 0.9731,0.591998,0.754568,649.880170,146.922237
1749140907.341,924840.183678,, 0.9731,0.593208,0.744722,650.716992,149.442949
1749140907.341,924840.187713,, 0.9976,0.591725,0.770603,649.087381,142.834018
1749140907.341,924840.191747,, 0.9976,0.598584,0.755205,652.061742,146.826135
1749140907.341,924840.195782,, 0.9962,0.597143,0.762636,651.253452,144.918307
1749140907.378,924840.199816,, 0.9962,0.589476,0.771406,649.709139,142.829834
1749140907.378,924840.203851,, 0.9286,0.614706,0.770153,658.247628,143.405397
1749140907.379,924840.207885,, 0.9286,0.615709,0.773452,658.443117,142.575325
