DateTime,Timestamp,Trial,MoveNumber,From,To,MoveDurationSeconds,HelpUsed,ErrorsThisMove,ErrorDetails
2026-07-22_12-30-01.370,1784748601.370,1,60,A,C,13,FALSE,0,
2026-07-22_12-30-14.341,1784748614.341,1,61,B,C,12,FALSE,0,
2026-07-22_12-30-26.793,1784748626.793,1,62,B,A,12,FALSE,0,
2026-07-22_12-31-40.291,1784748700.291,2,1,A,C,9,FALSE,0,
2026-07-22_12-31-50.487,1784748710.487,2,2,A,B,10,FALSE,0,
2026-07-22_12-32-03.121,1784748723.121,2,3,C,B,12,FALSE,0,
2026-07-22_12-32-15.769,1784748735.769,2,4,A,C,12,FALSE,0,
2026-07-22_12-32-27.473,1784748747.473,2,5,B,A,11,FALSE,0,
2026-07-22_12-32-39.864,1784748759.864,2,6,B,C,12,FALSE,0,
2026-07-22_12-32-52.185,1784748772.185,2,7,A,C,12,FALSE,0,
2026-07-22_12-33-04.011,1784748784.011,2,8,A,B,11,FALSE,0,
2026-07-22_12-33-21.249,1784748801.249,2,9,C,B,17,FALSE,0,
2026-07-22_12-33-34.123,1784748814.123,2,10,C,A,12,FALSE,0,
2026-07-22_12-33-45.753,1784748825.753,2,11,B,A,11,FALSE,0,
2026-07-22_12-33-57.943,1784748837.943,2,12,C,B,12,FALSE,0,
2026-07-22_12-34-10.046,1784748850.046,2,13,A,C,12,FALSE,0,
2026-07-22_12-34-22.986,1784748862.986,2,14,A,B,12,FALSE,0,
2026-07-22_12-34-37.929,1784748877.929,2,15,C,B,14,FALSE,0,
2026-07-22_12-34-50.824,1784748890.824,2,16,A,C,12,FALSE,0,
2026-07-22_12-35-07.883,1784748907.883,2,17,B,C,17,FALSE,0,
2026-07-22_12-35-28.008,1784748928.008,2,18,B,A,20,FALSE,0,
2026-07-22_12-36-01.881,1784748961.881,2,19,C,A,33,FALSE,0,
2026-07-22_12-36-16.115,1784748976.115,2,20,B,C,14,FALSE,0,
2026-07-22_12-36-28.018,1784748988.018,2,21,A,B,11,FALSE,0,
2026-07-22_12-36-40.831,1784749000.831,2,22,A,C,12,FALSE,0,
2026-07-22_12-36-53.628,1784749013.628,2,23,B,C,12,FALSE,0,
2026-07-22_12-37-06.366,1784749026.366,2,24,B,A,12,FALSE,0,
2026-07-22_12-37-18.454,1784749038.454,2,25,C,B,12,FALSE,0,
2026-07-22_12-37-31.847,1784749051.847,2,26,C,A,13,FALSE,0,
2026-07-22_12-37-45.317,1784749065.317,2,27,B,A,13,FALSE,0,
2026-07-22_12-37-57.914,1784749077.914,2,28,C,B,12,FALSE,0,
2026-07-22_12-38-23.639,1784749103.639,2,29,A,C,25,FALSE,0,
2026-07-22_12-38-39.201,1784749119.201,2,30,A,B,15,FALSE,0,
2026-07-22_12-38-54.030,1784749134.030,2,31,C,B,14,FALSE,0,
2026-07-22_12-39-07.285,1784749147.285,2,32,A,C,13,FALSE,0,
2026-07-22_12-39-32.540,1784749172.540,2,33,B,C,25,FALSE,0,
2026-07-22_12-39-47.139,1784749187.139,2,34,B,A,14,FALSE,0,
2026-07-22_12-40-02.789,1784749202.789,2,35,C,A,15,FALSE,0,
2026-07-22_12-40-16.168,1784749216.168,2,36,B,C,13,FALSE,0,
2026-07-22_12-40-34.638,1784749234.638,2,37,A,B,18,FALSE,0,
2026-07-22_12-40-47.446,1784749247.446,2,38,A,C,12,FALSE,0,
2026-07-22_12-41-01.338,1784749261.338,2,39,B,C,13,FALSE,0,
2026-07-22_12-41-17.003,1784749277.003,2,40,A,B,15,FALSE,0,
2026-07-22_12-41-36.195,1784749296.195,2,41,C,A,19,FALSE,0,
2026-07-22_12-41-47.027,1784749307.027,2,42,C,B,10,FALSE,0,
2026-07-22_12-42-00.895,1784749320.895,2,43,A,B,13,FALSE,0,
2026-07-22_12-42-12.977,1784749332.977,2,44,C,A,12,FALSE,0,
2026-07-22_12-42-25.313,1784749345.313,2,45,B,C,12,FALSE,0,
2026-07-22_12-42-38.678,1784749358.678,2,46,B,A,13,FALSE,0,
2026-07-22_12-42-52.481,1784749372.481,2,47,C,A,13,FALSE,0,
2026-07-22_12-43-06.840,1784749386.840,2,48,C,B,14,FALSE,0,
2026-07-22_12-43-24.099,1784749404.099,2,49,A,B,17,FALSE,0,
2026-07-22_12-43-42.159,1784749422.159,2,50,A,C,18,FALSE,0,
2026-07-22_12-43-55.436,1784749435.436,2,51,B,C,13,FALSE,0,
2026-07-22_12-44-12.296,1784749452.296,2,52,A,B,16,FALSE,0,
2026-07-22_12-44-24.997,1784749464.997,2,53,C,A,12,FALSE,0,
2026-07-22_12-44-36.662,1784749476.662,2,54,C,B,11,FALSE,0,
2026-07-22_12-44-48.548,1784749488.548,2,55,A,B,11,FALSE,0,
2026-07-22_12-45-02.205,1784749502.205,2,56,C,A,13,FALSE,0,
2026-07-22_12-45-15.240,1784749515.240,2,57,B,A,13,FALSE,0,
2026-07-22_12-45-28.804,1784749528.804,2,58,B,C,13,FALSE,0,
2026-07-22_12-45-42.840,1784749542.840,2,59,A,C,14,FALSE,0,
2026-07-22_12-46-01.770,1784749561.770,2,60,C,B,18,TRUE,0,
2026-07-22_12-46-22.115,1784749582.115,2,61,C,A,20,FALSE,0,
2026-07-22_12-46-33.942,1784749593.942,2,62,B,A,11,FALSE,0,
2026-07-22_12-46-47.553,1784749607.553,2,63,B,C,13,FALSE,0,
2026-07-22_12-46-58.003,1784749618.003,2,64,A,B,10,FALSE,0,
2026-07-22_12-47-10.464,1784749630.464,2,65,A,C,12,FALSE,0,
2026-07-22_12-47-23.764,1784749643.764,2,66,B,C,13,FALSE,0,
2026-07-22_12-47-35.924,1784749655.924,2,67,B,A,12,FALSE,0,
2026-07-22_12-47-49.513,1784749669.513,2,68,C,A,13,FALSE,0,
2026-07-22_12-48-01.631,1784749681.631,2,69,C,B,12,FALSE,0,
2026-07-22_12-48-12.760,1784749692.760,2,70,A,B,11,FALSE,0,
2026-07-22_12-48-26.496,1784749706.496,2,71,C,A,13,FALSE,0,
2026-07-22_12-48-39.102,1784749719.102,2,72,B,C,12,FALSE,0,
2026-07-22_12-48-51.347,1784749731.347,2,73,B,A,12,FALSE,0,
2026-07-22_12-49-04.355,1784749744.355,2,74,C,A,13,FALSE,0,
2026-07-22_12-49-17.549,1784749757.549,2,75,B,C,13,FALSE,0,
2026-07-22_12-49-30.271,1784749770.271,2,76,A,B,12,FALSE,0,
2026-07-22_12-49-47.303,1784749787.303,2,77,A,C,17,FALSE,0,
2026-07-22_12-50-00.101,1784749800.101,2,78,B,C,12,FALSE,0,
2026-07-22_12-50-11.779,1784749811.779,2,79,A,B,11,FALSE,0,
2026-07-22_12-50-24.266,1784749824.266,2,80,C,A,12,FALSE,0,
2026-07-22_12-50-37.095,1784749837.095,2,81,C,B,12,FALSE,0,
2026-07-22_12-50-48.019,1784749848.019,2,82,A,B,10,FALSE,0,
2026-07-22_12-51-05.663,1784749865.663,2,83,A,C,17,FALSE,0,
2026-07-22_12-51-17.770,1784749877.770,2,84,B,A,12,FALSE,0,
2026-07-22_12-51-32.490,1784749892.490,2,85,B,C,14,FALSE,0,
2026-07-22_12-51-49.488,1784749909.488,2,86,A,C,16,FALSE,0,
