localTimestamp,deviceTimestamp,step,confidence,surfaceX,surfaceY,imageX,imageY
1749324606.292,1107901.538639,, 0.8733,0.504177,0.679678,685.206412,264.171487
1749324606.294,1107901.542674,, 0.8733,0.503811,0.678206,685.125616,264.503232
1749324606.294,1107901.546708,, 0.9032,0.483533,0.658526,679.735464,268.782419
1749324606.294,1107901.550743,, 0.9032,0.482870,0.659516,679.534769,268.550042
1749324606.296,1107901.554777,, 0.8504,0.484109,0.659127,679.888036,268.651195
1749324606.297,1107901.558812,, 0.8504,0.485717,0.657941,680.356406,268.938087
1749324606.297,1107901.562846,, 0.8867,0.483725,0.657216,679.808821,269.082917
1749324606.297,1107901.566881,, 0.8867,0.485335,0.654644,680.298682,269.685874
1749324606.297,1107901.570915,, 0.8860,0.486251,0.657103,680.518626,269.134614
1749324606.298,1107901.574950,, 0.8860,0.487408,0.655502,680.866918,269.511392
1749324606.328,1107901.578984,, 0.8795,0.487682,0.658125,680.744573,269.301029
1749324606.329,1107901.583019,, 0.8795,0.487702,0.659262,680.732140,269.041556
1749324606.329,1107901.587053,, 0.8896,0.486275,0.658290,680.348240,269.248969
1749324606.329,1107901.591088,, 0.8896,0.485893,0.657511,680.253556,269.422792
1749324606.329,1107901.595122,, 0.8000,0.530519,0.426400,696.400055,322.616329
1749324606.329,1107901.599157,, 0.8000,0.531188,0.425181,696.606601,322.901338
1749324606.329,1107901.603191,, 0.8976,0.488836,0.658266,681.065157,269.280468
1749324606.364,1107901.607226,, 0.8976,0.484863,0.660433,679.911291,269.123079
1749324606.365,1107901.611260,, 0.8826,0.482894,0.659183,679.383291,269.388994
1749324606.365,1107901.615295,, 0.8826,0.485064,0.661736,679.946671,268.827805
1749324606.365,1107901.619329,, 0.8742,0.485322,0.662162,680.011529,268.733148
1749324606.365,1107901.623364,, 0.8742,0.482728,0.662919,679.277582,268.535424
1749324606.365,1107901.627398,, 0.9248,0.484556,0.647459,680.032269,272.078716
1749324606.365,1107901.631433,, 0.9248,0.482262,0.652473,679.314147,270.913065
1749324606.366,1107901.635467,, 0.8786,0.482508,0.652207,679.386949,270.976026
1749324606.404,1107901.639502,, 0.8786,0.478210,0.655019,679.872865,270.881336
1749324606.404,1107901.643536,, 0.8649,0.479617,0.654731,680.269270,270.960033
1749324606.405,1107901.647571,, 0.8649,0.476664,0.659230,679.380585,269.908046
1749324606.405,1107901.651605,, 0.8749,0.475984,0.658586,679.200287,270.048166
1749324606.405,1107901.655640,, 0.8749,0.474512,0.656641,678.818749,270.477289
1749324606.405,1107901.659674,, 0.8548,0.474416,0.656521,678.793527,270.503825
1749324606.405,1107901.663709,, 0.8548,0.471152,0.658231,677.858928,270.083823
1749324606.405,1107901.667743,, 0.8747,0.470835,0.659113,677.757858,269.880009
1749324606.405,1107901.671778,, 0.8747,0.468655,0.663682,677.083375,268.819085
1749324606.442,1107901.675812,, 0.8974,0.466848,0.665056,676.336780,268.471456
1749324606.442,1107901.679847,, 0.8974,0.464901,0.665025,675.794010,268.460246
1749324606.442,1107901.683881,, 0.9049,0.466036,0.652900,676.301780,271.232290
1749324606.442,1107901.687916,, 0.9049,0.465796,0.650531,676.272253,271.769486
