id,start_timestamp,duration,start_frame_index,end_frame_index,norm_pos_x,norm_pos_y,dispersion,confidence,method,gaze_point_3d_x,gaze_point_3d_y,gaze_point_3d_z,base_data
0,1107877.8721885001,125.06949994713068,0,3,0.5263451026773867,0.5115605173183551,1.4650243933352483,0.8950650036334992,3d gaze,20.040343306705804,-22.520360874283124,389.20649595480876,1107877.8721885001 1107877.876223 1107877.8802574999 1107877.884292 1107877.8883265 1107877.892361 1107877.8963954998 1107877.90043 1107877.9044645 1107877.9084990001 1107877.9125335 1107877.9165679999 1107877.9206025 1107877.924637 1107877.9286715002 1107877.932706 1107877.9367405 1107877.940775 1107877.9448095001 1107877.948844 1107877.956913 1107877.964982 1107877.9690164998 1107877.973051 1107877.9770855 1107877.9811200001 1107877.9851545 1107877.9891889999 1107877.9932235 1107877.997258
1,1107878.0497065,96.82899992913008,5,8,0.5203833766887772,0.5204370380511779,0.9289750022292563,0.8880145871639251,3d gaze,15.814159574838177,-24.926589413147145,378.35337916420593,1107878.0497065 1107878.0537415 1107878.057776 1107878.0618105 1107878.065845 1107878.0698795002 1107878.0739145 1107878.077949 1107878.081983 1107878.0860175001 1107878.0900525 1107878.094087 1107878.0981215 1107878.102156 1107878.1061904998 1107878.110225 1107878.1142595 1107878.118294 1107878.1223284998 1107878.126363 1107878.1303975 1107878.134432 1107878.1384665002 1107878.142501 1107878.1465355
2,1107878.2917775,153.31150009296834,12,17,0.5405808943261748,0.4864675326494881,1.2927815376765293,0.8894593387078016,3d gaze,24.04811648949397,-11.326815943787041,323.8417904409516,1107878.2917775 1107878.295812 1107878.2998465002 1107878.303881 1107878.3079155 1107878.31195 1107878.3159845 1107878.3200194999 1107878.324054 1107878.3280885 1107878.332123 1107878.3361574998 1107878.340192 1107878.3442265 1107878.3482610001 1107878.3522955 1107878.35633 1107878.3603645 1107878.364399 1107878.3684335002 1107878.372468 1107878.3765025 1107878.380537 1107878.3845715001 1107878.388606 1107878.3926404999 1107878.396675 1107878.4007095 1107878.404744 1107878.4087784998 1107878.412813 1107878.4168475 1107878.4208820001 1107878.4249165 1107878.428951 1107878.4329855 1107878.43702 1107878.4410545002 1107878.445089
3,1107878.453158,129.10500005818903,17,21,0.5544670506653347,0.5045345560228616,1.4095883282104433,0.9195219910506046,3d gaze,38.141938787035315,-20.27836517795012,392.53191793615673,1107878.453158 1107878.4571925001 1107878.461227 1107878.4652614999 1107878.469296 1107878.4733305 1107878.477365 1107878.4813994998 1107878.485434 1107878.4894685 1107878.4935030001 1107878.4975375 1107878.501572 1107878.5056065 1107878.509641 1107878.5136755002 1107878.5177105 1107878.521745 1107878.5257795001 1107878.529814 1107878.5338484999 1107878.537883 1107878.5419175 1107878.545952 1107878.5499864998 1107878.554021 1107878.5580555 1107878.5620900001 1107878.5661245 1107878.5701595 1107878.574194 1107878.5782285 1107878.582263
4,1107878.5862975,205.75950015336275,21,27,0.5535213978782366,0.4957478173426097,1.1016690209368956,0.9195658742235258,3d gaze,39.035062189229805,-17.7301164593352,408.1359655812666,1107878.5862975 1107878.590332 1107878.5943665002 1107878.598401 1107878.6024355 1107878.60647 1107878.6105045 1107878.614539 1107878.6185734998 1107878.622608 1107878.6266425 1107878.630677 1107878.6347115 1107878.638746 1107878.6427805 1107878.646815 1107878.6508495 1107878.654884 1107878.6589185 1107878.662953 1107878.6669875002 1107878.671022 1107878.6750565 1107878.679091 1107878.6831255 1107878.68716 1107878.6911944998 1107878.695229 1107878.6992635 1107878.703298 1107878.7073325 1107878.711367 1107878.7154015 1107878.719436 1107878.7234705 1107878.727505 1107878.7315395 1107878.735574 1107878.7396085002 1107878.743643 1107878.7476775 1107878.751712 1107878.7557465 1107878.759781 1107878.7638154998 1107878.76785 1107878.7718845 1107878.775919 1107878.7799535 1107878.783988 1107878.7880225 1107878.792057
5,1107878.828368,217.86349988542497,28,35,0.4774115785917082,0.45811265188272554,1.4583955205714616,0.9991997025229714,3d gaze,-10.247149543476793,-3.6528587608126526,369.46334919147506,1107878.828368 1107878.8324024999 1107878.836437 1107878.8404715 1107878.844506 1107878.8485404998 1107878.852575 1107878.8566095 1107878.8606440001 1107878.8646785002 1107878.868713 1107878.8727475 1107878.876782 1107878.8808165002 1107878.884851 1107878.8888855 1107878.89292 1107878.8969545 1107878.900989 1107878.9050234999 1107878.909058 1107878.9130925 1107878.917127 1107878.9211614998 1107878.925196 1107878.9292305 1107878.933265 1107878.9372995002 1107878.941334 1107878.9453685 1107878.949403 1107878.9534375002 1107878.957472 1107878.9615065 1107878.965541 1107878.9695755 1107878.97361 1107878.977645 1107878.9816795 1107878.985714 1107878.9897484998 1107878.993783 1107878.9978175 1107879.001852 1107879.0058865 1107879.0099209999 1107879.0139555 1107879.01799 1107879.0220245002 1107879.026059 1107879.0300935 1107879.034128 1107879.0381625001 1107879.042197 1107879.0462314999
6,1107879.050266,217.86350011825562,35,41,0.4728911186395325,0.4608803101271206,1.238406598777698,0.9976832368157127,3d gaze,-12.369424828628722,-4.3391663396389575,355.2678481441014,1107879.050266 1107879.0543005 1107879.058335 1107879.0623694998 1107879.066404 1107879.070439 1107879.0744734998 1107879.078508 1107879.0825425 1107879.086577 1107879.0906115002 1107879.094646 1107879.0986805 1107879.102715 1107879.1067495001 1107879.110784 1107879.1148185 1107879.118853 1107879.1228875 1107879.126922 1107879.1309564998 1107879.134991 1107879.1390255 1107879.14306 1107879.1470944998 1107879.151129 1107879.1551635 1107879.159198 1107879.1632325002 1107879.167267 1107879.1713015 1107879.175336 1107879.1793705001 1107879.183405 1107879.1874395 1107879.191474 1107879.1955085 1107879.199543 1107879.2035774998 1107879.207612 1107879.2116465 1107879.215681 1107879.2197154998 1107879.22375 1107879.2277845 1107879.231819 1107879.2358535002 1107879.239888 1107879.2439225 1107879.247957 1107879.2519915001 1107879.256026 1107879.2600605 1107879.264095 1107879.2681295
7,1107879.272164,117.00100009329617,42,45,0.4697041164432159,0.4623850616919685,1.0381189546474978,0.9966393649578095,3d gaze,-14.480657992344371,-4.700847229083213,362.2183063296616,1107879.272164 1107879.2761984998 1107879.280233 1107879.2842675 1107879.288302 1107879.2923364998 1107879.296371 1107879.3004055 1107879.30444 1107879.3084745002 1107879.312509 1107879.3165435 1107879.320578 1107879.3246125001 1107879.3286475 1107879.332682 1107879.3367165 1107879.340751 1107879.3447854999 1107879.34882 1107879.3528545 1107879.356889 1107879.3609234998 1107879.364958 1107879.3689925 1107879.373027 1107879.3770615 1107879.381096 1107879.3851305 1107879.389165
8,1107879.4093375,173.48399991169572,46,51,0.4311457929337152,0.4959283926346448,1.4897766770022118,0.9962845783342015,3d gaze,-33.40214982733732,-14.161017327884343,325.2826752541077,1107879.4093375 1107879.413372 1107879.4174064999 1107879.421441 1107879.4254755 1107879.4295104998 1107879.433545 1107879.4375795 1107879.4416140001 1107879.4456485 1107879.4496829999 1107879.4537175 1107879.457752 1107879.4617865002 1107879.465821 1107879.4698555 1107879.47389 1107879.4779245001 1107879.481959 1107879.4859934999 1107879.490028 1107879.4940625 1107879.498097 1107879.5021314998 1107879.506166 1107879.5102005 1107879.5142350001 1107879.5182695 1107879.5223039999 1107879.5263385 1107879.530373 1107879.5344075002 1107879.538442 1107879.5424765 1107879.546511 1107879.5505455001 1107879.55458 1107879.5586144999 1107879.562649 1107879.5666835 1107879.570718 1107879.5747524998 1107879.578787 1107879.5828215
9,1107879.5868560001,217.86349988542497,51,57,0.4241517291832524,0.48602428082819643,1.4155456219924851,0.9974268902431834,3d gaze,-36.844908221804765,-11.347747537138316,323.98923775545666,1107879.5868560001 1107879.5908905 1107879.5949255 1107879.59896 1107879.6029945002 1107879.607029 1107879.6110635 1107879.615098 1107879.6191325001 1107879.623167 1107879.6272014999 1107879.631236 1107879.6352705 1107879.639305 1107879.6433394998 1107879.647374 1107879.6514085 1107879.655443 1107879.6594775 1107879.6635119999 1107879.6675465 1107879.671581 1107879.6756155002 1107879.67965 1107879.6836845 1107879.687719 1107879.6917535001 1107879.695788 1107879.6998224999 1107879.703857 1107879.7078915 1107879.711926 1107879.7159604998 1107879.719995 1107879.7240295 1107879.728064 1107879.7320985 1107879.7361329999 1107879.7401675 1107879.744202 1107879.7482365002 1107879.752271 1107879.7563055 1107879.76034 1107879.7643745001 1107879.768409 1107879.7724434999 1107879.776478 1107879.7805125 1107879.784547 1107879.7885814998 1107879.792616 1107879.7966505 1107879.800685 1107879.8047195
