DateTime,Timestamp,Trial,MoveNumber,From,To,MoveDurationSeconds,HelpUsed,ErrorsThisMove,ErrorDetails
2026-07-24_15-19-44.720,1784931584.720,1,1,A,C,10,FALSE,0,
2026-07-24_15-19-55.514,1784931595.514,1,2,A,B,10,FALSE,0,
2026-07-24_15-20-08.979,1784931608.979,1,3,C,B,13,FALSE,0,
2026-07-24_15-20-21.884,1784931621.884,1,4,A,C,12,FALSE,0,
2026-07-24_15-20-46.998,1784931646.998,1,5,B,A,25,FALSE,0,
2026-07-24_15-20-59.341,1784931659.341,1,6,B,C,12,FALSE,0,
2026-07-24_15-21-14.666,1784931674.666,1,7,A,C,15,FALSE,0,
2026-07-24_15-21-25.780,1784931685.780,1,8,A,B,11,FALSE,0,
2026-07-24_15-22-25.801,1784931745.801,1,9,C,A,60,FALSE,0,
2026-07-24_15-22-40.466,1784931760.466,1,10,C,B,14,FALSE,0,
2026-07-24_15-22-53.153,1784931773.153,1,11,A,C,12,FALSE,0,
2026-07-24_15-23-41.824,1784931821.824,1,12,B,A,48,FALSE,0,
2026-07-24_15-23-55.738,1784931835.738,1,13,C,A,13,FALSE,0,
2026-07-24_15-24-08.091,1784931848.091,1,14,C,B,12,FALSE,0,
2026-07-24_15-24-19.990,1784931859.990,1,15,A,C,11,FALSE,0,
2026-07-24_15-24-36.863,1784931876.863,1,16,C,B,16,FALSE,0,
2026-07-24_15-24-49.698,1784931889.698,1,17,A,C,12,FALSE,0,
2026-07-24_15-25-01.980,1784931901.980,1,18,B,A,12,FALSE,0,
2026-07-24_15-25-13.993,1784931913.993,1,19,C,B,12,FALSE,0,
2026-07-24_15-25-25.284,1784931925.284,1,20,A,B,11,FALSE,0,
2026-07-24_15-25-38.195,1784931938.195,1,21,A,C,12,FALSE,0,
2026-07-24_15-26-16.827,1784931976.827,1,22,B,A,38,FALSE,0,
2026-07-24_15-26-28.937,1784931988.937,1,23,B,C,12,FALSE,0,
2026-07-24_15-26-42.213,1784932002.213,1,24,A,C,13,FALSE,0,
2026-07-24_15-26-53.706,1784932013.706,1,25,B,A,11,FALSE,0,
2026-07-24_15-27-06.070,1784932026.070,1,26,C,B,12,FALSE,0,
2026-07-24_15-27-18.280,1784932038.280,1,27,C,A,12,FALSE,0,
2026-07-24_15-27-32.635,1784932052.635,1,28,B,A,14,FALSE,0,
2026-07-24_15-28-16.535,1784932096.535,1,29,B,C,43,FALSE,0,
2026-07-24_15-28-59.265,1784932139.265,1,30,A,B,42,FALSE,0,
