Timestamp,Local time,Counter,Interpolated,Accelerometer X,Accelerometer Y,Accelerometer Z,Magnetometer X,Magnetometer Y,Magnetometer Z,Quaternion 0,Quaternion 1,Quaternion 2,Quaternion 3
1784931439.4375,15:17:19.437,1,false,0.124539,-0.59137,0.288452,0.742676,0.951797,-0.299077,-0.16199,-25.045945,-53.903331,14.059953
1784931439.4686,15:17:19.468,2,false,0.125055,-0.590698,0.288818,0.742981,0.965469,-0.28687,-0.15906,-25.128365,-54.001058,14.044665
1784931439.4997,15:17:19.499,3,false,0.126434,-0.589233,0.289795,0.74353,0.981582,-0.273686,-0.161501,-25.127774,-54.029196,13.986044
1784931439.5309,15:17:19.530,4,false,0.127254,-0.589111,0.290466,0.743225,0.970352,-0.291264,-0.147341,-25.112288,-54.174152,13.993101
1784931439.562,15:17:19.562,5,false,0.128319,-0.589539,0.291626,0.742249,0.941543,-0.294682,-0.137575,-25.17312,-54.304612,13.999452
1784931439.5932,15:17:19.593,6,false,0.129272,-0.59021,0.292175,0.741333,0.933242,-0.291752,-0.137575,-25.07833,-54.317349,13.97526
1784931439.6245,15:17:19.624,7,false,0.129768,-0.590454,0.292236,0.741028,0.937148,-0.290288,-0.12195,-24.978066,-54.448443,13.92358
1784931439.6558,15:17:19.655,8,false,0.130601,-0.591187,0.291931,0.740417,0.93959,-0.28101,-0.126833,-24.962597,-54.461751,13.921929
1784931439.6872,15:17:19.687,9,false,0.131347,-0.591309,0.291504,0.740356,0.934707,-0.276616,-0.132692,-24.903813,-54.548497,13.920444
1784931439.7185,15:17:19.718,10,false,0.132426,-0.591125,0.291077,0.740479,0.94789,-0.265873,-0.143435,-24.821,-54.521892,13.844337
1784931439.7499,15:17:19.749,11,false,0.13305,-0.590698,0.291504,0.74054,0.959609,-0.271733,-0.146365,-24.821238,-54.632532,13.850611
1784931439.7812,15:17:19.781,12,false,0.133411,-0.590027,0.292542,0.740601,0.949844,-0.273198,-0.148318,-24.866313,-54.612477,13.841303
1784931439.8125,15:17:19.812,13,false,0.1343,-0.588806,0.294434,0.740662,0.961074,-0.283452,-0.147341,-24.876974,-54.594428,13.892742
1784931439.8437,15:17:19.843,14,false,0.134222,-0.588074,0.295776,0.740723,0.945937,-0.278569,-0.140993,-24.901522,-54.518368,13.998852
1784931439.8748,15:17:19.874,15,false,0.133119,-0.587524,0.297058,0.740845,0.950332,-0.295171,-0.137087,-24.908661,-54.509729,14.034535
1784931439.906,15:17:19.906,16,false,0.132803,-0.586792,0.29834,0.740967,0.979629,-0.294682,-0.138064,-24.855271,-54.546816,13.842343
