Timestamp,Local time,Battery Level,Battery Percent,Wireless Signal,Overall Quality,Quality Sensor 0,Quality Sensor 1,Quality Sensor 2,Quality Sensor 3,Quality Sensor 4
"1785343611.3317","09:46:51.331","4","95","1.0","100","4","4","4","4","4"
"1785343611.831","09:46:51.831","4","95","1.0","100","4","4","4","4","4"
"1785343612.3317","09:46:52.331","4","95","1.0","100","4","4","4","4","4"
"1785343612.8317","09:46:52.831","4","95","1.0","100","4","4","4","4","4"
"1785343613.331","09:46:53.331","4","95","1.0","100","4","4","4","4","4"
"1785343613.8312","09:46:53.831","4","95","1.0","100","4","4","4","4","4"
"1785343614.3313","09:46:54.331","4","95","1.0","100","4","4","4","4","4"
"1785343614.8303","09:46:54.830","4","95","1.0","100","4","4","4","4","4"
"1785343615.3306","09:46:55.330","4","95","1.0","100","4","4","4","4","4"
"1785343615.8306","09:46:55.830","4","95","1.0","100","4","4","4","4","4"
"1785343616.3294","09:46:56.329","4","95","1.0","100","4","4","4","4","4"
"1785343616.8299","09:46:56.829","4","95","1.0","100","4","4","4","4","4"
"1785343617.3297","09:46:57.329","4","95","1.0","100","4","4","4","4","4"
"1785343617.829","09:46:57.829","4","95","1.0","100","4","4","4","4","4"
"1785343618.3294","09:46:58.329","4","95","1.0","100","4","4","4","4","4"
"1785343618.8295","09:46:58.829","4","95","1.0","100","4","4","4","4","4"
"1785343619.3285","09:46:59.328","4","95","1.0","100","4","4","4","4","4"
"1785343619.8292","09:46:59.829","4","95","1.0","100","4","4","4","4","4"
"1785343620.329","09:47:00.329","4","95","1.0","100","4","4","4","4","4"
"1785343620.828","09:47:00.828","4","95","1.0","100","4","4","4","4","4"
"1785343621.3285","09:47:01.328","4","95","1.0","100","4","4","4","4","4"
"1785343621.8281","09:47:01.828","4","95","1.0","100","4","4","4","4","4"
"1785343622.3274","09:47:02.327","4","95","1.0","100","4","4","4","4","4"
"1785343622.8278","09:47:02.827","4","95","1.0","100","4","4","4","4","4"
"1785343623.3275","09:47:03.327","4","95","1.0","100","4","4","4","4","4"
"1785343623.8267","09:47:03.826","4","95","1.0","100","4","4","4","4","4"
"1785343624.3272","09:47:04.327","4","95","1.0","100","4","4","4","4","4"
"1785343624.8268","09:47:04.826","4","95","1.0","100","4","4","4","4","4"
"1785343625.3262","09:47:05.326","4","95","1.0","100","4","4","4","4","4"
"1785343625.8269","09:47:05.826","4","95","1.0","100","4","4","4","4","4"
"1785343626.3265","09:47:06.326","4","95","1.0","100","4","4","4","4","4"
"1785343626.826","09:47:06.826","4","95","1.0","100","4","4","4","4","4"
"1785343627.3262","09:47:07.326","4","95","1.0","100","4","4","4","4","4"
"1785343627.8257","09:47:07.825","4","95","1.0","100","4","4","4","4","4"
"1785343628.3253","09:47:08.325","4","95","1.0","100","4","4","4","4","4"
"1785343628.8259","09:47:08.825","4","95","1.0","100","4","4","4","4","4"
"1785343629.3251","09:47:09.325","4","95","1.0","100","4","4","4","4","4"
"1785343629.8245","09:47:09.824","4","95","1.0","100","4","4","4","4","4"
"1785343630.3252","09:47:10.325","4","95","1.0","100","4","4","4","4","4"
"1785343630.8246","09:47:10.824","4","95","1.0","100","4","4","4","4","4"
"1785343631.3249","09:47:11.324","4","95","1.0","100","4","4","4","4","4"
"1785343631.8255","09:47:11.825","4","95","1.0","100","4","4","4","4","4"
"1785343632.3248","09:47:12.324","4","95","1.0","100","4","4","4","4","4"
"1785343632.824","09:47:12.824","4","95","1.0","100","4","4","4","4","4"
"1785343633.3249","09:47:13.324","4","95","1.0","100","4","4","4","4","4"
"1785343633.8241","09:47:13.824","4","95","1.0","100","4","4","4","4","4"
"1785343634.3238","09:47:14.323","4","95","1.0","100","4","4","4","4","4"
"1785343634.8244","09:47:14.824","4","95","1.0","100","4","4","4","4","4"
"1785343635.3239","09:47:15.323","4","95","1.0","100","4","4","4","4","4"
"1785343635.8239","09:47:15.823","4","95","1.0","83","4","4","4","4","2"
"1785343636.324","09:47:16.324","4","95","1.0","100","4","4","4","4","4"
"1785343636.823","09:47:16.823","4","95","1.0","100","4","4","4","4","4"
"1785343637.3229","09:47:17.322","4","95","1.0","100","4","4","4","4","4"
"1785343637.8233","09:47:17.823","4","95","1.0","100","4","4","4","4","4"
"1785343638.3224","09:47:18.322","4","95","1.0","100","4","4","4","4","4"
"1785343638.8226","09:47:18.822","4","95","1.0","100","4","4","4","4","4"
"1785343639.3229","09:47:19.322","4","95","1.0","100","4","4","4","4","4"
"1785343639.8215","09:47:19.821","4","95","1.0","100","4","4","4","4","4"
"1785343640.3215","09:47:20.321","4","95","1.0","100","4","4","4","4","4"
"1785343640.8218","09:47:20.821","4","95","1.0","100","4","4","4","4","4"
"1785343641.3206","09:47:21.320","4","95","1.0","100","4","4","4","4","4"
"1785343641.8207","09:47:21.820","4","95","1.0","100","4","4","4","4","4"
"1785343642.3209","09:47:22.320","4","95","1.0","100","4","4","4","4","4"
"1785343642.8201","09:47:22.820","4","95","1.0","100","4","4","4","4","4"
"1785343643.3206","09:47:23.320","4","95","1.0","83","4","4","4","4","2"
"1785343643.8206","09:47:23.820","4","95","1.0","100","4","4","4","4","4"
"1785343644.3197","09:47:24.319","4","95","1.0","100","4","4","4","4","4"
"1785343644.8203","09:47:24.820","4","95","1.0","100","4","4","4","4","4"
"1785343645.3206","09:47:25.320","4","95","1.0","100","4","4","4","4","4"
"1785343645.82","09:47:25.820","4","95","1.0","100","4","4","4","4","4"
"1785343646.3204","09:47:26.320","4","95","1.0","100","4","4","4","4","4"
"1785343646.8202","09:47:26.820","4","95","1.0","100","4","4","4","4","4"
"1785343647.3196","09:47:27.319","4","95","1.0","100","4","4","4","4","4"
"1785343647.8203","09:47:27.820","4","95","1.0","100","4","4","4","4","4"
"1785343648.3201","09:47:28.320","4","95","1.0","100","4","4","4","4","4"
"1785343648.8195","09:47:28.819","4","95","1.0","100","4","4","4","4","4"
"1785343649.32","09:47:29.320","4","95","1.0","100","4","4","4","4","4"
"1785343649.82","09:47:29.820","4","95","1.0","100","4","4","4","4","4"
"1785343650.3192","09:47:30.319","4","95","1.0","100","4","4","4","4","4"
"1785343650.8197","09:47:30.819","4","95","1.0","100","4","4","4","4","4"
"1785343651.3193","09:47:31.319","4","95","1.0","100","4","4","4","4","4"
"1785343651.8184","09:47:31.818","4","95","1.0","100","4","4","4","4","4"
"1785343652.319","09:47:32.319","4","95","1.0","100","4","4","4","4","4"
"1785343652.8187","09:47:32.818","4","95","1.0","100","4","4","4","4","4"
"1785343653.3179","09:47:33.317","4","95","1.0","100","4","4","4","4","4"
"1785343653.8184","09:47:33.818","4","95","1.0","100","4","4","4","4","4"
"1785343654.3182","09:47:34.318","4","95","1.0","100","4","4","4","4","4"
"1785343654.8173","09:47:34.817","4","95","1.0","67","4","4","2","4","2"
"1785343655.3177","09:47:35.317","4","95","1.0","100","4","4","4","4","4"
"1785343655.8171","09:47:35.817","4","95","1.0","100","4","4","4","4","4"
"1785343656.3162","09:47:36.316","4","95","1.0","100","4","4","4","4","4"
"1785343656.8172","09:47:36.817","4","95","1.0","100","4","4","4","4","4"
"1785343657.3169","09:47:37.316","4","95","1.0","100","4","4","4","4","4"
"1785343657.8159","09:47:37.815","4","95","1.0","100","4","4","4","4","4"
"1785343658.3168","09:47:38.316","4","95","1.0","100","4","4","4","4","4"
"1785343658.816","09:47:38.816","4","95","1.0","100","4","4","4","4","4"
"1785343659.3153","09:47:39.315","4","95","1.0","67","4","4","2","4","2"
"1785343659.8161","09:47:39.816","4","95","1.0","67","4","4","2","4","2"
"1785343660.3158","09:47:40.315","4","95","1.0","100","4","4","4","4","4"
"1785343660.8154","09:47:40.815","4","95","1.0","100","4","4","4","4","4"
"1785343661.3161","09:47:41.316","4","95","1.0","83","2","4","4","4","4"
"1785343661.8155","09:47:41.815","4","95","1.0","100","4","4","4","4","4"
"1785343662.3152","09:47:42.315","4","95","1.0","100","4","4","4","4","4"
"1785343662.8158","09:47:42.815","4","95","1.0","100","4","4","4","4","4"
"1785343663.3149","09:47:43.314","4","95","1.0","100","4","4","4","4","4"
"1785343663.8147","09:47:43.814","4","95","1.0","100","4","4","4","4","4"
"1785343664.3149","09:47:44.314","4","95","1.0","100","4","4","4","4","4"
"1785343664.814","09:47:44.814","4","95","1.0","100","4","4","4","4","4"
"1785343665.3134","09:47:45.313","4","95","1.0","100","4","4","4","4","4"
"1785343665.8139","09:47:45.813","4","95","1.0","100","4","4","4","4","4"
"1785343666.3129","09:47:46.312","4","95","1.0","100","4","4","4","4","4"
"1785343666.8127","09:47:46.812","4","95","1.0","100","4","4","4","4","4"
"1785343667.313","09:47:47.313","4","95","1.0","100","4","4","4","4","4"
"1785343667.8118","09:47:47.811","4","95","1.0","100","4","4","4","4","4"
"1785343668.3121","09:47:48.312","4","95","1.0","100","4","4","4","4","4"
"1785343668.8125","09:47:48.812","4","95","1.0","100","4","4","4","4","4"
"1785343669.3117","09:47:49.311","4","95","1.0","100","4","4","4","4","4"
"1785343669.8116","09:47:49.811","4","95","1.0","100","4","4","4","4","4"
"1785343670.3122","09:47:50.312","4","95","1.0","100","4","4","4","4","4"
"1785343670.8113","09:47:50.811","4","95","1.0","100","4","4","4","4","4"
"1785343671.3116","09:47:51.311","4","95","1.0","100","4","4","4","4","4"
"1785343671.8123","09:47:51.812","4","95","1.0","100","4","4","4","4","4"
"1785343672.3111","09:47:52.311","4","95","1.0","100","4","4","4","4","4"
"1785343672.811","09:47:52.811","4","95","1.0","100","4","4","4","4","4"
"1785343673.3112","09:47:53.311","4","95","1.0","100","4","4","4","4","4"
"1785343673.8102","09:47:53.810","4","95","1.0","100","4","4","4","4","4"
"1785343674.3107","09:47:54.310","4","95","1.0","100","4","4","4","4","4"
"1785343674.8107","09:47:54.810","4","95","1.0","100","4","4","4","4","4"
"1785343675.3098","09:47:55.309","4","95","1.0","100","4","4","4","4","4"
"1785343675.8104","09:47:55.810","4","95","1.0","100","4","4","4","4","4"
"1785343676.3105","09:47:56.310","4","95","1.0","100","4","4","4","4","4"
"1785343676.8095","09:47:56.809","4","95","1.0","100","4","4","4","4","4"
"1785343677.3102","09:47:57.310","4","95","1.0","100","4","4","4","4","4"
"1785343677.81","09:47:57.810","4","95","1.0","100","4","4","4","4","4"
"1785343678.3091","09:47:58.309","4","95","1.0","83","2","4","4","4","4"
"1785343678.8096","09:47:58.809","4","95","1.0","100","4","4","4","4","4"
"1785343679.3095","09:47:59.309","4","95","1.0","100","4","4","4","4","4"
"1785343679.809","09:47:59.809","4","95","1.0","67","4","2","2","4","4"
"1785343680.3097","09:48:00.309","4","95","1.0","100","4","4","4","4","4"
"1785343680.8095","09:48:00.809","4","95","1.0","83","4","4","2","4","4"
"1785343681.3085","09:48:01.308","4","95","1.0","100","4","4","4","4","4"
"1785343681.809","09:48:01.809","4","95","1.0","100","4","4","4","4","4"
"1785343682.3086","09:48:02.308","4","95","1.0","100","4","4","4","4","4"
"1785343682.8078","09:48:02.807","4","95","1.0","100","4","4","4","4","4"
"1785343683.3083","09:48:03.308","4","95","1.0","83","4","4","2","4","4"
"1785343683.8082","09:48:03.808","4","95","1.0","100","4","4","4","4","4"
"1785343684.3072","09:48:04.307","4","95","1.0","100","4","4","4","4","4"
"1785343684.8075","09:48:04.807","4","95","1.0","100","4","4","4","4","4"
"1785343685.3073","09:48:05.307","4","95","1.0","67","2","2","4","4","4"
"1785343685.8072","09:48:05.807","4","95","1.0","83","4","4","4","4","2"
"1785343686.3078","09:48:06.307","4","95","1.0","100","4","4","4","4","4"
"1785343686.8079","09:48:06.807","4","95","1.0","100","4","4","4","4","4"
"1785343687.307","09:48:07.307","4","95","1.0","83","4","4","2","4","4"
"1785343687.8077","09:48:07.807","4","95","1.0","67","4","4","2","4","2"
"1785343688.3071","09:48:08.307","4","95","1.0","100","4","4","4","4","4"
"1785343688.8063","09:48:08.806","4","95","1.0","100","4","4","4","4","4"
"1785343689.3069","09:48:09.306","4","95","1.0","100","4","4","4","4","4"
"1785343689.8063","09:48:09.806","4","95","1.0","100","4","4","4","4","4"
"1785343690.306","09:48:10.306","4","95","1.0","100","4","4","4","4","4"
"1785343690.807","09:48:10.807","4","95","1.0","100","4","4","4","4","4"
"1785343691.3063","09:48:11.306","4","95","1.0","67","4","4","2","4","2"
"1785343691.8061","09:48:11.806","4","95","1.0","83","4","4","4","4","2"
"1785343692.305","09:48:12.305","4","95","1.0","100","4","4","4","4","4"
"1785343692.804","09:48:12.804","4","95","1.0","100","4","4","4","4","4"
"1785343693.3028","09:48:13.302","4","95","1.0","100","4","4","4","4","4"
"1785343693.8016","09:48:13.801","4","95","1.0","100","4","4","4","4","4"
"1785343694.3013","09:48:14.301","4","95","1.0","100","4","4","4","4","4"
"1785343694.8005","09:48:14.800","4","95","1.0","83","2","4","4","4","4"
"1785343695.2995","09:48:15.299","4","95","1.0","67","4","4","2","4","2"
"1785343695.7997","09:48:15.799","4","95","1.0","100","4","4","4","4","4"
"1785343696.299","09:48:16.299","4","95","1.0","100","4","4","4","4","4"
"1785343696.7982","09:48:16.798","4","95","1.0","100","4","4","4","4","4"
"1785343697.2983","09:48:17.298","4","95","1.0","83","2","4","4","4","4"
"1785343697.7981","09:48:17.798","4","95","1.0","83","2","4","4","4","4"
"1785343698.2978","09:48:18.297","4","95","1.0","67","4","4","2","4","2"
"1785343698.7976","09:48:18.797","4","95","1.0","83","4","4","2","4","4"
"1785343699.2972","09:48:19.297","4","95","1.0","100","4","4","4","4","4"
"1785343699.7966","09:48:19.796","4","95","1.0","100","4","4","4","4","4"
"1785343700.2969","09:48:20.296","4","95","1.0","100","4","4","4","4","4"
"1785343700.7967","09:48:20.796","4","95","1.0","83","4","2","4","4","4"
"1785343701.2957","09:48:21.295","4","95","1.0","83","4","2","4","4","4"
"1785343701.7958","09:48:21.795","4","95","1.0","83","4","2","4","4","4"
"1785343702.2957","09:48:22.295","4","95","1.0","83","4","2","4","4","4"
"1785343702.7953","09:48:22.795","4","95","1.0","83","4","2","4","4","4"
"1785343703.2949","09:48:23.294","4","95","1.0","100","4","4","4","4","4"
"1785343703.795","09:48:23.795","4","95","1.0","67","4","4","2","4","2"
"1785343704.2942","09:48:24.294","4","95","1.0","83","4","4","4","4","2"
"1785343704.7944","09:48:24.794","4","95","1.0","67","4","2","2","4","4"
"1785343705.2943","09:48:25.294","4","95","1.0","100","4","4","4","4","4"
