Timestamp,Local time,Active Focus,Focus,Active Engagement,Engagement,Active Excitement,Excitement,Active Interest,Interest,Active Relaxation,Relaxation,Active Stress,Stress
1785343611.3239,09:46:51.323,true,0.408076,true,0.558589,true,0.58414,true,0.46864,true,0.310519,true,0.257195
1785343611.8232,09:46:51.823,true,0.403691,true,0.579351,true,0.575326,true,0.48827,true,0.334414,true,0.26312
1785343612.3239,09:46:52.323,true,0.393995,true,0.617066,true,0.574244,true,0.495794,true,0.334637,true,0.282875
1785343612.8239,09:46:52.823,true,0.38118,true,0.616569,true,0.57318,true,0.488059,true,0.33614,true,0.300178
1785343613.3232,09:46:53.323,true,0.366369,true,0.616078,true,0.56638,true,0.473909,true,0.342799,true,0.314604
1785343613.8234,09:46:53.823,true,0.353426,true,0.627246,true,0.54945,true,0.462982,true,0.351506,true,0.321404
1785343614.3235,09:46:54.323,true,0.342148,true,0.700034,true,0.517277,true,0.455102,true,0.363326,true,0.350597
1785343614.8225,09:46:54.822,true,0.352935,true,0.728433,true,0.476803,true,0.448848,true,0.363438,true,0.364696
1785343615.3227,09:46:55.322,true,0.375794,true,0.726924,true,0.439647,true,0.443658,true,0.335217,true,0.364738
1785343615.8228,09:46:55.822,true,0.396839,true,0.688504,true,0.40841,true,0.44174,true,0.320182,true,0.352063
1785343616.3216,09:46:56.321,true,0.416092,true,0.643538,true,0.394717,true,0.448567,true,0.320452,true,0.351889
1785343616.8221,09:46:56.822,true,0.425176,true,0.574869,true,0.385442,true,0.461767,true,0.33993,true,0.347794
1785343617.3219,09:46:57.321,true,0.428109,true,0.558144,true,0.380902,true,0.473626,true,0.345324,true,0.343005
1785343617.8211,09:46:57.821,true,0.425667,true,0.557951,true,0.371233,true,0.476101,true,0.345492,true,0.333218
1785343618.3216,09:46:58.321,true,0.423507,true,0.58783,true,0.359372,true,0.467205,true,0.311874,true,0.301588
1785343618.8217,09:46:58.821,true,0.420748,true,0.618493,true,0.350489,true,0.454422,true,0.286195,true,0.30191
1785343619.3207,09:46:59.320,true,0.418128,true,0.618027,true,0.350571,true,0.445372,true,0.286617,true,0.319478
1785343619.8214,09:46:59.821,true,0.414286,true,0.609653,true,0.351836,true,0.442981,true,0.292623,true,0.324734
1785343620.3212,09:47:00.321,true,0.411752,true,0.58256,true,0.364328,true,0.455003,true,0.3167,true,0.344684
1785343620.8202,09:47:00.820,true,0.406913,true,0.566442,true,0.364535,true,0.480727,true,0.318902,true,0.355796
1785343621.3207,09:47:01.320,true,0.402625,true,0.566226,true,0.364574,true,0.508451,true,0.332419,true,0.362264
1785343621.8203,09:47:01.820,true,0.401434,true,0.641744,true,0.36057,true,0.523154,true,0.354377,true,0.372696
1785343622.3195,09:47:02.319,true,0.409058,true,0.683879,true,0.351241,true,0.517466,true,0.364258,true,0.374001
1785343622.82,09:47:02.820,true,0.415973,true,0.682969,true,0.351318,true,0.499471,true,0.386475,true,0.379009
1785343623.3197,09:47:03.319,true,0.435839,true,0.61232,true,0.351717,true,0.492465,true,0.39484,true,0.388053
1785343623.8189,09:47:03.818,true,0.462913,true,0.584692,true,0.354072,true,0.500517,true,0.399877,true,0.394383
