DateTime,Timestamp,Trial,MoveNumber,From,To,MoveDurationSeconds,HelpUsed,ErrorsThisMove,ErrorDetails
2026-07-29_10-20-42.539,1785345642.539,1,89,A,C,12,FALSE,0,
2026-07-29_10-20-54.768,1785345654.768,1,90,B,A,12,FALSE,0,
2026-07-29_10-21-06.869,1785345666.869,1,91,B,C,12,FALSE,0,
2026-07-29_10-21-20.962,1785345680.962,1,92,A,C,14,FALSE,0,
2026-07-29_10-22-30.363,1785345750.363,2,1,A,B,9,FALSE,0,
2026-07-29_10-22-41.579,1785345761.579,2,2,A,C,11,FALSE,0,
2026-07-29_10-22-53.721,1785345773.721,2,3,B,C,12,FALSE,0,
2026-07-29_10-23-06.489,1785345786.489,2,4,A,B,12,FALSE,0,
2026-07-29_10-23-20.735,1785345800.735,2,5,C,A,14,FALSE,0,
2026-07-29_10-23-32.978,1785345812.978,2,6,C,B,12,FALSE,0,
2026-07-29_10-23-45.127,1785345825.127,2,7,A,B,12,FALSE,0,
2026-07-29_10-23-57.441,1785345837.441,2,8,A,C,12,FALSE,0,
2026-07-29_10-24-12.070,1785345852.070,2,9,B,C,14,FALSE,0,
2026-07-29_10-24-23.621,1785345863.621,2,10,B,A,11,FALSE,0,
2026-07-29_10-24-36.682,1785345876.682,2,11,C,A,13,FALSE,0,
2026-07-29_10-24-48.908,1785345888.908,2,12,B,C,12,FALSE,0,
2026-07-29_10-24-51.935,1785345891.935,2,13,A,B,3,FALSE,0,
2026-07-29_10-25-12.929,1785345912.929,2,14,A,C,20,FALSE,0,
2026-07-29_10-25-25.414,1785345925.414,2,15,B,C,12,FALSE,0,
2026-07-29_10-25-37.066,1785345937.066,2,16,A,B,11,FALSE,0,
2026-07-29_10-26-11.565,1785345971.565,2,17,C,A,34,FALSE,0,
2026-07-29_10-26-28.576,1785345988.576,2,18,C,B,17,FALSE,0,
2026-07-29_10-26-40.446,1785346000.446,2,19,A,B,11,FALSE,0,
2026-07-29_10-26-54.023,1785346014.023,2,20,C,A,13,FALSE,0,
2026-07-29_10-27-05.954,1785346025.954,2,21,B,C,11,FALSE,0,
2026-07-29_10-27-18.038,1785346038.038,2,22,B,A,12,FALSE,0,
2026-07-29_10-27-30.535,1785346050.535,2,23,C,A,12,FALSE,0,
2026-07-29_10-27-42.723,1785346062.723,2,24,C,B,12,FALSE,0,
2026-07-29_10-27-59.429,1785346079.429,2,25,A,B,16,FALSE,0,
2026-07-29_10-28-11.978,1785346091.978,2,26,A,C,12,FALSE,0,
2026-07-29_10-28-23.510,1785346103.510,2,27,B,C,11,FALSE,0,
2026-07-29_10-28-34.967,1785346114.967,2,28,A,B,11,FALSE,0,
2026-07-29_10-28-47.207,1785346127.207,2,29,C,A,12,FALSE,0,
2026-07-29_10-28-59.387,1785346139.387,2,30,C,B,12,FALSE,0,
2026-07-29_10-29-11.007,1785346151.007,2,31,A,B,11,FALSE,0,
2026-07-29_10-29-25.046,1785346165.046,2,32,A,C,14,FALSE,0,
2026-07-29_10-30-03.414,1785346203.414,2,33,B,A,38,FALSE,0,
2026-07-29_10-30-14.423,1785346214.423,2,34,B,C,11,FALSE,0,
2026-07-29_10-30-27.840,1785346227.840,2,35,A,C,13,FALSE,0,
2026-07-29_10-30-39.696,1785346239.696,2,36,B,A,11,FALSE,0,
2026-07-29_10-31-26.882,1785346286.882,2,37,C,B,47,FALSE,0,
2026-07-29_10-31-39.030,1785346299.030,2,38,B,A,12,FALSE,0,
2026-07-29_10-31-50.792,1785346310.792,2,39,C,B,11,FALSE,0,
2026-07-29_10-32-01.747,1785346321.747,2,40,A,B,10,FALSE,0,
2026-07-29_10-32-14.996,1785346334.996,2,41,A,C,13,FALSE,0,
2026-07-29_10-32-26.096,1785346346.096,2,42,B,A,11,FALSE,0,
2026-07-29_10-32-37.795,1785346357.795,2,43,B,C,11,FALSE,0,
2026-07-29_10-32-51.010,1785346371.010,2,44,A,C,13,FALSE,0,
2026-07-29_10-33-02.495,1785346382.495,2,45,B,A,11,FALSE,0,
2026-07-29_10-33-25.919,1785346405.919,2,46,C,A,23,FALSE,0,
2026-07-29_10-33-42.487,1785346422.487,2,47,C,B,16,FALSE,0,
2026-07-29_10-33-54.305,1785346434.305,2,48,A,B,11,FALSE,0,
2026-07-29_10-34-06.992,1785346446.992,2,49,C,A,12,FALSE,0,
2026-07-29_10-34-18.194,1785346458.194,2,50,B,C,11,FALSE,0,
2026-07-29_10-34-30.342,1785346470.342,2,51,B,A,12,FALSE,0,
2026-07-29_10-34-43.024,1785346483.024,2,52,C,A,12,FALSE,0,
2026-07-29_10-34-55.099,1785346495.099,2,53,B,C,12,FALSE,0,
2026-07-29_10-35-25.272,1785346525.272,2,54,A,C,30,FALSE,0,
2026-07-29_10-35-35.764,1785346535.764,2,55,A,B,10,FALSE,0,
2026-07-29_10-35-50.326,1785346550.326,2,56,C,A,14,FALSE,0,
2026-07-29_10-36-02.457,1785346562.457,2,57,B,C,12,FALSE,0,
2026-07-29_10-36-14.743,1785346574.743,2,58,A,C,12,FALSE,0,
2026-07-29_10-36-26.164,1785346586.164,2,59,A,B,11,FALSE,0,
2026-07-29_10-36-38.445,1785346598.445,2,60,C,A,12,FALSE,0,
2026-07-29_10-36-49.709,1785346609.709,2,61,C,B,11,FALSE,0,
2026-07-29_10-37-01.903,1785346621.903,2,62,A,B,12,FALSE,0,
2026-07-29_10-37-14.951,1785346634.951,2,63,A,C,13,FALSE,0,
2026-07-29_10-37-26.547,1785346646.547,2,64,B,C,11,FALSE,0,
2026-07-29_10-37-38.344,1785346658.344,2,65,B,A,11,FALSE,0,
2026-07-29_10-37-50.194,1785346670.194,2,66,C,A,11,FALSE,0,
2026-07-29_10-38-02.627,1785346682.627,2,67,B,C,12,FALSE,0,
2026-07-29_10-38-14.151,1785346694.151,2,68,A,B,11,FALSE,0,
2026-07-29_10-38-27.208,1785346707.208,2,69,A,C,13,FALSE,0,
2026-07-29_10-38-39.741,1785346719.741,2,70,B,C,12,FALSE,0,
