Timestamp,Local time,Action Eye,Action Upper Face,Power Upper Face,Action Lower Face,Power Lower Face
1785343611.0732,09:46:51.073,neutral,neutral,0.0,laugh,1.0
1785343611.1045,09:46:51.104,neutral,neutral,0.0,laugh,1.0
1785343611.1359,09:46:51.135,neutral,neutral,0.0,laugh,1.0
1785343611.1672,09:46:51.167,neutral,neutral,0.0,laugh,1.0
1785343611.1986,09:46:51.198,neutral,neutral,0.0,laugh,1.0
1785343611.2299,09:46:51.229,neutral,neutral,0.0,laugh,1.0
1785343611.2612,09:46:51.261,neutral,neutral,0.0,laugh,1.0
1785343611.2926,09:46:51.292,neutral,neutral,0.0,laugh,1.0
1785343611.3239,09:46:51.323,neutral,frown,1.0,neutral,0.0
1785343611.3553,09:46:51.355,neutral,frown,1.0,neutral,0.0
1785343611.3866,09:46:51.386,neutral,frown,1.0,neutral,0.0
1785343611.4178,09:46:51.417,neutral,frown,1.0,neutral,0.0
1785343611.4489,09:46:51.448,neutral,frown,0.393929,neutral,0.0
1785343611.48,09:46:51.480,neutral,frown,0.393929,neutral,0.0
1785343611.5112,09:46:51.511,neutral,frown,0.393929,neutral,0.0
1785343611.5423,09:46:51.542,neutral,frown,0.393929,neutral,0.0
1785343611.5734,09:46:51.573,neutral,frown,0.150643,neutral,0.0
1785343611.6046,09:46:51.604,neutral,frown,0.150643,neutral,0.0
1785343611.6357,09:46:51.635,neutral,frown,0.150643,neutral,0.0
1785343611.6669,09:46:51.666,neutral,frown,0.150643,neutral,0.0
1785343611.698,09:46:51.698,neutral,frown,0.169381,neutral,0.0
1785343611.7291,09:46:51.729,neutral,frown,0.169381,neutral,0.0
1785343611.7605,09:46:51.760,neutral,frown,0.169381,neutral,0.0
1785343611.7918,09:46:51.791,neutral,frown,0.169381,neutral,0.0
1785343611.8232,09:46:51.823,neutral,frown,0.325386,neutral,0.0
1785343611.8545,09:46:51.854,neutral,frown,0.325386,neutral,0.0
1785343611.8859,09:46:51.885,neutral,frown,0.325386,neutral,0.0
1785343611.9172,09:46:51.917,neutral,frown,0.325386,neutral,0.0
1785343611.9485,09:46:51.948,neutral,neutral,0.0,smile,1.0
1785343611.9799,09:46:51.979,neutral,neutral,0.0,smile,1.0
1785343612.0112,09:46:52.011,neutral,neutral,0.0,smile,1.0
1785343612.0426,09:46:52.042,neutral,neutral,0.0,smile,1.0
1785343612.0739,09:46:52.073,blink,frown,0.694537,neutral,0.0
1785343612.1053,09:46:52.105,blink,frown,0.694537,neutral,0.0
1785343612.1364,09:46:52.136,blink,frown,0.694537,neutral,0.0
1785343612.1675,09:46:52.167,blink,frown,0.694537,neutral,0.0
1785343612.1987,09:46:52.198,blink,frown,0.336875,neutral,0.0
1785343612.23,09:46:52.230,neutral,frown,0.336875,neutral,0.0
1785343612.2612,09:46:52.261,neutral,frown,0.336875,neutral,0.0
1785343612.2925,09:46:52.292,neutral,frown,0.336875,neutral,0.0
1785343612.3239,09:46:52.323,neutral,frown,0.197714,neutral,0.0
1785343612.355,09:46:52.355,neutral,frown,0.197714,neutral,0.0
1785343612.3861,09:46:52.386,neutral,frown,0.197714,neutral,0.0
1785343612.4173,09:46:52.417,neutral,frown,0.197714,neutral,0.0
1785343612.4484,09:46:52.448,neutral,frown,0.16104,neutral,0.0
1785343612.4796,09:46:52.479,neutral,frown,0.16104,neutral,0.0
1785343612.5107,09:46:52.510,neutral,frown,0.16104,neutral,0.0
1785343612.5418,09:46:52.541,neutral,frown,0.16104,neutral,0.0
