DateTime,Timestamp,Trial,MoveNumber,From,To,MoveDurationSeconds,HelpUsed,ErrorsThisMove,ErrorDetails
2026-07-13_16-52-32.789,1783986752.789,1,38,B,C,12,FALSE,0,
2026-07-13_16-52-45.593,1783986765.593,1,39,A,C,12,FALSE,0,
2026-07-13_16-52-56.799,1783986776.799,1,40,A,B,11,FALSE,0,
2026-07-13_16-53-11.898,1783986791.898,1,41,C,A,15,FALSE,0,
2026-07-13_16-53-24.531,1783986804.531,1,42,B,C,12,FALSE,0,
2026-07-13_16-53-37.232,1783986817.232,1,43,A,C,12,FALSE,0,
2026-07-13_16-53-52.504,1783986832.504,1,44,A,B,15,FALSE,0,
2026-07-13_16-54-07.228,1783986847.228,1,45,C,B,14,FALSE,0,
2026-07-13_16-54-19.748,1783986859.748,1,46,C,A,12,FALSE,0,
2026-07-13_16-54-31.813,1783986871.813,1,47,B,A,12,FALSE,0,
2026-07-13_16-54-44.633,1783986884.633,1,48,C,B,12,FALSE,0,
2026-07-13_16-54-56.839,1783986896.839,1,49,A,C,12,FALSE,0,
2026-07-13_16-55-13.063,1783986913.063,1,50,A,B,16,FALSE,0,
2026-07-13_16-55-38.526,1783986938.526,1,51,B,A,25,FALSE,0,
2026-07-13_16-55-50.908,1783986950.908,1,52,C,B,12,FALSE,0,
2026-07-13_16-56-09.834,1783986969.834,1,53,B,A,18,FALSE,0,
2026-07-13_16-56-43.586,1783987003.586,1,54,A,B,33,TRUE,0,
2026-07-13_16-56-56.595,1783987016.595,1,55,A,C,13,TRUE,0,
2026-07-13_16-57-09.912,1783987029.912,1,56,B,C,13,FALSE,0,
2026-07-13_16-57-23.424,1783987043.424,1,57,B,A,13,FALSE,0,
2026-07-13_16-57-35.480,1783987055.480,1,58,C,B,12,FALSE,0,
2026-07-13_16-57-48.600,1783987068.600,1,59,C,A,13,FALSE,0,
2026-07-13_16-58-00.680,1783987080.680,1,60,B,A,12,FALSE,0,
2026-07-13_16-58-12.554,1783987092.554,1,61,C,B,11,FALSE,0,
2026-07-13_16-58-23.810,1783987103.810,1,62,A,B,11,FALSE,0,
2026-07-13_16-58-36.032,1783987116.032,1,63,A,C,12,FALSE,0,
2026-07-13_16-58-47.955,1783987127.955,1,64,B,C,11,FALSE,0,
2026-07-13_16-58-59.456,1783987139.456,1,65,A,B,11,FALSE,0,
2026-07-13_16-59-11.872,1783987151.872,1,66,C,A,12,FALSE,0,
2026-07-13_16-59-24.225,1783987164.225,1,67,C,B,12,FALSE,0,
2026-07-13_16-59-35.562,1783987175.562,1,68,A,B,11,FALSE,0,
2026-07-13_16-59-48.482,1783987188.482,1,69,A,C,12,FALSE,0,
2026-07-13_16-59-59.372,1783987199.372,1,70,B,C,10,TRUE,0,
2026-07-13_17-00-13.082,1783987213.082,1,71,B,A,13,FALSE,0,
2026-07-13_17-00-27.411,1783987227.411,1,72,C,A,14,FALSE,0,
2026-07-13_17-00-44.789,1783987244.789,1,73,B,C,17,FALSE,0,
2026-07-13_17-01-01.699,1783987261.699,1,74,A,C,16,FALSE,0,
2026-07-13_17-01-23.655,1783987283.655,1,75,C,B,21,FALSE,0,
2026-07-13_17-01-36.357,1783987296.357,1,76,A,C,12,FALSE,0,
2026-07-13_17-01-48.088,1783987308.088,1,77,B,C,11,FALSE,0,
2026-07-13_17-02-00.248,1783987320.248,1,78,B,A,12,FALSE,0,
2026-07-13_17-02-21.223,1783987341.223,1,79,C,A,20,FALSE,0,
2026-07-13_17-02-32.965,1783987352.965,1,80,C,B,11,FALSE,0,
2026-07-13_17-03-15.149,1783987395.149,1,81,B,C,42,FALSE,0,
2026-07-13_17-03-26.516,1783987406.516,1,82,A,B,11,FALSE,0,
2026-07-13_17-04-03.465,1783987443.465,1,83,B,A,36,FALSE,0,
2026-07-13_17-04-15.144,1783987455.144,1,84,C,B,11,FALSE,0,
2026-07-13_17-04-26.666,1783987466.666,1,85,A,B,11,FALSE,0,
2026-07-13_17-04-39.706,1783987479.706,1,86,C,A,13,FALSE,0,
2026-07-13_17-04-51.184,1783987491.184,1,87,B,C,11,FALSE,0,
2026-07-13_17-05-02.858,1783987502.858,1,88,B,A,11,FALSE,0,
2026-07-13_17-05-15.434,1783987515.434,1,89,C,A,12,FALSE,0,
2026-07-13_17-05-29.893,1783987529.893,1,90,B,C,14,FALSE,0,
2026-07-13_17-05-42.014,1783987542.014,1,91,A,C,12,FALSE,0,
2026-07-13_17-05-53.079,1783987553.079,1,92,A,B,11,FALSE,0,
2026-07-13_17-06-05.489,1783987565.489,1,93,C,B,12,FALSE,0,
2026-07-13_17-06-18.144,1783987578.144,1,94,A,C,12,FALSE,0,
2026-07-13_17-06-50.577,1783987610.577,1,95,B,C,32,FALSE,0,
2026-07-13_17-07-03.092,1783987623.092,1,96,B,A,12,FALSE,0,
2026-07-13_17-07-14.725,1783987634.725,1,97,C,A,11,FALSE,0,
2026-07-13_17-07-26.808,1783987646.808,1,98,C,B,12,FALSE,0,
2026-07-13_17-07-42.234,1783987662.234,1,99,A,C,15,FALSE,0,
2026-07-13_17-07-53.795,1783987673.795,1,100,A,B,11,FALSE,0,
2026-07-13_17-08-05.117,1783987685.117,1,101,C,B,11,FALSE,0,
2026-07-13_17-08-18.228,1783987698.228,1,102,A,C,13,FALSE,0,
2026-07-13_17-08-29.670,1783987709.670,1,103,B,A,11,FALSE,0,
2026-07-13_17-08-48.756,1783987728.756,1,104,A,C,19,FALSE,0,
2026-07-13_17-09-00.434,1783987740.434,1,105,B,A,11,FALSE,0,
2026-07-13_17-09-12.621,1783987752.621,1,106,C,A,12,FALSE,0,
2026-07-13_17-09-25.054,1783987765.054,1,107,B,C,12,FALSE,0,
2026-07-13_17-09-36.368,1783987776.368,1,108,A,B,11,FALSE,0,
2026-07-13_17-09-49.954,1783987789.954,1,109,A,C,13,FALSE,0,
2026-07-13_17-10-02.319,1783987802.319,1,110,B,C,12,FALSE,0,
2026-07-13_17-11-33.143,1783987893.143,2,1,A,B,8,TRUE,0,
2026-07-13_17-11-44.130,1783987904.130,2,2,A,C,10,TRUE,0,
2026-07-13_17-11-58.333,1783987918.333,2,3,B,C,14,FALSE,0,
2026-07-13_17-12-09.494,1783987929.494,2,4,A,B,11,FALSE,0,
2026-07-13_17-12-21.975,1783987941.975,2,5,C,A,12,FALSE,0,
2026-07-13_17-12-34.196,1783987954.196,2,6,C,B,12,FALSE,0,
2026-07-13_17-12-45.264,1783987965.264,2,7,A,B,11,FALSE,0,
2026-07-13_17-12-57.241,1783987977.241,2,8,A,C,11,FALSE,0,
2026-07-13_17-13-12.059,1783987992.059,2,9,B,C,14,TRUE,0,
2026-07-13_17-13-32.589,1783988012.589,2,10,B,A,20,FALSE,0,
2026-07-13_17-13-45.642,1783988025.642,2,11,C,B,13,FALSE,0,
2026-07-13_17-14-06.212,1783988046.212,2,12,B,A,20,FALSE,0,
2026-07-13_17-14-18.519,1783988058.519,2,13,B,C,12,FALSE,0,
2026-07-13_17-14-30.736,1783988070.736,2,14,A,B,12,FALSE,0,
2026-07-13_17-14-42.745,1783988082.745,2,15,A,C,12,FALSE,0,
2026-07-13_17-14-55.095,1783988095.095,2,16,B,C,12,FALSE,0,
2026-07-13_17-15-06.685,1783988106.685,2,17,A,B,11,FALSE,0,
2026-07-13_17-15-19.605,1783988119.605,2,18,C,A,12,TRUE,0,
2026-07-13_17-15-32.204,1783988132.204,2,19,C,B,12,FALSE,0,
2026-07-13_17-15-44.320,1783988144.320,2,20,A,B,12,TRUE,0,
2026-07-13_17-15-59.518,1783988159.518,2,21,C,A,15,FALSE,0,
2026-07-13_17-16-14.702,1783988174.702,2,22,B,C,15,FALSE,0,
2026-07-13_17-16-26.559,1783988186.559,2,23,B,A,11,FALSE,0,
2026-07-13_17-16-39.013,1783988199.013,2,24,C,A,12,FALSE,0,
2026-07-13_17-16-50.957,1783988210.957,2,25,C,B,11,FALSE,0,
2026-07-13_17-17-03.156,1783988223.156,2,26,A,C,12,FALSE,0,
2026-07-13_17-17-19.490,1783988239.490,2,27,C,B,16,FALSE,0,
2026-07-13_17-17-31.474,1783988251.474,2,28,A,C,11,FALSE,0,
2026-07-13_17-17-42.838,1783988262.838,2,29,B,C,11,FALSE,0,
2026-07-13_17-17-54.173,1783988274.173,2,30,A,B,11,FALSE,0,
2026-07-13_17-18-06.654,1783988286.654,2,31,C,A,12,FALSE,0,
2026-07-13_17-18-18.528,1783988298.528,2,32,C,B,11,FALSE,0,
2026-07-13_17-18-30.629,1783988310.629,2,33,A,B,12,FALSE,0,
2026-07-13_17-18-43.639,1783988323.639,2,34,A,C,13,FALSE,0,
2026-07-13_17-18-55.084,1783988335.084,2,35,B,C,11,FALSE,0,
2026-07-13_17-19-05.884,1783988345.884,2,36,B,A,10,FALSE,0,
2026-07-13_17-19-18.751,1783988358.751,2,37,C,A,12,FALSE,0,
2026-07-13_17-19-31.252,1783988371.252,2,38,B,C,12,FALSE,0,
2026-07-13_17-19-42.250,1783988382.250,2,39,A,B,10,FALSE,0,
2026-07-13_17-19-55.530,1783988395.530,2,40,A,C,13,FALSE,0,
2026-07-13_17-20-07.745,1783988407.745,2,41,B,C,12,FALSE,0,
2026-07-13_17-20-20.092,1783988420.092,2,42,B,A,12,FALSE,0,
2026-07-13_17-20-34.996,1783988434.996,2,43,C,A,14,FALSE,0,
2026-07-13_17-20-45.759,1783988445.759,2,44,C,B,10,FALSE,0,
2026-07-13_17-21-07.913,1783988467.913,2,45,A,B,22,FALSE,0,
2026-07-13_17-21-20.283,1783988480.283,2,46,C,A,12,FALSE,0,
2026-07-13_17-21-31.698,1783988491.698,2,47,B,C,11,FALSE,0,
2026-07-13_17-21-43.586,1783988503.586,2,48,B,A,11,FALSE,0,
2026-07-13_17-21-55.839,1783988515.839,2,49,C,A,12,FALSE,0,
2026-07-13_17-22-08.397,1783988528.397,2,50,B,C,12,FALSE,0,
2026-07-13_17-22-19.181,1783988539.181,2,51,A,B,10,FALSE,0,
2026-07-13_17-22-32.218,1783988552.218,2,52,A,C,13,FALSE,0,
2026-07-13_17-22-47.530,1783988567.530,2,53,B,C,15,FALSE,0,
2026-07-13_17-22-58.744,1783988578.744,2,54,A,B,11,FALSE,0,
2026-07-13_17-23-10.119,1783988590.119,2,55,C,A,11,FALSE,0,
2026-07-13_17-23-21.385,1783988601.385,2,56,C,B,11,FALSE,0,
2026-07-13_17-23-32.619,1783988612.619,2,57,A,B,11,FALSE,0,
2026-07-13_17-23-45.603,1783988625.603,2,58,A,C,12,FALSE,0,
2026-07-13_17-23-56.898,1783988636.898,2,59,B,C,11,FALSE,0,
2026-07-13_17-24-08.660,1783988648.660,2,60,B,A,11,FALSE,0,
2026-07-13_17-24-20.601,1783988660.601,2,61,C,A,11,FALSE,0,
2026-07-13_17-24-32.923,1783988672.923,2,62,B,C,12,FALSE,0,
2026-07-13_17-24-44.238,1783988684.238,2,63,A,B,11,FALSE,0,
2026-07-13_17-24-57.121,1783988697.121,2,64,A,C,12,FALSE,0,
2026-07-13_17-25-09.439,1783988709.439,2,65,B,C,12,FALSE,0,
