id,start_timestamp,duration,start_frame_index,end_frame_index,norm_pos_x,norm_pos_y,dispersion,confidence,method,gaze_point_3d_x,gaze_point_3d_y,gaze_point_3d_z,base_data
0,923762.7753395,112.96599986962974,0,2,0.3818962553695955,0.4411431536446543,1.3070070410181112,0.9843015835202974,3d gaze,-43.30641324736649,1.4888174614128915,235.11407093583864,923762.7753395 923762.7793739999 923762.7834085 923762.787443 923762.7914775 923762.795512 923762.7995465 923762.8035810001 923762.8076155 923762.81165 923762.8156844999 923762.819719 923762.8237534999 923762.827788 923762.8318225001 923762.835857 923762.8398915001 923762.843926 923762.8479605 923762.8519949999 923762.8560295 923762.860064 923762.8640985 923762.868133 923762.8721675 923762.8762020001 923762.8802365 923762.884271 923762.8883054999
1,923763.0093415,80.690500093624,5,8,0.3914963226914762,0.46089764034990877,1.424690277166494,0.9993252186548143,3d gaze,-44.79934818707137,-3.1658645695987766,266.67047950119183,923763.0093415 923763.013376 923763.0174105 923763.0214450001 923763.0254795 923763.029514 923763.0335484999 923763.037583 923763.0416174999 923763.045652 923763.0496865001 923763.053721 923763.0577555001 923763.06179 923763.0658245 923763.0698589999 923763.0738935 923763.077928 923763.081963 923763.0859975 923763.0900320001
2,923763.0940665,125.07000006735325,8,11,0.37918101261533,0.4566189836119866,1.4250626225366536,0.9904730562120676,3d gaze,-47.42815246364941,-2.001986580260713,251.34202051041595,923763.0940665 923763.0981010001 923763.1021360001 923763.1061704999 923763.110205 923763.1142394999 923763.118274 923763.1223085 923763.126343 923763.1303775001 923763.134412 923763.1384465001 923763.1424809999 923763.1465155 923763.1505499999 923763.1545845 923763.158619 923763.1626535 923763.1666880001 923763.1707225 923763.1747570001 923763.1787914999 923763.182826 923763.1868604999 923763.190895 923763.1949295 923763.198964 923763.2029985001 923763.207033 923763.2110675001 923763.2151019999 923763.2191365
3,923763.2836895001,104.89699989557266,13,16,0.388553114250339,0.4582256440575052,1.295511210392157,0.9904216947378935,3d gaze,-46.53711186706334,-2.5348478525065024,269.0600166651027,923763.2836895001 923763.2877239999 923763.2917585 923763.2957929999 923763.2998275 923763.303862 923763.3078965 923763.3119310001 923763.3159655 923763.3200000001 923763.3240344999 923763.328069 923763.3321034999 923763.336138 923763.3401725 923763.344207 923763.3482415001 923763.352276 923763.3563105001 923763.3603449999 923763.3643795 923763.3684139999 923763.3724485 923763.376483 923763.3805175 923763.3845520001 923763.3885865
4,923763.3926210001,217.86500001326203,17,23,0.40098702793701346,0.47239124013220657,1.3613872599686263,0.9838396007364446,3d gaze,-43.67240909702085,-6.41075174043556,286.6887064233143,923763.3926210001 923763.396656 923763.4006904999 923763.404725 923763.4087595 923763.412794 923763.4168285 923763.420863 923763.424898 923763.4289325001 923763.432967 923763.4370015 923763.4410359999 923763.4450705 923763.449105 923763.4531395 923763.457174 923763.4612085 923763.4652430001 923763.4692775 923763.473312 923763.4773464999 923763.481381 923763.4854155 923763.48945 923763.4934845001 923763.497519 923763.5015535001 923763.5055879999 923763.5096225 923763.5136569999 923763.5176915 923763.521726 923763.5257605 923763.529795 923763.5338295 923763.5378640001 923763.5418990001 923763.5459334999 923763.549968 923763.5540025 923763.558037 923763.5620715 923763.566106 923763.5701405001 923763.574175 923763.5782095001 923763.5822439999 923763.5862789999 923763.5903135 923763.594348 923763.5983825 923763.602417 923763.6064515 923763.6104860001
5,923763.6225894999,96.82850004173815,23,26,0.4122930560123872,0.4834695549307371,1.4338320693166355,0.984272015094757,3d gaze,-40.8926048926562,-9.995318616866491,306.30605508450515,923763.6225894999 923763.626624 923763.6306584999 923763.634693 923763.6387275001 923763.642762 923763.6467965001 923763.650831 923763.6548655 923763.6588999999 923763.6629345 923763.666969 923763.6710035 923763.675038 923763.6790725 923763.6831070001 923763.6871415 923763.691176 923763.695211 923763.6992454999 923763.70328 923763.7073145 923763.711349 923763.7153835 923763.719418
6,923763.7516940001,92.79399993829429,27,30,0.38554147218410356,0.4516377863342124,1.292704997462484,0.9958489413062731,3d gaze,-46.24755654678194,-0.858550788612698,259.5852779249056,923763.7516940001 923763.7557285 923763.7597630001 923763.763798 923763.7678324999 923763.771867 923763.7759014999 923763.779936 923763.7839705 923763.788005 923763.7920395001 923763.796074 923763.8001085 923763.8041429999 923763.8081775 923763.812212 923763.8162465 923763.820281 923763.8243155 923763.8283500001 923763.8323845 923763.836419 923763.8404534999 923763.844488
7,923763.913075,197.69199995789677,32,38,0.39504118006587463,0.45116932449486696,1.3244873526433463,0.995739071927172,3d gaze,-41.45224959703738,-0.7331733144463579,255.49454001681218,923763.913075 923763.91711 923763.9211444999 923763.925179 923763.9292135 923763.933248 923763.9372825001 923763.941317 923763.9453515001 923763.9493859999 923763.9534205 923763.9574549999 923763.965524 923763.9695585 923763.9735930001 923763.9776275 923763.9816620001 923763.9856964999 923763.989731 923763.9937654999 923763.9978 923764.001835 923764.0058695 923764.009904 923764.0139385001 923764.017973 923764.0220075 923764.0300765 923764.0341109999 923764.0381455 923764.04218 923764.0462145 923764.0502490001 923764.0542835 923764.0623524999 923764.066387 923764.0704215 923764.074456 923764.0784905 923764.082525 923764.08656 923764.0905945001 923764.0946289999 923764.0986635 923764.1026979999 923764.1067325 923764.110767
8,923764.1148015,137.1740000322461,38,42,0.39741787833817177,0.45200157358403603,1.439576753472286,0.9917459683758872,3d gaze,-40.75373687291808,-0.9205821875312584,257.82628000536903,923764.1148015 923764.1188360001 923764.1228705 923764.1269050001 923764.1309394999 923764.134974 923764.1390084999 923764.143043 923764.1470775 923764.151112 923764.1551465001 923764.159181 923764.163216 923764.1672505001 923764.1712849999 923764.1753195 923764.1793539999 923764.1833885 923764.187423 923764.1914575 923764.1954920001 923764.1995265 923764.2035610001 923764.2075954999 923764.21163 923764.2156645 923764.219699 923764.2237335 923764.227768 923764.2318025001 923764.235837 923764.2398715001 923764.2439059999 923764.2479409999 923764.2519755
9,923764.3286315,92.79399993829429,45,47,0.5057427773206683,0.542358348487935,1.4402356074728073,0.9703226784865061,3d gaze,6.506137496573891,-31.227656373490618,363.2932791906789,923764.3286315 923764.332666 923764.3367005 923764.3407350001 923764.3447695 923764.3488040001 923764.3528384999 923764.356873 923764.3609074999 923764.364942 923764.3689765 923764.373011 923764.3770455001 923764.38108 923764.3851145001 923764.3891489999 923764.3931835 923764.3972179999 923764.4012525 923764.405287 923764.4093215 923764.4133560001 923764.4173910001 923764.4214255
10,923764.42546,100.86299991235137,47,50,0.5133960655506351,0.5487157786558071,1.4958592210890118,0.9977135291466346,3d gaze,10.736109828850816,-32.20397024106955,350.75963339706385,923764.42546 923764.4294944999 923764.433529 923764.4375634999 923764.441598 923764.4456325001 923764.449667 923764.4537015001 923764.457736 923764.461771 923764.4658055 923764.4698399999 923764.4738745 923764.477909 923764.4819435 923764.4859780001 923764.4900125 923764.4940470001 923764.4980815 923764.502116 923764.5061504999 923764.510185 923764.5142195 923764.518254 923764.5222885 923764.526323
11,923764.5303575001,181.55350000597537,51,56,0.5016302114711708,0.5332046494238497,1.0375447845219843,0.9828254995138749,3d gaze,3.7963427726402377,-25.50907455320818,329.01220721147155,923764.5303575001 923764.534392 923764.5384265 923764.5424609999 923764.5464955 923764.55053 923764.5545645 923764.5585990001 923764.5626335 923764.5666680001 923764.5707025 923764.574737 923764.578772 923764.5828064999 923764.586841 923764.5908755 923764.59491 923764.5989445001 923764.602979 923764.6070135001 923764.6110479999 923764.6150825 923764.6191169999 923764.6231519999 923764.6271865 923764.6312210001 923764.6352555 923764.6392900001 923764.6433245 923764.647359 923764.6513934999 923764.655428 923764.6594625 923764.663497 923764.6675315 923764.671566 923764.6756005001 923764.679635 923764.6836695 923764.6877039999 923764.6917385 923764.6957729999 923764.6998075 923764.7038420001 923764.7078765 923764.7119110001
12,923764.7522565001,80.69049986079335,57,60,0.5082716752001111,0.5395933386290964,1.3298824832736595,0.9788859373047238,3d gaze,7.71874072611637,-28.99029047092471,347.86770238329046,923764.7522565001 923764.7562909999 923764.7603255 923764.7643599999 923764.7683949999 923764.7724295 923764.776464 923764.7804985 923764.7845330001 923764.7885675 923764.7926020001 923764.7966364999 923764.800671 923764.8047055 923764.80874 923764.8127745 923764.816809 923764.8208435001 923764.824878 923764.8289125001 923764.8329469999
