Timestamp,Local time,Active Focus,Focus,Active Engagement,Engagement,Active Excitement,Excitement,Active Interest,Interest,Active Relaxation,Relaxation,Active Stress,Stress
1749139723.8814,09:08:43.881,true,0.310703,true,0.4961,true,0.230513,true,0.402972,true,0.329619,true,0.335597
1749139724.3815,09:08:44.381,true,0.295176,true,0.496106,true,0.218897,true,0.403717,true,0.329728,true,0.335666
1749139724.8813,09:08:44.881,true,0.281775,true,0.48252,true,0.208089,true,0.404771,true,0.333002,true,0.343473
1749139725.381,09:08:45.381,true,0.275167,true,0.466003,true,0.202491,true,0.405178,true,0.335403,true,0.361388
1749139725.8804,09:08:45.880,true,0.267975,true,0.464415,true,0.202122,true,0.404388,true,0.335501,true,0.368369
1749139726.3804,09:08:46.380,true,0.261759,true,0.409198,true,0.20249,true,0.403275,true,0.335598,true,0.371029
1749139726.8805,09:08:46.880,true,0.25688,true,0.36724,true,0.195353,true,0.402465,true,0.341232,true,0.371038
1749139727.3805,09:08:47.380,true,0.248993,true,0.367506,true,0.192542,true,0.402598,true,0.341319,true,0.365525
1749139727.881,09:08:47.881,true,0.242223,true,0.425129,true,0.191791,true,0.404352,true,0.313024,true,0.332055
1749139728.3804,09:08:48.380,true,0.236423,true,0.525096,true,0.192192,true,0.407485,true,0.313163,true,0.332129
1749139728.8798,09:08:48.879,true,0.236094,true,0.548121,true,0.224677,true,0.410616,true,0.319898,true,0.3399
1749139729.3798,09:08:49.379,true,0.248943,true,0.548048,true,0.267633,true,0.412778,true,0.336525,true,0.350666
1749139729.8792,09:08:49.879,true,0.262686,true,0.547975,true,0.30993,true,0.413704,true,0.361443,true,0.373191
1749139730.3789,09:08:50.378,true,0.287017,true,0.555794,true,0.363795,true,0.413119,true,0.363771,true,0.378859
1749139730.8789,09:08:50.878,true,0.309919,true,0.555709,true,0.401421,true,0.411921,true,0.36382,true,0.378857
1749139731.3789,09:08:51.378,true,0.318675,true,0.460643,true,0.419765,true,0.411763,true,0.353015,true,0.360585
1749139731.8784,09:08:51.878,true,0.311231,true,0.414498,true,0.419701,true,0.42021,true,0.340684,true,0.360609
1749139732.3782,09:08:52.378,true,0.295125,true,0.414639,true,0.418273,true,0.437564,true,0.340769,true,0.370457
1749139732.8783,09:08:52.878,true,0.281226,true,0.459194,true,0.414838,true,0.455256,true,0.340854,true,0.375828
1749139733.3775,09:08:53.377,true,0.269246,true,0.485204,true,0.414783,true,0.462951,true,0.340735,true,0.375831
