Timestamp,Local time,Active Focus,Focus,Active Engagement,Engagement,Active Excitement,Excitement,Active Interest,Interest,Active Relaxation,Relaxation,Active Stress,Stress
1783986139.3509,16:42:19.350,false,-1,true,0.484181,true,0.796265,true,0.533024,true,0.095485,true,0.22363
1783986139.8511,16:42:19.851,false,-1,true,0.418754,true,0.796393,true,0.526948,true,0.095592,true,0.206287
1783986140.3508,16:42:20.350,false,-1,true,0.379573,true,0.796435,true,0.515763,true,0.095952,true,0.202446
1783986140.851,16:42:20.851,false,-1,true,0.379591,true,0.796417,true,0.509342,true,0.096058,true,0.202511
1783986141.3515,16:42:21.351,false,-1,true,0.415593,true,0.79626,true,0.512852,true,0.073378,true,0.192848
1783986141.8515,16:42:21.851,false,-1,true,0.472169,true,0.788083,true,0.515353,true,0.073503,true,0.192923
1783986142.3508,16:42:22.350,false,-1,true,0.529871,true,0.77975,true,0.509208,true,0.089135,true,0.205955
1783986142.851,16:42:22.851,true,0.47693,true,0.570874,true,0.779605,true,0.502949,true,0.11046,true,0.219085
1783986143.3507,16:42:23.350,true,0.472361,true,0.656254,true,0.783093,true,0.504803,true,0.130878,true,0.225113
1783986143.8501,16:42:23.850,true,0.471648,true,0.688113,true,0.782946,true,0.510034,true,0.141671,true,0.225676
1783986144.3504,16:42:24.350,true,0.47355,true,0.688076,true,0.77341,true,0.509182,true,0.143071,true,0.238762
1783986144.8504,16:42:24.850,true,0.475263,true,0.653354,true,0.772516,true,0.503329,true,0.148341,true,0.2388
1783986145.3498,16:42:25.349,true,0.474039,true,0.653328,true,0.772377,true,0.499728,true,0.154258,true,0.232957
1783986145.8499,16:42:25.849,true,0.472939,true,0.673903,true,0.779326,true,0.503094,true,0.159871,true,0.232999
1783986146.3497,16:42:26.349,true,0.476209,true,0.702846,true,0.781599,true,0.512011,true,0.187522,true,0.233325
1783986146.8492,16:42:26.849,true,0.471154,true,0.7153,true,0.781453,true,0.519277,true,0.18757,true,0.2436
1783986147.3494,16:42:27.349,true,0.46661,true,0.761873,true,0.781308,true,0.526273,true,0.187384,true,0.243635
1783986147.8493,16:42:27.849,false,-1,true,0.792628,true,0.783894,true,0.5383,true,0.167698,true,0.238155
1783986148.3489,16:42:28.348,false,-1,true,0.792537,true,0.787025,true,0.557313,true,0.139866,true,0.220697
1783986148.8492,16:42:28.849,false,-1,true,0.78881,true,0.78728,true,0.570539,true,0.118404,true,0.21978
1783986149.349,16:42:29.349,false,-1,true,0.709251,true,0.78713,true,0.571192,true,0.097498,true,0.216682
1783986149.8483,16:42:29.848,false,-1,true,0.595895,true,0.776857,true,0.564007,true,0.07728,true,0.216736
1783986150.3479,16:42:30.347,false,-1,true,0.515318,true,0.766112,true,0.553687,true,0.077401,true,0.220016
1783986150.8484,16:42:30.848,false,-1,true,0.426165,true,0.74788,true,0.536129,true,0.077817,true,0.220067
1783986151.3478,16:42:31.347,false,-1,true,0.352498,true,0.727953,true,0.506832,true,0.087428,true,0.214796
1783986151.8477,16:42:31.847,false,-1,true,0.352522,true,0.705728,true,0.478713,true,0.094711,true,0.194395
1783986152.3481,16:42:32.348,false,-1,true,0.378284,true,0.679672,true,0.470767,true,0.118324,true,0.194468
1783986152.8478,16:42:32.847,false,-1,true,0.451051,true,0.652255,true,0.481696,true,0.164891,true,0.202057
1783986153.3474,16:42:33.347,false,-1,true,0.494164,true,0.633098,true,0.524464,true,0.178324,true,0.219247
1783986153.8475,16:42:33.847,false,-1,true,0.494165,true,0.614902,true,0.520013,true,0.211218,true,0.268071
1783986154.3467,16:42:34.346,false,-1,true,0.43731,true,0.603762,true,0.496259,true,0.267082,true,0.342187
1783986154.846,16:42:34.846,false,-1,true,0.357156,true,0.592998,true,0.462815,true,0.267102,true,0.342192
1783986155.3458,16:42:35.345,false,-1,true,0.35718,true,0.583216,true,0.437206,true,0.231541,true,0.324304
1783986155.8458,16:42:35.845,false,-1,true,0.398651,true,0.56522,true,0.41891,true,0.190021,true,0.264624
1783986156.3453,16:42:36.345,false,-1,true,0.398665,true,0.552814,true,0.403387,true,0.15889,true,0.230809
1783986156.8455,16:42:36.845,false,-1,true,0.383146,true,0.547174,true,0.390493,true,0.158953,true,0.230122
1783986157.3454,16:42:37.345,false,-1,true,0.345713,true,0.539789,true,0.380997,true,0.157829,true,0.23016
1783986157.8446,16:42:37.844,false,-1,true,0.287966,true,0.534566,true,0.374867,true,0.162891,true,0.204631
1783986158.3449,16:42:38.344,false,-1,true,0.231232,true,0.528845,true,0.371783,true,0.162952,true,0.191274
1783986158.8443,16:42:38.844,false,-1,true,0.231308,true,0.52882,true,0.375486,true,0.163012,true,0.184673
1783986159.3442,16:42:39.344,false,-1,true,0.234308,true,0.530353,true,0.390353,true,0.148849,true,0.173943
1783986159.8448,16:42:39.844,false,-1,true,0.294592,true,0.53117,true,0.411836,true,0.107665,true,0.17404
1783986160.3447,16:42:40.344,false,-1,true,0.350882,true,0.532517,true,0.429261,true,0.106412,true,0.176945
1783986160.8447,16:42:40.844,false,-1,true,0.423336,true,0.5397,true,0.43683,true,0.103797,true,0.177038
1783986161.3454,16:42:41.345,false,-1,true,0.459264,true,0.542579,true,0.43543,true,0.103898,true,0.17713
1783986161.8448,16:42:41.844,false,-1,true,0.459269,true,0.542726,true,0.43684,true,0.120225,true,0.178919
1783986162.3445,16:42:42.344,false,-1,true,0.459298,true,0.542698,true,0.453204,true,0.120313,true,0.179009
1783986162.8445,16:42:42.844,false,-1,true,0.469595,true,0.540675,true,0.479537,true,0.103656,true,0.154698
1783986163.3444,16:42:43.344,false,-1,true,0.487426,true,0.537384,true,0.49916,true,0.091414,true,0.134975
1783986163.8438,16:42:43.843,false,-1,true,0.489018,true,0.531462,true,0.503608,true,0.08809,true,0.135128
1783986164.3437,16:42:44.343,false,-1,true,0.492671,true,0.525606,true,0.496639,true,0.088203,true,0.164577
1783986164.8431,16:42:44.843,true,0.5,true,0.506886,true,0.518874,true,0.488614,true,0.124654,true,0.179474
1783986165.3423,16:42:45.342,true,0.5,true,0.546706,true,0.516391,true,0.482509,true,0.133692,true,0.18408
1783986165.8422,16:42:45.842,true,0.5,true,0.601051,true,0.511905,true,0.480552,true,0.142717,true,0.186081
1783986166.3418,16:42:46.341,true,0.5,true,0.657218,true,0.511884,true,0.482158,true,0.162344,true,0.217244
1783986166.8413,16:42:46.841,true,0.50149,true,0.69912,true,0.511651,true,0.486575,true,0.178364,true,0.224361
1783986167.3414,16:42:47.341,true,0.501699,true,0.758,true,0.509173,true,0.492733,true,0.178416,true,0.234593
1783986167.8413,16:42:47.841,true,0.496836,true,0.761913,true,0.508067,true,0.498228,true,0.161769,true,0.234634
1783986168.3407,16:42:48.340,true,0.492459,true,0.775552,true,0.507956,true,0.50007,true,0.158671,true,0.218095
1783986168.8406,16:42:48.840,true,0.491869,true,0.775472,true,0.507936,true,0.499387,true,0.158734,true,0.218147
1783986169.3409,16:42:49.340,true,0.491337,true,0.775392,true,0.510265,true,0.498133,true,0.172579,true,0.229272
1783986169.8412,16:42:49.841,true,0.488984,true,0.74198,true,0.510479,true,0.499737,true,0.172635,true,0.231194
1783986170.3408,16:42:50.340,true,0.477228,true,0.733846,true,0.510459,true,0.506977,true,0.17269,true,0.236505
1783986170.8414,16:42:50.841,true,0.467733,true,0.733789,true,0.508762,true,0.515459,true,0.219282,true,0.276922
1783986171.3408,16:42:51.340,true,0.456524,true,0.75994,true,0.50173,true,0.522221,true,0.291068,true,0.302596
1783986171.8405,16:42:51.840,true,0.443663,true,0.76167,true,0.497868,true,0.525336,true,0.312073,true,0.302608
1783986172.3409,16:42:52.340,true,0.431908,true,0.764427,true,0.491517,true,0.526061,true,0.312084,true,0.303545
