Timestamp,Local time,Counter,Interpolated,Contact Quality,AF3,T7,Pz,T8,AF4
1783984604.555,16:16:44.555,106,false,0.0,4332.564,4419.487,4188.718,4235.513,4354.231
1783984604.5629,16:16:44.562,107,false,0.0,4266.795,4337.692,4185.897,4251.154,4457.179
1783984604.5708,16:16:44.570,108,false,0.0,4283.59,4315.385,4224.872,4204.103,4304.744
1783984604.5786,16:16:44.578,109,false,0.0,4253.333,4345.769,4245.769,4180.897,4219.359
1783984604.5864,16:16:44.586,110,false,0.0,4155.0,4291.667,4255.256,4203.59,4293.333
1783984604.5942,16:16:44.594,111,false,0.0,4154.744,4247.564,4278.974,4197.564,4199.103
1783984604.6021,16:16:44.602,112,false,0.0,4207.308,4282.051,4289.103,4201.667,4068.846
1783984604.6099,16:16:44.609,113,false,0.0,4200.769,4284.615,4282.821,4247.051,4158.333
1783984604.6177,16:16:44.617,114,false,0.0,4205.256,4280.256,4269.872,4263.077,4284.487
1783984604.6255,16:16:44.625,115,false,0.0,4241.923,4332.692,4241.282,4260.256,4328.59
1783984604.6334,16:16:44.633,116,false,0.0,4280.897,4370.641,4226.923,4279.103,4352.564
1783984604.6413,16:16:44.641,117,false,0.0,4351.667,4387.949,4237.949,4282.436,4350.513
1783984604.6491,16:16:44.649,118,false,0.0,4405.641,4409.744,4231.154,4291.667,4403.205
1783984604.6569,16:16:44.656,119,false,0.0,4424.231,4403.333,4219.103,4314.744,4484.359
1783984604.6646,16:16:44.664,120,false,0.0,4471.41,4414.744,4227.308,4261.923,4425.385
1783984604.6724,16:16:44.672,121,false,0.0,4463.462,4443.974,4215.513,4194.487,4385.513
1783984604.6802,16:16:44.680,122,false,0.0,4373.846,4406.667,4202.564,4224.103,4476.026
1783984604.688,16:16:44.688,123,false,0.0,4361.538,4376.538,4238.462,4230.641,4424.103
1783984604.6957,16:16:44.695,124,false,0.0,4371.41,4397.564,4260.385,4173.974,4296.282
1783984604.7035,16:16:44.703,125,false,0.0,4281.923,4345.897,4239.744,4196.667,4343.718
1783984604.7113,16:16:44.711,126,false,0.0,4247.564,4276.795,4253.846,4227.179,4330.256
1783984604.7192,16:16:44.719,127,false,0.0,4297.436,4308.077,4285.513,4177.949,4191.667
1783984604.7269,16:16:44.726,0,false,0.0,4266.538,4315.769,4275.513,4208.718,4238.205
1783984604.7347,16:16:44.734,1,false,0.0,4221.795,4255.385,4266.667,4318.974,4354.359
1783984604.7425,16:16:44.742,2,false,0.0,4255.769,4260.128,4272.051,4336.41,4320.641
1783984604.7503,16:16:44.750,3,false,0.0,4278.59,4319.359,4257.564,4292.949,4295.513
1783984604.758,16:16:44.758,4,false,0.0,4291.41,4358.077,4243.462,4276.282,4328.846
1783984604.7658,16:16:44.765,5,false,0.0,4337.051,4381.282,4229.359,4277.179,4353.205
1783984604.7736,16:16:44.773,6,false,0.0,4365.385,4395.128,4209.744,4288.205,4395.0
1783984604.7814,16:16:44.781,7,false,0.0,4372.051,4423.974,4223.846,4266.923,4388.205
1783984604.7891,16:16:44.789,8,false,0.0,4370.897,4450.641,4240.256,4218.59,4357.564
1783984604.797,16:16:44.797,9,false,0.0,4356.282,4421.923,4218.59,4215.897,4395.513
1783984604.8048,16:16:44.804,10,false,0.0,4346.923,4403.59,4216.923,4210.897,4380.0
1783984604.8126,16:16:44.812,11,false,0.0,4320.256,4414.231,4236.667,4180.385,4316.41
1783984604.8203,16:16:44.820,12,false,0.0,4279.103,4356.026,4231.282,4204.231,4328.846
1783984604.8281,16:16:44.828,13,false,0.0,4282.308,4291.923,4245.128,4222.308,4282.692
1783984604.8359,16:16:44.835,14,false,0.0,4287.179,4303.718,4281.538,4193.59,4170.641
1783984604.8437,16:16:44.843,15,false,0.0,4242.821,4292.821,4277.308,4225.897,4186.41
1783984604.8514,16:16:44.851,16,false,0.0,4196.154,4248.205,4257.949,4280.0,4259.359
1783984604.8592,16:16:44.859,17,false,0.0,4172.436,4245.0,4262.436,4270.513,4272.564
1783984604.867,16:16:44.867,18,false,0.0,4191.923,4262.179,4270.0,4269.487,4258.462
1783984604.8749,16:16:44.874,19,false,0.0,4245.897,4298.333,4273.718,4284.359,4246.282
1783984604.8828,16:16:44.882,20,false,0.0,4258.462,4331.667,4265.128,4287.179,4324.103
1783984604.8906,16:16:44.890,21,false,0.0,4281.667,4320.513,4244.487,4314.615,4413.846
1783984604.8984,16:16:44.898,22,false,0.0,4365.0,4373.333,4241.923,4294.359,4333.846
1783984604.9062,16:16:44.906,23,false,0.0,4370.128,4480.641,4237.564,4211.667,4307.436
1783984604.9141,16:16:44.914,24,false,0.0,4320.0,4458.718,4211.026,4205.128,4441.667
1783984604.9219,16:16:44.921,25,false,0.0,4356.667,4395.641,4200.128,4235.256,4402.821
1783984604.9297,16:16:44.929,26,false,0.0,4360.769,4428.59,4201.41,4203.077,4287.308
1783984604.9375,16:16:44.937,27,false,0.0,4274.872,4398.205,4200.128,4202.436,4364.231
1783984604.9454,16:16:44.945,28,false,0.0,4260.0,4293.846,4228.462,4243.718,4354.615
1783984604.9533,16:16:44.953,29,false,0.0,4284.359,4287.179,4261.538,4230.897,4199.744
1783984604.9611,16:16:44.961,30,false,0.0,4247.949,4307.179,4260.641,4213.974,4210.385
1783984604.9689,16:16:44.968,31,false,0.0,4209.615,4277.436,4260.128,4236.538,4278.333
1783984604.9768,16:16:44.976,32,false,0.0,4178.59,4282.564,4268.333,4245.0,4238.077
1783984604.9846,16:16:44.984,33,false,0.0,4169.872,4296.154,4268.462,4244.615,4207.308
1783984604.9924,16:16:44.992,34,false,0.0,4223.462,4290.256,4277.564,4257.821,4199.744
1783984605.0002,16:16:45.000,35,false,0.0,4235.897,4321.923,4277.308,4268.718,4249.872
1783984605.0079,16:16:45.007,36,false,0.0,4228.718,4353.718,4250.256,4268.974,4363.205
1783984605.0157,16:16:45.015,37,false,0.0,4326.41,4378.974,4235.513,4245.769,4341.154
1783984605.0235,16:16:45.023,38,false,0.0,4369.744,4434.744,4230.513,4231.538,4293.59
1783984605.0314,16:16:45.031,39,false,0.0,4290.256,4433.205,4206.154,4268.59,4416.795
1783984605.0391,16:16:45.039,40,false,0.0,4318.333,4382.051,4188.205,4282.179,4436.026
1783984605.0469,16:16:45.046,41,false,0.0,4390.769,4404.103,4189.103,4226.923,4298.718
1783984605.0547,16:16:45.054,42,false,0.0,4307.564,4421.667,4192.436,4198.974,4325.641
1783984605.0625,16:16:45.062,43,false,0.0,4235.385,4353.462,4205.513,4221.154,4386.795
1783984605.0702,16:16:45.070,44,false,0.0,4263.718,4317.692,4230.128,4212.436,4266.538
1783984605.078,16:16:45.078,45,false,0.0,4231.154,4332.179,4256.026,4181.282,4175.385
1783984605.0858,16:16:45.085,46,false,0.0,4183.333,4314.103,4277.564,4186.026,4172.436
1783984605.0936,16:16:45.093,47,false,0.0,4202.179,4298.974,4282.308,4217.949,4153.59
1783984605.1014,16:16:45.101,48,false,0.0,4181.282,4298.59,4278.974,4248.846,4216.795
1783984605.1092,16:16:45.109,49,false,0.0,4161.41,4280.0,4286.923,4263.974,4293.077
1783984605.117,16:16:45.117,50,false,0.0,4245.513,4311.667,4290.897,4247.949,4206.026
1783984605.1248,16:16:45.124,51,false,0.0,4303.846,4392.821,4271.538,4231.923,4165.128
1783984605.1325,16:16:45.132,52,false,0.0,4268.333,4400.0,4231.538,4272.821,4343.462
1783984605.1403,16:16:45.140,53,false,0.0,4284.359,4359.487,4195.641,4321.923,4452.692
1783984605.1481,16:16:45.148,54,false,0.0,4354.744,4390.128,4196.026,4280.256,4340.513
1783984605.1559,16:16:45.155,55,false,0.0,4343.333,4441.923,4206.923,4208.718,4282.692
1783984605.1636,16:16:45.163,56,false,0.0,4294.231,4433.718,4188.333,4212.436,4363.205
1783984605.1714,16:16:45.171,57,false,0.0,4308.974,4415.128,4183.59,4222.308,4368.333
1783984605.1793,16:16:45.179,58,false,0.0,4316.41,4396.538,4213.333,4201.026,4325.128
1783984605.1871,16:16:45.187,59,false,0.0,4276.538,4334.872,4222.692,4235.385,4354.744
1783984605.1948,16:16:45.194,60,false,0.0,4267.179,4295.641,4227.821,4259.231,4318.462
1783984605.2026,16:16:45.202,61,false,0.0,4256.923,4318.333,4266.667,4193.333,4210.513
1783984605.2104,16:16:45.210,62,false,0.0,4207.308,4309.231,4287.821,4186.923,4205.897
1783984605.2182,16:16:45.218,63,false,0.0,4222.436,4267.308,4281.41,4269.103,4192.821
1783984605.2261,16:16:45.226,64,false,0.0,4273.077,4290.0,4287.821,4265.0,4103.077
1783984605.2339,16:16:45.233,65,false,0.0,4222.051,4333.718,4278.333,4211.538,4179.487
1783984605.2417,16:16:45.241,66,false,0.0,4181.026,4329.359,4248.462,4237.564,4341.282
1783984605.2495,16:16:45.249,67,false,0.0,4276.923,4361.026,4247.179,4261.026,4286.795
1783984605.2575,16:16:45.257,68,false,0.0,4343.974,4439.872,4246.667,4244.359,4210.641
1783984605.2653,16:16:45.265,69,false,0.0,4291.026,4432.564,4215.513,4282.051,4349.487
1783984605.2731,16:16:45.273,70,false,0.0,4281.154,4369.103,4202.051,4323.974,4432.692
1783984605.2809,16:16:45.280,71,false,0.0,4348.59,4401.538,4212.821,4271.538,4327.564
1783984605.2888,16:16:45.288,72,false,0.0,4356.923,4465.128,4204.231,4200.385,4296.795
1783984605.2966,16:16:45.296,73,false,0.0,4305.256,4425.769,4193.974,4196.026,4366.026
1783984605.3044,16:16:45.304,74,false,0.0,4272.821,4364.359,4215.256,4210.897,4343.077
1783984605.3122,16:16:45.312,75,false,0.0,4234.103,4348.205,4242.949,4207.692,4286.923
1783984605.3201,16:16:45.320,76,false,0.0,4178.205,4297.436,4250.897,4219.744,4292.564
1783984605.3279,16:16:45.327,77,false,0.0,4161.795,4252.692,4255.513,4225.385,4244.487
1783984605.3358,16:16:45.335,78,false,0.0,4150.769,4292.564,4266.923,4187.564,4153.846
1783984605.3436,16:16:45.343,79,false,0.0,4092.308,4293.718,4264.103,4195.513,4188.718
1783984605.3515,16:16:45.351,80,false,0.0,4076.282,4215.128,4250.385,4287.436,4270.897
1783984605.3593,16:16:45.359,81,false,0.0,4140.769,4233.077,4257.308,4302.821,4215.897
1783984605.3671,16:16:45.367,82,false,0.0,4166.026,4344.487,4269.872,4217.564,4137.308
1783984605.3749,16:16:45.374,83,false,0.0,4145.641,4374.231,4251.538,4231.282,4208.333
1783984605.3826,16:16:45.382,84,false,0.0,4192.564,4351.282,4223.205,4335.385,4328.205
1783984605.3904,16:16:45.390,85,false,0.0,4276.026,4379.231,4213.974,4336.41,4356.538
1783984605.3982,16:16:45.398,86,false,0.0,4306.923,4406.026,4210.128,4253.205,4321.923
1783984605.406,16:16:45.406,87,false,0.0,4301.795,4400.897,4208.59,4209.231,4299.231
1783984605.4138,16:16:45.413,88,false,0.0,4286.538,4401.795,4221.026,4196.41,4313.462
1783984605.4216,16:16:45.421,89,false,0.0,4268.205,4389.103,4235.0,4187.051,4311.538
1783984605.4294,16:16:45.429,90,false,0.0,4264.872,4365.641,4240.128,4189.359,4237.051
1783984605.4372,16:16:45.437,91,false,0.0,4258.974,4362.436,4243.59,4193.077,4161.923
1783984605.4449,16:16:45.444,92,false,0.0,4233.333,4340.256,4246.282,4195.385,4172.179
1783984605.4527,16:16:45.452,93,false,0.0,4189.744,4285.897,4243.205,4201.41,4226.923
1783984605.4605,16:16:45.460,94,false,0.0,4137.051,4254.744,4243.846,4210.385,4240.0
1783984605.4683,16:16:45.468,95,false,0.0,4139.103,4265.256,4265.513,4218.205,4169.744
1783984605.476,16:16:45.476,96,false,0.0,4185.897,4288.718,4290.128,4234.744,4121.41
1783984605.4838,16:16:45.483,97,false,0.0,4169.615,4280.641,4275.897,4295.769,4234.487
1783984605.4917,16:16:45.491,98,false,0.0,4160.641,4258.333,4241.282,4345.897,4334.487
1783984605.4995,16:16:45.499,99,false,0.0,4262.564,4317.821,4237.308,4280.641,4244.872
1783984605.5072,16:16:45.507,100,false,0.0,4325.0,4405.128,4242.436,4207.692,4225.128
1783984605.515,16:16:45.515,101,false,0.0,4306.667,4374.744,4230.769,4257.179,4360.769
1783984605.5228,16:16:45.522,102,false,0.0,4365.0,4337.179,4239.487,4279.359,4344.872
1783984605.5306,16:16:45.530,103,false,0.0,4400.256,4411.667,4249.615,4197.692,4257.949
1783984605.5383,16:16:45.538,104,false,0.0,4292.564,4429.744,4208.333,4174.872,4347.308
1783984605.5461,16:16:45.546,105,false,0.0,4239.615,4355.513,4178.333,4205.769,4385.128
1783984605.5539,16:16:45.553,106,false,0.0,4277.949,4351.538,4212.179,4186.795,4262.949
1783984605.5617,16:16:45.561,107,false,0.0,4228.205,4341.026,4232.436,4197.051,4249.872
1783984605.5695,16:16:45.569,108,false,0.0,4174.359,4235.769,4220.256,4250.513,4311.026
1783984605.5773,16:16:45.577,109,false,0.0,4216.667,4212.179,4243.462,4234.615,4241.026
1783984605.5851,16:16:45.585,110,false,0.0,4197.308,4287.051,4272.692,4196.282,4173.333
1783984605.5929,16:16:45.592,111,false,0.0,4115.256,4269.872,4262.051,4245.385,4242.564
1783984605.6006,16:16:45.600,112,false,0.0,4146.667,4203.462,4263.077,4326.923,4294.103
1783984605.6084,16:16:45.608,113,false,0.0,4236.282,4242.949,4279.744,4326.282,4232.564
1783984605.6162,16:16:45.616,114,false,0.0,4243.59,4329.359,4263.846,4247.949,4198.718
1783984605.624,16:16:45.624,115,false,0.0,4228.846,4362.179,4245.897,4205.641,4263.077
1783984605.6319,16:16:45.631,116,false,0.0,4271.154,4379.744,4253.205,4241.923,4298.974
1783984605.6397,16:16:45.639,117,false,0.0,4315.128,4414.487,4245.128,4265.513,4288.59
1783984605.6476,16:16:45.647,118,false,0.0,4308.846,4419.615,4216.154,4250.385,4344.103
1783984605.6554,16:16:45.655,119,false,0.0,4284.359,4382.051,4193.846,4259.103,4397.436
1783984605.6633,16:16:45.663,120,false,0.0,4289.231,4362.692,4185.128,4254.231,4351.795
1783984605.6711,16:16:45.671,121,false,0.0,4307.308,4379.872,4194.744,4200.256,4322.051
1783984605.6789,16:16:45.678,122,false,0.0,4278.333,4362.821,4209.872,4186.795,4348.462
1783984605.6867,16:16:45.686,123,false,0.0,4220.256,4295.641,4219.615,4215.385,4307.821
1783984605.6946,16:16:45.694,124,false,0.0,4211.282,4266.795,4248.333,4193.846,4209.359
1783984605.7024,16:16:45.702,125,false,0.0,4228.718,4288.077,4279.744,4176.923,4149.231
1783984605.7102,16:16:45.710,126,false,0.0,4192.949,4283.462,4270.769,4233.59,4135.769
1783984605.7181,16:16:45.718,127,false,0.0,4124.744,4267.692,4258.846,4272.179,4174.744
1783984605.726,16:16:45.726,0,false,0.0,4105.0,4282.051,4280.513,4257.308,4233.718
1783984605.7338,16:16:45.733,1,false,0.0,4171.538,4295.641,4292.821,4259.487,4199.615
1783984605.7416,16:16:45.741,2,false,0.0,4263.462,4315.897,4275.385,4266.667,4153.333
1783984605.7494,16:16:45.749,3,false,0.0,4267.051,4347.564,4247.949,4262.692,4295.385
1783984605.7573,16:16:45.757,4,false,0.0,4232.308,4343.718,4215.897,4281.923,4456.538
1783984605.7651,16:16:45.765,5,false,0.0,4295.385,4366.282,4200.128,4279.487,4375.897
1783984605.7729,16:16:45.772,6,false,0.0,4357.564,4451.026,4205.641,4233.59,4283.974
1783984605.7807,16:16:45.780,7,false,0.0,4302.051,4452.692,4196.41,4213.974,4378.718
1783984605.7886,16:16:45.788,8,false,0.0,4270.256,4370.897,4184.744,4213.077,4401.026
1783984605.7965,16:16:45.796,9,false,0.0,4307.821,4357.692,4202.179,4202.821,4305.0
1783984605.8043,16:16:45.804,10,false,0.0,4283.846,4354.487,4220.641,4217.051,4290.128
1783984605.8121,16:16:45.812,11,false,0.0,4227.436,4289.231,4229.231,4222.179,4261.795
1783984605.82,16:16:45.820,12,false,0.0,4192.949,4271.923,4252.051,4197.308,4193.205
1783984605.8278,16:16:45.827,13,false,0.0,4141.154,4291.667,4271.154,4212.179,4229.487
1783984605.8356,16:16:45.835,14,false,0.0,4144.359,4267.949,4276.795,4239.615,4219.872
1783984605.8434,16:16:45.843,15,false,0.0,4201.795,4257.821,4290.897,4229.231,4132.308
1783984605.8511,16:16:45.851,16,false,0.0,4173.205,4260.513,4291.41,4249.744,4221.282
1783984605.8589,16:16:45.858,17,false,0.0,4148.462,4246.795,4263.205,4278.974,4329.103
1783984605.8667,16:16:45.866,18,false,0.0,4245.769,4304.487,4247.436,4236.282,4231.026
1783984605.8746,16:16:45.874,19,false,0.0,4287.051,4387.436,4241.923,4219.103,4219.103
1783984605.8823,16:16:45.882,20,false,0.0,4226.538,4362.179,4213.974,4290.0,4380.385
1783984605.8901,16:16:45.890,21,false,0.0,4254.615,4330.256,4194.744,4314.231,4397.692
1783984605.8979,16:16:45.897,22,false,0.0,4324.231,4396.41,4204.359,4244.359,4298.462
1783984605.9057,16:16:45.905,23,false,0.0,4296.41,4431.026,4201.282,4189.872,4302.949
1783984605.9134,16:16:45.913,24,false,0.0,4267.308,4383.462,4187.179,4196.667,4347.564
1783984605.9212,16:16:45.921,25,false,0.0,4290.0,4362.949,4204.231,4213.59,4328.846
1783984605.929,16:16:45.929,26,false,0.0,4282.308,4369.487,4238.59,4191.795,4256.923
1783984605.9368,16:16:45.936,27,false,0.0,4258.462,4334.487,4262.692,4150.385,4166.795
1783984605.9445,16:16:45.944,28,false,0.0,4233.974,4282.821,4284.359,4155.641,4147.949
1783984605.9524,16:16:45.952,29,false,0.0,4167.692,4249.487,4289.487,4203.718,4220.0
1783984605.9602,16:16:45.960,30,false,0.0,4144.615,4229.872,4272.179,4231.538,4244.359
1783984605.968,16:16:45.968,31,false,0.0,4231.026,4245.513,4279.872,4236.026,4148.974
1783984605.9757,16:16:45.975,32,false,0.0,4276.154,4293.718,4300.897,4244.487,4088.846
1783984605.9835,16:16:45.983,33,false,0.0,4202.821,4317.051,4264.615,4257.051,4222.692
1783984605.9913,16:16:45.991,34,false,0.0,4181.795,4322.949,4211.795,4268.205,4371.795
1783984605.9991,16:16:45.999,35,false,0.0,4273.59,4377.436,4221.154,4258.59,4289.231
1783984606.007,16:16:46.007,36,false,0.0,4316.154,4437.821,4236.795,4242.564,4204.103
1783984606.0148,16:16:46.014,37,false,0.0,4285.128,4413.59,4209.359,4267.436,4364.487
1783984606.0226,16:16:46.022,38,false,0.0,4306.282,4365.256,4197.949,4282.692,4458.077
1783984606.0305,16:16:46.030,39,false,0.0,4346.282,4383.974,4211.923,4221.154,4317.051
1783984606.0384,16:16:46.038,40,false,0.0,4312.564,4408.59,4213.462,4164.744,4276.667
1783984606.0462,16:16:46.046,41,false,0.0,4259.744,4376.026,4227.821,4183.59,4365.641
1783984606.054,16:16:46.054,42,false,0.0,4231.667,4332.564,4256.795,4210.256,4324.744
1783984606.0618,16:16:46.061,43,false,0.0,4198.205,4293.718,4256.795,4210.513,4257.564
1783984606.0697,16:16:46.069,44,false,0.0,4181.538,4239.103,4241.795,4220.897,4293.974
1783984606.0775,16:16:46.077,45,false,0.0,4196.026,4219.872,4245.769,4227.949,4272.308
1783984606.0853,16:16:46.085,46,false,0.0,4190.641,4270.897,4263.718,4210.385,4192.179
1783984606.0931,16:16:46.093,47,false,0.0,4158.462,4306.41,4277.051,4225.385,4223.205
1783984606.101,16:16:46.101,48,false,0.0,4155.128,4264.872,4267.051,4298.205,4305.513
1783984606.1089,16:16:46.108,49,false,0.0,4199.872,4248.205,4245.0,4326.154,4292.692
1783984606.1167,16:16:46.116,50,false,0.0,4238.333,4333.462,4239.744,4263.846,4246.282
1783984606.1245,16:16:46.124,51,false,0.0,4244.744,4397.436,4232.692,4238.462,4282.308
1783984606.1324,16:16:46.132,52,false,0.0,4288.59,4360.897,4218.462,4282.051,4346.026
1783984606.1402,16:16:46.140,53,false,0.0,4370.641,4349.744,4235.256,4268.718,4336.41
1783984606.148,16:16:46.148,54,false,0.0,4371.667,4406.795,4250.256,4210.897,4309.615
1783984606.1558,16:16:46.155,55,false,0.0,4304.103,4415.641,4219.872,4205.128,4355.128
1783984606.1637,16:16:46.163,56,false,0.0,4291.154,4375.769,4206.795,4207.436,4391.282
1783984606.1715,16:16:46.171,57,false,0.0,4295.769,4364.359,4233.974,4190.897,4331.154
1783984606.1793,16:16:46.179,58,false,0.0,4243.333,4340.385,4235.385,4213.718,4287.692
1783984606.1872,16:16:46.187,59,false,0.0,4217.436,4270.769,4224.615,4242.949,4321.41
1783984606.1951,16:16:46.195,60,false,0.0,4239.744,4237.179,4247.949,4224.359,4281.538
1783984606.2029,16:16:46.202,61,false,0.0,4194.103,4267.051,4264.872,4212.564,4189.103
1783984606.2107,16:16:46.210,62,false,0.0,4113.333,4271.026,4261.41,4262.564,4235.128
1783984606.2185,16:16:46.218,63,false,0.0,4140.0,4228.333,4276.154,4325.256,4289.744
1783984606.2262,16:16:46.226,64,false,0.0,4219.615,4244.744,4285.128,4308.59,4184.231
1783984606.234,16:16:46.234,65,false,0.0,4227.051,4336.026,4260.513,4233.59,4160.256
1783984606.2418,16:16:46.241,66,false,0.0,4232.821,4378.205,4240.897,4218.205,4292.179
1783984606.2496,16:16:46.249,67,false,0.0,4306.538,4356.538,4242.436,4252.692,4301.795
1783984606.2573,16:16:46.257,68,false,0.0,4358.205,4372.564,4239.615,4242.564,4261.41
1783984606.2652,16:16:46.265,69,false,0.0,4360.128,4409.231,4225.513,4225.256,4387.564
1783984606.273,16:16:46.273,70,false,0.0,4378.333,4399.359,4207.051,4241.41,4473.205
1783984606.2808,16:16:46.280,71,false,0.0,4395.641,4391.154,4196.923,4221.538,4383.333
1783984606.2885,16:16:46.288,72,false,0.0,4369.103,4406.282,4201.923,4180.0,4331.795
1783984606.2963,16:16:46.296,73,false,0.0,4323.205,4373.59,4207.436,4194.103,4364.872
1783984606.3041,16:16:46.304,74,false,0.0,4292.692,4316.026,4218.205,4221.795,4345.897
1783984606.3119,16:16:46.311,75,false,0.0,4277.308,4320.256,4248.718,4201.795,4284.103
1783984606.3196,16:16:46.319,76,false,0.0,4238.718,4333.205,4267.564,4183.974,4257.179
1783984606.3274,16:16:46.327,77,false,0.0,4178.077,4276.026,4259.359,4227.051,4270.385
1783984606.3352,16:16:46.335,78,false,0.0,4167.436,4224.231,4263.077,4292.821,4278.59
1783984606.3431,16:16:46.343,79,false,0.0,4204.359,4245.256,4276.41,4297.564,4249.103
1783984606.3508,16:16:46.350,80,false,0.0,4217.436,4286.667,4268.205,4243.462,4220.641
1783984606.3586,16:16:46.358,81,false,0.0,4216.282,4308.846,4257.179,4230.128,4251.026
1783984606.3664,16:16:46.366,82,false,0.0,4236.154,4305.897,4254.744,4282.308,4321.923
1783984606.3742,16:16:46.374,83,false,0.0,4276.538,4306.41,4238.974,4296.795,4351.026
1783984606.3821,16:16:46.382,84,false,0.0,4324.615,4383.718,4220.128,4241.795,4318.846
1783984606.3899,16:16:46.389,85,false,0.0,4323.718,4468.718,4212.692,4217.692,4320.769
1783984606.3977,16:16:46.397,86,false,0.0,4274.359,4427.564,4202.051,4234.615,4365.641
1783984606.4055,16:16:46.405,87,false,0.0,4262.821,4360.0,4192.564,4203.462,4347.051
1783984606.4135,16:16:46.413,88,false,0.0,4267.692,4364.359,4197.821,4175.256,4310.769
1783984606.4213,16:16:46.421,89,false,0.0,4240.128,4328.974,4210.128,4222.308,4325.641
1783984606.4291,16:16:46.429,90,false,0.0,4232.564,4278.333,4228.974,4229.487,4280.128
1783984606.4369,16:16:46.436,91,false,0.0,4215.128,4313.718,4251.667,4165.128,4200.0
1783984606.4448,16:16:46.444,92,false,0.0,4158.205,4314.103,4264.231,4175.641,4203.462
1783984606.4526,16:16:46.452,93,false,0.0,4171.538,4251.795,4279.359,4230.385,4157.564
1783984606.4604,16:16:46.460,94,false,0.0,4211.667,4275.641,4301.795,4212.051,4061.41
1783984606.4682,16:16:46.468,95,false,0.0,4151.795,4318.59,4296.154,4211.154,4167.821
1783984606.4761,16:16:46.476,96,false,0.0,4130.641,4288.205,4267.051,4261.154,4328.333
1783984606.4839,16:16:46.483,97,false,0.0,4238.846,4316.41,4259.231,4236.41,4242.308
1783984606.4918,16:16:46.491,98,false,0.0,4290.769,4397.051,4255.641,4196.026,4169.872
1783984606.4996,16:16:46.499,99,false,0.0,4255.769,4380.769,4223.333,4264.231,4348.974
1783984606.5073,16:16:46.507,100,false,0.0,4289.487,4341.026,4201.538,4320.385,4452.436
1783984606.5151,16:16:46.515,101,false,0.0,4360.385,4386.41,4210.769,4257.436,4349.487
1783984606.5229,16:16:46.522,102,false,0.0,4364.103,4419.103,4204.744,4195.513,4344.744
1783984606.5307,16:16:46.530,103,false,0.0,4345.0,4387.051,4185.256,4209.231,4433.846
1783984606.5384,16:16:46.538,104,false,0.0,4347.308,4368.59,4195.0,4217.436,4387.179
1783984606.5462,16:16:46.546,105,false,0.0,4331.026,4364.359,4214.872,4197.051,4313.846
1783984606.554,16:16:46.554,106,false,0.0,4285.641,4325.769,4225.513,4209.487,4336.41
1783984606.5618,16:16:46.561,107,false,0.0,4241.795,4289.231,4255.256,4231.154,4307.564
1783984606.5696,16:16:46.569,108,false,0.0,4211.154,4288.718,4284.744,4203.974,4227.436
1783984606.5774,16:16:46.577,109,false,0.0,4201.923,4277.692,4280.513,4190.641,4226.538
1783984606.5852,16:16:46.585,110,false,0.0,4233.462,4241.154,4277.436,4247.564,4224.744
1783984606.593,16:16:46.593,111,false,0.0,4271.538,4247.821,4282.692,4279.872,4177.564
1783984606.6007,16:16:46.600,112,false,0.0,4257.179,4317.821,4257.821,4240.513,4225.256
1783984606.6085,16:16:46.608,113,false,0.0,4235.0,4370.256,4228.846,4229.103,4336.154
1783984606.6163,16:16:46.616,114,false,0.0,4283.333,4369.744,4223.333,4262.692,4341.538
1783984606.6241,16:16:46.624,115,false,0.0,4354.615,4381.026,4213.333,4257.821,4290.0
1783984606.6318,16:16:46.631,116,false,0.0,4384.359,4424.487,4212.308,4220.128,4315.128
1783984606.6396,16:16:46.639,117,false,0.0,4401.923,4438.462,4231.795,4202.051,4358.333
1783984606.6475,16:16:46.647,118,false,0.0,4403.846,4408.333,4220.641,4209.359,4354.103
1783984606.6553,16:16:46.655,119,false,0.0,4358.846,4373.718,4190.513,4236.795,4385.769
1783984606.663,16:16:46.663,120,false,0.0,4329.872,4347.821,4204.231,4244.487,4428.718
1783984606.6708,16:16:46.670,121,false,0.0,4337.821,4339.872,4239.872,4200.769,4358.846
1783984606.6786,16:16:46.678,122,false,0.0,4292.821,4345.385,4256.282,4175.641,4283.846
1783984606.6864,16:16:46.686,123,false,0.0,4220.256,4319.103,4264.615,4198.974,4308.718
1783984606.6941,16:16:46.694,124,false,0.0,4223.59,4279.487,4267.564,4194.103,4262.436
1783984606.7019,16:16:46.701,125,false,0.0,4241.41,4285.769,4268.59,4181.667,4153.718
1783984606.7097,16:16:46.709,126,false,0.0,4198.974,4292.179,4279.103,4232.051,4199.487
1783984606.7175,16:16:46.717,127,false,0.0,4180.128,4266.282,4273.462,4278.077,4298.974
1783984606.7253,16:16:46.725,0,false,0.0,4225.0,4285.641,4247.692,4270.897,4288.333
1783984606.7331,16:16:46.733,1,false,0.0,4271.41,4353.462,4237.949,4267.692,4277.692
1783984606.7409,16:16:46.740,2,false,0.0,4296.154,4388.59,4231.41,4272.949,4311.795
1783984606.7487,16:16:46.748,3,false,0.0,4307.179,4378.205,4210.128,4277.564,4357.308
1783984606.7566,16:16:46.756,4,false,0.0,4340.513,4362.308,4212.692,4286.795,4412.692
1783984606.7644,16:16:46.764,5,false,0.0,4405.385,4387.179,4232.821,4245.769,4381.282
1783984606.7722,16:16:46.772,6,false,0.0,4395.897,4440.0,4218.462,4188.59,4327.821
