Timestamp,Local time,Battery Level,Battery Percent,Wireless Signal,Overall Quality,Quality Sensor 0,Quality Sensor 1,Quality Sensor 2,Quality Sensor 3,Quality Sensor 4
"1783984326.4326","16:12:06.432","4","86","1.0","33","2","2","0","2","2"
"1783984326.9322","16:12:06.932","4","86","1.0","33","2","2","0","2","2"
"1783984327.4316","16:12:07.431","4","86","1.0","33","2","2","0","2","2"
"1783984327.9312","16:12:07.931","4","86","1.0","33","2","2","0","2","2"
"1783984328.4315","16:12:08.431","4","86","1.0","33","2","2","0","2","2"
"1783984328.9309","16:12:08.930","4","86","1.0","33","2","2","0","2","2"
"1783984329.4308","16:12:09.430","4","86","1.0","33","2","2","0","2","2"
"1783984329.9306","16:12:09.930","4","86","1.0","33","2","2","0","2","2"
"1783984330.4299","16:12:10.429","4","86","1.0","33","2","2","0","2","2"
"1783984330.9299","16:12:10.929","4","86","1.0","33","2","2","0","2","2"
"1783984331.4301","16:12:11.430","4","86","1.0","33","2","2","0","2","2"
"1783984331.9294","16:12:11.929","4","86","1.0","33","2","2","0","2","2"
"1783984332.4295","16:12:12.429","4","86","1.0","33","2","2","0","2","2"
"1783984332.9297","16:12:12.929","4","86","1.0","33","2","2","0","2","2"
"1783984333.4292","16:12:13.429","4","86","1.0","33","2","2","0","2","2"
"1783984333.9288","16:12:13.928","4","86","1.0","33","2","2","0","2","2"
"1783984334.4293","16:12:14.429","4","86","1.0","33","2","2","0","2","2"
"1783984334.9291","16:12:14.929","4","86","1.0","33","2","2","0","2","2"
"1783984335.4292","16:12:15.429","4","86","1.0","33","2","2","0","2","2"
"1783984335.9291","16:12:15.929","4","86","1.0","33","2","2","0","2","2"
"1783984336.4294","16:12:16.429","4","86","1.0","25","2","2","0","1","2"
"1783984336.929","16:12:16.929","4","86","1.0","33","2","2","0","2","2"
"1783984337.4292","16:12:17.429","4","86","1.0","33","2","2","0","2","2"
"1783984337.9287","16:12:17.928","4","86","1.0","33","2","2","0","2","2"
"1783984338.4287","16:12:18.428","4","86","1.0","33","2","2","0","2","2"
"1783984338.9292","16:12:18.929","4","86","1.0","33","2","2","0","2","2"
"1783984339.4286","16:12:19.428","4","86","1.0","33","2","2","0","2","2"
"1783984339.9279","16:12:19.927","4","86","1.0","33","2","2","0","2","2"
"1783984340.4283","16:12:20.428","4","86","1.0","33","2","2","0","2","2"
"1783984340.9276","16:12:20.927","4","86","1.0","33","2","2","0","2","2"
"1783984341.427","16:12:21.427","4","86","1.0","33","2","2","0","2","2"
"1783984341.9273","16:12:21.927","4","86","1.0","33","2","2","0","2","2"
"1783984342.4271","16:12:22.427","4","86","1.0","33","2","2","0","2","2"
"1783984342.9268","16:12:22.926","4","86","1.0","33","2","2","0","2","2"
"1783984343.4268","16:12:23.426","4","86","1.0","33","2","2","0","2","2"
"1783984343.9267","16:12:23.926","4","86","1.0","33","2","2","0","2","2"
"1783984344.4265","16:12:24.426","4","86","1.0","33","2","2","0","2","2"
"1783984344.9264","16:12:24.926","4","86","1.0","33","2","2","0","2","2"
"1783984345.4258","16:12:25.425","4","86","1.0","33","2","2","0","2","2"
"1783984345.9251","16:12:25.925","4","86","1.0","33","2","2","0","2","2"
"1783984346.4247","16:12:26.424","4","86","1.0","33","2","2","0","2","2"
"1783984346.9248","16:12:26.924","4","86","1.0","33","2","2","0","2","2"
"1783984347.4241","16:12:27.424","4","86","1.0","33","2","2","0","2","2"
"1783984347.9241","16:12:27.924","4","86","1.0","33","2","2","0","2","2"
"1783984348.424","16:12:28.424","4","86","1.0","33","2","2","0","2","2"
"1783984348.9238","16:12:28.923","4","86","1.0","33","2","2","0","2","2"
"1783984349.4237","16:12:29.423","4","86","1.0","33","2","2","0","2","2"
"1783984349.9237","16:12:29.923","4","86","1.0","33","2","2","0","2","2"
"1783984350.4234","16:12:30.423","4","86","1.0","33","2","2","0","2","2"
"1783984350.9229","16:12:30.922","4","86","1.0","33","2","2","0","2","2"
"1783984351.423","16:12:31.423","4","86","1.0","33","2","2","0","2","2"
"1783984351.923","16:12:31.923","4","86","1.0","33","2","2","0","2","2"
"1783984352.4227","16:12:32.422","4","86","1.0","33","2","2","0","2","2"
"1783984352.9227","16:12:32.922","4","86","1.0","33","2","2","0","2","2"
"1783984353.4232","16:12:33.423","4","86","1.0","33","2","2","0","2","2"
"1783984353.9226","16:12:33.922","4","86","1.0","33","2","2","0","2","2"
"1783984354.4225","16:12:34.422","4","86","1.0","33","2","2","0","2","2"
"1783984354.9227","16:12:34.922","4","86","1.0","33","2","2","0","2","2"
"1783984355.4222","16:12:35.422","4","86","1.0","33","2","2","0","2","2"
"1783984355.9226","16:12:35.922","4","86","1.0","33","2","2","0","2","2"
"1783984356.4224","16:12:36.422","4","86","1.0","33","2","2","0","2","2"
"1783984356.922","16:12:36.922","4","86","1.0","33","2","2","0","2","2"
"1783984357.4218","16:12:37.421","4","86","1.0","33","2","2","0","2","2"
"1783984357.9217","16:12:37.921","4","86","1.0","33","2","2","0","2","2"
"1783984358.4213","16:12:38.421","4","86","1.0","33","2","2","0","2","2"
"1783984358.9212","16:12:38.921","4","86","1.0","33","2","2","0","2","2"
