Timestamp,Local time,Action Eye,Action Upper Face,Power Upper Face,Action Lower Face,Power Lower Face
1783986139.3195,16:42:19.319,neutral,neutral,0.0,laugh,0.15335
1783986139.3509,16:42:19.350,neutral,neutral,0.0,laugh,0.184263
1783986139.3822,16:42:19.382,neutral,neutral,0.0,laugh,0.184263
1783986139.4136,16:42:19.413,neutral,neutral,0.0,laugh,0.184263
1783986139.4449,16:42:19.444,neutral,neutral,0.0,laugh,0.184263
1783986139.4762,16:42:19.476,neutral,neutral,0.0,laugh,0.215111
1783986139.5074,16:42:19.507,neutral,neutral,0.0,laugh,0.215111
1783986139.5385,16:42:19.538,neutral,neutral,0.0,laugh,0.215111
1783986139.5697,16:42:19.569,neutral,neutral,0.0,laugh,0.215111
1783986139.6008,16:42:19.600,blink,neutral,0.0,laugh,0.252936
1783986139.6319,16:42:19.631,neutral,neutral,0.0,laugh,0.252936
1783986139.6631,16:42:19.663,neutral,neutral,0.0,laugh,0.252936
1783986139.6944,16:42:19.694,neutral,neutral,0.0,laugh,0.252936
1783986139.7258,16:42:19.725,neutral,neutral,0.0,laugh,0.194721
1783986139.7571,16:42:19.757,neutral,neutral,0.0,laugh,0.194721
1783986139.7884,16:42:19.788,neutral,neutral,0.0,laugh,0.194721
1783986139.8198,16:42:19.819,neutral,neutral,0.0,laugh,0.194721
1783986139.8511,16:42:19.851,neutral,neutral,0.0,laugh,0.141989
1783986139.8825,16:42:19.882,blink,neutral,0.0,laugh,0.141989
1783986139.9136,16:42:19.913,blink,neutral,0.0,laugh,0.141989
1783986139.9448,16:42:19.944,blink,neutral,0.0,laugh,0.141989
1783986139.9759,16:42:19.975,blink,neutral,0.0,laugh,0.098952
1783986140.007,16:42:20.007,neutral,neutral,0.0,laugh,0.098952
1783986140.0382,16:42:20.038,neutral,neutral,0.0,laugh,0.098952
1783986140.0693,16:42:20.069,neutral,neutral,0.0,laugh,0.098952
1783986140.1007,16:42:20.100,neutral,neutral,0.0,laugh,0.092656
1783986140.132,16:42:20.132,neutral,neutral,0.0,laugh,0.092656
1783986140.1633,16:42:20.163,neutral,neutral,0.0,laugh,0.092656
1783986140.1947,16:42:20.194,neutral,neutral,0.0,laugh,0.092656
1783986140.226,16:42:20.226,neutral,neutral,0.0,laugh,0.257996
1783986140.2574,16:42:20.257,neutral,neutral,0.0,laugh,0.257996
1783986140.2885,16:42:20.288,neutral,neutral,0.0,laugh,0.257996
1783986140.3196,16:42:20.319,neutral,neutral,0.0,laugh,0.257996
1783986140.3508,16:42:20.350,neutral,neutral,0.0,laugh,0.293699
1783986140.3819,16:42:20.381,neutral,neutral,0.0,laugh,0.293699
1783986140.4131,16:42:20.413,neutral,neutral,0.0,laugh,0.293699
1783986140.4442,16:42:20.444,neutral,neutral,0.0,laugh,0.293699
1783986140.4755,16:42:20.475,neutral,neutral,0.0,laugh,0.391832
1783986140.5069,16:42:20.506,neutral,neutral,0.0,laugh,0.391832
1783986140.5382,16:42:20.538,neutral,neutral,0.0,laugh,0.391832
1783986140.5696,16:42:20.569,neutral,neutral,0.0,laugh,0.391832
1783986140.6009,16:42:20.600,neutral,neutral,0.0,laugh,0.629226
1783986140.6322,16:42:20.632,neutral,neutral,0.0,laugh,0.629226
1783986140.6636,16:42:20.663,neutral,neutral,0.0,laugh,0.629226
1783986140.6949,16:42:20.694,neutral,neutral,0.0,laugh,0.629226
1783986140.7263,16:42:20.726,neutral,neutral,0.0,laugh,0.532057
1783986140.7574,16:42:20.757,neutral,neutral,0.0,laugh,0.532057
1783986140.7885,16:42:20.788,neutral,neutral,0.0,laugh,0.532057
1783986140.8197,16:42:20.819,neutral,neutral,0.0,laugh,0.532057
1783986140.851,16:42:20.851,neutral,frown,0.252148,neutral,0.0
1783986140.8824,16:42:20.882,blink,frown,0.252148,neutral,0.0
1783986140.9137,16:42:20.913,neutral,frown,0.252148,neutral,0.0
1783986140.945,16:42:20.945,neutral,frown,0.252148,neutral,0.0
1783986140.9762,16:42:20.976,neutral,frown,0.153314,neutral,0.0
1783986141.0075,16:42:21.007,neutral,frown,0.153314,neutral,0.0
1783986141.0389,16:42:21.038,blink,frown,0.153314,neutral,0.0
1783986141.07,16:42:21.070,blink,frown,0.153314,neutral,0.0
1783986141.1011,16:42:21.101,blink,frown,0.113025,neutral,0.0
1783986141.1323,16:42:21.132,blink,frown,0.113025,neutral,0.0
1783986141.1634,16:42:21.163,blink,frown,0.113025,neutral,0.0
1783986141.1948,16:42:21.194,neutral,frown,0.113025,neutral,0.0
1783986141.2261,16:42:21.226,neutral,frown,0.115457,neutral,0.0
1783986141.2574,16:42:21.257,neutral,frown,0.115457,neutral,0.0
1783986141.2888,16:42:21.288,neutral,frown,0.115457,neutral,0.0
1783986141.3201,16:42:21.320,neutral,frown,0.115457,neutral,0.0
1783986141.3515,16:42:21.351,neutral,neutral,0.0,laugh,0.256954
1783986141.3828,16:42:21.382,neutral,neutral,0.0,laugh,0.256954
1783986141.4142,16:42:21.414,neutral,neutral,0.0,laugh,0.256954
1783986141.4453,16:42:21.445,neutral,neutral,0.0,laugh,0.256954
1783986141.4764,16:42:21.476,neutral,neutral,0.0,laugh,0.290899
1783986141.5076,16:42:21.507,blink,neutral,0.0,laugh,0.290899
1783986141.5387,16:42:21.538,blink,neutral,0.0,laugh,0.290899
1783986141.5699,16:42:21.569,blink,neutral,0.0,laugh,0.290899
1783986141.6012,16:42:21.601,blink,surprise,0.178385,neutral,0.0
1783986141.6325,16:42:21.632,blink,surprise,0.178385,neutral,0.0
1783986141.6639,16:42:21.663,neutral,surprise,0.178385,neutral,0.0
1783986141.6952,16:42:21.695,neutral,surprise,0.178385,neutral,0.0
1783986141.7266,16:42:21.726,neutral,surprise,0.1013,neutral,0.0
1783986141.7579,16:42:21.757,neutral,surprise,0.1013,neutral,0.0
1783986141.789,16:42:21.789,neutral,surprise,0.1013,neutral,0.0
1783986141.8202,16:42:21.820,neutral,surprise,0.1013,neutral,0.0
1783986141.8515,16:42:21.851,neutral,surprise,0.082269,neutral,0.0
1783986141.8827,16:42:21.882,blink,surprise,0.082269,neutral,0.0
1783986141.9138,16:42:21.913,blink,surprise,0.082269,neutral,0.0
1783986141.9449,16:42:21.944,blink,surprise,0.082269,neutral,0.0
1783986141.9761,16:42:21.976,blink,surprise,0.077599,neutral,0.0
1783986142.0074,16:42:22.007,blink,surprise,0.077599,neutral,0.0
1783986142.0388,16:42:22.038,neutral,surprise,0.077599,neutral,0.0
1783986142.0701,16:42:22.070,neutral,surprise,0.077599,neutral,0.0
1783986142.1014,16:42:22.101,neutral,surprise,0.0983,neutral,0.0
1783986142.1328,16:42:22.132,blink,surprise,0.0983,neutral,0.0
1783986142.1639,16:42:22.163,blink,surprise,0.0983,neutral,0.0
1783986142.1951,16:42:22.195,blink,surprise,0.0983,neutral,0.0
1783986142.2262,16:42:22.226,blink,surprise,0.118152,neutral,0.0
1783986142.2573,16:42:22.257,neutral,surprise,0.118152,neutral,0.0
1783986142.2885,16:42:22.288,neutral,surprise,0.118152,neutral,0.0
1783986142.3196,16:42:22.319,neutral,surprise,0.118152,neutral,0.0
1783986142.3508,16:42:22.350,neutral,surprise,0.115819,neutral,0.0
1783986142.3821,16:42:22.382,neutral,surprise,0.115819,neutral,0.0
1783986142.4134,16:42:22.413,blink,surprise,0.115819,neutral,0.0
1783986142.4448,16:42:22.444,neutral,surprise,0.115819,neutral,0.0
1783986142.4761,16:42:22.476,neutral,surprise,0.106955,neutral,0.0
1783986142.5075,16:42:22.507,neutral,surprise,0.106955,neutral,0.0
1783986142.5386,16:42:22.538,neutral,surprise,0.106955,neutral,0.0
1783986142.5697,16:42:22.569,neutral,surprise,0.106955,neutral,0.0
1783986142.6009,16:42:22.600,neutral,surprise,0.094496,neutral,0.0
1783986142.632,16:42:22.632,neutral,surprise,0.094496,neutral,0.0
1783986142.6632,16:42:22.663,neutral,surprise,0.094496,neutral,0.0
1783986142.6943,16:42:22.694,neutral,surprise,0.094496,neutral,0.0
1783986142.7257,16:42:22.725,neutral,surprise,0.101055,neutral,0.0
1783986142.757,16:42:22.757,neutral,surprise,0.101055,neutral,0.0
1783986142.7883,16:42:22.788,neutral,surprise,0.101055,neutral,0.0
1783986142.8197,16:42:22.819,neutral,surprise,0.101055,neutral,0.0
1783986142.851,16:42:22.851,neutral,neutral,0.0,laugh,0.327096
1783986142.8824,16:42:22.882,blink,neutral,0.0,laugh,0.327096
1783986142.9135,16:42:22.913,blink,neutral,0.0,laugh,0.327096
1783986142.9446,16:42:22.944,blink,neutral,0.0,laugh,0.327096
1783986142.9758,16:42:22.975,blink,neutral,0.0,laugh,0.332975
1783986143.0069,16:42:23.006,blink,neutral,0.0,laugh,0.332975
1783986143.0381,16:42:23.038,neutral,neutral,0.0,laugh,0.332975
1783986143.0692,16:42:23.069,neutral,neutral,0.0,laugh,0.332975
1783986143.1003,16:42:23.100,neutral,neutral,0.0,laugh,0.32099
1783986143.1317,16:42:23.131,neutral,neutral,0.0,laugh,0.32099
1783986143.163,16:42:23.163,neutral,neutral,0.0,laugh,0.32099
1783986143.1944,16:42:23.194,neutral,neutral,0.0,laugh,0.32099
1783986143.2257,16:42:23.225,neutral,neutral,0.0,laugh,0.350647
1783986143.257,16:42:23.257,neutral,neutral,0.0,laugh,0.350647
1783986143.2882,16:42:23.288,neutral,neutral,0.0,laugh,0.350647
1783986143.3195,16:42:23.319,neutral,neutral,0.0,laugh,0.350647
1783986143.3507,16:42:23.350,neutral,neutral,0.0,laugh,0.340278
1783986143.3818,16:42:23.381,neutral,neutral,0.0,laugh,0.340278
1783986143.4129,16:42:23.412,blink,neutral,0.0,laugh,0.340278
1783986143.4441,16:42:23.444,blink,neutral,0.0,laugh,0.340278
1783986143.4754,16:42:23.475,blink,neutral,0.0,laugh,0.277433
1783986143.5068,16:42:23.506,blink,neutral,0.0,laugh,0.277433
1783986143.5381,16:42:23.538,blink,neutral,0.0,laugh,0.277433
1783986143.5694,16:42:23.569,neutral,neutral,0.0,laugh,0.277433
1783986143.6008,16:42:23.600,neutral,neutral,0.0,laugh,0.290587
1783986143.6321,16:42:23.632,neutral,neutral,0.0,laugh,0.290587
1783986143.6633,16:42:23.663,blink,neutral,0.0,laugh,0.290587
1783986143.6944,16:42:23.694,blink,neutral,0.0,laugh,0.290587
1783986143.7255,16:42:23.725,blink,neutral,0.0,laugh,0.266448
1783986143.7567,16:42:23.756,neutral,neutral,0.0,laugh,0.266448
1783986143.7878,16:42:23.787,neutral,neutral,0.0,laugh,0.266448
1783986143.819,16:42:23.819,neutral,neutral,0.0,laugh,0.266448
1783986143.8501,16:42:23.850,neutral,neutral,0.0,laugh,0.238031
1783986143.8814,16:42:23.881,blink,neutral,0.0,laugh,0.238031
1783986143.9128,16:42:23.912,blink,neutral,0.0,laugh,0.238031
1783986143.9441,16:42:23.944,neutral,neutral,0.0,laugh,0.238031
1783986143.9755,16:42:23.975,neutral,neutral,0.0,laugh,0.260892
1783986144.0068,16:42:24.006,neutral,neutral,0.0,laugh,0.260892
1783986144.0381,16:42:24.038,blink,neutral,0.0,laugh,0.260892
1783986144.0693,16:42:24.069,blink,neutral,0.0,laugh,0.260892
1783986144.1004,16:42:24.100,blink,surprise,0.099243,neutral,0.0
1783986144.1316,16:42:24.131,blink,surprise,0.099243,neutral,0.0
1783986144.1627,16:42:24.162,blink,surprise,0.099243,neutral,0.0
1783986144.1939,16:42:24.193,neutral,surprise,0.099243,neutral,0.0
1783986144.225,16:42:24.225,neutral,surprise,0.092246,neutral,0.0
1783986144.2563,16:42:24.256,neutral,surprise,0.092246,neutral,0.0
1783986144.2877,16:42:24.287,blink,surprise,0.092246,neutral,0.0
1783986144.319,16:42:24.319,blink,surprise,0.092246,neutral,0.0
1783986144.3504,16:42:24.350,blink,surprise,0.088035,neutral,0.0
1783986144.3817,16:42:24.381,blink,surprise,0.088035,neutral,0.0
1783986144.413,16:42:24.413,blink,surprise,0.088035,neutral,0.0
1783986144.4442,16:42:24.444,neutral,surprise,0.088035,neutral,0.0
1783986144.4753,16:42:24.475,neutral,surprise,0.072298,neutral,0.0
1783986144.5065,16:42:24.506,neutral,surprise,0.072298,neutral,0.0
1783986144.5378,16:42:24.537,neutral,surprise,0.072298,neutral,0.0
1783986144.5689,16:42:24.568,neutral,surprise,0.072298,neutral,0.0
1783986144.6001,16:42:24.600,neutral,surprise,0.063888,neutral,0.0
1783986144.6314,16:42:24.631,neutral,surprise,0.063888,neutral,0.0
1783986144.6628,16:42:24.662,blink,surprise,0.063888,neutral,0.0
1783986144.6941,16:42:24.694,blink,surprise,0.063888,neutral,0.0
1783986144.7254,16:42:24.725,blink,surprise,0.052464,neutral,0.0
1783986144.7568,16:42:24.756,blink,surprise,0.052464,neutral,0.0
1783986144.7881,16:42:24.788,blink,surprise,0.052464,neutral,0.0
1783986144.8193,16:42:24.819,neutral,surprise,0.052464,neutral,0.0
1783986144.8504,16:42:24.850,neutral,surprise,0.048887,neutral,0.0
1783986144.8815,16:42:24.881,neutral,surprise,0.048887,neutral,0.0
1783986144.9127,16:42:24.912,neutral,surprise,0.048887,neutral,0.0
1783986144.9438,16:42:24.943,neutral,surprise,0.048887,neutral,0.0
1783986144.9752,16:42:24.975,neutral,surprise,0.054454,neutral,0.0
1783986145.0065,16:42:25.006,blink,surprise,0.054454,neutral,0.0
1783986145.0378,16:42:25.037,blink,surprise,0.054454,neutral,0.0
1783986145.0692,16:42:25.069,blink,surprise,0.054454,neutral,0.0
1783986145.1005,16:42:25.100,blink,surprise,0.05829,neutral,0.0
1783986145.1319,16:42:25.131,neutral,surprise,0.05829,neutral,0.0
1783986145.163,16:42:25.163,neutral,surprise,0.05829,neutral,0.0
1783986145.1941,16:42:25.194,neutral,surprise,0.05829,neutral,0.0
1783986145.2253,16:42:25.225,neutral,surprise,0.082497,neutral,0.0
1783986145.2564,16:42:25.256,blink,surprise,0.082497,neutral,0.0
1783986145.2876,16:42:25.287,neutral,surprise,0.082497,neutral,0.0
1783986145.3187,16:42:25.318,neutral,surprise,0.082497,neutral,0.0
1783986145.3498,16:42:25.349,neutral,surprise,0.111689,neutral,0.0
1783986145.3812,16:42:25.381,neutral,surprise,0.111689,neutral,0.0
1783986145.4125,16:42:25.412,neutral,surprise,0.111689,neutral,0.0
1783986145.4439,16:42:25.443,neutral,surprise,0.111689,neutral,0.0
1783986145.4752,16:42:25.475,neutral,surprise,0.118019,neutral,0.0
1783986145.5066,16:42:25.506,neutral,surprise,0.118019,neutral,0.0
1783986145.5379,16:42:25.537,blink,surprise,0.118019,neutral,0.0
1783986145.569,16:42:25.569,blink,surprise,0.118019,neutral,0.0
1783986145.6002,16:42:25.600,blink,surprise,0.115987,neutral,0.0
1783986145.6313,16:42:25.631,neutral,surprise,0.115987,neutral,0.0
1783986145.6625,16:42:25.662,neutral,surprise,0.115987,neutral,0.0
1783986145.6936,16:42:25.693,neutral,surprise,0.115987,neutral,0.0
1783986145.7247,16:42:25.724,neutral,surprise,0.11406,neutral,0.0
1783986145.7559,16:42:25.755,neutral,surprise,0.11406,neutral,0.0
1783986145.7872,16:42:25.787,blink,surprise,0.11406,neutral,0.0
1783986145.8186,16:42:25.818,blink,surprise,0.11406,neutral,0.0
1783986145.8499,16:42:25.849,neutral,surprise,0.132999,neutral,0.0
1783986145.8812,16:42:25.881,blink,surprise,0.132999,neutral,0.0
1783986145.9126,16:42:25.912,blink,surprise,0.132999,neutral,0.0
1783986145.9437,16:42:25.943,blink,surprise,0.132999,neutral,0.0
