Timestamp,Local time,Counter,Interpolated,Accelerometer X,Accelerometer Y,Accelerometer Z,Magnetometer X,Magnetometer Y,Magnetometer Z,Quaternion 0,Quaternion 1,Quaternion 2,Quaternion 3
1784585388.4742,15:09:48.474,16,false,0.630603,-0.372192,0.612244,0.298279,0.928237,0.002441,0.032715,-30.582724,-55.660912,33.849376
1784585388.5055,15:09:48.505,17,false,0.6415,-0.380127,0.598755,0.292358,1.140154,0.067384,-0.050294,-30.694666,-55.283804,33.365484
1784585388.5369,15:09:48.536,18,false,0.647798,-0.385071,0.590088,0.289612,1.137224,0.136233,-0.051759,-30.690737,-54.899545,32.825304
1784585388.5682,15:09:48.568,19,false,0.649319,-0.383179,0.588684,0.291565,1.094255,0.178714,-0.08838,-30.851693,-54.538758,32.398957
1784585388.5996,15:09:48.599,20,false,0.646278,-0.382507,0.590088,0.296326,1.048356,0.155764,-0.081056,-30.996553,-54.21405,32.045153
1784585388.6307,15:09:48.630,21,false,0.641742,-0.383911,0.591248,0.302002,0.922377,0.132326,-0.014649,-30.962435,-53.861997,31.861313
1784585388.6618,15:09:48.661,22,false,0.640612,-0.388489,0.588318,0.30426,0.994644,0.127443,0.007813,-30.931729,-53.619919,31.47155
1784585388.693,15:09:48.693,23,false,0.639364,-0.392639,0.584717,0.308472,1.047868,0.141604,0.015625,-30.993817,-53.387095,31.075902
1784585388.7241,15:09:48.724,24,false,0.636408,-0.394775,0.58136,0.318054,0.963394,0.110353,-0.03711,-31.109511,-53.162599,30.76468
1784585388.7554,15:09:48.755,25,false,0.635404,-0.394897,0.579102,0.323975,0.960952,0.058595,-0.0542,-31.183728,-53.050276,30.36495
1784585388.7868,15:09:48.786,26,false,0.636,-0.39563,0.576294,0.326904,1.040543,0.041505,-0.065431,-31.42997,-52.934231,30.020146
1784585388.8181,15:09:48.818,27,false,0.636053,-0.394775,0.575745,0.328796,1.024918,0.125002,-0.035645,-31.442233,-52.769976,29.769639
1784585388.8495,15:09:48.849,28,false,0.635378,-0.393799,0.576599,0.329773,1.02443,0.167971,-0.029786,-31.393455,-52.711869,29.514274
1784585388.8808,15:09:48.880,29,false,0.634528,-0.39209,0.577087,0.332581,0.966323,0.180667,-0.014649,-31.439278,-52.749296,29.314353
1784585388.9119,15:09:48.911,30,false,0.634722,-0.392151,0.576233,0.333618,0.982437,0.12549,-0.037598,-31.465565,-52.663349,29.074609
1784585388.9431,15:09:48.943,31,false,0.634698,-0.391907,0.573608,0.33844,1.03859,0.099123,-0.048341,-31.339684,-52.541136,28.85884
1784585388.9742,15:09:48.974,0,false,0.633115,-0.390808,0.573059,0.343567,1.047868,0.098634,-0.050294,-31.360976,-52.595636,28.545017
1784585389.0053,15:09:49.005,1,false,0.628808,-0.388489,0.573853,0.352661,0.99855,0.092287,-0.042481,-31.245555,-52.65964,28.382206
1784585389.0365,15:09:49.036,2,false,0.625421,-0.387634,0.574158,0.35907,0.958999,0.107424,-0.030274,-31.051952,-52.881736,28.071185
1784585389.0676,15:09:49.067,3,false,0.622358,-0.388184,0.573303,0.365112,0.983413,0.115724,-0.02295,-30.967433,-52.887222,27.955758
1784585389.0988,15:09:49.098,4,false,0.616639,-0.390381,0.571045,0.375854,1.034195,0.087404,-0.049805,-30.906319,-52.907113,27.612612
1784585389.1299,15:09:49.129,5,false,0.611536,-0.390198,0.570435,0.385193,1.028336,0.070314,-0.041993,-30.74664,-52.925016,27.483227
1784585389.1612,15:09:49.161,6,false,0.605743,-0.388062,0.570251,0.396606,0.972671,0.015625,-0.049317,-30.573022,-53.225251,27.172381
1784585389.1926,15:09:49.192,7,false,0.598904,-0.384094,0.568237,0.413391,0.907729,-0.073732,-0.062501,-30.446672,-53.360878,27.027203
1784585389.2239,15:09:49.223,8,false,0.598879,-0.384399,0.562927,0.420349,0.932631,-0.130861,-0.088869,-30.347912,-53.617527,26.627374
1784585389.2553,15:09:49.255,9,false,0.602516,-0.386658,0.553711,0.425293,1.067887,-0.134279,-0.135744,-30.169304,-53.968142,26.252575
1784585389.2866,15:09:49.286,10,false,0.603144,-0.386719,0.552185,0.426331,1.107439,-0.060548,-0.160647,-30.053419,-53.969664,25.750763
1784585389.3179,15:09:49.317,11,false,0.602437,-0.38208,0.552917,0.430542,1.032242,-0.001953,-0.160647,-29.844446,-53.971035,25.299132
1784585389.3491,15:09:49.349,12,false,0.601077,-0.375366,0.556885,0.433228,0.926772,-0.063966,-0.109865,-29.671323,-54.13676,24.937526
1784585389.3802,15:09:49.380,13,false,0.603094,-0.37439,0.556641,0.43158,0.959487,-0.083009,-0.105959,-29.515513,-54.330775,24.552265
1784585389.4113,15:09:49.411,14,false,0.607039,-0.374329,0.554749,0.428528,1.045426,-0.025879,-0.121096,-29.420146,-54.430619,24.265345
1784585389.4425,15:09:49.442,15,false,0.607887,-0.373962,0.554443,0.42804,1.049821,0.034668,-0.158694,-29.229638,-54.610201,24.037026
1784585389.4736,15:09:49.473,16,false,0.608232,-0.371033,0.55542,0.428833,1.017594,0.026856,-0.125978,-29.103042,-54.622287,23.652092
1784585389.5048,15:09:49.504,17,false,0.607158,-0.36792,0.557434,0.43042,0.968276,-0.012207,-0.119142,-28.914337,-54.558395,23.619682
1784585389.5361,15:09:49.536,18,false,0.607274,-0.367615,0.557556,0.430359,0.968276,-0.081056,-0.100099,-28.879087,-54.740154,23.426021
