localTimestamp,deviceTimestamp,step,confidence,surfaceX,surfaceY,imageX,imageY
1748539515.193,683777.984551,, 0.8762,0.601889,0.979501,684.807209,198.529106
1748539515.193,683777.988585,, 0.8762,0.603775,0.981279,685.303988,198.271838
1748539515.193,683777.992620,, 0.8982,0.603525,0.980983,685.237546,198.317342
1748539515.193,683777.996654,, 0.8982,0.605056,0.981648,685.632811,198.254605
1748539515.193,683778.000689,, 0.9128,0.605904,0.978490,685.815266,198.882073
1748539515.193,683778.004723,, 0.9128,0.607505,0.978018,686.216502,199.035854
1748539515.229,683778.008758,, 0.8885,0.608461,0.977994,686.192508,198.875452
1748539515.229,683778.012792,, 0.8885,0.610055,0.978738,686.603940,198.800269
1748539515.229,683778.016827,, 0.9292,0.614354,0.981250,687.719567,198.502563
1748539515.229,683778.020861,, 0.9292,0.617098,0.978345,688.384528,199.158850
1748539515.229,683778.024895,, 0.9099,0.614045,0.974478,687.570823,199.761347
1748539515.229,683778.028930,, 0.9099,0.615667,0.970517,687.940341,200.570711
1748539515.229,683778.032965,, 0.8995,0.615074,0.969488,687.779542,200.739860
1748539515.229,683778.036999,, 0.8995,0.614027,0.967420,687.492704,201.085739
1748539515.229,683778.041034,, 0.8848,0.613683,0.968839,687.420296,200.805445
1748539515.229,683778.045069,, 0.8848,0.615265,0.968840,687.821184,200.869196
1748539515.260,683778.049104,, 0.9349,0.612144,0.972154,687.279116,200.042114
1748539515.260,683778.053138,, 0.9349,0.610741,0.974186,686.943557,199.603349
1748539515.260,683778.057173,, 0.8982,0.610270,0.971946,686.801439,200.005021
1748539515.260,683778.061207,, 0.8982,0.607856,0.974295,686.212519,199.465826
1748539515.260,683778.065242,, 0.9277,0.601888,0.979038,684.745867,198.332435
1748539515.260,683778.069276,, 0.9277,0.601483,0.979820,684.650953,198.169221
1748539515.293,683778.073311,, 0.9006,0.597263,0.978564,683.629214,198.026907
1748539515.293,683778.077345,, 0.9006,0.603709,0.973845,685.217205,199.175016
1748539515.293,683778.081380,, 0.8690,0.607285,0.971709,686.102837,199.721529
1748539515.293,683778.085414,, 0.8690,0.609716,0.957487,686.578712,202.491272
1748539515.293,683778.089449,, 0.9168,0.606065,0.951500,685.593461,203.467293
1748539515.293,683778.093483,, 0.9168,0.604290,0.945996,685.088875,204.428975
1748539515.293,683778.097517,, 0.8983,0.603168,0.942495,684.769799,205.041009
1748539515.293,683778.101552,, 0.8983,0.601277,0.941930,684.284584,205.070232
1748539515.330,683778.105587,, 0.9336,0.593917,0.929808,682.841249,206.810614
1748539515.330,683778.109621,, 0.9336,0.591656,0.929366,682.263511,206.801691
1748539515.330,683778.113656,, 0.8971,0.592322,0.930876,682.447562,206.545116
1748539515.330,683778.117690,, 0.8971,0.591740,0.928205,682.273359,207.023233
1748539515.330,683778.121725,, 0.8968,0.590892,0.925701,682.033408,207.459117
1748539515.330,683778.125759,, 0.8968,0.590408,0.923215,681.886102,207.906534
1748539515.330,683778.129794,, 0.9392,0.588946,0.916835,681.451907,209.045489
1748539515.330,683778.133828,, 0.9392,0.590616,0.912771,681.834922,209.876906
1748539515.330,683778.137863,, 0.9138,0.589112,0.902434,681.350736,211.757676
1748539515.330,683778.141897,, 0.9138,0.587347,0.901345,680.892340,211.890419
1748539515.360,683778.145932,, 0.8976,0.585348,0.900695,680.638290,211.721312
1748539515.360,683778.149966,, 0.8976,0.585553,0.899686,680.680125,211.919236
1748539515.360,683778.154001,, 0.8674,0.586155,0.898894,680.824731,212.092581
1748539515.360,683778.158035,, 0.8674,0.586465,0.898785,680.902236,212.125676
1748539515.360,683778.162070,, 0.8746,0.585862,0.899563,680.757154,211.954965
1748539515.360,683778.166104,, 0.8746,0.583913,0.905533,680.323265,210.753802
1748539515.394,683778.170138,, 0.9171,0.589080,0.904653,681.580813,210.981644
1748539515.394,683778.174173,, 0.9171,0.586278,0.911364,680.939330,209.606529
1748539515.394,683778.178208,, 0.9677,0.590344,0.908303,681.937023,210.347212
1748539515.394,683778.182242,, 0.9677,0.588533,0.907790,681.473819,210.369916
1748539515.394,683778.186277,, 0.9264,0.590584,0.901891,681.933526,211.561767
1748539515.394,683778.190311,, 0.9264,0.590334,0.903627,681.887651,211.225469
1748539515.394,683778.194346,, 0.9016,0.590260,0.896635,681.798985,212.536189
1748539515.394,683778.198381,, 0.9016,0.590367,0.899360,681.853377,212.028437
1748539515.394,683778.202415,, 0.9478,0.585957,0.884471,680.588606,214.646314
1748539515.394,683778.206450,, 0.9478,0.587174,0.887453,680.926332,214.135568
1748539515.429,683778.210484,, 0.9385,0.584303,0.871639,680.265626,217.080181
1748539515.429,683778.214519,, 0.9385,0.582070,0.874402,679.729904,216.469995
1748539515.430,683778.218553,, 0.8928,0.581882,0.875097,679.689479,216.331824
1748539515.430,683778.222588,, 0.8928,0.583411,0.875215,680.077217,216.372078
1748539515.430,683778.226622,, 0.9132,0.577166,0.870110,678.445813,217.076178
1748539515.430,683778.230657,, 0.9132,0.576599,0.870930,678.310931,216.899031
1748539515.430,683778.234692,, 0.9245,0.571400,0.863428,676.919103,218.095985
1748539515.430,683778.238726,, 0.9245,0.572764,0.860542,677.234008,218.693831
1748539515.462,683778.242760,, 0.9487,0.566947,0.859041,675.943299,218.932163
1748539515.462,683778.246795,, 0.9487,0.569068,0.858092,676.470321,219.197226
1748539515.462,683778.250830,, 0.9281,0.564281,0.856640,675.244362,219.274162
1748539515.462,683778.254864,, 0.9281,0.564978,0.850899,675.362363,220.381383
1748539515.462,683778.258899,, 0.9397,0.555457,0.845025,672.893773,221.095185
1748539515.462,683778.262933,, 0.9397,0.558511,0.842512,673.640942,221.692355
1748539515.462,683778.266968,, 0.9130,0.547424,0.835752,670.767046,222.508681
1748539515.462,683778.271002,, 0.9130,0.548337,0.833040,670.970528,223.055749
1748539515.497,683778.275037,, 0.9208,0.544524,0.837192,670.459087,222.365916
1748539515.497,683778.279071,, 0.9208,0.545349,0.833192,670.626840,223.151483
1748539515.497,683778.283106,, 0.8713,0.545743,0.833069,670.725187,223.190747
1748539515.497,683778.287140,, 0.8713,0.545209,0.830413,670.562787,223.667852
1748539515.497,683778.291175,, 0.9387,0.542362,0.823224,669.768511,224.902030
1748539515.497,683778.295209,, 0.9387,0.542871,0.819554,669.859627,225.612575
1748539515.498,683778.299244,, 0.9230,0.542193,0.829080,669.785722,223.794532
1748539515.498,683778.303278,, 0.9230,0.542322,0.824030,669.766715,224.748912
1748539515.531,683778.307313,, 0.9090,0.539562,0.833699,669.454917,223.204603
1748539515.531,683778.311347,, 0.9090,0.538382,0.832749,669.146824,223.334832
1748539515.531,683778.315381,, 0.9005,0.541036,0.832358,669.813817,223.516913
1748539515.532,683778.319416,, 0.9005,0.538624,0.835179,669.233157,222.888325
1748539515.532,683778.323451,, 0.8963,0.538281,0.835495,669.149568,222.814857
1748539515.532,683778.327485,, 0.8963,0.536902,0.834355,668.789138,222.972387
1748539515.532,683778.331520,, 0.9235,0.544524,0.834747,670.720414,223.211103
1748539515.532,683778.335555,, 0.9235,0.544682,0.833203,670.744456,223.507649
1748539515.532,683778.339589,, 0.9315,0.548393,0.835446,671.705888,223.238388
1748539515.532,683778.343624,, 0.9315,0.546480,0.837755,671.246173,222.726326
1748539515.560,683778.347658,, 0.8890,0.545611,0.837989,671.376008,222.700298
1748539515.560,683778.351693,, 0.8890,0.541751,0.843641,670.459247,221.481258
1748539515.560,683778.355727,, 0.9063,0.544598,0.846327,671.207638,221.093342
1748539515.560,683778.359762,, 0.9063,0.541325,0.849383,670.411867,220.385625
1748539515.560,683778.363796,, 0.9080,0.548148,0.855223,672.199121,219.568070
1748539515.560,683778.367831,, 0.9080,0.547565,0.856030,672.060112,219.392886
1748539515.598,683778.371865,, 0.9333,0.556697,0.866291,674.297793,217.713974
1748539515.598,683778.375900,, 0.9333,0.552793,0.871409,673.365473,216.593389
1748539515.598,683778.379934,, 0.9299,0.559055,0.872141,674.954435,216.711991
1748539515.598,683778.383969,, 0.9299,0.557349,0.874758,674.550928,216.151049
1748539515.598,683778.388003,, 0.9048,0.564086,0.884038,676.349529,214.684259
1748539515.598,683778.392037,, 0.9048,0.561054,0.885306,675.596993,214.322282
1748539515.598,683778.396072,, 0.9129,0.569423,0.889241,677.751629,213.925805
