Timestamp,Local time,Active Focus,Focus,Active Engagement,Engagement,Active Excitement,Excitement,Active Interest,Interest,Active Relaxation,Relaxation,Active Stress,Stress
1749335430.9687,15:30:30.968,true,0.161581,true,0.588161,true,0.311359,true,0.440707,true,0.195688,true,0.238218
1749335431.4681,15:30:31.468,true,0.158764,true,0.588149,true,0.297397,true,0.436906,true,0.195733,true,0.238257
1749335431.9683,15:30:31.968,true,0.158227,true,0.580288,true,0.288938,true,0.435333,true,0.194008,true,0.235073
1749335432.4679,15:30:32.467,true,0.157759,true,0.574009,true,0.286987,true,0.432036,true,0.196759,true,0.234391
1749335432.9677,15:30:32.967,true,0.157355,true,0.560174,true,0.286999,true,0.427349,true,0.194096,true,0.233394
1749335433.4677,15:30:33.467,true,0.160276,true,0.557063,true,0.294411,true,0.424099,true,0.183616,true,0.224199
1749335433.9677,15:30:33.967,true,0.16887,true,0.522678,true,0.334436,true,0.429635,true,0.183666,true,0.221471
1749335434.4671,15:30:34.467,true,0.177189,true,0.462513,true,0.390917,true,0.448932,true,0.185983,true,0.221521
1749335434.9673,15:30:34.967,true,0.18886,true,0.462517,true,0.434048,true,0.477142,true,0.222146,true,0.23953
1749335435.4671,15:30:35.467,true,0.204759,true,0.484258,true,0.456413,true,0.501065,true,0.22218,true,0.271102
1749335435.9664,15:30:35.966,true,0.228002,true,0.504887,true,0.47445,true,0.511857,true,0.217483,true,0.301669
1749335436.4666,15:30:36.466,true,0.273364,true,0.54112,true,0.494223,true,0.511637,true,0.217519,true,0.30599
1749335436.9668,15:30:36.966,true,0.338736,true,0.575434,true,0.51043,true,0.50976,true,0.218271,true,0.306001
1749335437.4662,15:30:37.466,true,0.403438,true,0.5766,true,0.543316,true,0.507831,true,0.23284,true,0.299483
1749335437.9662,15:30:37.966,true,0.464764,true,0.585133,true,0.583959,true,0.50485,true,0.239923,true,0.299496
1749335438.466,15:30:38.466,true,0.510176,true,0.609264,true,0.612705,true,0.500311,true,0.23995,true,0.295224
1749335438.9652,15:30:38.965,true,0.541624,true,0.609248,true,0.637474,true,0.503179,true,0.22632,true,0.294333
1749335439.4654,15:30:39.465,true,0.558128,true,0.561554,true,0.650057,true,0.519627,true,0.224677,true,0.290364
1749335439.9658,15:30:39.965,true,0.561445,true,0.547308,true,0.659031,true,0.538133,true,0.22471,true,0.290379
1749335440.4654,15:30:40.465,true,0.562556,true,0.547303,true,0.658961,true,0.542261,true,0.240675,true,0.296649
1749335440.9653,15:30:40.965,true,0.563554,true,0.559109,true,0.658737,true,0.525997,true,0.242252,true,0.303796
1749335441.4653,15:30:41.465,true,0.564451,true,0.586163,true,0.648217,true,0.507761,true,0.255287,true,0.322869
1749335441.9647,15:30:41.964,true,0.565257,true,0.628355,true,0.626495,true,0.501344,true,0.25531,true,0.322876
1749335442.4643,15:30:42.464,true,0.563172,true,0.671963,true,0.60127,true,0.497584,true,0.236877,true,0.311938
1749335442.9645,15:30:42.964,true,0.561293,true,0.694574,true,0.589259,true,0.492311,true,0.222802,true,0.293807
1749335443.4643,15:30:43.464,true,0.548625,true,0.695776,true,0.5726,true,0.48899,true,0.222835,true,0.267818
1749335443.9641,15:30:43.964,true,0.504732,true,0.694494,true,0.543327,true,0.490408,true,0.220969,true,0.261524
1749335444.4643,15:30:44.464,true,0.440478,true,0.691325,true,0.508284,true,0.485302,true,0.206804,true,0.261141
1749335444.9645,15:30:44.964,true,0.384254,true,0.667138,true,0.48248,true,0.468832,true,0.194842,true,0.258774
1749335445.4641,15:30:45.464,true,0.336137,true,0.641907,true,0.451589,true,0.448362,true,0.19273,true,0.257601
1749335445.9641,15:30:45.964,true,0.29813,true,0.604286,true,0.425479,true,0.430147,true,0.192776,true,0.247514
1749335446.4637,15:30:46.463,true,0.27617,true,0.575548,true,0.404137,true,0.417032,true,0.17691,true,0.234874
1749335446.9629,15:30:46.962,true,0.270696,true,0.570868,true,0.379069,true,0.410932,true,0.170112,true,0.231595
1749335447.4629,15:30:47.462,true,0.265837,true,0.570859,true,0.359576,true,0.410168,true,0.170169,true,0.231638
1749335447.9629,15:30:47.962,true,0.261522,true,0.573843,true,0.337498,true,0.410602,true,0.174495,true,0.246275
1749335448.4625,15:30:48.462,true,0.251376,true,0.573833,true,0.312979,true,0.408839,true,0.17455,true,0.246309
1749335448.9625,15:30:48.962,true,0.242485,true,0.573824,true,0.294414,true,0.407868,true,0.166792,true,0.224252
1749335449.4623,15:30:49.462,true,0.229749,true,0.559725,true,0.277582,true,0.409116,true,0.164255,true,0.201647
1749335449.9617,15:30:49.961,true,0.212539,true,0.534084,true,0.261843,true,0.413714,true,0.164315,true,0.19554
1749335450.4619,15:30:50.461,true,0.190307,true,0.475204,true,0.25081,true,0.421374,true,0.169397,true,0.195613
1749335450.9617,15:30:50.961,true,0.167111,true,0.475207,true,0.239303,true,0.432658,true,0.179101,true,0.219851
1749335451.4613,15:30:51.461,true,0.145696,true,0.477855,true,0.2255,true,0.447216,true,0.180207,true,0.245079
1749335451.9615,15:30:51.961,true,0.128469,true,0.493976,true,0.215281,true,0.458548,true,0.182457,true,0.259748
1749335452.4615,15:30:52.461,true,0.115019,true,0.493976,true,0.207405,true,0.461262,true,0.185828,true,0.259775
1749335452.9611,15:30:52.961,true,0.107652,true,0.473275,true,0.203709,true,0.456779,true,0.185876,true,0.243061
1749335453.4609,15:30:53.460,true,0.107708,true,0.473278,true,0.202528,true,0.450467,true,0.177208,true,0.238786
1749335453.9607,15:30:53.960,true,0.109286,true,0.494218,true,0.202557,true,0.44702,true,0.177261,true,0.238824
1749335454.4601,15:30:54.460,true,0.111842,true,0.494218,true,0.214032,true,0.447085,true,0.194023,true,0.245255
1749335454.96,15:30:54.960,true,0.120036,true,0.506191,true,0.243795,true,0.444675,true,0.197719,true,0.252759
1749335455.4603,15:30:55.460,true,0.141397,true,0.514306,true,0.275654,true,0.451813,true,0.210465,true,0.263209
1749335455.9599,15:30:55.959,true,0.175243,true,0.580683,true,0.314538,true,0.466523,true,0.234702,true,0.263234
1749335456.4597,15:30:56.459,true,0.210845,true,0.604118,true,0.348047,true,0.480001,true,0.234731,true,0.227152
1749335456.9599,15:30:56.959,true,0.247153,true,0.604103,true,0.399814,true,0.487744,true,0.234761,true,0.20533
