Timestamp,Local time,Counter,Interpolated,Accelerometer X,Accelerometer Y,Accelerometer Z,Magnetometer X,Magnetometer Y,Magnetometer Z,Quaternion 0,Quaternion 1,Quaternion 2,Quaternion 3
1784315531.205,12:12:11.205,5,false,0.495825,-0.478455,0.345825,0.636902,0.973159,0.031739,-0.310063,-22.672218,-48.059114,13.728662
1784315531.2362,12:12:11.236,6,false,0.498465,-0.4776,0.348694,0.633911,0.983902,0.056153,-0.299321,-22.67798,-47.589816,13.432473
1784315531.2675,12:12:11.267,7,false,0.503821,-0.476013,0.353516,0.628174,0.957534,0.052735,-0.291997,-22.458858,-47.062772,13.210763
1784315531.2987,12:12:11.298,8,false,0.505919,-0.474976,0.355591,0.626099,0.944839,0.030762,-0.28809,-22.216787,-46.73797,13.041133
1784315531.3298,12:12:11.329,9,false,0.515002,-0.469482,0.36145,0.619446,0.941421,0.026368,-0.285649,-22.357815,-46.206387,12.843604
1784315531.3611,12:12:11.361,10,false,0.520982,-0.46521,0.364441,0.615906,0.948745,0.019043,-0.304692,-22.125848,-45.772824,12.501335
1784315531.3923,12:12:11.392,11,false,0.527009,-0.460022,0.367493,0.612854,0.956558,0.010254,-0.323247,-21.917078,-45.27794,12.327879
1784315531.4234,12:12:11.423,12,false,0.536347,-0.45282,0.371521,0.607666,0.951675,0.050294,-0.326665,-21.774047,-45.056853,12.111952
1784315531.4548,12:12:11.454,13,false,0.542396,-0.448303,0.373291,0.604553,0.94435,0.019532,-0.338872,-21.540641,-44.768151,11.962479
1784315531.4861,12:12:11.486,14,false,0.551596,-0.440247,0.376282,0.600281,0.951186,0.01416,-0.366217,-21.375438,-44.508319,11.723277
1784315531.5174,12:12:11.517,15,false,0.554533,-0.437256,0.377686,0.598877,0.9673,-0.001465,-0.369635,-21.301525,-44.124932,11.582765
1784315531.5488,12:12:11.548,16,false,0.56275,-0.42804,0.382996,0.594482,0.946304,-0.014649,-0.389166,-21.025648,-44.019145,11.36658
1784315531.5801,12:12:11.580,17,false,0.568692,-0.421082,0.387756,0.590698,0.956558,-0.018555,-0.394537,-20.911945,-43.789352,11.112199
1784315531.6115,12:12:11.611,18,false,0.578383,-0.410583,0.395508,0.583496,0.952651,-0.016602,-0.400885,-20.719888,-43.791893,10.943071
1784315531.6428,12:12:11.642,19,false,0.584939,-0.404358,0.400757,0.577698,0.957046,-0.001465,-0.389166,-20.576945,-43.64464,10.745994
1784315531.6739,12:12:11.673,20,false,0.591371,-0.398071,0.406067,0.571777,0.946304,-0.021485,-0.388678,-20.567926,-43.661652,10.568625
1784315531.7051,12:12:11.705,21,false,0.600722,-0.388062,0.414063,0.56311,0.953628,0.024414,-0.394049,-20.485041,-43.676962,10.453855
1784315531.7362,12:12:11.736,22,false,0.606592,-0.382324,0.419067,0.557007,0.960464,0.012696,-0.394537,-20.455305,-43.855234,10.335608
1784315531.7673,12:12:11.767,23,false,0.611836,-0.377258,0.423279,0.551514,0.925307,0.00293,-0.38233,-20.383682,-43.985771,10.139462
1784315531.7985,12:12:11.798,24,false,0.619529,-0.368896,0.429443,0.543762,0.937026,0.0,-0.393072,-20.244452,-44.148115,9.918069
1784315531.8298,12:12:11.829,25,false,0.624036,-0.364624,0.432861,0.538757,0.972671,0.028809,-0.378424,-19.98456,-44.204502,9.778631
1784315531.8612,12:12:11.861,26,false,0.629459,-0.35968,0.4375,0.531982,0.958999,-0.00293,-0.389166,-19.825426,-44.404789,9.727906
