Timestamp,Local time,Active Focus,Focus,Active Engagement,Engagement,Active Excitement,Excitement,Active Interest,Interest,Active Relaxation,Relaxation,Active Stress,Stress
1783984326.4248,16:12:06.424,false,-1,true,0.457349,true,0.185602,true,0.538371,true,0.379703,true,0.330764
1783984326.9243,16:12:06.924,false,-1,true,0.450993,true,0.185274,true,0.539518,true,0.379705,true,0.33077
1783984327.4238,16:12:07.423,false,-1,true,0.415912,true,0.185055,true,0.542336,true,0.319643,true,0.330534
1783984327.9234,16:12:07.923,false,-1,true,0.415923,true,0.184913,true,0.542923,true,0.269152,true,0.296758
1783984328.4237,16:12:08.423,false,-1,true,0.395839,true,0.184644,true,0.541125,true,0.269171,true,0.289403
1783984328.9231,16:12:08.923,false,-1,true,0.405874,true,0.184466,true,0.541533,true,0.280529,true,0.289418
1783984329.423,16:12:09.423,false,-1,true,0.405887,true,0.184352,true,0.543956,true,0.303353,true,0.301455
1783984329.9228,16:12:09.922,false,-1,true,0.4059,true,0.184283,true,0.545935,true,0.303842,true,0.303976
1783984330.4221,16:12:10.422,false,-1,true,0.426768,true,0.184244,true,0.548452,true,0.303855,true,0.30788
1783984330.9221,16:12:10.922,false,-1,true,0.426777,true,0.184227,true,0.550822,true,0.301835,true,0.321654
1783984331.4223,16:12:11.422,false,-1,true,0.455789,true,0.184226,true,0.551032,true,0.272688,true,0.321661
1783984331.9216,16:12:11.921,false,-1,true,0.465495,true,0.184235,true,0.549262,true,0.272707,true,0.285983
1783984332.4217,16:12:12.421,false,-1,true,0.465499,true,0.184252,true,0.545407,true,0.312849,true,0.286
1783984332.9219,16:12:12.921,false,-1,true,0.465503,true,0.184273,true,0.540341,true,0.353598,true,0.317163
1783984333.4214,16:12:13.421,false,-1,true,0.462438,true,0.184299,true,0.540727,true,0.370105,true,0.356124
1783984333.921,16:12:13.921,false,-1,true,0.452239,true,0.184327,true,0.543937,true,0.394384,true,0.367042
1783984334.4215,16:12:14.421,false,-1,true,0.443422,true,0.184357,true,0.546953,true,0.397423,true,0.367043
1783984334.9213,16:12:14.921,false,-1,true,0.452253,true,0.184387,true,0.547238,true,0.397423,true,0.337009
1783984335.4213,16:12:15.421,false,-1,true,0.465921,true,0.184419,true,0.547455,true,0.379932,true,0.319983
1783984335.9213,16:12:15.921,false,-1,true,0.46695,true,0.184452,true,0.547884,true,0.339,true,0.319313
1783984336.4215,16:12:16.421,false,-1,true,0.488385,true,0.184485,true,0.547614,true,0.339008,true,0.31158
1783984336.9212,16:12:16.921,false,-1,true,0.470818,true,0.184518,true,0.545881,true,0.355052,true,0.308392
1783984337.4214,16:12:17.421,false,-1,true,0.470822,true,0.184551,true,0.544217,true,0.359771,true,0.293446
1783984337.9209,16:12:17.920,false,-1,true,0.454972,true,0.184585,true,0.540826,true,0.359776,true,0.29346
1783984338.4209,16:12:18.420,false,-1,true,0.454977,true,0.184618,true,0.538295,true,0.341213,true,0.319307
1783984338.9214,16:12:18.921,false,-1,true,0.454983,true,0.184652,true,0.534625,true,0.336493,true,0.319315
1783984339.4208,16:12:19.420,false,-1,true,0.43797,true,0.184686,true,0.530443,true,0.3365,true,0.321612
1783984339.9201,16:12:19.920,false,-1,true,0.437978,true,0.184719,true,0.52856,true,0.373013,true,0.333406
1783984340.4205,16:12:20.420,false,-1,true,0.47577,true,0.184753,true,0.53051,true,0.373016,true,0.34246
1783984340.9198,16:12:20.919,false,-1,true,0.475773,true,0.184787,true,0.535188,true,0.365741,true,0.343397
1783984341.4192,16:12:21.419,false,-1,true,0.465155,true,0.184821,true,0.540412,true,0.365745,true,0.343401
1783984341.9195,16:12:21.919,false,-1,true,0.465159,true,0.184854,true,0.543072,true,0.380925,true,0.350083
1783984342.4193,16:12:22.419,false,-1,true,0.465164,true,0.184888,true,0.543432,true,0.390863,true,0.358578
1783984342.919,16:12:22.919,false,-1,true,0.43397,true,0.184922,true,0.542528,true,0.396965,true,0.36407
1783984343.419,16:12:23.419,false,-1,true,0.433978,true,0.184956,true,0.544692,true,0.396965,true,0.386322
1783984343.9189,16:12:23.918,false,-1,true,0.47568,true,0.184989,true,0.548852,true,0.367768,true,0.386321
1783984344.4187,16:12:24.418,false,-1,true,0.475682,true,0.185023,true,0.54985,true,0.32399,true,0.382451
1783984344.9185,16:12:24.918,false,-1,true,0.479262,true,0.185057,true,0.549362,true,0.324,true,0.37436
1783984345.418,16:12:25.418,false,-1,true,0.479264,true,0.18509,true,0.550388,true,0.33442,true,0.362715
1783984345.9172,16:12:25.917,false,-1,true,0.525314,true,0.185124,true,0.54929,true,0.334428,true,0.334397
1783984346.4169,16:12:26.416,false,-1,true,0.525311,true,0.185158,true,0.546594,true,0.313388,true,0.301461
1783984346.917,16:12:26.917,false,-1,true,0.501458,true,0.185191,true,0.545852,true,0.313399,true,0.301474
1783984347.4163,16:12:27.416,false,-1,true,0.501458,true,0.185225,true,0.547497,true,0.315669,true,0.302762
1783984347.9163,16:12:27.916,false,-1,true,0.555606,true,0.185259,true,0.548412,true,0.315679,true,0.302774
1783984348.4162,16:12:28.416,false,-1,true,0.555599,true,0.185166,true,0.54869,true,0.308597,true,0.292372
1783984348.916,16:12:28.916,false,-1,true,0.514214,true,0.185112,true,0.551817,true,0.308609,true,0.292387
1783984349.4159,16:12:29.415,false,-1,true,0.514212,true,0.185145,true,0.556583,true,0.330907,true,0.326542
1783984349.9159,16:12:29.915,false,-1,true,0.526707,true,0.186123,true,0.559892,true,0.330916,true,0.326548
1783984350.4156,16:12:30.415,false,-1,true,0.526704,true,0.186156,true,0.561122,true,0.317243,true,0.305801
1783984350.9151,16:12:30.915,false,-1,true,0.496447,true,0.185844,true,0.56003,true,0.317253,true,0.299476
1783984351.4152,16:12:31.415,false,-1,true,0.496447,true,0.185878,true,0.556665,true,0.309831,true,0.294186
1783984351.9152,16:12:31.915,false,-1,true,0.503929,true,0.187683,true,0.550385,true,0.309843,true,0.280897
