Timestamp,Local time,Counter,Interpolated,Accelerometer X,Accelerometer Y,Accelerometer Z,Magnetometer X,Magnetometer Y,Magnetometer Z,Quaternion 0,Quaternion 1,Quaternion 2,Quaternion 3
1784322688.7373,14:11:28.737,12,false,0.593334,-0.304749,0.604248,0.435852,1.005875,-0.144533,-0.086915,-23.137,-63.501442,26.239378
1784322688.7684,14:11:28.768,13,false,0.592304,-0.303589,0.605225,0.436707,1.035172,-0.140627,-0.102052,-23.320591,-63.402004,26.277224
1784322688.7995,14:11:28.799,14,false,0.586086,-0.297424,0.610107,0.442505,1.057633,-0.146975,-0.097658,-23.351239,-63.35737,26.281378
1784322688.8307,14:11:28.830,15,false,0.57873,-0.290222,0.615845,0.448975,0.956558,-0.214847,-0.069825,-23.423684,-63.436831,26.329978
1784322688.8618,14:11:28.861,16,false,0.56699,-0.27771,0.624817,0.459351,0.897475,-0.292485,-0.041993,-23.384207,-63.702746,26.46344
1784322688.893,14:11:28.893,17,false,0.560452,-0.269958,0.629578,0.465454,0.941909,-0.277348,-0.059083,-23.184185,-64.031793,26.568603
1784322688.9243,14:11:28.924,18,false,0.55434,-0.262817,0.633911,0.470947,0.889662,-0.30811,-0.050782,-23.063982,-64.357842,26.678204
1784322688.9556,14:11:28.955,19,false,0.549115,-0.255432,0.638,0.475586,0.944839,-0.372564,-0.047364,-22.985706,-64.755963,26.851613
1784322688.987,14:11:28.987,20,false,0.547928,-0.253296,0.638916,0.476868,0.972183,-0.354009,-0.056153,-22.705904,-64.979688,26.917959
1784322689.0183,14:11:29.018,21,false,0.547132,-0.251709,0.639404,0.477966,1.014664,-0.388678,-0.055665,-22.424174,-65.330579,27.112254
1784322689.0497,14:11:29.049,22,false,0.544616,-0.247986,0.640991,0.480652,0.958511,-0.428717,-0.041505,-22.155664,-65.601519,27.167489
1784322689.081,14:11:29.081,23,false,0.542112,-0.245361,0.642517,0.482788,0.934096,-0.420905,-0.042969,-22.078497,-65.935088,27.127478
1784322689.1121,14:11:29.112,24,false,0.539622,-0.243469,0.643677,0.484985,0.872084,-0.417975,-0.037598,-21.799693,-66.280161,27.106422
1784322689.1433,14:11:29.143,25,false,0.539209,-0.243164,0.643494,0.48584,0.894545,-0.381842,-0.045899,-21.6684,-66.56082,27.266917
1784322689.1744,14:11:29.174,26,false,0.539373,-0.241821,0.643494,0.486328,0.912123,-0.374517,-0.073732,-21.490421,-66.828367,27.471178
1784322689.2055,14:11:29.205,27,false,0.539079,-0.240601,0.643921,0.486694,0.958999,-0.34522,-0.077638,-21.390055,-67.084112,27.520429
1784322689.2367,14:11:29.236,28,false,0.539083,-0.240601,0.64447,0.485962,0.984878,-0.346197,-0.069337,-21.165141,-67.344191,27.445124
1784322689.2678,14:11:29.267,29,false,0.538996,-0.240845,0.646057,0.483826,0.982925,-0.326665,-0.058595,-21.097303,-67.443678,27.49698
1784322689.2992,14:11:29.299,30,false,0.539085,-0.240845,0.646667,0.48291,0.95314,-0.307622,-0.05713,-21.051203,-67.697708,27.603465
1784322689.3305,14:11:29.330,31,false,0.54015,-0.241272,0.648071,0.479614,0.957046,-0.318364,-0.043458,-20.949898,-67.731934,27.609579
1784322689.3618,14:11:29.361,0,false,0.541344,-0.24176,0.64856,0.477356,0.926284,-0.319341,-0.041993,-20.754046,-67.822555,27.749667
1784322689.3932,14:11:29.393,1,false,0.543806,-0.241882,0.64856,0.474487,0.934096,-0.312993,-0.041016,-20.742271,-67.93402,27.726207
1784322689.4245,14:11:29.424,2,false,0.545622,-0.241882,0.648193,0.4729,0.914076,-0.327642,-0.053223,-20.731674,-67.95957,27.764908
1784322689.4556,14:11:29.455,3,false,0.547505,-0.242493,0.6474,0.471497,0.939467,-0.317876,-0.052247,-20.587552,-67.997518,27.710017
1784322689.4868,14:11:29.486,4,false,0.550082,-0.244202,0.645813,0.469788,0.947768,-0.331548,-0.052247,-20.607381,-68.106441,27.735383
1784322689.5179,14:11:29.517,5,false,0.551182,-0.245239,0.644836,0.469299,0.944839,-0.355962,-0.045411,-20.670088,-68.054933,27.728306
1784322689.5491,14:11:29.549,6,false,0.552219,-0.246765,0.643677,0.468872,0.966812,-0.367681,-0.047852,-20.651756,-68.188023,27.901382
1784322689.5802,14:11:29.580,7,false,0.554862,-0.25116,0.640808,0.467346,0.941421,-0.355962,-0.044434,-20.710026,-68.02368,27.982381
1784322689.6113,14:11:29.611,8,false,0.557224,-0.255798,0.637939,0.465942,0.938003,-0.339849,-0.049805,-20.792376,-67.95054,27.950604
1784322689.6425,14:11:29.642,9,false,0.560777,-0.262939,0.63324,0.464111,0.952651,-0.295415,-0.056153,-20.941261,-67.809946,27.922004
1784322689.6738,14:11:29.673,10,false,0.561862,-0.264709,0.631897,0.463623,0.97023,-0.284672,-0.061036,-21.060304,-67.668457,27.941126
1784322689.7052,14:11:29.705,11,false,0.564405,-0.26886,0.62854,0.462708,0.962905,-0.27686,-0.066407,-21.182396,-67.481301,27.808797
1784322689.7365,14:11:29.736,12,false,0.565374,-0.27063,0.626953,0.462646,0.957046,-0.251957,-0.078126,-21.292278,-67.387631,27.719609
1784322689.7678,14:11:29.767,13,false,0.565723,-0.271423,0.62616,0.46283,0.974136,-0.267582,-0.078614,-21.525757,-67.39305,27.579524
1784322689.7991,14:11:29.799,14,false,0.565102,-0.271179,0.626465,0.463318,0.971695,-0.260746,-0.071778,-21.46672,-67.323158,27.453448
1784322689.8304,14:11:29.830,15,false,0.564118,-0.269714,0.627441,0.46405,0.957534,-0.265629,-0.069825,-21.488355,-67.155579,27.414748
1784322689.8615,14:11:29.861,16,false,0.562132,-0.266663,0.629395,0.465576,0.955093,-0.297368,-0.063478,-21.612503,-67.16925,27.335057
1784322689.8927,14:11:29.892,17,false,0.561187,-0.264404,0.630737,0.466187,0.951186,-0.310552,-0.067872,-21.499929,-67.061923,27.39792
1784322689.9238,14:11:29.923,18,false,0.559839,-0.261658,0.632446,0.467041,0.956558,-0.300298,-0.082521,-21.42852,-67.01019,27.454496
1784322689.955,14:11:29.955,19,false,0.559023,-0.260132,0.633301,0.467712,0.956558,-0.312016,-0.062013,-21.439021,-67.0384,27.505415
1784322689.9861,14:11:29.986,20,false,0.558151,-0.258789,0.634033,0.468506,0.946304,-0.312016,-0.059571,-21.433518,-67.10865,27.461519
1784322690.0172,14:11:30.017,21,false,0.556765,-0.257324,0.634583,0.470215,0.951186,-0.312505,-0.064942,-21.383704,-67.141967,27.496781
1784322690.0486,14:11:30.048,22,false,0.55612,-0.256104,0.634827,0.471313,0.948257,-0.319341,-0.07422,-21.308964,-67.246722,27.453749
1784322690.0799,14:11:30.079,23,false,0.555597,-0.254944,0.635071,0.472229,0.958511,-0.336431,-0.076173,-21.256652,-67.326048,27.549604
1784322690.1112,14:11:30.111,24,false,0.555079,-0.253113,0.63562,0.473083,0.976089,-0.318853,-0.079103,-21.179663,-67.322672,27.561104
1784322690.1426,14:11:30.142,25,false,0.554391,-0.252441,0.636169,0.473511,0.959487,-0.316899,-0.081056,-21.125327,-67.409356,27.5565
1784322690.1739,14:11:30.173,26,false,0.553711,-0.250854,0.637207,0.473755,0.947768,-0.322759,-0.069337,-21.076424,-67.487372,27.612172
1784322690.2053,14:11:30.205,27,false,0.553501,-0.250427,0.637512,0.473816,0.954604,-0.341802,-0.076661,-21.122135,-67.542633,27.722093
1784322690.2365,14:11:30.236,28,false,0.55237,-0.24939,0.638672,0.474121,0.937514,-0.317388,-0.06006,-21.058598,-67.652183,27.82102
1784322690.2676,14:11:30.267,29,false,0.551645,-0.248535,0.639404,0.474426,0.950698,-0.327642,-0.063966,-21.150953,-67.690962,27.880149
1784322690.2988,14:11:30.298,30,false,0.55047,-0.247375,0.640503,0.474915,0.937514,-0.341314,-0.061036,-21.204164,-67.695956,27.903456
1784322690.3299,14:11:30.329,31,false,0.550001,-0.246521,0.641235,0.474915,0.932631,-0.336919,-0.071778,-21.177286,-67.700451,27.924433
1784322690.3611,14:11:30.361,0,false,0.549165,-0.245972,0.641846,0.475342,0.941421,-0.331548,-0.04004,-21.003557,-67.928804,27.763866
1784322690.3922,14:11:30.392,1,false,0.548149,-0.245422,0.642517,0.475891,0.942397,-0.336431,-0.052247,-20.981785,-67.969829,27.783847
1784322690.4235,14:11:30.423,2,false,0.547726,-0.244934,0.642883,0.476135,0.930678,-0.333501,-0.044923,-20.872467,-68.096475,27.786877
1784322690.4549,14:11:30.454,3,false,0.547205,-0.244507,0.643127,0.476624,0.941421,-0.342779,-0.049805,-20.833897,-68.15064,27.804558
1784322690.4862,14:11:30.486,4,false,0.54666,-0.243408,0.643555,0.477234,0.944839,-0.354009,-0.04004,-20.754322,-68.169482,27.89524
1784322690.5175,14:11:30.517,5,false,0.546208,-0.242981,0.643738,0.477722,0.94435,-0.346197,-0.053712,-20.74252,-68.096716,27.961899
1784322690.5489,14:11:30.548,6,false,0.54587,-0.242249,0.644165,0.477905,0.941421,-0.360845,-0.052247,-20.672083,-68.195719,28.006939
1784322690.58,14:11:30.580,7,false,0.545745,-0.242126,0.644226,0.478027,0.942885,-0.363287,-0.049317,-20.623643,-68.195099,28.092337
1784322690.6112,14:11:30.611,8,false,0.545772,-0.242065,0.644226,0.478027,0.938979,-0.347662,-0.056153,-20.699678,-68.299218,28.094425
1784322690.6423,14:11:30.642,9,false,0.545674,-0.242249,0.644104,0.47821,0.941909,-0.353521,-0.054688,-20.633525,-68.45274,28.126213
1784322690.6734,14:11:30.673,10,false,0.545701,-0.242188,0.644104,0.47821,0.948257,-0.361334,-0.05713,-20.66371,-68.381556,28.169775
1784322690.7046,14:11:30.704,11,false,0.545472,-0.242615,0.644409,0.477844,0.943374,-0.361822,-0.059571,-20.690877,-68.362352,28.238889
1784322690.7357,14:11:30.735,12,false,0.545471,-0.242737,0.644409,0.477783,0.938003,-0.358892,-0.047852,-20.715327,-68.419838,28.121645
