DateTime,Timestamp,Trial,MoveNumber,From,To,MoveDurationSeconds,HelpUsed,ErrorsThisMove,ErrorDetails
2026-07-17_14-11-43.324,1784322703.324,1,1,A,C,9,FALSE,0,
2026-07-17_14-11-57.007,1784322717.007,1,2,A,B,13,FALSE,0,
2026-07-17_14-12-11.361,1784322731.361,1,3,C,B,14,FALSE,0,
2026-07-17_14-12-26.008,1784322746.008,1,4,A,C,14,FALSE,0,
2026-07-17_14-12-41.918,1784322761.918,1,5,B,A,15,FALSE,0,
2026-07-17_14-12-57.028,1784322777.028,1,6,B,C,15,FALSE,0,
2026-07-17_14-13-13.118,1784322793.118,1,7,A,C,16,FALSE,0,
2026-07-17_14-13-25.570,1784322805.570,1,8,A,B,12,FALSE,0,
2026-07-17_14-13-45.378,1784322825.378,1,9,C,A,19,FALSE,0,
2026-07-17_14-14-01.929,1784322841.929,1,10,A,B,16,FALSE,0,
2026-07-17_14-14-15.267,1784322855.267,1,11,C,A,13,FALSE,0,
2026-07-17_14-14-28.417,1784322868.417,1,12,B,A,13,FALSE,0,
2026-07-17_14-14-43.343,1784322883.343,1,13,C,B,14,FALSE,0,
2026-07-17_14-14-56.217,1784322896.217,1,14,A,C,12,FALSE,0,
2026-07-17_14-15-09.336,1784322909.336,1,15,A,B,13,FALSE,0,
2026-07-17_14-15-21.827,1784322921.827,1,16,C,B,12,FALSE,0,
2026-07-17_14-15-36.808,1784322936.808,1,17,A,C,14,FALSE,0,
2026-07-17_14-16-16.737,1784322976.737,1,18,B,C,39,FALSE,0,
2026-07-17_14-16-30.452,1784322990.452,1,19,B,A,13,FALSE,0,
2026-07-17_14-16-45.809,1784323005.809,1,20,C,A,15,FALSE,0,
2026-07-17_14-17-02.907,1784323022.907,1,21,B,C,17,FALSE,0,
2026-07-17_14-17-16.984,1784323036.984,1,22,A,C,14,FALSE,0,
2026-07-17_14-17-31.889,1784323051.889,1,23,A,B,14,FALSE,0,
2026-07-17_14-17-46.453,1784323066.453,1,24,C,B,14,FALSE,0,
2026-07-17_14-18-01.066,1784323081.066,1,25,C,A,14,FALSE,0,
2026-07-17_14-18-16.115,1784323096.115,1,26,B,C,15,FALSE,0,
2026-07-17_14-18-28.945,1784323108.945,1,27,B,A,12,FALSE,0,
2026-07-17_14-18-43.118,1784323123.118,1,28,C,A,14,FALSE,0,
2026-07-17_14-18-56.270,1784323136.270,1,29,B,C,13,FALSE,0,
2026-07-17_14-19-27.051,1784323167.051,1,30,A,C,30,FALSE,0,
2026-07-17_14-19-38.727,1784323178.727,1,31,A,B,11,FALSE,0,
2026-07-17_14-19-53.288,1784323193.288,1,32,C,B,14,FALSE,0,
2026-07-17_14-20-06.556,1784323206.556,1,33,A,C,13,FALSE,0,
2026-07-17_14-20-19.378,1784323219.378,1,34,B,A,12,FALSE,0,
2026-07-17_14-20-33.529,1784323233.529,1,35,B,C,14,FALSE,0,
2026-07-17_14-20-47.884,1784323247.884,1,36,A,C,14,FALSE,0,
2026-07-17_14-21-00.500,1784323260.500,1,37,A,B,12,FALSE,0,
2026-07-17_14-21-56.235,1784323316.235,1,38,C,B,55,FALSE,0,
2026-07-17_14-22-10.352,1784323330.352,1,39,C,A,14,FALSE,0,
2026-07-17_14-22-23.788,1784323343.788,1,40,B,A,13,FALSE,0,
2026-07-17_14-22-36.706,1784323356.706,1,41,C,B,12,FALSE,0,
2026-07-17_14-22-50.895,1784323370.895,1,42,A,C,14,FALSE,0,
2026-07-17_14-23-12.431,1784323392.431,1,43,A,B,21,FALSE,1,2026-07-17_14-22-55.396 - Invalid move from A to C
2026-07-17_14-23-29.088,1784323409.088,1,44,C,B,16,FALSE,0,
2026-07-17_14-23-52.093,1784323432.093,1,45,C,A,23,FALSE,0,
2026-07-17_14-24-04.078,1784323444.078,1,46,B,C,11,FALSE,0,
2026-07-17_14-24-16.453,1784323456.453,1,47,B,A,12,FALSE,0,
2026-07-17_14-24-31.203,1784323471.203,1,48,C,A,14,FALSE,0,
2026-07-17_14-24-52.429,1784323492.429,1,49,B,C,21,FALSE,0,
2026-07-17_14-25-05.058,1784323505.058,1,50,A,B,12,FALSE,0,
2026-07-17_14-25-25.909,1784323525.909,1,51,A,C,20,FALSE,0,
2026-07-17_14-25-53.628,1784323553.628,1,52,C,A,27,FALSE,0,
2026-07-17_14-26-05.545,1784323565.545,1,53,B,A,11,FALSE,0,
2026-07-17_14-26-17.658,1784323577.658,1,54,C,B,12,FALSE,0,
2026-07-17_14-26-31.824,1784323591.824,1,55,A,C,14,FALSE,0,
2026-07-17_14-27-00.621,1784323620.621,1,56,C,B,28,FALSE,0,
2026-07-17_14-27-40.798,1784323660.798,1,57,B,A,40,FALSE,0,
2026-07-17_14-28-24.095,1784323704.095,1,58,A,C,43,FALSE,0,
2026-07-17_14-28-37.519,1784323717.519,1,59,A,B,13,FALSE,0,
2026-07-17_14-28-53.517,1784323733.517,1,60,C,B,15,FALSE,0,
2026-07-17_14-29-14.505,1784323754.505,1,61,A,C,20,FALSE,0,
2026-07-17_14-29-30.058,1784323770.058,1,62,B,C,15,FALSE,0,
2026-07-17_14-29-42.773,1784323782.773,1,63,B,A,12,FALSE,0,
2026-07-17_14-29-56.029,1784323796.029,1,64,C,A,13,FALSE,0,
2026-07-17_14-30-18.835,1784323818.835,1,65,B,C,22,FALSE,0,
2026-07-17_14-30-30.771,1784323830.771,1,66,A,B,11,FALSE,0,
2026-07-17_14-30-43.983,1784323843.983,1,67,A,C,13,FALSE,0,
2026-07-17_14-31-40.561,1784323900.561,1,68,C,A,56,FALSE,0,
2026-07-17_14-32-56.259,1784323976.259,2,1,A,C,9,FALSE,0,
2026-07-17_14-33-09.356,1784323989.356,2,2,A,B,13,FALSE,0,
2026-07-17_14-33-21.920,1784324001.920,2,3,C,B,12,FALSE,0,
2026-07-17_14-33-34.616,1784324014.616,2,4,A,C,12,FALSE,0,
2026-07-17_14-33-46.256,1784324026.256,2,5,B,A,11,FALSE,0,
2026-07-17_14-33-58.541,1784324038.541,2,6,B,C,12,FALSE,0,
2026-07-17_14-34-10.514,1784324050.514,2,7,A,C,11,FALSE,0,
2026-07-17_14-34-21.841,1784324061.841,2,8,A,B,11,FALSE,0,
2026-07-17_14-34-34.360,1784324074.360,2,9,C,B,12,FALSE,0,
2026-07-17_14-34-47.783,1784324087.783,2,10,C,A,13,FALSE,0,
2026-07-17_14-34-59.789,1784324099.789,2,11,B,A,12,FALSE,0,
2026-07-17_14-35-23.165,1784324123.165,2,12,C,B,23,FALSE,0,
2026-07-17_14-35-35.367,1784324135.367,2,13,A,C,12,FALSE,0,
2026-07-17_14-35-46.733,1784324146.733,2,14,A,B,11,FALSE,0,
2026-07-17_14-35-59.278,1784324159.278,2,15,C,B,12,FALSE,0,
2026-07-17_14-36-12.247,1784324172.247,2,16,A,C,12,FALSE,0,
2026-07-17_14-36-32.461,1784324192.461,2,17,B,C,20,FALSE,0,
2026-07-17_14-36-44.397,1784324204.397,2,18,B,A,11,FALSE,0,
2026-07-17_14-36-57.295,1784324217.295,2,19,C,A,12,FALSE,0,
2026-07-17_14-37-11.391,1784324231.391,2,20,A,B,14,FALSE,0,
2026-07-17_14-37-24.529,1784324244.529,2,21,A,C,13,FALSE,0,
2026-07-17_14-37-35.968,1784324255.968,2,22,B,C,11,FALSE,0,
2026-07-17_14-37-47.883,1784324267.883,2,23,B,A,11,FALSE,0,
2026-07-17_14-38-04.916,1784324284.916,2,24,C,B,17,FALSE,0,
2026-07-17_14-38-17.351,1784324297.351,2,25,C,A,12,FALSE,0,
2026-07-17_14-38-29.060,1784324309.060,2,26,B,A,11,FALSE,0,
2026-07-17_14-38-41.420,1784324321.420,2,27,B,C,12,FALSE,0,
2026-07-17_14-38-54.334,1784324334.334,2,28,A,C,12,FALSE,0,
2026-07-17_14-39-05.492,1784324345.492,2,29,A,B,11,FALSE,0,
2026-07-17_14-39-16.865,1784324356.865,2,30,C,B,11,FALSE,0,
2026-07-17_14-39-29.640,1784324369.640,2,31,A,C,12,FALSE,0,
2026-07-17_14-39-41.279,1784324381.279,2,32,B,A,11,FALSE,0,
2026-07-17_14-39-54.745,1784324394.745,2,33,B,C,13,FALSE,0,
2026-07-17_14-40-07.909,1784324407.909,2,34,A,C,13,FALSE,0,
2026-07-17_14-40-19.647,1784324419.647,2,35,A,B,11,FALSE,0,
2026-07-17_14-40-33.858,1784324433.858,2,36,C,A,14,TRUE,0,
2026-07-17_14-40-49.696,1784324449.696,2,37,C,B,15,FALSE,0,
2026-07-17_14-41-01.424,1784324461.424,2,38,A,B,11,FALSE,0,
2026-07-17_14-41-14.054,1784324474.054,2,39,C,A,12,FALSE,0,
2026-07-17_14-41-46.029,1784324506.029,2,40,B,C,31,FALSE,0,
2026-07-17_14-41-57.976,1784324517.976,2,41,B,A,11,FALSE,0,
2026-07-17_14-42-10.507,1784324530.507,2,42,C,A,12,FALSE,0,
2026-07-17_14-42-27.303,1784324547.303,2,43,C,B,16,FALSE,0,
2026-07-17_14-42-40.278,1784324560.278,2,44,A,C,12,FALSE,0,
2026-07-17_14-42-51.603,1784324571.603,2,45,A,B,11,FALSE,0,
2026-07-17_14-43-03.254,1784324583.254,2,46,C,B,11,FALSE,0,
2026-07-17_14-43-16.061,1784324596.061,2,47,A,C,12,FALSE,0,
2026-07-17_14-43-30.892,1784324610.892,2,48,B,A,14,FALSE,0,
2026-07-17_14-43-43.760,1784324623.760,2,49,B,C,12,FALSE,0,
2026-07-17_14-43-57.136,1784324637.136,2,50,A,C,13,FALSE,0,
2026-07-17_14-44-09.505,1784324649.505,2,51,B,A,12,FALSE,0,
2026-07-17_14-44-22.071,1784324662.071,2,52,C,B,12,FALSE,0,
2026-07-17_14-44-40.074,1784324680.074,2,53,B,C,18,TRUE,0,
2026-07-17_14-44-59.208,1784324699.208,2,54,A,B,19,TRUE,0,
2026-07-17_14-45-14.132,1784324714.132,2,55,C,B,14,FALSE,0,
2026-07-17_14-45-26.097,1784324726.097,2,56,C,A,11,FALSE,0,
2026-07-17_14-45-37.670,1784324737.670,2,57,B,A,11,FALSE,0,
2026-07-17_14-45-49.845,1784324749.845,2,58,C,B,12,FALSE,0,
2026-07-17_14-46-02.102,1784324762.102,2,59,A,C,12,FALSE,0,
2026-07-17_14-46-13.519,1784324773.519,2,60,A,B,11,FALSE,0,
2026-07-17_14-46-25.295,1784324785.295,2,61,C,B,11,FALSE,0,
2026-07-17_14-46-38.107,1784324798.107,2,62,C,A,12,FALSE,0,
2026-07-17_14-46-48.886,1784324808.886,2,63,B,C,10,FALSE,0,
2026-07-17_14-46-59.928,1784324819.928,2,64,B,A,11,FALSE,0,
2026-07-17_14-47-12.817,1784324832.817,2,65,C,A,12,FALSE,0,
2026-07-17_14-47-24.328,1784324844.328,2,66,B,C,11,FALSE,0,
2026-07-17_14-47-34.912,1784324854.912,2,67,A,B,10,FALSE,0,
2026-07-17_14-47-47.454,1784324867.454,2,68,A,C,12,FALSE,0,
2026-07-17_14-47-58.941,1784324878.941,2,69,B,C,11,FALSE,0,
2026-07-17_14-48-10.346,1784324890.346,2,70,B,A,11,FALSE,0,
2026-07-17_14-48-22.527,1784324902.527,2,71,C,A,12,FALSE,0,
2026-07-17_14-48-33.742,1784324913.742,2,72,C,B,11,FALSE,0,
2026-07-17_14-48-44.403,1784324924.403,2,73,A,B,10,FALSE,0,
2026-07-17_14-48-57.536,1784324937.536,2,74,C,A,13,FALSE,0,
