Timestamp,Local time,Active Focus,Focus,Active Engagement,Engagement,Active Excitement,Excitement,Active Interest,Interest,Active Relaxation,Relaxation,Active Stress,Stress
1784322688.8463,14:11:28.846,false,-1,true,0.141091,true,0.597625,true,0.603726,true,0.4012,true,0.43375
1784322689.3461,14:11:29.346,false,-1,true,0.096491,true,0.596979,true,0.617109,true,0.437082,true,0.406469
1784322689.846,14:11:29.846,false,-1,true,0.089336,true,0.581926,true,0.612828,true,0.506481,true,0.401929
1784322690.3455,14:11:30.345,false,-1,true,0.092071,true,0.563116,true,0.598613,true,0.506247,true,0.390804
1784322690.8453,14:11:30.845,false,-1,true,0.18825,true,0.536398,true,0.585725,true,0.482012,true,0.381736
1784322691.3456,14:11:31.345,true,0.25944,true,0.302708,true,0.503193,true,0.571049,true,0.437169,true,0.380348
1784322691.8449,14:11:31.844,true,0.253867,true,0.405638,true,0.474612,true,0.54967,true,0.393253,true,0.36667
1784322692.3449,14:11:32.344,true,0.249413,true,0.506999,true,0.451056,true,0.523722,true,0.355823,true,0.352205
1784322692.8447,14:11:32.844,true,0.252262,true,0.572993,true,0.425673,true,0.496131,true,0.352142,true,0.352247
1784322693.3441,14:11:33.344,true,0.261489,true,0.660119,true,0.404637,true,0.47154,true,0.352217,true,0.353107
1784322693.8439,14:11:33.843,true,0.27207,true,0.659726,true,0.381858,true,0.454195,true,0.352292,true,0.353147
1784322694.3447,14:11:34.344,true,0.281664,true,0.668724,true,0.364322,true,0.442903,true,0.321363,true,0.33586
1784322694.8441,14:11:34.844,true,0.290459,true,0.720862,true,0.359584,true,0.436269,true,0.300044,true,0.326292
1784322695.3435,14:11:35.343,true,0.298516,true,0.762143,true,0.353343,true,0.432563,true,0.275989,true,0.315069
1784322695.8435,14:11:35.843,true,0.305891,true,0.794597,true,0.351016,true,0.429575,true,0.276239,true,0.315194
1784322696.3433,14:11:36.343,true,0.312676,true,0.781825,true,0.346751,true,0.426418,true,0.284153,true,0.315317
1784322696.8431,14:11:36.843,true,0.323735,true,0.780671,true,0.333614,true,0.424355,true,0.284377,true,0.316404
1784322697.3436,14:11:37.343,true,0.333565,true,0.729403,true,0.318044,true,0.423451,true,0.289621,true,0.323656
1784322697.8432,14:11:37.843,true,0.342538,true,0.708344,true,0.310654,true,0.422204,true,0.293381,true,0.334549
1784322698.3426,14:11:38.342,true,0.350721,true,0.675061,true,0.306063,true,0.419867,true,0.296176,true,0.341232
1784322698.843,14:11:38.843,true,0.35415,true,0.660975,true,0.299178,true,0.417055,true,0.296364,true,0.35392
1784322699.3428,14:11:39.342,false,-1,true,0.660591,true,0.294875,true,0.414294,true,0.302837,true,0.357505
1784322699.8424,14:11:39.842,false,-1,true,0.807007,true,0.295011,true,0.411973,true,0.303008,true,0.357536
1784322700.3425,14:11:40.342,false,-1,true,0.830221,true,0.295846,true,0.409968,true,0.303179,true,0.352245
1784322700.8423,14:11:40.842,false,-1,true,0.829107,true,0.297523,true,0.408757,true,0.309549,true,0.317173
1784322701.3419,14:11:41.341,false,-1,true,0.827525,true,0.297809,true,0.40899,true,0.319084,true,0.317288
1784322701.8416,14:11:41.841,false,-1,true,0.898019,true,0.300412,true,0.411363,true,0.360833,true,0.310843
1784322702.3416,14:11:42.341,false,-1,true,0.895636,true,0.307828,true,0.414787,true,0.389272,true,0.315628
1784322702.841,14:11:42.841,false,-1,true,0.898895,true,0.307939,true,0.417793,true,0.396001,true,0.315745
1784322703.341,14:11:43.341,false,-1,true,0.892087,true,0.298457,true,0.418871,true,0.396003,true,0.325874
1784322703.841,14:11:43.841,false,-1,true,0.889798,true,0.287816,true,0.417622,true,0.379058,true,0.344626
1784322704.3404,14:11:44.340,false,-1,true,0.877021,true,0.277008,true,0.417757,true,0.37836,true,0.344679
1784322704.8402,14:11:44.840,false,-1,true,0.806524,true,0.272767,true,0.42412,true,0.35871,true,0.350935
1784322705.3406,14:11:45.340,false,-1,true,0.592435,true,0.265905,true,0.436681,true,0.358769,true,0.350977
1784322705.8398,14:11:45.839,false,-1,true,0.349908,true,0.258484,true,0.452645,true,0.466011,true,0.40057
1784322706.34,14:11:46.340,false,-1,true,0.350235,true,0.25057,true,0.468895,true,0.465895,true,0.420014
1784322706.8403,14:11:46.840,false,-1,true,0.516227,true,0.244738,true,0.481409,true,0.440394,true,0.419942
1784322707.3399,14:11:47.339,true,0.357299,true,0.726996,true,0.238416,true,0.487064,true,0.378628,true,0.399919
1784322707.8399,14:11:47.839,true,0.360191,true,0.81942,true,0.230333,true,0.486115,true,0.351445,true,0.393273
1784322708.3401,14:11:48.340,true,0.36043,true,0.894997,true,0.230611,true,0.478939,true,0.335126,true,0.381667
1784322708.8393,14:11:48.839,true,0.36161,true,0.892741,true,0.231177,true,0.467118,true,0.328596,true,0.3807
1784322709.3388,14:11:49.338,true,0.366267,true,0.874962,true,0.235264,true,0.454633,true,0.326732,true,0.366962
1784322709.8392,14:11:49.839,true,0.367375,true,0.831943,true,0.243613,true,0.445543,true,0.326843,true,0.366977
1784322710.3392,14:11:50.339,true,0.368428,true,0.771872,true,0.245088,true,0.439366,true,0.315092,true,0.355573
1784322710.8389,14:11:50.838,true,0.36943,true,0.71744,true,0.245323,true,0.434692,true,0.270568,true,0.317877
1784322711.3391,14:11:51.339,true,0.375187,true,0.702718,true,0.238122,true,0.430027,true,0.23517,true,0.290291
1784322711.8385,14:11:51.838,true,0.385103,true,0.70218,true,0.230816,true,0.425915,true,0.235276,true,0.288244
1784322712.3387,14:11:52.338,true,0.399773,true,0.743579,true,0.220494,true,0.421884,true,0.235639,true,0.288442
1784322712.8387,14:11:52.838,true,0.413131,true,0.755866,true,0.211025,true,0.416748,true,0.257809,true,0.291083
1784322713.3388,14:11:53.338,true,0.42527,true,0.755016,true,0.202565,true,0.411326,true,0.259734,true,0.294946
1784322713.8382,14:11:53.838,true,0.429377,true,0.751738,true,0.195572,true,0.407452,true,0.269582,true,0.310969
1784322714.338,14:11:54.338,true,0.434474,true,0.750922,true,0.189372,true,0.405608,true,0.269824,true,0.311091
1784322714.8385,14:11:54.838,true,0.439089,true,0.7849,true,0.186609,true,0.405652,true,0.23874,true,0.297845
1784322715.3381,14:11:55.338,true,0.443267,true,0.831355,true,0.187016,true,0.407154,true,0.238811,true,0.293104
1784322715.8381,14:11:55.838,true,0.451891,true,0.82988,true,0.192059,true,0.409004,true,0.239154,true,0.29328
1784322716.3381,14:11:56.338,true,0.462269,true,0.802323,true,0.199534,true,0.409958,true,0.255011,true,0.311481
1784322716.8377,14:11:56.837,true,0.471647,true,0.788349,true,0.202228,true,0.409647,true,0.255371,true,0.3116
1784322717.3376,14:11:57.337,true,0.47874,true,0.787275,true,0.208822,true,0.410049,true,0.25869,true,0.308092
1784322717.8375,14:11:57.837,true,0.480229,true,0.801806,true,0.217737,true,0.412971,true,0.261128,true,0.30822
1784322718.3368,14:11:58.336,true,0.478801,true,0.827722,true,0.220836,true,0.416835,true,0.293739,true,0.325789
1784322718.8368,14:11:58.836,true,0.477522,true,0.845695,true,0.226792,true,0.418838,true,0.314824,true,0.345693
1784322719.337,14:11:59.337,true,0.476379,true,0.856524,true,0.227688,true,0.418851,true,0.314952,true,0.345739
1784322719.8366,14:11:59.836,true,0.475357,true,0.854826,true,0.23032,true,0.418856,true,0.294564,true,0.328006
1784322720.3364,14:12:00.336,true,0.471476,true,0.853017,true,0.230579,true,0.419251,true,0.294734,true,0.325304
1784322720.8364,14:12:00.836,true,0.462737,true,0.851365,true,0.229155,true,0.419749,true,0.295597,true,0.325388
1784322721.336,14:12:01.336,true,0.457908,true,0.86025,true,0.228679,true,0.42046,true,0.295764,true,0.325472
1784322721.8363,14:12:01.836,true,0.450218,true,0.858531,true,0.224064,true,0.422067,true,0.287636,true,0.314137
1784322722.3363,14:12:02.336,true,0.440689,true,0.833448,true,0.223218,true,0.425687,true,0.269478,true,0.31229
1784322722.8355,14:12:02.835,true,0.434821,true,0.800903,true,0.223493,true,0.429926,true,0.263403,true,0.302448
