localTimestamp,deviceTimestamp,step,confidence,surfaceX,surfaceY,imageX,imageY
1749336725.530,1120020.748827,, 1.0000,0.481945,0.398894,567.029077,369.666940
1749336725.531,1120020.752861,, 1.0000,0.480640,0.397485,566.548944,369.934491
1749336725.531,1120020.756896,, 1.0000,0.479910,0.396500,566.278603,370.131102
1749336725.531,1120020.760930,, 1.0000,0.475888,0.389877,564.780212,371.501630
1749336725.531,1120020.764965,, 1.0000,0.475123,0.391246,564.516614,371.132721
1749336725.532,1120020.768999,, 1.0000,0.473627,0.388181,563.954347,371.786661
1749336725.532,1120020.773034,, 1.0000,0.473024,0.397781,563.815100,369.455357
1749336725.532,1120020.777068,, 1.0000,0.470701,0.396453,562.969734,369.648811
1749336725.566,1120020.781103,, 1.0000,0.472700,0.397249,563.528608,369.217741
1749336725.567,1120020.785137,, 1.0000,0.472949,0.396815,563.614500,369.335108
1749336725.567,1120020.789172,, 1.0000,0.473971,0.392689,563.949847,370.378518
1749336725.568,1120020.793206,, 1.0000,0.472759,0.393183,563.517591,370.195066
1749336725.568,1120020.797240,, 1.0000,0.471890,0.394332,563.214176,369.873009
1749336725.568,1120020.801275,, 1.0000,0.473860,0.386425,563.860899,371.873265
1749336725.570,1120020.805310,, 1.0000,0.472192,0.383870,563.240692,372.395851
1749336725.570,1120020.809344,, 1.0000,0.472595,0.377232,563.333406,374.008083
1749336725.598,1120020.813379,, 1.0000,0.474231,0.374677,563.162308,374.206043
1749336725.598,1120020.817413,, 1.0000,0.481001,0.384132,565.664692,372.303585
1749336725.598,1120020.821448,, 1.0000,0.477579,0.391855,564.487325,370.266658
1749336725.598,1120020.825483,, 1.0000,0.484939,0.398953,567.185592,368.961436
1749336725.598,1120020.829518,, 1.0000,0.484085,0.406530,566.931164,367.098132
1749336725.598,1120020.833552,, 1.0000,0.485783,0.411318,567.575490,366.041276
1749336725.598,1120020.837587,, 1.0000,0.484444,0.414007,567.112309,365.324220
1749336725.599,1120020.841621,, 1.0000,0.490022,0.426238,569.205262,362.691617
1749336725.599,1120020.845656,, 1.0000,0.489693,0.425728,569.083547,362.796171
1749336725.630,1120020.849690,, 1.0000,0.495864,0.434559,571.494783,361.454746
1749336725.630,1120020.853725,, 1.0000,0.496071,0.429688,571.532500,362.634439
1749336725.630,1120020.857759,, 1.0000,0.500779,0.433533,573.258785,361.967010
1749336725.630,1120020.861794,, 1.0000,0.498404,0.430602,572.380364,362.541624
1749336725.630,1120020.865828,, 1.0000,0.503178,0.442103,574.188385,360.041172
1749336725.630,1120020.869863,, 1.0000,0.501122,0.448663,573.496886,358.356081
1749336725.630,1120020.873897,, 1.0000,0.508251,0.455138,576.115661,357.189033
1749336725.630,1120020.877932,, 1.0000,0.506881,0.458468,575.647044,356.315915
1749336725.661,1120020.881966,, 1.0000,0.509322,0.465233,575.701230,355.416766
1749336725.661,1120020.886001,, 1.0000,0.509413,0.473742,575.799135,353.380409
1749336725.661,1120020.890035,, 1.0000,0.509025,0.477560,575.689217,352.443699
1749336725.661,1120020.894070,, 1.0000,0.508658,0.478285,575.562752,352.249707
1749336725.661,1120020.898104,, 1.0000,0.508731,0.476384,575.574414,352.709786
1749336725.661,1120020.902139,, 1.0000,0.508417,0.478246,575.475982,352.246032
1749336725.662,1120020.906173,, 1.0000,0.510116,0.480300,576.102408,351.845201
1749336725.662,1120020.910208,, 1.0000,0.509500,0.475873,575.846825,352.873942
1749336725.696,1120020.914242,, 1.0000,0.509470,0.487759,576.507038,350.603563
1749336725.697,1120020.918277,, 1.0000,0.509787,0.486893,576.614589,350.828400
1749336725.697,1120020.922311,, 1.0000,0.510698,0.488031,576.951150,350.605164
1749336725.698,1120020.926346,, 1.0000,0.508856,0.495966,576.349647,348.602924
1749336725.698,1120020.930381,, 1.0000,0.511462,0.497449,577.298972,348.389029
1749336725.698,1120020.934415,, 1.0000,0.510514,0.501228,576.986745,347.431634
1749336725.698,1120020.938450,, 1.0000,0.510236,0.505200,576.917480,346.464459
1749336725.698,1120020.942484,, 1.0000,0.508822,0.513823,576.475013,344.320697
1749336725.698,1120020.946519,, 1.0000,0.503742,0.508032,574.602068,345.433006
1749336725.728,1120020.950553,, 1.0000,0.499903,0.507286,573.743960,345.723989
1749336725.729,1120020.954588,, 1.0000,0.502443,0.508789,574.669447,345.501777
1749336725.729,1120020.958622,, 1.0000,0.502204,0.506460,574.564454,346.046508
1749336725.729,1120020.962657,, 1.0000,0.497945,0.512441,573.082964,344.383107
1749336725.729,1120020.966691,, 1.0000,0.495352,0.509104,572.123246,345.041652
1749336725.730,1120020.970726,, 1.0000,0.498493,0.513846,573.291605,344.076219
1749336725.730,1120020.974760,, 1.0000,0.497835,0.513070,573.048524,344.226316
1749336725.730,1120020.978795,, 1.0000,0.501483,0.519279,574.411010,342.936822
1749336725.761,1120020.982829,, 1.0000,0.501720,0.515521,574.764709,344.156274
1749336725.762,1120020.986864,, 1.0000,0.496543,0.514708,572.896700,344.069627
1749336725.762,1120020.990898,, 1.0000,0.493346,0.519108,571.784164,342.841768
1749336725.762,1120020.994933,, 1.0000,0.493740,0.511622,571.863554,344.656312
1749336725.762,1120020.998967,, 1.0000,0.491742,0.514934,571.172795,343.754438
1749336725.762,1120021.003002,, 1.0000,0.490801,0.517616,570.856771,343.060969
1749336725.762,1120021.007036,, 1.0000,0.490841,0.507831,570.789803,345.406759
1749336725.762,1120021.011071,, 1.0000,0.490921,0.506832,570.810268,345.650438
1749336725.798,1120021.015105,, 1.0000,0.490562,0.505321,570.661941,346.231590
1749336725.798,1120021.019140,, 1.0000,0.487609,0.500325,569.557605,347.267244
1749336725.798,1120021.023175,, 1.0000,0.488312,0.489777,569.722212,349.831152
1749336725.798,1120021.027209,, 1.0000,0.487132,0.491182,569.309262,349.430514
1749336725.798,1120021.031244,, 1.0000,0.486044,0.492795,568.931699,348.985187
1749336725.799,1120021.035278,, 1.0000,0.478424,0.485757,566.131228,350.256090
1749336725.799,1120021.039313,, 1.0000,0.476808,0.482426,565.522038,350.965821
1749336725.799,1120021.043348,, 1.0000,0.473188,0.470483,564.119715,353.628705
1749336725.799,1120021.047382,, 1.0000,0.470953,0.473703,563.342398,352.736234
1749336725.833,1120021.051417,, 1.0000,0.471304,0.475135,563.398909,352.535660
1749336725.834,1120021.055451,, 1.0000,0.469537,0.483155,562.831958,350.520294
1749336725.834,1120021.059486,, 1.0000,0.466462,0.484070,561.732183,350.133777
1749336725.835,1120021.063520,, 1.0000,0.465214,0.486307,561.301976,349.530658
1749336725.835,1120021.067555,, 1.0000,0.466665,0.488302,561.841960,349.132131
1749336725.835,1120021.071589,, 1.0000,0.467427,0.486989,562.105188,349.487831
1749336725.835,1120021.075624,, 1.0000,0.467093,0.490677,562.016626,348.587130
1749336725.891,1120021.079658,, 1.0000,0.469332,0.489043,561.746855,348.995629
1749336725.891,1120021.083693,, 1.0000,0.470360,0.485831,562.089855,349.820824
1749336725.891,1120021.087727,, 1.0000,0.469349,0.486123,561.728968,349.695920
1749336725.892,1120021.091762,, 1.0000,0.468535,0.488696,561.457272,349.035384
1749336725.892,1120021.095796,, 1.0000,0.468097,0.490413,561.313984,348.600496
1749336725.892,1120021.099831,, 1.0000,0.467005,0.493371,560.945781,347.832424
1749336725.892,1120021.103865,, 1.0000,0.468372,0.494723,561.448373,347.583058
1749336725.892,1120021.107900,, 1.0000,0.470513,0.500022,562.261637,346.430207
1749336725.892,1120021.111934,, 1.0000,0.471400,0.489808,562.496591,348.924891
1749336725.892,1120021.115969,, 1.0000,0.473724,0.497300,563.393628,347.256772
1749336725.923,1120021.120003,, 1.0000,0.474551,0.491348,563.924160,349.395455
1749336725.923,1120021.124038,, 1.0000,0.474135,0.496555,563.819465,348.125311
1749336725.923,1120021.128072,, 1.0000,0.474878,0.487971,564.012900,350.222222
1749336725.923,1120021.132107,, 1.0000,0.482894,0.493102,566.945240,349.429451
1749336725.923,1120021.136141,, 1.0000,0.485489,0.472994,567.706285,354.387735
1749336725.923,1120021.140176,, 0.9683,0.497790,0.479275,572.192232,353.552724
1749336725.923,1120021.144210,, 0.9637,0.493437,0.476829,570.602924,353.901810
1749336725.923,1120021.148245,, 0.9955,0.510706,0.476386,576.820796,354.947969
1749336725.923,1120021.162043,, 0.5279,0.265957,0.081011,485.228429,436.343675
1749336725.971,1120021.150584,, 1.0000,0.606994,0.490834,610.984266,357.347337
