Timestamp,Local time,Action Eye,Action Upper Face,Power Upper Face,Action Lower Face,Power Lower Face
1784155967.76,15:52:47.760,neutral,frown,0.22394,neutral,0.0
1784155967.7911,15:52:47.791,neutral,frown,0.22394,neutral,0.0
1784155967.8222,15:52:47.822,neutral,frown,0.179304,neutral,0.0
1784155967.8534,15:52:47.853,neutral,frown,0.179304,neutral,0.0
1784155967.8845,15:52:47.884,neutral,frown,0.179304,neutral,0.0
1784155967.9159,15:52:47.915,neutral,frown,0.179304,neutral,0.0
1784155967.9472,15:52:47.947,neutral,frown,0.146039,neutral,0.0
1784155967.9786,15:52:47.978,neutral,frown,0.146039,neutral,0.0
1784155968.0099,15:52:48.009,neutral,frown,0.146039,neutral,0.0
1784155968.0412,15:52:48.041,neutral,frown,0.146039,neutral,0.0
1784155968.0726,15:52:48.072,neutral,frown,0.146031,neutral,0.0
1784155968.1039,15:52:48.103,neutral,frown,0.146031,neutral,0.0
1784155968.1351,15:52:48.135,neutral,frown,0.146031,neutral,0.0
1784155968.1662,15:52:48.166,neutral,frown,0.146031,neutral,0.0
1784155968.1973,15:52:48.197,neutral,frown,0.15926,neutral,0.0
1784155968.2285,15:52:48.228,neutral,frown,0.15926,neutral,0.0
1784155968.2596,15:52:48.259,neutral,frown,0.15926,neutral,0.0
1784155968.291,15:52:48.291,neutral,frown,0.15926,neutral,0.0
1784155968.3223,15:52:48.322,neutral,frown,0.132041,neutral,0.0
1784155968.3536,15:52:48.353,neutral,frown,0.132041,neutral,0.0
1784155968.385,15:52:48.385,neutral,frown,0.132041,neutral,0.0
1784155968.4163,15:52:48.416,neutral,frown,0.132041,neutral,0.0
1784155968.4477,15:52:48.447,neutral,frown,0.375627,neutral,0.0
1784155968.479,15:52:48.479,neutral,frown,0.375627,neutral,0.0
1784155968.5101,15:52:48.510,neutral,frown,0.375627,neutral,0.0
1784155968.5413,15:52:48.541,neutral,frown,0.375627,neutral,0.0
1784155968.5724,15:52:48.572,neutral,frown,0.398301,neutral,0.0
1784155968.6036,15:52:48.603,neutral,frown,0.398301,neutral,0.0
1784155968.6347,15:52:48.634,neutral,frown,0.398301,neutral,0.0
1784155968.666,15:52:48.666,neutral,frown,0.398301,neutral,0.0
1784155968.6974,15:52:48.697,neutral,frown,0.476397,neutral,0.0
1784155968.7287,15:52:48.728,neutral,frown,0.476397,neutral,0.0
1784155968.7601,15:52:48.760,neutral,frown,0.476397,neutral,0.0
1784155968.7912,15:52:48.791,neutral,frown,0.476397,neutral,0.0
1784155968.8225,15:52:48.822,neutral,frown,0.297846,neutral,0.0
1784155968.8537,15:52:48.853,neutral,frown,0.297846,neutral,0.0
1784155968.8848,15:52:48.884,neutral,frown,0.297846,neutral,0.0
1784155968.916,15:52:48.916,neutral,frown,0.297846,neutral,0.0
1784155968.9471,15:52:48.947,neutral,frown,0.236285,neutral,0.0
1784155968.9782,15:52:48.978,neutral,frown,0.236285,neutral,0.0
1784155969.0096,15:52:49.009,neutral,frown,0.236285,neutral,0.0
1784155969.0409,15:52:49.040,neutral,frown,0.236285,neutral,0.0
1784155969.0723,15:52:49.072,neutral,frown,0.413392,neutral,0.0
1784155969.1036,15:52:49.103,neutral,frown,0.413392,neutral,0.0
1784155969.1349,15:52:49.134,neutral,frown,0.413392,neutral,0.0
1784155969.1663,15:52:49.166,neutral,frown,0.413392,neutral,0.0
1784155969.1974,15:52:49.197,neutral,frown,0.325439,neutral,0.0
1784155969.2288,15:52:49.228,neutral,frown,0.325439,neutral,0.0
1784155969.2599,15:52:49.259,neutral,frown,0.325439,neutral,0.0
1784155969.291,15:52:49.291,neutral,frown,0.325439,neutral,0.0
1784155969.3222,15:52:49.322,neutral,frown,0.298927,neutral,0.0
1784155969.3533,15:52:49.353,neutral,frown,0.298927,neutral,0.0
1784155969.3845,15:52:49.384,neutral,frown,0.298927,neutral,0.0
1784155969.4158,15:52:49.415,neutral,frown,0.298927,neutral,0.0
1784155969.4472,15:52:49.447,neutral,frown,0.298968,neutral,0.0
1784155969.4785,15:52:49.478,neutral,frown,0.298968,neutral,0.0
1784155969.5098,15:52:49.509,neutral,frown,0.298968,neutral,0.0
1784155969.5412,15:52:49.541,neutral,frown,0.298968,neutral,0.0
1784155969.5725,15:52:49.572,neutral,frown,0.19633,neutral,0.0
1784155969.6038,15:52:49.603,neutral,frown,0.19633,neutral,0.0
1784155969.6349,15:52:49.634,neutral,frown,0.19633,neutral,0.0
1784155969.666,15:52:49.666,neutral,frown,0.19633,neutral,0.0
1784155969.6972,15:52:49.697,neutral,frown,0.113858,neutral,0.0
1784155969.7283,15:52:49.728,neutral,frown,0.113858,neutral,0.0
1784155969.7597,15:52:49.759,neutral,frown,0.113858,neutral,0.0
1784155969.791,15:52:49.791,neutral,frown,0.113858,neutral,0.0
1784155969.8223,15:52:49.822,neutral,frown,0.128459,neutral,0.0
1784155969.8537,15:52:49.853,neutral,frown,0.128459,neutral,0.0
1784155969.885,15:52:49.885,neutral,frown,0.128459,neutral,0.0
1784155969.9164,15:52:49.916,neutral,frown,0.128459,neutral,0.0
1784155969.9477,15:52:49.947,neutral,frown,0.172466,neutral,0.0
1784155969.979,15:52:49.979,neutral,frown,0.172466,neutral,0.0
1784155970.0102,15:52:50.010,neutral,frown,0.172466,neutral,0.0
1784155970.0413,15:52:50.041,neutral,frown,0.172466,neutral,0.0
1784155970.0725,15:52:50.072,neutral,frown,0.176483,neutral,0.0
1784155970.1036,15:52:50.103,neutral,frown,0.176483,neutral,0.0
1784155970.1347,15:52:50.134,neutral,frown,0.176483,neutral,0.0
1784155970.1661,15:52:50.166,neutral,frown,0.176483,neutral,0.0
1784155970.1974,15:52:50.197,neutral,frown,0.13031,neutral,0.0
1784155970.2288,15:52:50.228,neutral,frown,0.13031,neutral,0.0
1784155970.2601,15:52:50.260,neutral,frown,0.13031,neutral,0.0
1784155970.2913,15:52:50.291,neutral,frown,0.13031,neutral,0.0
1784155970.3225,15:52:50.322,neutral,frown,0.141252,neutral,0.0
1784155970.3538,15:52:50.353,neutral,frown,0.141252,neutral,0.0
1784155970.385,15:52:50.385,neutral,frown,0.141252,neutral,0.0
1784155970.4161,15:52:50.416,neutral,frown,0.141252,neutral,0.0
1784155970.4472,15:52:50.447,blink,frown,0.51327,neutral,0.0
1784155970.4784,15:52:50.478,blink,frown,0.51327,neutral,0.0
1784155970.5095,15:52:50.509,blink,frown,0.51327,neutral,0.0
1784155970.5409,15:52:50.540,blink,frown,0.51327,neutral,0.0
1784155970.5722,15:52:50.572,blink,frown,0.997699,neutral,0.0
1784155970.6035,15:52:50.603,neutral,frown,0.997699,neutral,0.0
1784155970.6349,15:52:50.634,neutral,frown,0.997699,neutral,0.0
1784155970.6662,15:52:50.666,neutral,frown,0.997699,neutral,0.0
1784155970.6974,15:52:50.697,neutral,frown,0.982234,neutral,0.0
1784155970.7287,15:52:50.728,neutral,frown,0.982234,neutral,0.0
1784155970.7599,15:52:50.759,neutral,frown,0.982234,neutral,0.0
1784155970.791,15:52:50.791,neutral,frown,0.982234,neutral,0.0
1784155970.8221,15:52:50.822,neutral,frown,0.97467,neutral,0.0
1784155970.8533,15:52:50.853,neutral,frown,0.97467,neutral,0.0
1784155970.8844,15:52:50.884,neutral,frown,0.97467,neutral,0.0
1784155970.9158,15:52:50.915,neutral,frown,0.97467,neutral,0.0
1784155970.9471,15:52:50.947,neutral,frown,0.383293,neutral,0.0
1784155970.9784,15:52:50.978,neutral,frown,0.383293,neutral,0.0
1784155971.0098,15:52:51.009,neutral,frown,0.383293,neutral,0.0
1784155971.0411,15:52:51.041,neutral,frown,0.383293,neutral,0.0
1784155971.0725,15:52:51.072,neutral,frown,0.278524,neutral,0.0
1784155971.1038,15:52:51.103,neutral,frown,0.278524,neutral,0.0
1784155971.1349,15:52:51.134,neutral,frown,0.278524,neutral,0.0
1784155971.1661,15:52:51.166,neutral,frown,0.278524,neutral,0.0
1784155971.1972,15:52:51.197,neutral,frown,0.265175,neutral,0.0
1784155971.2284,15:52:51.228,neutral,frown,0.265175,neutral,0.0
1784155971.2595,15:52:51.259,neutral,frown,0.265175,neutral,0.0
1784155971.2908,15:52:51.290,neutral,frown,0.265175,neutral,0.0
1784155971.3222,15:52:51.322,neutral,frown,0.23237,neutral,0.0
1784155971.3535,15:52:51.353,neutral,frown,0.23237,neutral,0.0
1784155971.3849,15:52:51.384,neutral,frown,0.23237,neutral,0.0
1784155971.4162,15:52:51.416,neutral,frown,0.23237,neutral,0.0
1784155971.4475,15:52:51.447,neutral,frown,0.262,neutral,0.0
1784155971.4789,15:52:51.478,neutral,frown,0.262,neutral,0.0
1784155971.5102,15:52:51.510,neutral,frown,0.262,neutral,0.0
1784155971.5414,15:52:51.541,neutral,frown,0.262,neutral,0.0
1784155971.5725,15:52:51.572,neutral,frown,0.243185,neutral,0.0
1784155971.6036,15:52:51.603,neutral,frown,0.243185,neutral,0.0
1784155971.6348,15:52:51.634,neutral,frown,0.243185,neutral,0.0
1784155971.6659,15:52:51.665,neutral,frown,0.243185,neutral,0.0
1784155971.6973,15:52:51.697,neutral,frown,0.227036,neutral,0.0
1784155971.7286,15:52:51.728,neutral,frown,0.227036,neutral,0.0
1784155971.7599,15:52:51.759,neutral,frown,0.227036,neutral,0.0
1784155971.7911,15:52:51.791,neutral,frown,0.227036,neutral,0.0
1784155971.8222,15:52:51.822,neutral,frown,0.232674,neutral,0.0
1784155971.8534,15:52:51.853,neutral,frown,0.232674,neutral,0.0
1784155971.8845,15:52:51.884,neutral,frown,0.232674,neutral,0.0
1784155971.9156,15:52:51.915,neutral,frown,0.232674,neutral,0.0
1784155971.9468,15:52:51.946,neutral,frown,0.205232,neutral,0.0
1784155971.9779,15:52:51.977,neutral,frown,0.205232,neutral,0.0
1784155972.0091,15:52:52.009,neutral,frown,0.205232,neutral,0.0
1784155972.0402,15:52:52.040,neutral,frown,0.205232,neutral,0.0
1784155972.0716,15:52:52.071,neutral,frown,0.179998,neutral,0.0
1784155972.1029,15:52:52.102,neutral,frown,0.179998,neutral,0.0
1784155972.1342,15:52:52.134,neutral,frown,0.179998,neutral,0.0
1784155972.1656,15:52:52.165,neutral,frown,0.179998,neutral,0.0
1784155972.1967,15:52:52.196,neutral,frown,0.157927,neutral,0.0
1784155972.2281,15:52:52.228,neutral,frown,0.157927,neutral,0.0
1784155972.2592,15:52:52.259,neutral,frown,0.157927,neutral,0.0
1784155972.2903,15:52:52.290,neutral,frown,0.157927,neutral,0.0
1784155972.3215,15:52:52.321,neutral,frown,0.319451,neutral,0.0
1784155972.3526,15:52:52.352,neutral,frown,0.319451,neutral,0.0
1784155972.3838,15:52:52.383,neutral,frown,0.319451,neutral,0.0
1784155972.4149,15:52:52.414,neutral,frown,0.319451,neutral,0.0
1784155972.4462,15:52:52.446,neutral,frown,0.512774,neutral,0.0
1784155972.4776,15:52:52.477,neutral,frown,0.512774,neutral,0.0
1784155972.5089,15:52:52.508,neutral,frown,0.512774,neutral,0.0
1784155972.5403,15:52:52.540,neutral,frown,0.512774,neutral,0.0
1784155972.5716,15:52:52.571,neutral,frown,0.758922,neutral,0.0
1784155972.6029,15:52:52.602,neutral,frown,0.758922,neutral,0.0
1784155972.6341,15:52:52.634,neutral,frown,0.758922,neutral,0.0
1784155972.6652,15:52:52.665,neutral,frown,0.758922,neutral,0.0
1784155972.6966,15:52:52.696,neutral,frown,0.196789,neutral,0.0
1784155972.7277,15:52:52.727,neutral,frown,0.196789,neutral,0.0
1784155972.7588,15:52:52.758,neutral,frown,0.196789,neutral,0.0
1784155972.79,15:52:52.790,neutral,frown,0.196789,neutral,0.0
1784155972.8213,15:52:52.821,neutral,frown,0.171181,neutral,0.0
1784155972.8527,15:52:52.852,neutral,frown,0.171181,neutral,0.0
1784155972.884,15:52:52.884,neutral,frown,0.171181,neutral,0.0
1784155972.9153,15:52:52.915,neutral,frown,0.171181,neutral,0.0
1784155972.9467,15:52:52.946,neutral,frown,0.100759,neutral,0.0
1784155972.978,15:52:52.978,neutral,frown,0.100759,neutral,0.0
1784155973.0092,15:52:53.009,neutral,frown,0.100759,neutral,0.0
1784155973.0403,15:52:53.040,neutral,frown,0.100759,neutral,0.0
1784155973.0714,15:52:53.071,neutral,frown,0.121866,neutral,0.0
1784155973.1026,15:52:53.102,neutral,frown,0.121866,neutral,0.0
1784155973.1337,15:52:53.133,neutral,frown,0.121866,neutral,0.0
1784155973.1651,15:52:53.165,neutral,frown,0.121866,neutral,0.0
1784155973.1964,15:52:53.196,neutral,frown,0.454974,neutral,0.0
1784155973.2277,15:52:53.227,neutral,frown,0.454974,neutral,0.0
1784155973.2591,15:52:53.259,neutral,frown,0.454974,neutral,0.0
1784155973.2904,15:52:53.290,neutral,frown,0.454974,neutral,0.0
1784155973.3216,15:52:53.321,neutral,frown,0.379504,neutral,0.0
1784155973.3527,15:52:53.352,neutral,frown,0.379504,neutral,0.0
1784155973.3839,15:52:53.383,neutral,frown,0.379504,neutral,0.0
1784155973.415,15:52:53.415,neutral,frown,0.379504,neutral,0.0
1784155973.4461,15:52:53.446,neutral,frown,0.363245,neutral,0.0
1784155973.4773,15:52:53.477,neutral,frown,0.363245,neutral,0.0
1784155973.5084,15:52:53.508,neutral,frown,0.363245,neutral,0.0
1784155973.5396,15:52:53.539,neutral,frown,0.363245,neutral,0.0
1784155973.5709,15:52:53.570,blink,frown,1.0,neutral,0.0
1784155973.6022,15:52:53.602,blink,frown,1.0,neutral,0.0
1784155973.6336,15:52:53.633,blink,frown,1.0,neutral,0.0
1784155973.6649,15:52:53.664,blink,frown,1.0,neutral,0.0
1784155973.6961,15:52:53.696,blink,frown,0.932328,neutral,0.0
1784155973.7274,15:52:53.727,neutral,frown,0.932328,neutral,0.0
1784155973.7587,15:52:53.758,neutral,frown,0.932328,neutral,0.0
1784155973.7899,15:52:53.789,neutral,frown,0.932328,neutral,0.0
1784155973.821,15:52:53.821,neutral,frown,0.981682,neutral,0.0
1784155973.8522,15:52:53.852,neutral,frown,0.981682,neutral,0.0
1784155973.8833,15:52:53.883,neutral,frown,0.981682,neutral,0.0
1784155973.9144,15:52:53.914,neutral,frown,0.981682,neutral,0.0
1784155973.9458,15:52:53.945,neutral,frown,1.0,neutral,0.0
1784155973.9771,15:52:53.977,neutral,frown,1.0,neutral,0.0
1784155974.0085,15:52:54.008,neutral,frown,1.0,neutral,0.0
1784155974.0398,15:52:54.039,neutral,frown,1.0,neutral,0.0
1784155974.0711,15:52:54.071,neutral,frown,0.334994,neutral,0.0
1784155974.1025,15:52:54.102,neutral,frown,0.334994,neutral,0.0
1784155974.1338,15:52:54.133,neutral,frown,0.334994,neutral,0.0
1784155974.165,15:52:54.165,neutral,frown,0.334994,neutral,0.0
1784155974.1961,15:52:54.196,neutral,frown,0.179491,neutral,0.0
1784155974.2272,15:52:54.227,neutral,frown,0.179491,neutral,0.0
1784155974.2584,15:52:54.258,neutral,frown,0.179491,neutral,0.0
1784155974.2895,15:52:54.289,neutral,frown,0.179491,neutral,0.0
1784155974.3209,15:52:54.320,neutral,frown,0.238431,neutral,0.0
1784155974.3522,15:52:54.352,neutral,frown,0.238431,neutral,0.0
1784155974.3835,15:52:54.383,neutral,frown,0.238431,neutral,0.0
1784155974.4149,15:52:54.414,neutral,frown,0.238431,neutral,0.0
1784155974.446,15:52:54.446,neutral,frown,0.351172,neutral,0.0
1784155974.4772,15:52:54.477,neutral,frown,0.351172,neutral,0.0
1784155974.5083,15:52:54.508,neutral,frown,0.351172,neutral,0.0
1784155974.5394,15:52:54.539,neutral,frown,0.351172,neutral,0.0
1784155974.5706,15:52:54.570,neutral,frown,0.444128,neutral,0.0
1784155974.6017,15:52:54.601,neutral,frown,0.444128,neutral,0.0
1784155974.6329,15:52:54.632,neutral,frown,0.444128,neutral,0.0
1784155974.664,15:52:54.664,neutral,frown,0.444128,neutral,0.0
1784155974.6954,15:52:54.695,neutral,frown,0.485373,neutral,0.0
1784155974.7267,15:52:54.726,neutral,frown,0.485373,neutral,0.0
1784155974.758,15:52:54.758,neutral,frown,0.485373,neutral,0.0
1784155974.7894,15:52:54.789,neutral,frown,0.485373,neutral,0.0
1784155974.8207,15:52:54.820,neutral,neutral,0.0,neutral,0.0
1784155974.8521,15:52:54.852,blink,neutral,0.0,neutral,0.0
1784155974.8834,15:52:54.883,blink,neutral,0.0,neutral,0.0
1784155974.9145,15:52:54.914,blink,neutral,0.0,neutral,0.0
1784155974.9457,15:52:54.945,blink,neutral,0.0,neutral,0.0
1784155974.9768,15:52:54.976,blink,neutral,0.0,neutral,0.0
1784155975.008,15:52:55.008,neutral,neutral,0.0,neutral,0.0
1784155975.0391,15:52:55.039,neutral,neutral,0.0,neutral,0.0
1784155975.0704,15:52:55.070,neutral,neutral,0.0,neutral,0.0
1784155975.1018,15:52:55.101,neutral,neutral,0.0,neutral,0.0
1784155975.1331,15:52:55.133,neutral,neutral,0.0,neutral,0.0
1784155975.1645,15:52:55.164,neutral,neutral,0.0,neutral,0.0
1784155975.1958,15:52:55.195,neutral,neutral,0.0,neutral,0.0
1784155975.2271,15:52:55.227,neutral,neutral,0.0,neutral,0.0
1784155975.2583,15:52:55.258,neutral,neutral,0.0,neutral,0.0
1784155975.2894,15:52:55.289,neutral,neutral,0.0,neutral,0.0
1784155975.3206,15:52:55.320,neutral,neutral,0.0,neutral,0.0
1784155975.3517,15:52:55.351,neutral,neutral,0.0,neutral,0.0
1784155975.3828,15:52:55.382,neutral,neutral,0.0,neutral,0.0
1784155975.4142,15:52:55.414,neutral,neutral,0.0,neutral,0.0
1784155975.4453,15:52:55.445,neutral,frown,0.488391,neutral,0.0
1784155975.4767,15:52:55.476,neutral,frown,0.488391,neutral,0.0
1784155975.508,15:52:55.508,neutral,frown,0.488391,neutral,0.0
1784155975.5393,15:52:55.539,neutral,frown,0.488391,neutral,0.0
1784155975.5707,15:52:55.570,neutral,frown,0.616841,neutral,0.0
1784155975.602,15:52:55.602,neutral,frown,0.616841,neutral,0.0
1784155975.6332,15:52:55.633,neutral,frown,0.616841,neutral,0.0
1784155975.6643,15:52:55.664,neutral,frown,0.616841,neutral,0.0
1784155975.6954,15:52:55.695,neutral,frown,0.483105,neutral,0.0
