Timestamp,Local time,Action Eye,Action Upper Face,Power Upper Face,Action Lower Face,Power Lower Face
1784152444.1876,14:54:04.187,neutral,neutral,0.0,laugh,0.844909
1784152444.2188,14:54:04.218,neutral,neutral,0.0,laugh,0.844909
1784152444.2499,14:54:04.249,neutral,neutral,0.0,laugh,0.844909
1784152444.2811,14:54:04.281,neutral,neutral,0.0,laugh,0.844909
1784152444.3124,14:54:04.312,neutral,neutral,0.0,laugh,0.77443
1784152444.3435,14:54:04.343,neutral,neutral,0.0,laugh,0.77443
1784152444.3749,14:54:04.374,neutral,neutral,0.0,laugh,0.77443
1784152444.4062,14:54:04.406,neutral,neutral,0.0,laugh,0.77443
1784152444.4376,14:54:04.437,neutral,neutral,0.0,laugh,0.353214
1784152444.4689,14:54:04.468,neutral,neutral,0.0,laugh,0.353214
1784152444.5,14:54:04.500,neutral,neutral,0.0,laugh,0.353214
1784152444.5312,14:54:04.531,neutral,neutral,0.0,laugh,0.353214
1784152444.5625,14:54:04.562,neutral,neutral,0.0,laugh,0.350346
1784152444.5937,14:54:04.593,neutral,neutral,0.0,laugh,0.350346
1784152444.6248,14:54:04.624,neutral,neutral,0.0,laugh,0.350346
1784152444.6559,14:54:04.655,neutral,neutral,0.0,laugh,0.350346
1784152444.6871,14:54:04.687,neutral,neutral,0.0,laugh,0.499563
1784152444.7182,14:54:04.718,neutral,neutral,0.0,laugh,0.499563
1784152444.7496,14:54:04.749,neutral,neutral,0.0,laugh,0.499563
1784152444.7809,14:54:04.780,neutral,neutral,0.0,laugh,0.499563
1784152444.8122,14:54:04.812,neutral,neutral,0.0,laugh,0.737684
1784152444.8436,14:54:04.843,neutral,neutral,0.0,laugh,0.737684
1784152444.8747,14:54:04.874,neutral,neutral,0.0,laugh,0.737684
1784152444.9059,14:54:04.905,neutral,neutral,0.0,laugh,0.737684
1784152444.937,14:54:04.937,neutral,neutral,0.0,laugh,0.545512
1784152444.9681,14:54:04.968,neutral,neutral,0.0,laugh,0.545512
1784152444.9993,14:54:04.999,neutral,neutral,0.0,laugh,0.545512
1784152445.0304,14:54:05.030,neutral,neutral,0.0,laugh,0.545512
1784152445.0616,14:54:05.061,neutral,neutral,0.0,laugh,0.279231
1784152445.0927,14:54:05.092,neutral,neutral,0.0,laugh,0.279231
1784152445.124,14:54:05.124,neutral,neutral,0.0,laugh,0.279231
1784152445.1554,14:54:05.155,neutral,neutral,0.0,laugh,0.279231
1784152445.1867,14:54:05.186,neutral,neutral,0.0,laugh,0.29679
1784152445.2181,14:54:05.218,neutral,neutral,0.0,laugh,0.29679
1784152445.2494,14:54:05.249,neutral,neutral,0.0,laugh,0.29679
1784152445.2807,14:54:05.280,neutral,neutral,0.0,laugh,0.29679
1784152445.3119,14:54:05.311,neutral,neutral,0.0,laugh,0.310123
1784152445.343,14:54:05.343,neutral,neutral,0.0,laugh,0.310123
1784152445.3742,14:54:05.374,neutral,neutral,0.0,laugh,0.310123
1784152445.4053,14:54:05.405,neutral,neutral,0.0,laugh,0.310123
1784152445.4364,14:54:05.436,neutral,neutral,0.0,laugh,0.164386
1784152445.4676,14:54:05.467,neutral,neutral,0.0,laugh,0.164386
1784152445.4989,14:54:05.498,neutral,neutral,0.0,laugh,0.164386
1784152445.5303,14:54:05.530,neutral,neutral,0.0,laugh,0.164386
1784152445.5616,14:54:05.561,neutral,surprise,0.0645,neutral,0.0
1784152445.5929,14:54:05.592,neutral,surprise,0.0645,neutral,0.0
1784152445.6243,14:54:05.624,neutral,surprise,0.0645,neutral,0.0
1784152445.6556,14:54:05.655,blink,surprise,0.0645,neutral,0.0
1784152445.6868,14:54:05.686,blink,surprise,0.09426,neutral,0.0
1784152445.7179,14:54:05.717,blink,surprise,0.09426,neutral,0.0
1784152445.749,14:54:05.749,blink,surprise,0.09426,neutral,0.0
1784152445.7802,14:54:05.780,blink,surprise,0.09426,neutral,0.0
1784152445.8113,14:54:05.811,neutral,surprise,0.203855,neutral,0.0
1784152445.8427,14:54:05.842,neutral,surprise,0.203855,neutral,0.0
1784152445.874,14:54:05.874,blink,surprise,0.203855,neutral,0.0
1784152445.9053,14:54:05.905,blink,surprise,0.203855,neutral,0.0
1784152445.9367,14:54:05.936,blink,surprise,0.261682,neutral,0.0
1784152445.968,14:54:05.968,blink,surprise,0.261682,neutral,0.0
1784152445.9994,14:54:05.999,blink,surprise,0.261682,neutral,0.0
1784152446.0307,14:54:06.030,neutral,surprise,0.261682,neutral,0.0
1784152446.062,14:54:06.062,neutral,surprise,0.09753,neutral,0.0
1784152446.0932,14:54:06.093,neutral,surprise,0.09753,neutral,0.0
1784152446.1243,14:54:06.124,neutral,surprise,0.09753,neutral,0.0
1784152446.1555,14:54:06.155,neutral,surprise,0.09753,neutral,0.0
1784152446.1866,14:54:06.186,neutral,surprise,0.128164,neutral,0.0
1784152446.2177,14:54:06.217,blink,surprise,0.128164,neutral,0.0
1784152446.2491,14:54:06.249,blink,surprise,0.128164,neutral,0.0
1784152446.2804,14:54:06.280,blink,surprise,0.128164,neutral,0.0
1784152446.3118,14:54:06.311,blink,surprise,0.150215,neutral,0.0
1784152446.3431,14:54:06.343,blink,surprise,0.150215,neutral,0.0
1784152446.3745,14:54:06.374,neutral,surprise,0.150215,neutral,0.0
1784152446.4058,14:54:06.405,neutral,surprise,0.150215,neutral,0.0
1784152446.4369,14:54:06.436,neutral,surprise,0.275095,neutral,0.0
1784152446.4681,14:54:06.468,blink,surprise,0.275095,neutral,0.0
1784152446.4992,14:54:06.499,blink,surprise,0.275095,neutral,0.0
1784152446.5304,14:54:06.530,blink,surprise,0.275095,neutral,0.0
1784152446.5615,14:54:06.561,blink,surprise,0.38663,neutral,0.0
1784152446.5928,14:54:06.592,blink,surprise,0.38663,neutral,0.0
1784152446.6242,14:54:06.624,neutral,surprise,0.38663,neutral,0.0
1784152446.6555,14:54:06.655,neutral,surprise,0.38663,neutral,0.0
1784152446.6869,14:54:06.686,neutral,surprise,0.637333,neutral,0.0
1784152446.7182,14:54:06.718,neutral,surprise,0.637333,neutral,0.0
1784152446.7495,14:54:06.749,neutral,surprise,0.637333,neutral,0.0
1784152446.7807,14:54:06.780,neutral,surprise,0.637333,neutral,0.0
1784152446.8118,14:54:06.811,neutral,surprise,0.799103,neutral,0.0
1784152446.843,14:54:06.843,neutral,surprise,0.799103,neutral,0.0
1784152446.8741,14:54:06.874,neutral,surprise,0.799103,neutral,0.0
