Timestamp,Local time,Battery Level,Battery Percent,Wireless Signal,Overall Quality,Quality Sensor 0,Quality Sensor 1,Quality Sensor 2,Quality Sensor 3,Quality Sensor 4
"1784152550.787","14:55:50.787","4","98","1.0","42","2","1","2","2","2"
"1784152551.2862","14:55:51.286","4","98","1.0","33","2","1","2","1","2"
"1784152551.7861","14:55:51.786","4","98","1.0","42","2","2","2","1","2"
"1784152552.2859","14:55:52.285","4","98","1.0","50","2","2","2","2","2"
"1784152552.7855","14:55:52.785","4","98","1.0","50","2","2","4","2","4"
"1784152553.2859","14:55:53.285","4","98","1.0","83","4","2","4","4","4"
"1784152553.7863","14:55:53.786","4","98","1.0","83","4","2","4","4","4"
"1784152554.2858","14:55:54.285","4","98","1.0","83","4","2","4","4","4"
"1784152554.7858","14:55:54.785","4","98","1.0","58","4","1","2","4","4"
"1784152555.2853","14:55:55.285","4","98","1.0","75","4","1","4","4","4"
"1784152555.7851","14:55:55.785","4","98","1.0","83","4","2","4","4","4"
"1784152556.2852","14:55:56.285","4","98","1.0","83","4","2","4","4","4"
"1784152556.7853","14:55:56.785","4","98","1.0","83","4","2","4","4","4"
"1784152557.2851","14:55:57.285","4","98","1.0","83","4","2","4","4","4"
"1784152557.7848","14:55:57.784","4","98","1.0","83","4","2","4","4","4"
"1784152558.2852","14:55:58.285","4","98","1.0","83","4","2","4","4","4"
"1784152558.7843","14:55:58.784","4","98","1.0","83","4","2","4","4","4"
"1784152559.2841","14:55:59.284","4","98","1.0","83","4","2","4","4","4"
"1784152559.784","14:55:59.784","4","98","1.0","83","4","2","4","4","4"
"1784152560.2838","14:56:00.283","4","98","1.0","83","4","2","4","4","4"
"1784152560.7839","14:56:00.783","4","98","1.0","83","4","2","4","4","4"
"1784152561.2837","14:56:01.283","4","98","1.0","83","4","2","4","4","4"
"1784152561.7829","14:56:01.782","4","98","1.0","75","4","1","4","4","4"
"1784152562.2828","14:56:02.282","4","98","1.0","75","4","1","4","4","4"
"1784152562.7828","14:56:02.782","4","98","1.0","67","2","2","4","4","4"
