Timestamp,Local time,Action Eye,Action Upper Face,Power Upper Face,Action Lower Face,Power Lower Face
1784589600.1579,16:20:00.157,neutral,frown,0.093639,neutral,0.0
1784589600.189,16:20:00.189,neutral,frown,0.093639,neutral,0.0
1784589600.2201,16:20:00.220,neutral,frown,0.093639,neutral,0.0
1784589600.2513,16:20:00.251,neutral,frown,0.032545,neutral,0.0
1784589600.2824,16:20:00.282,neutral,frown,0.032545,neutral,0.0
1784589600.3136,16:20:00.313,neutral,frown,0.032545,neutral,0.0
1784589600.3447,16:20:00.344,winkL,frown,0.032545,neutral,0.0
1784589600.376,16:20:00.376,winkL,frown,0.043921,neutral,0.0
1784589600.4074,16:20:00.407,winkL,frown,0.043921,neutral,0.0
1784589600.4387,16:20:00.438,winkL,frown,0.043921,neutral,0.0
1784589600.4701,16:20:00.470,winkL,frown,0.043921,neutral,0.0
1784589600.5014,16:20:00.501,winkL,frown,0.055807,neutral,0.0
1784589600.5327,16:20:00.532,winkL,frown,0.055807,neutral,0.0
1784589600.5641,16:20:00.564,neutral,frown,0.055807,neutral,0.0
1784589600.5952,16:20:00.595,neutral,frown,0.055807,neutral,0.0
1784589600.6263,16:20:00.626,neutral,frown,0.0458,neutral,0.0
1784589600.6575,16:20:00.657,neutral,frown,0.0458,neutral,0.0
1784589600.6886,16:20:00.688,neutral,frown,0.0458,neutral,0.0
1784589600.72,16:20:00.720,neutral,frown,0.0458,neutral,0.0
1784589600.7513,16:20:00.751,neutral,frown,0.037249,neutral,0.0
1784589600.7826,16:20:00.782,neutral,frown,0.037249,neutral,0.0
1784589600.814,16:20:00.814,neutral,frown,0.037249,neutral,0.0
1784589600.8453,16:20:00.845,neutral,frown,0.037249,neutral,0.0
1784589600.8767,16:20:00.876,neutral,frown,0.032461,neutral,0.0
1784589600.9078,16:20:00.907,blink,frown,0.032461,neutral,0.0
1784589600.9389,16:20:00.938,blink,frown,0.032461,neutral,0.0
1784589600.9703,16:20:00.970,blink,frown,0.032461,neutral,0.0
1784589601.0014,16:20:01.001,blink,frown,0.032205,neutral,0.0
1784589601.0326,16:20:01.032,blink,frown,0.032205,neutral,0.0
1784589601.0637,16:20:01.063,neutral,frown,0.032205,neutral,0.0
1784589601.0948,16:20:01.094,winkL,frown,0.032205,neutral,0.0
1784589601.1262,16:20:01.126,winkL,frown,0.033445,neutral,0.0
1784589601.1575,16:20:01.157,winkL,frown,0.033445,neutral,0.0
1784589601.1888,16:20:01.188,winkL,frown,0.033445,neutral,0.0
1784589601.2202,16:20:01.220,winkL,frown,0.033445,neutral,0.0
1784589601.2513,16:20:01.251,winkL,frown,0.035757,neutral,0.0
1784589601.2825,16:20:01.282,neutral,frown,0.035757,neutral,0.0
1784589601.3136,16:20:01.313,neutral,frown,0.035757,neutral,0.0
1784589601.3447,16:20:01.344,neutral,frown,0.035757,neutral,0.0
1784589601.3759,16:20:01.375,neutral,frown,0.037354,neutral,0.0
1784589601.407,16:20:01.407,neutral,frown,0.037354,neutral,0.0
1784589601.4382,16:20:01.438,neutral,frown,0.037354,neutral,0.0
1784589601.4693,16:20:01.469,neutral,frown,0.037354,neutral,0.0
1784589601.5006,16:20:01.500,neutral,frown,0.020532,neutral,0.0
1784589601.532,16:20:01.532,neutral,frown,0.020532,neutral,0.0
1784589601.5633,16:20:01.563,neutral,frown,0.020532,neutral,0.0
1784589601.5947,16:20:01.594,winkL,frown,0.020532,neutral,0.0
1784589601.6259,16:20:01.625,winkL,frown,0.01904,neutral,0.0
1784589601.657,16:20:01.657,winkL,frown,0.01904,neutral,0.0
1784589601.6882,16:20:01.688,winkL,frown,0.01904,neutral,0.0
1784589601.7193,16:20:01.719,winkL,frown,0.01904,neutral,0.0
1784589601.7504,16:20:01.750,neutral,frown,0.017853,neutral,0.0
1784589601.7816,16:20:01.781,neutral,frown,0.017853,neutral,0.0
1784589601.8127,16:20:01.812,neutral,frown,0.017853,neutral,0.0
1784589601.8439,16:20:01.843,neutral,frown,0.017853,neutral,0.0
1784589601.8752,16:20:01.875,neutral,frown,0.009948,neutral,0.0
1784589601.9065,16:20:01.906,winkL,frown,0.009948,neutral,0.0
1784589601.9379,16:20:01.937,winkL,frown,0.009948,neutral,0.0
1784589601.9692,16:20:01.969,winkL,frown,0.009948,neutral,0.0
1784589602.0006,16:20:02.000,winkL,frown,0.009214,neutral,0.0
1784589602.0319,16:20:02.031,winkL,frown,0.009214,neutral,0.0
1784589602.063,16:20:02.063,winkL,frown,0.009214,neutral,0.0
1784589602.0942,16:20:02.094,winkL,frown,0.009214,neutral,0.0
1784589602.1253,16:20:02.125,winkL,frown,0.017827,neutral,0.0
1784589602.1564,16:20:02.156,winkL,frown,0.017827,neutral,0.0
1784589602.1876,16:20:02.187,winkL,frown,0.017827,neutral,0.0
1784589602.2189,16:20:02.218,neutral,frown,0.017827,neutral,0.0
1784589602.2503,16:20:02.250,neutral,frown,0.040176,neutral,0.0
1784589602.2816,16:20:02.281,neutral,frown,0.040176,neutral,0.0
1784589602.3129,16:20:02.312,neutral,frown,0.040176,neutral,0.0
1784589602.3443,16:20:02.344,neutral,frown,0.040176,neutral,0.0
1784589602.3756,16:20:02.375,neutral,frown,0.05949,neutral,0.0
1784589602.4068,16:20:02.406,neutral,frown,0.05949,neutral,0.0
1784589602.4379,16:20:02.437,neutral,frown,0.05949,neutral,0.0
1784589602.469,16:20:02.469,neutral,frown,0.05949,neutral,0.0
1784589602.5002,16:20:02.500,neutral,frown,0.043446,neutral,0.0
1784589602.5313,16:20:02.531,neutral,frown,0.043446,neutral,0.0
1784589602.5625,16:20:02.562,neutral,frown,0.043446,neutral,0.0
1784589602.5936,16:20:02.593,neutral,frown,0.043446,neutral,0.0
1784589602.6249,16:20:02.624,neutral,frown,0.040586,neutral,0.0
1784589602.6563,16:20:02.656,neutral,frown,0.040586,neutral,0.0
1784589602.6876,16:20:02.687,neutral,frown,0.040586,neutral,0.0
1784589602.7189,16:20:02.718,neutral,frown,0.040586,neutral,0.0
1784589602.7503,16:20:02.750,neutral,frown,0.04777,neutral,0.0
1784589602.7814,16:20:02.781,neutral,frown,0.04777,neutral,0.0
1784589602.8126,16:20:02.812,neutral,frown,0.04777,neutral,0.0
1784589602.8437,16:20:02.843,neutral,frown,0.04777,neutral,0.0
1784589602.8748,16:20:02.874,neutral,frown,0.052891,neutral,0.0
1784589602.906,16:20:02.906,neutral,frown,0.052891,neutral,0.0
1784589602.9371,16:20:02.937,neutral,frown,0.052891,neutral,0.0
1784589602.9683,16:20:02.968,neutral,frown,0.052891,neutral,0.0
1784589602.9996,16:20:02.999,neutral,frown,0.068177,neutral,0.0
1784589603.0309,16:20:03.030,neutral,frown,0.068177,neutral,0.0
