localTimestamp,deviceTimestamp,step,confidence,surfaceX,surfaceY,imageX,imageY
1749146669.611,930602.422172,, 0.9550,0.006972,0.326543,410.231144,512.468861
1749146669.612,930602.426207,, 0.9550,0.018955,0.337802,414.781986,510.385553
1749146669.613,930602.430241,, 0.9282,0.024986,0.298102,415.413513,519.587499
1749146669.613,930602.434276,, 0.9282,0.032275,0.304608,418.169352,518.397549
1749146669.613,930602.438310,, 0.9100,0.034203,0.293170,418.417188,521.056166
1749146669.645,930602.442345,, 0.9100,0.042998,0.301818,421.721601,519.218604
1749146669.645,930602.446380,, 0.9329,0.042171,0.300915,421.402473,519.390788
1749146669.646,930602.450414,, 0.9329,0.039363,0.304464,420.563219,518.481514
1749146669.646,930602.454449,, 0.9345,0.039406,0.315179,420.972373,516.063904
1749146669.646,930602.458483,, 0.9345,0.041911,0.320487,422.033137,514.961605
1749146669.646,930602.462518,, 0.9585,0.042620,0.314382,422.053268,516.367329
1749146669.646,930602.466552,, 0.9585,0.043484,0.319353,422.534661,515.277969
1749146669.646,930602.470587,, 0.9179,0.045121,0.316041,422.978246,516.088674
1749146669.683,930602.474621,, 0.9179,0.049146,0.322665,424.412094,514.542471
1749146669.683,930602.478656,, 0.8933,0.049305,0.321700,424.431628,514.766741
1749146669.684,930602.482690,, 0.8933,0.049188,0.318854,424.287115,515.405281
1749146669.685,930602.486725,, 0.9055,0.049598,0.315663,424.311926,516.142076
1749146669.685,930602.490759,, 0.9055,0.047694,0.311575,423.504652,516.992822
1749146669.685,930602.494794,, 0.9570,0.052030,0.308570,424.892118,517.837952
1749146669.686,930602.498828,, 0.9570,0.051640,0.306242,424.672328,518.349123
1749146669.686,930602.502863,, 0.9372,0.055213,0.296126,425.535896,520.771985
1749146669.716,930602.506897,, 0.9372,0.063527,0.278232,427.571252,524.913621
1749146669.716,930602.510932,, 0.9678,0.066767,0.273534,428.518965,526.100292
1749146669.717,930602.514966,, 0.9678,0.093796,0.251126,437.032478,532.203750
1749146669.717,930602.519001,, 1.0000,0.092261,0.258219,436.760021,530.540684
1749146669.718,930602.523036,, 1.0000,0.105260,0.228616,440.172777,537.734446
1749146669.718,930602.527070,, 0.9523,0.102985,0.239599,439.785412,535.162917
1749146669.718,930602.531104,, 0.9523,0.103061,0.232054,439.538602,536.872422
1749146669.718,930602.535139,, 0.9250,0.104360,0.226234,439.776085,538.238717
1749146669.748,930602.539174,, 0.9250,0.104132,0.228730,439.824384,537.858482
