Timestamp,Local time,Battery Level,Battery Percent,Wireless Signal,Overall Quality,Quality Sensor 0,Quality Sensor 1,Quality Sensor 2,Quality Sensor 3,Quality Sensor 4
"1784738840.0084","09:47:20.008","3","74","1.0","50","2","4","2","2","4"
"1784738840.5086","09:47:20.508","3","74","1.0","50","2","4","2","2","2"
"1784738841.0078","09:47:21.007","3","74","1.0","83","4","4","4","2","4"
"1784738841.5078","09:47:21.507","3","74","1.0","83","4","4","4","2","4"
"1784738842.0078","09:47:22.007","3","74","1.0","83","4","4","4","2","4"
"1784738842.5077","09:47:22.507","3","74","1.0","83","4","4","4","2","4"
"1784738843.0075","09:47:23.007","3","74","1.0","83","4","4","4","2","4"
"1784738843.5078","09:47:23.507","3","74","1.0","83","4","4","4","2","4"
"1784738844.0075","09:47:24.007","3","74","1.0","50","4","4","2","2","2"
"1784738844.5069","09:47:24.506","3","74","1.0","83","4","4","4","2","4"
"1784738845.0076","09:47:25.007","3","74","1.0","83","4","4","4","2","4"
"1784738845.507","09:47:25.507","3","74","1.0","83","4","4","4","2","4"
"1784738846.0064","09:47:26.006","3","74","1.0","100","4","4","4","4","4"
"1784738846.5069","09:47:26.506","3","74","1.0","100","4","4","4","4","4"
"1784738847.0065","09:47:27.006","3","74","1.0","75","4","4","4","1","4"
"1784738847.506","09:47:27.506","3","74","1.0","83","4","4","4","2","4"
"1784738848.0065","09:47:28.006","3","74","1.0","100","4","4","4","4","4"
"1784738848.506","09:47:28.506","3","74","1.0","100","4","4","4","4","4"
"1784738849.0054","09:47:29.005","3","74","1.0","100","4","4","4","4","4"
"1784738849.5057","09:47:29.505","3","74","1.0","100","4","4","4","4","4"
"1784738850.0056","09:47:30.005","3","74","1.0","100","4","4","4","4","4"
"1784738850.505","09:47:30.505","3","74","1.0","100","4","4","4","4","4"
"1784738851.0047","09:47:31.004","3","74","1.0","75","4","4","4","1","4"
"1784738851.5047","09:47:31.504","3","74","1.0","75","4","4","4","1","4"
"1784738852.0039","09:47:32.003","3","74","1.0","83","4","4","4","2","4"
"1784738852.5042","09:47:32.504","3","74","1.0","100","4","4","4","4","4"
"1784738853.0042","09:47:33.004","3","74","1.0","83","4","4","4","2","4"
"1784738853.5034","09:47:33.503","3","74","1.0","58","4","1","4","2","4"
"1784738854.0035","09:47:34.003","3","74","1.0","67","4","2","4","2","4"
"1784738854.5039","09:47:34.503","3","74","1.0","83","4","4","4","2","4"
"1784738855.0032","09:47:35.003","3","74","1.0","58","4","2","4","1","4"
"1784738855.5036","09:47:35.503","3","74","1.0","25","4","1","2","0","4"
"1784738856.0036","09:47:36.003","3","74","1.0","50","4","2","4","0","4"
"1784738856.5031","09:47:36.503","3","74","1.0","67","4","4","2","2","4"
"1784738857.0027","09:47:37.002","3","74","1.0","67","4","4","2","2","4"
"1784738857.5027","09:47:37.502","3","74","1.0","42","2","2","1","2","2"
"1784738858.002","09:47:38.002","3","74","1.0","50","2","2","2","4","4"
"1784738858.5014","09:47:38.501","3","74","1.0","100","4","4","4","4","4"
"1784738859.0016","09:47:39.001","3","74","1.0","83","4","4","4","2","4"
"1784738859.5015","09:47:39.501","3","74","1.0","83","4","4","4","2","4"
"1784738860.0013","09:47:40.001","3","74","1.0","58","2","4","4","1","4"
"1784738860.5017","09:47:40.501","3","74","1.0","67","2","4","4","2","4"
"1784738861.0018","09:47:41.001","3","74","1.0","67","4","4","2","2","4"
"1784738861.501","09:47:41.501","3","74","1.0","50","2","2","2","2","2"
"1784738862.0008","09:47:42.000","3","74","1.0","83","4","4","4","2","4"
"1784738862.5009","09:47:42.500","3","74","1.0","50","2","2","2","2","4"
"1784738863.0009","09:47:43.000","3","74","1.0","50","2","2","2","4","2"
"1784738863.5009","09:47:43.500","3","74","1.0","50","4","2","2","2","4"
"1784738864.0006","09:47:44.000","3","74","1.0","100","4","4","4","4","4"
"1784738864.5","09:47:44.500","3","74","1.0","67","4","2","2","4","4"
"1784738864.9998","09:47:44.999","3","74","1.0","50","2","2","2","4","2"
"1784738865.4995","09:47:45.499","3","74","1.0","50","2","2","2","2","2"
"1784738865.9989","09:47:45.998","3","74","1.0","50","2","2","2","2","2"
"1784738866.4989","09:47:46.498","3","74","1.0","50","2","2","2","2","2"
"1784738866.9994","09:47:46.999","3","74","1.0","50","2","2","2","2","4"
"1784738867.499","09:47:47.499","3","74","1.0","67","4","4","2","2","4"
"1784738867.9995","09:47:47.999","3","74","1.0","50","2","4","2","2","4"
"1784738868.4997","09:47:48.499","3","74","1.0","50","2","2","2","2","2"
"1784738868.9989","09:47:48.998","3","74","1.0","50","2","2","2","2","2"
"1784738869.499","09:47:49.499","3","74","1.0","50","2","2","2","2","4"
"1784738869.9992","09:47:49.999","3","74","1.0","67","4","4","2","4","2"
"1784738870.4986","09:47:50.498","3","74","1.0","50","2","2","2","4","4"
"1784738870.9987","09:47:50.998","3","74","1.0","67","4","2","2","4","4"
"1784738871.4989","09:47:51.498","3","74","1.0","50","2","2","2","2","4"
"1784738871.9983","09:47:51.998","3","74","1.0","50","4","2","2","2","4"
"1784738872.4984","09:47:52.498","3","74","1.0","42","2","2","2","1","2"
"1784738872.9985","09:47:52.998","3","74","1.0","50","2","2","2","2","4"
"1784738873.4982","09:47:53.498","3","74","1.0","50","4","2","2","2","2"
"1784738873.9981","09:47:53.998","3","74","1.0","67","2","4","4","2","4"
"1784738874.4979","09:47:54.497","3","74","1.0","67","2","4","4","2","4"
"1784738874.998","09:47:54.998","3","74","1.0","83","4","4","2","4","4"
"1784738875.498","09:47:55.498","3","74","1.0","83","4","4","4","2","4"
"1784738875.9978","09:47:55.997","3","74","1.0","83","4","4","4","2","4"
"1784738876.4981","09:47:56.498","3","74","1.0","50","2","2","2","4","4"
"1784738876.9971","09:47:56.997","3","74","1.0","50","2","2","2","2","2"
"1784738877.497","09:47:57.497","3","74","1.0","50","2","2","2","2","2"
"1784738877.9966","09:47:57.996","3","74","1.0","50","2","2","2","2","2"
"1784738878.4958","09:47:58.495","3","74","1.0","50","2","2","2","4","4"
"1784738878.9963","09:47:58.996","3","74","1.0","100","4","4","4","4","4"
"1784738879.4965","09:47:59.496","3","74","1.0","50","2","2","2","2","2"
"1784738879.9957","09:47:59.995","3","74","1.0","100","4","4","4","4","4"
"1784738880.4962","09:48:00.496","3","74","1.0","83","4","4","4","2","4"
"1784738880.9958","09:48:00.995","3","74","1.0","50","2","2","4","2","4"
"1784738881.495","09:48:01.495","3","74","1.0","83","4","4","2","4","4"
"1784738881.995","09:48:01.995","3","74","1.0","50","2","2","2","2","4"
"1784738882.495","09:48:02.495","3","74","1.0","83","4","4","4","2","4"
"1784738882.9947","09:48:02.994","3","74","1.0","83","4","4","4","2","4"
"1784738883.4948","09:48:03.494","3","74","1.0","67","4","4","2","2","4"
"1784738883.9949","09:48:03.994","3","74","1.0","50","2","2","2","2","4"
"1784738884.4942","09:48:04.494","3","74","1.0","67","2","4","4","2","4"
"1784738884.9936","09:48:04.993","3","74","1.0","25","1","1","1","1","2"
"1784738885.4936","09:48:05.493","3","74","1.0","25","1","1","2","1","2"
"1784738885.9931","09:48:05.993","3","74","1.0","50","2","2","2","2","4"
"1784738886.4929","09:48:06.492","3","74","1.0","67","2","4","2","4","4"
"1784738886.9935","09:48:06.993","3","74","1.0","50","2","2","2","4","4"
"1784738887.4932","09:48:07.493","3","74","1.0","50","2","2","2","4","2"
"1784738887.9932","09:48:07.993","3","74","1.0","50","2","2","2","4","2"
"1784738888.4937","09:48:08.493","3","74","1.0","50","2","2","2","4","2"
"1784738888.9933","09:48:08.993","3","74","1.0","50","2","2","2","4","2"
"1784738889.4931","09:48:09.493","3","74","1.0","50","2","2","2","4","4"
"1784738889.9932","09:48:09.993","3","74","1.0","50","2","2","2","4","2"
"1784738890.4924","09:48:10.492","3","74","1.0","50","2","2","2","4","2"
"1784738890.9921","09:48:10.992","3","74","1.0","50","2","2","2","4","2"
"1784738891.4922","09:48:11.492","3","74","1.0","50","2","2","2","4","4"
"1784738891.9916","09:48:11.991","3","74","1.0","83","4","4","2","4","4"
"1784738892.4908","09:48:12.490","3","74","1.0","67","4","2","2","4","4"
"1784738892.9913","09:48:12.991","3","74","1.0","50","2","2","2","4","2"
"1784738893.4917","09:48:13.491","3","74","1.0","83","4","4","2","4","4"
"1784738893.9909","09:48:13.990","3","74","1.0","67","2","4","4","2","4"
"1784738894.4912","09:48:14.491","3","74","1.0","100","4","4","4","4","4"
"1784738894.991","09:48:14.991","3","74","1.0","100","4","4","4","4","4"
"1784738895.4909","09:48:15.490","3","74","1.0","50","2","2","2","2","2"
"1784738895.9911","09:48:15.991","3","74","1.0","50","2","2","2","2","4"
