DateTime,Timestamp,Trial,MoveNumber,From,To,MoveDurationSeconds,HelpUsed,ErrorsThisMove,ErrorDetails
2026-07-22_09-59-47.825,1784739587.825,1,29,C,A,30,TRUE,0,
2026-07-22_10-00-54.244,1784739654.244,1,30,B,C,66,FALSE,0,
2026-07-22_10-01-06.897,1784739666.897,1,31,A,B,12,FALSE,0,
2026-07-22_10-01-50.203,1784739710.203,1,32,C,B,43,FALSE,0,
2026-07-22_10-02-03.907,1784739723.907,1,33,A,C,13,FALSE,0,
2026-07-22_10-02-17.517,1784739737.517,1,34,B,A,13,FALSE,0,
2026-07-22_10-02-30.792,1784739750.792,1,35,B,C,13,FALSE,0,
2026-07-22_10-03-09.444,1784739789.444,1,36,A,B,38,FALSE,0,
2026-07-22_10-03-24.535,1784739804.535,1,37,C,A,15,FALSE,0,
2026-07-22_10-03-37.302,1784739817.302,1,38,B,C,12,FALSE,0,
2026-07-22_10-03-57.971,1784739837.971,1,39,A,B,20,FALSE,0,
2026-07-22_10-04-21.007,1784739861.007,1,40,C,B,23,FALSE,0,
2026-07-22_10-04-49.891,1784739889.891,1,41,C,A,28,FALSE,0,
2026-07-22_10-05-46.761,1784739946.761,1,42,B,C,56,TRUE,0,
2026-07-22_10-06-03.776,1784739963.776,1,43,B,A,17,FALSE,0,
2026-07-22_10-06-49.520,1784740009.520,1,44,C,B,45,FALSE,0,
2026-07-22_10-07-04.028,1784740024.028,1,45,A,C,14,FALSE,0,
2026-07-22_10-07-28.212,1784740048.212,1,46,B,C,24,FALSE,0,
2026-07-22_10-07-41.265,1784740061.265,1,47,A,B,13,FALSE,0,
2026-07-22_10-08-09.130,1784740089.130,1,48,B,A,27,TRUE,0,
2026-07-22_10-08-32.159,1784740112.159,1,49,C,A,23,FALSE,0,
2026-07-22_10-08-47.483,1784740127.483,1,50,C,B,15,FALSE,0,
2026-07-22_10-09-35.231,1784740175.231,1,51,A,B,47,FALSE,0,
2026-07-22_10-09-52.021,1784740192.021,1,52,A,C,16,FALSE,0,
2026-07-22_10-12-53.207,1784740373.207,2,1,A,C,9,FALSE,0,
2026-07-22_10-13-04.415,1784740384.415,2,2,A,B,11,FALSE,0,
2026-07-22_10-13-18.090,1784740398.090,2,3,C,B,13,FALSE,0,
2026-07-22_10-13-32.223,1784740412.223,2,4,A,C,14,FALSE,0,
2026-07-22_10-13-49.179,1784740429.179,2,5,B,A,16,FALSE,0,
2026-07-22_10-14-05.657,1784740445.657,2,6,B,C,16,FALSE,0,
2026-07-22_10-14-20.420,1784740460.420,2,7,A,C,14,FALSE,0,
2026-07-22_10-14-32.639,1784740472.639,2,8,A,B,12,FALSE,0,
2026-07-22_10-14-46.821,1784740486.821,2,9,C,A,14,FALSE,0,
2026-07-22_10-14-59.984,1784740499.984,2,10,C,B,13,FALSE,0,
2026-07-22_10-15-13.514,1784740513.514,2,11,A,B,13,FALSE,0,
2026-07-22_10-15-27.023,1784740527.023,2,12,C,A,13,FALSE,0,
2026-07-22_10-15-39.463,1784740539.463,2,13,B,A,12,FALSE,0,
2026-07-22_10-15-52.524,1784740552.524,2,14,B,C,13,FALSE,0,
2026-07-22_10-16-24.998,1784740584.998,2,15,A,C,32,FALSE,0,
2026-07-22_10-16-37.205,1784740597.205,2,16,A,B,12,FALSE,0,
2026-07-22_10-16-54.572,1784740614.572,2,17,C,A,17,FALSE,0,
2026-07-22_10-17-07.909,1784740627.909,2,18,C,B,13,FALSE,0,
2026-07-22_10-17-20.143,1784740640.143,2,19,A,B,12,FALSE,0,
2026-07-22_10-17-37.124,1784740657.124,2,20,A,C,16,FALSE,0,
2026-07-22_10-17-49.434,1784740669.434,2,21,B,C,12,TRUE,0,
2026-07-22_10-18-02.361,1784740682.361,2,22,B,A,12,FALSE,0,
2026-07-22_10-18-26.037,1784740706.037,2,23,C,A,23,FALSE,0,
2026-07-22_10-18-39.855,1784740719.855,2,24,B,C,13,FALSE,0,
2026-07-22_10-18-53.491,1784740733.491,2,25,A,C,13,FALSE,0,
2026-07-22_10-19-07.560,1784740747.560,2,26,A,B,14,FALSE,0,
2026-07-22_10-19-59.490,1784740799.490,2,27,C,A,51,TRUE,0,
2026-07-22_10-20-15.030,1784740815.030,2,28,B,C,15,FALSE,0,
2026-07-22_10-20-34.067,1784740834.067,2,29,A,C,19,TRUE,0,
2026-07-22_10-20-49.921,1784740849.921,2,30,B,A,15,FALSE,0,
2026-07-22_10-21-01.178,1784740861.178,2,31,C,A,11,TRUE,0,
2026-07-22_10-21-13.145,1784740873.145,2,32,C,B,11,FALSE,0,
2026-07-22_10-21-31.357,1784740891.357,2,33,A,B,18,TRUE,0,
2026-07-22_10-21-45.890,1784740905.890,2,34,C,A,14,FALSE,0,
2026-07-22_10-22-16.788,1784740936.788,2,35,B,C,30,TRUE,0,
2026-07-22_10-22-33.077,1784740953.077,2,36,B,A,16,FALSE,0,
2026-07-22_10-23-34.421,1784741014.421,2,37,C,B,61,FALSE,0,
2026-07-22_10-23-47.433,1784741027.433,2,38,A,C,13,FALSE,0,
2026-07-22_10-24-04.331,1784741044.331,2,39,B,C,16,FALSE,0,
2026-07-22_10-24-15.717,1784741055.717,2,40,A,B,11,FALSE,0,
2026-07-22_10-24-29.640,1784741069.640,2,41,C,B,13,FALSE,0,
2026-07-22_10-24-46.759,1784741086.759,2,42,C,A,17,FALSE,0,
2026-07-22_10-25-00.985,1784741100.985,2,43,B,C,14,FALSE,0,
2026-07-22_10-25-13.763,1784741113.763,2,44,A,B,12,FALSE,0,
2026-07-22_10-25-27.335,1784741127.335,2,45,C,B,13,FALSE,0,
2026-07-22_10-25-42.728,1784741142.728,2,46,A,C,15,FALSE,0,
2026-07-22_10-25-59.525,1784741159.525,2,47,B,C,16,FALSE,0,
2026-07-22_10-26-12.322,1784741172.322,2,48,B,A,12,FALSE,0,
2026-07-22_10-26-25.137,1784741185.137,2,49,C,B,12,FALSE,0,
2026-07-22_10-26-42.147,1784741202.147,2,50,A,C,17,FALSE,0,
2026-07-22_10-27-23.074,1784741243.074,2,51,C,A,40,FALSE,0,
2026-07-22_10-27-53.050,1784741273.050,2,52,A,C,29,FALSE,0,
2026-07-22_10-28-05.920,1784741285.920,2,53,B,C,12,FALSE,0,
2026-07-22_10-28-22.693,1784741302.693,2,54,B,A,16,FALSE,0,
2026-07-22_10-28-42.960,1784741322.960,2,55,C,A,20,FALSE,0,
2026-07-22_10-28-56.022,1784741336.022,2,56,C,B,13,FALSE,0,
2026-07-22_10-29-13.656,1784741353.656,2,57,A,B,17,FALSE,0,
2026-07-22_10-29-29.285,1784741369.285,2,58,A,C,15,FALSE,0,
2026-07-22_10-29-45.590,1784741385.590,2,59,B,A,16,FALSE,0,
2026-07-22_10-30-00.425,1784741400.425,2,60,B,C,14,FALSE,0,
2026-07-22_10-30-14.368,1784741414.368,2,61,A,C,13,FALSE,0,
2026-07-22_10-30-26.641,1784741426.641,2,62,A,B,12,FALSE,0,
2026-07-22_10-30-40.654,1784741440.654,2,63,C,B,14,FALSE,0,
2026-07-22_10-30-55.332,1784741455.332,2,64,C,A,14,FALSE,0,
2026-07-22_10-31-07.774,1784741467.774,2,65,B,A,12,FALSE,0,
2026-07-22_10-31-20.377,1784741480.377,2,66,C,B,12,FALSE,0,
2026-07-22_10-31-34.189,1784741494.189,2,67,A,C,13,FALSE,0,
2026-07-22_10-31-46.736,1784741506.736,2,68,A,B,12,FALSE,0,
2026-07-22_10-31-58.388,1784741518.388,2,69,C,B,11,FALSE,0,
2026-07-22_10-32-11.159,1784741531.159,2,70,C,A,12,FALSE,0,
2026-07-22_10-32-30.297,1784741550.297,2,71,B,C,19,FALSE,0,
2026-07-22_10-32-44.380,1784741564.380,2,72,B,A,14,FALSE,0,
