Timestamp,Local time,Counter,Interpolated,Accelerometer X,Accelerometer Y,Accelerometer Z,Magnetometer X,Magnetometer Y,Magnetometer Z,Quaternion 0,Quaternion 1,Quaternion 2,Quaternion 3
1783962837.4459,10:13:57.445,16,false,0.693417,-0.063721,0.001099,0.717712,0.092775,0.094728,-1.012711,1.253599,-38.622853,-4.434294
1783962837.4771,10:13:57.477,17,false,0.693354,-0.063721,0.001038,0.717773,0.09424,0.085451,-1.019059,1.277777,-38.648566,-4.514249
1783962837.5082,10:13:57.508,18,false,0.693675,-0.06366,0.001099,0.717468,0.093751,0.086915,-1.006363,1.15,-38.671709,-4.481532
1783962837.5393,10:13:57.539,19,false,0.693802,-0.06366,0.001099,0.717346,0.090333,0.089845,-1.008804,1.124723,-38.737398,-4.616578
1783962837.5705,10:13:57.570,20,false,0.693739,-0.06366,0.001099,0.717407,0.093263,0.09424,-1.012711,1.101973,-38.721749,-4.558674
1783962837.6016,10:13:57.601,21,false,0.693607,-0.063721,0.001038,0.717529,0.093751,0.090822,-1.015152,1.231038,-38.707665,-4.536468
1783962837.6329,10:13:57.632,22,false,0.693417,-0.063721,0.001038,0.717712,0.085451,0.092287,-1.013687,1.332241,-38.724898,-4.576298
1783962837.6643,10:13:57.664,23,false,0.693549,-0.06366,0.001038,0.71759,0.101564,0.086427,-1.009781,1.348556,-38.740407,-4.612145
1783962837.6956,10:13:57.695,24,false,0.693428,-0.063599,0.001099,0.717712,0.097169,0.084474,-1.014176,1.228654,-38.61978,-4.524777
1783962837.727,10:13:57.727,25,false,0.693744,-0.063599,0.001099,0.717407,0.082521,0.085939,-1.009781,1.225419,-38.690663,-4.550822
1783962837.7583,10:13:57.758,26,false,0.693612,-0.06366,0.001099,0.717529,0.098634,0.107912,-1.022477,1.132785,-38.709595,-4.663986
1783962837.7897,10:13:57.789,27,false,0.693675,-0.06366,0.001038,0.717468,0.095705,0.100099,-1.011734,1.139137,-38.517281,-4.631249
1783962837.821,10:13:57.821,28,false,0.693664,-0.063782,0.001038,0.717468,0.086427,0.082033,-1.016129,1.070085,-38.568505,-4.676554
1783962837.8523,10:13:57.852,29,false,0.693796,-0.063721,0.00116,0.717346,0.095705,0.085451,-1.01857,1.037846,-38.659469,-4.597699
1783962837.8837,10:13:57.883,30,false,0.693928,-0.06366,0.00116,0.717224,0.092287,0.090822,-1.0215,1.00883,-38.606751,-4.661313
1783962837.915,10:13:57.915,31,false,0.693991,-0.06366,0.001221,0.717163,0.101076,0.09131,-1.013687,0.952809,-38.57426,-4.598936
1783962837.9464,10:13:57.946,0,false,0.694059,-0.063599,0.001221,0.717102,0.097169,0.084962,-1.025895,0.962205,-38.739417,-4.48298
1783962837.9777,10:13:57.977,1,false,0.694248,-0.063599,0.001282,0.716919,0.096681,0.082521,-1.020523,0.985615,-38.693659,-4.468344
1783962838.009,10:13:58.009,2,false,0.694117,-0.06366,0.001221,0.717041,0.099123,0.089845,-1.02443,1.036592,-38.742199,-4.440217
1783962838.0401,10:13:58.040,3,false,0.694117,-0.06366,0.001221,0.717041,0.095216,0.087404,-1.010269,1.022656,-38.92047,-4.250411
1783962838.0712,10:13:58.071,4,false,0.693991,-0.06366,0.00116,0.717163,0.099611,0.093751,-1.016129,1.099836,-38.916422,-4.288939
1783962838.1024,10:13:58.102,5,false,0.693727,-0.063782,0.00116,0.717407,0.104982,0.101564,-1.015152,1.064622,-38.942686,-4.428291
1783962838.1335,10:13:58.133,6,false,0.693916,-0.063782,0.001282,0.717224,0.100099,0.072267,-1.011246,0.95816,-38.861647,-4.404168
1783962838.1647,10:13:58.164,7,false,0.694231,-0.063782,0.001343,0.716919,0.089845,0.086427,-1.014664,0.907205,-38.833574,-4.442275
1783962838.1958,10:13:58.195,8,false,0.694358,-0.063782,0.001282,0.716797,0.092287,0.095705,-1.018082,0.861346,-38.733538,-4.371894
1783962838.2269,10:13:58.226,9,false,0.694489,-0.063721,0.001282,0.716675,0.095216,0.085451,-1.012711,0.864935,-38.763137,-4.30855
1783962838.2581,10:13:58.258,10,false,0.694741,-0.063721,0.001343,0.716431,0.098634,0.096193,-1.010269,0.763487,-38.715007,-4.20668
1783962838.2892,10:13:58.289,11,false,0.694672,-0.063782,0.001343,0.716492,0.100587,0.086427,-1.011246,0.806769,-38.821228,-4.264535
1783962838.3204,10:13:58.320,12,false,0.694798,-0.063782,0.001343,0.71637,0.095705,0.087892,-1.018082,0.875631,-38.752335,-4.226881
1783962838.3515,10:13:58.351,13,false,0.694804,-0.063721,0.001282,0.71637,0.089357,0.08838,-1.0215,0.877791,-38.929592,-4.282716
1783962838.3828,10:13:58.382,14,false,0.694804,-0.063721,0.001282,0.71637,0.084962,0.089357,-1.014664,1.014319,-38.805001,-4.198383
1783962838.4142,10:13:58.414,15,false,0.694804,-0.063721,0.001282,0.71637,0.086915,0.09424,-1.022965,1.00261,-38.752684,-4.152391
1783962838.4455,10:13:58.445,16,false,0.694741,-0.063721,0.001221,0.716431,0.092287,0.092287,-1.006851,1.051888,-38.765415,-4.230628
1783962838.4769,10:13:58.476,17,false,0.694489,-0.063721,0.001221,0.716675,0.085939,0.099123,-1.019547,0.976607,-38.776872,-4.301042
1783962838.5082,10:13:58.508,18,false,0.694741,-0.063721,0.00116,0.716431,0.089357,0.083986,-1.011246,0.849038,-38.712414,-4.334507
1783962838.5396,10:13:58.539,19,false,0.694615,-0.063721,0.001221,0.716553,0.095705,0.084962,-1.022477,0.764135,-38.729172,-4.244995
1783962838.5709,10:13:58.570,20,false,0.694861,-0.063782,0.001221,0.716309,0.09424,0.091798,-1.012222,0.672767,-38.714346,-4.224249
