Timestamp,Local time,Pleasure,Arousal,Dominance
1784738840.0006,09:47:20.000,0.96,0.24,0.12
1784738840.5008,09:47:20.500,0.96,0.22,0.16
1784738841.0,09:47:21.000,0.96,0.20,0.17
1784738841.5,09:47:21.500,0.96,0.20,0.17
1784738842.0,09:47:22.000,0.96,0.20,0.17
1784738842.4999,09:47:22.499,0.96,0.22,0.16
1784738842.9997,09:47:22.999,0.96,0.23,0.15
1784738843.4999,09:47:23.499,0.97,0.23,0.12
1784738843.9997,09:47:23.999,0.97,0.22,0.12
1784738844.4991,09:47:24.499,0.97,0.21,0.11
1784738844.9997,09:47:24.999,0.97,0.21,0.13
1784738845.4992,09:47:25.499,0.97,0.21,0.13
1784738845.9986,09:47:25.998,0.97,0.21,0.11
1784738846.4991,09:47:26.499,0.97,0.20,0.13
1784738846.9987,09:47:26.998,0.96,0.28,0.05
1784738847.4982,09:47:27.498,0.97,0.24,0.07
1784738847.9987,09:47:27.998,0.97,0.23,0.09
1784738848.4982,09:47:28.498,0.97,0.23,0.07
1784738848.9976,09:47:28.997,0.97,0.22,0.07
1784738849.4979,09:47:29.497,0.97,0.15,0.17
1784738849.9978,09:47:29.997,0.97,0.16,0.16
1784738850.4972,09:47:30.497,0.97,0.17,0.17
1784738850.9969,09:47:30.996,0.97,0.23,0.08
1784738851.4969,09:47:31.496,0.97,0.22,0.08
1784738851.9961,09:47:31.996,0.97,0.22,0.11
1784738852.4964,09:47:32.496,0.97,0.22,0.11
1784738852.9964,09:47:32.996,0.98,0.19,0.10
1784738853.4956,09:47:33.495,0.98,0.18,0.10
1784738853.9957,09:47:33.995,0.97,0.22,0.07
1784738854.4961,09:47:34.496,0.97,0.22,0.06
1784738854.9953,09:47:34.995,0.97,0.22,0.07
1784738855.4958,09:47:35.495,0.97,0.21,0.09
1784738855.9958,09:47:35.995,0.98,0.13,0.16
1784738856.4953,09:47:36.495,0.99,0.11,0.12
1784738856.9949,09:47:36.994,0.99,0.11,0.10
1784738857.4949,09:47:37.494,0.98,0.17,0.06
1784738857.9942,09:47:37.994,0.97,0.24,0.01
1784738858.4936,09:47:38.493,0.96,0.29,0.01
1784738858.9938,09:47:38.993,0.95,0.32,0.02
1784738859.4936,09:47:39.493,0.93,0.37,-0.01
1784738859.9935,09:47:39.993,0.93,0.38,0.00
1784738860.4939,09:47:40.493,0.94,0.34,0.02
1784738860.994,09:47:40.994,0.94,0.33,0.04
1784738861.4932,09:47:41.493,0.96,0.28,0.07
1784738861.993,09:47:41.993,0.96,0.27,0.06
1784738862.4931,09:47:42.493,0.97,0.05,0.23
1784738862.9931,09:47:42.993,0.97,0.05,0.23
1784738863.4931,09:47:43.493,0.97,0.05,0.24
1784738863.9928,09:47:43.992,0.97,0.05,0.24
1784738864.4922,09:47:44.492,0.97,0.06,0.24
1784738864.992,09:47:44.992,0.97,0.07,0.24
1784738865.4917,09:47:45.491,0.96,0.09,0.25
1784738865.9911,09:47:45.991,0.96,0.10,0.25
1784738866.4911,09:47:46.491,0.97,0.11,0.23
1784738866.9916,09:47:46.991,0.97,0.14,0.18
1784738867.4912,09:47:47.491,0.97,0.14,0.17
1784738867.9916,09:47:47.991,0.97,0.15,0.18
1784738868.4919,09:47:48.491,0.97,0.13,0.20
1784738868.9911,09:47:48.991,0.97,0.13,0.20
1784738869.4911,09:47:49.491,0.97,0.18,0.16
1784738869.9914,09:47:49.991,0.96,0.25,0.11
1784738870.4908,09:47:50.490,0.96,0.24,0.13
1784738870.9909,09:47:50.990,0.97,0.20,0.16
1784738871.4911,09:47:51.491,0.97,0.18,0.16
1784738871.9905,09:47:51.990,0.97,0.16,0.16
1784738872.4906,09:47:52.490,0.96,0.29,0.04
1784738872.9907,09:47:52.990,0.95,0.30,0.04
1784738873.4904,09:47:53.490,0.95,0.32,0.01
1784738873.9903,09:47:53.990,0.93,0.37,-0.02
1784738874.4901,09:47:54.490,0.91,0.41,-0.04
1784738874.9902,09:47:54.990,0.95,0.31,0.07
1784738875.4902,09:47:55.490,0.95,0.31,0.07
1784738875.99,09:47:55.990,0.95,0.30,0.07
1784738876.4903,09:47:56.490,0.97,0.23,0.12
1784738876.9893,09:47:56.989,0.97,0.23,0.09
1784738877.4891,09:47:57.489,0.97,0.24,0.09
1784738877.9888,09:47:57.988,0.96,0.26,0.07
1784738878.488,09:47:58.488,0.96,0.29,0.04
1784738878.9884,09:47:58.988,0.96,0.28,0.06
1784738879.4887,09:47:59.488,0.96,0.28,0.06
1784738879.9879,09:47:59.987,0.96,0.26,0.08
1784738880.4884,09:48:00.488,0.95,0.30,0.06
1784738880.988,09:48:00.988,0.95,0.31,0.04
1784738881.4872,09:48:01.487,0.95,0.31,0.06
1784738881.9872,09:48:01.987,0.95,0.32,0.02
1784738882.4872,09:48:02.487,0.93,0.37,-0.03
1784738882.9868,09:48:02.986,0.92,0.39,-0.05
1784738883.487,09:48:03.487,0.92,0.39,-0.05
1784738883.9871,09:48:03.987,0.93,0.37,0.00
1784738884.4864,09:48:04.486,0.93,0.37,0.00
1784738884.9858,09:48:04.985,0.81,0.55,-0.19
1784738885.4858,09:48:05.485,0.81,0.55,-0.20
1784738885.9853,09:48:05.985,0.80,0.56,-0.22
1784738886.4851,09:48:06.485,0.78,0.58,-0.24
1784738886.9857,09:48:06.985,0.79,0.57,-0.23
1784738887.4854,09:48:07.485,0.79,0.58,-0.19
1784738887.9854,09:48:07.985,0.93,0.36,0.03
1784738888.4858,09:48:08.485,0.94,0.34,0.03
1784738888.9855,09:48:08.985,0.95,0.32,0.05
1784738889.4853,09:48:09.485,0.96,0.26,0.10
1784738889.9854,09:48:09.985,0.96,0.24,0.12
1784738890.4846,09:48:10.484,0.96,0.23,0.15
1784738890.9843,09:48:10.984,0.96,0.26,0.12
1784738891.4844,09:48:11.484,0.96,0.28,0.10
1784738891.9838,09:48:11.983,0.95,0.31,0.08
1784738892.483,09:48:12.483,0.95,0.31,0.08
1784738892.9835,09:48:12.983,0.94,0.33,0.10
1784738893.4839,09:48:13.483,0.93,0.33,0.13
1784738893.9831,09:48:13.983,0.94,0.32,0.14
1784738894.4834,09:48:14.483,0.95,0.28,0.16
1784738894.9832,09:48:14.983,0.96,0.23,0.17
1784738895.483,09:48:15.483,0.97,0.17,0.18
1784738895.9833,09:48:15.983,0.97,0.17,0.19
1784738896.4827,09:48:16.482,0.96,0.21,0.16
1784738896.9818,09:48:16.981,0.96,0.25,0.12
1784738897.4818,09:48:17.481,0.95,0.29,0.08
