Timestamp,Local time,Counter,Interpolated,Accelerometer X,Accelerometer Y,Accelerometer Z,Magnetometer X,Magnetometer Y,Magnetometer Z,Quaternion 0,Quaternion 1,Quaternion 2,Quaternion 3
1784738839.8912,09:47:19.891,27,false,0.671317,-0.302185,0.541138,0.406433,0.979507,-0.030762,-0.229496,-23.330258,-61.790225,25.410467
1784738839.9223,09:47:19.922,28,false,0.67016,-0.303955,0.541626,0.406372,0.983413,-0.03418,-0.223148,-23.300123,-61.787139,25.411573
1784738839.9536,09:47:19.953,29,false,0.669753,-0.304443,0.541809,0.406433,0.997086,-0.030762,-0.214847,-23.243095,-61.859131,25.487338
1784738839.985,09:47:19.985,30,false,0.6686,-0.305481,0.542603,0.406494,0.983902,-0.030762,-0.222171,-23.161862,-61.90897,25.64525
1784738840.0163,09:47:20.016,31,false,0.667977,-0.30603,0.542969,0.406616,0.987808,-0.030762,-0.209476,-23.223336,-61.894009,25.697647
1784738840.0477,09:47:20.047,0,false,0.667089,-0.306885,0.543396,0.40686,1.000015,-0.029297,-0.223148,-23.248756,-61.835683,25.670035
1784738840.079,09:47:20.079,1,false,0.6663,-0.307678,0.54364,0.407227,0.988785,-0.026368,-0.21973,-23.241726,-61.693467,25.705
1784738840.1103,09:47:20.110,2,false,0.665666,-0.30835,0.543945,0.407349,0.98439,-0.033204,-0.221195,-23.235399,-61.685103,25.736469
1784738840.1415,09:47:20.141,3,false,0.66442,-0.309875,0.544189,0.407898,0.982925,-0.033204,-0.209476,-23.289519,-61.692529,25.675067
1784738840.1726,09:47:20.172,4,false,0.663469,-0.310974,0.544312,0.408447,0.98732,-0.020508,-0.210941,-23.412997,-61.699213,25.769344
1784738840.2038,09:47:20.203,5,false,0.662444,-0.312195,0.544495,0.408936,0.998062,-0.029786,-0.202152,-23.479266,-61.645413,25.824286
1784738840.2349,09:47:20.234,6,false,0.66073,-0.314087,0.5448,0.409851,0.985855,-0.020508,-0.20264,-23.479093,-61.582039,25.903641
1784738840.266,09:47:20.266,7,false,0.659748,-0.31543,0.544617,0.410645,0.991226,-0.026856,-0.18555,-23.478937,-61.599771,26.034876
1784738840.2972,09:47:20.297,8,false,0.657973,-0.317688,0.544067,0.412476,0.972671,-0.028809,-0.18555,-23.49375,-61.630685,26.182895
1784738840.3285,09:47:20.328,9,false,0.657165,-0.319153,0.543213,0.413757,0.993179,-0.03125,-0.184085,-23.492128,-61.643553,26.286205
1784738840.3599,09:47:20.359,10,false,0.656357,-0.320801,0.542053,0.415283,0.98732,-0.037598,-0.193362,-23.565437,-61.655134,26.244599
1784738840.3912,09:47:20.391,11,false,0.655506,-0.323181,0.539978,0.41748,0.975601,-0.024903,-0.179202,-23.571601,-61.605742,26.252015
1784738840.4225,09:47:20.422,12,false,0.655291,-0.324951,0.538086,0.418884,0.982437,-0.013672,-0.200198,-23.577148,-61.561289,26.079244
1784738840.4539,09:47:20.453,13,false,0.655398,-0.328125,0.534302,0.421082,0.98439,-0.008301,-0.207523,-23.447555,-61.506327,25.953657
1784738840.4852,09:47:20.485,14,false,0.655926,-0.328918,0.53302,0.421265,0.982437,-0.005371,-0.222171,-23.420645,-61.471816,26.064937
1784738840.5164,09:47:20.516,15,false,0.657493,-0.332764,0.528198,0.421875,0.993179,0.011231,-0.23389,-23.441288,-61.515524,25.955734
1784738840.5475,09:47:20.547,16,false,0.658741,-0.336243,0.524475,0.421814,0.979507,0.01416,-0.237308,-23.385097,-61.480093,25.782683
1784738840.5786,09:47:20.578,17,false,0.660708,-0.341553,0.518982,0.421265,0.978042,0.005371,-0.261723,-23.528925,-61.373436,25.59703
1784738840.6098,09:47:20.609,18,false,0.661688,-0.345032,0.515869,0.420715,1.005875,0.028321,-0.254887,-23.553693,-61.26249,25.474803
1784738840.6409,09:47:20.640,19,false,0.662018,-0.348511,0.51355,0.420166,1.00734,0.038575,-0.246586,-23.680661,-61.028055,25.319937
1784738840.672,09:47:20.672,20,false,0.661621,-0.353577,0.511292,0.419312,0.988785,0.046876,-0.232425,-23.750071,-60.787155,25.240373
1784738840.7034,09:47:20.703,21,false,0.660574,-0.3573,0.509705,0.419739,0.98439,0.072267,-0.226078,-23.603187,-60.555392,25.019228
1784738840.7347,09:47:20.734,22,false,0.659296,-0.36084,0.508057,0.420715,0.988785,0.067384,-0.217288,-23.650436,-60.331851,24.865058
1784738840.7661,09:47:20.766,23,false,0.657159,-0.365723,0.505554,0.422852,0.980972,0.07715,-0.220706,-23.8425,-60.190479,24.66649
1784738840.7974,09:47:20.797,24,false,0.655157,-0.369202,0.503418,0.425476,0.979019,0.080079,-0.222171,-23.91068,-60.093152,24.457871
1784738840.8286,09:47:20.828,25,false,0.652338,-0.374268,0.499695,0.429749,0.973159,0.072755,-0.229984,-23.972042,-59.885928,24.344883
1784738840.8598,09:47:20.859,26,false,0.651363,-0.375916,0.498413,0.431274,0.98439,0.056641,-0.238773,-23.99736,-59.819056,24.273102
1784738840.8909,09:47:20.890,27,false,0.648126,-0.380554,0.49469,0.43634,0.98732,0.072755,-0.236332,-24.020146,-59.609333,24.103822
1784738840.9221,09:47:20.922,28,false,0.645883,-0.383423,0.492432,0.439697,0.979019,0.092287,-0.249027,-24.040654,-59.600029,23.95147
1784738840.9532,09:47:20.953,29,false,0.642435,-0.388,0.488403,0.44519,0.968765,0.093751,-0.250004,-23.93948,-59.367347,23.784445
1784738840.9843,09:47:20.984,30,false,0.639749,-0.391113,0.485413,0.449585,0.978531,0.083986,-0.248539,-23.983008,-59.113072,23.574308
1784738841.0155,09:47:21.015,31,false,0.636776,-0.394226,0.482361,0.454346,0.983413,0.065431,-0.263676,-23.962368,-59.003856,23.519768
1784738841.0468,09:47:21.046,0,false,0.632304,-0.398682,0.477722,0.461548,0.967788,0.072755,-0.250492,-23.839115,-58.800884,23.321145
1784738841.0782,09:47:21.078,1,false,0.62928,-0.402283,0.473999,0.46637,0.952651,0.087892,-0.249027,-23.832865,-58.618209,23.037707
1784738841.1095,09:47:21.109,2,false,0.624586,-0.410278,0.464905,0.474792,0.967788,0.105959,-0.243656,-23.692654,-58.364078,22.722797
1784738841.1408,09:47:21.140,3,false,0.621092,-0.416931,0.456238,0.481934,0.94435,0.125978,-0.264652,-23.62628,-58.225084,22.319747
1784738841.1722,09:47:21.172,4,false,0.617322,-0.424133,0.445618,0.490356,0.935073,0.101076,-0.270024,-23.417006,-57.950451,21.98691
1784738841.2035,09:47:21.203,5,false,0.608846,-0.437927,0.424438,0.507324,0.958022,0.059571,-0.320317,-23.198751,-57.523835,21.58268
1784738841.2349,09:47:21.234,6,false,0.601401,-0.447205,0.408752,0.520813,0.983902,0.035157,-0.328618,-23.032229,-56.990342,21.084289
1784738841.266,09:47:21.266,7,false,0.59369,-0.455078,0.394226,0.533875,0.982437,0.039551,-0.347662,-22.957128,-56.510199,20.486198
1784738841.2971,09:47:21.297,8,false,0.583161,-0.465027,0.375122,0.550415,1.00734,0.050294,-0.347173,-22.829722,-55.883669,19.783424
1784738841.3283,09:47:21.328,9,false,0.576633,-0.47052,0.365234,0.559204,1.014664,0.04004,-0.352056,-22.61038,-55.245024,19.225696
1784738841.3594,09:47:21.359,10,false,0.568155,-0.476501,0.354675,0.569519,0.977066,0.059083,-0.338872,-22.338203,-54.595474,18.619065
1784738841.3906,09:47:21.390,11,false,0.565716,-0.477966,0.352173,0.572266,0.981949,0.060548,-0.337896,-22.227828,-54.13051,18.058142
1784738841.4217,09:47:21.421,12,false,0.559964,-0.480957,0.346985,0.578552,0.96144,0.083009,-0.307622,-21.904183,-53.607365,17.553312
1784738841.453,09:47:21.453,13,false,0.557494,-0.482605,0.344482,0.581055,0.949233,0.096681,-0.317876,-21.612903,-52.957088,16.994289
1784738841.4844,09:47:21.484,14,false,0.558662,-0.482788,0.343567,0.580322,0.980484,0.133303,-0.312993,-21.590012,-52.386793,16.461259
1784738841.5157,09:47:21.515,15,false,0.562057,-0.48175,0.344421,0.577393,0.950698,0.142092,-0.303716,-21.599318,-52.127743,16.056302
1784738841.5471,09:47:21.547,16,false,0.56409,-0.481812,0.343567,0.575867,0.957534,0.163088,-0.307134,-21.488062,-51.730106,15.676887
1784738841.5784,09:47:21.578,17,false,0.56807,-0.481628,0.343079,0.572388,0.956069,0.151369,-0.312993,-21.343071,-51.372232,15.305506
1784738841.6097,09:47:21.609,18,false,0.571864,-0.48053,0.344604,0.568604,0.957046,0.159182,-0.300298,-21.182671,-51.020238,15.00117
1784738841.6411,09:47:21.641,19,false,0.571948,-0.481201,0.343628,0.568542,0.953628,0.162112,-0.304692,-20.933634,-50.673536,14.667453
1784738841.6722,09:47:21.672,20,false,0.575963,-0.479187,0.346069,0.564697,0.962417,0.142092,-0.300298,-20.769316,-50.167104,14.426922
1784738841.7034,09:47:21.703,21,false,0.578478,-0.4776,0.347839,0.562378,0.949233,0.143069,-0.306645,-20.561615,-49.8459,14.15063
1784738841.7345,09:47:21.734,22,false,0.581908,-0.475891,0.34967,0.559143,0.962905,0.153811,-0.307622,-20.509268,-49.317555,13.887013
1784738841.7656,09:47:21.765,23,false,0.583169,-0.475403,0.350281,0.557861,0.959976,0.158206,-0.309087,-20.462156,-48.901859,13.724526
1784738841.7968,09:47:21.796,24,false,0.586571,-0.474243,0.351501,0.554504,0.96144,0.181643,-0.306645,-20.35994,-48.587549,13.488566
1784738841.8279,09:47:21.827,25,false,0.589908,-0.473083,0.352661,0.551208,0.954604,0.183597,-0.312016,-20.267945,-48.199993,13.276201
1784738841.8593,09:47:21.859,26,false,0.591701,-0.472351,0.35321,0.549561,0.953628,0.191897,-0.321782,-20.095427,-47.836238,12.890673
1784738841.8906,09:47:21.890,27,false,0.594219,-0.471008,0.354187,0.547363,0.951675,0.188968,-0.309087,-19.955114,-47.478951,12.70819
1784738841.9219,09:47:21.921,28,false,0.595029,-0.470398,0.354675,0.546692,0.955581,0.178225,-0.323247,-19.93351,-47.142439,12.48414
1784738841.9533,09:47:21.953,29,false,0.59716,-0.468079,0.356506,0.545166,0.94435,0.181155,-0.320806,-19.764528,-46.88444,12.177818
1784738841.9844,09:47:21.984,30,false,0.598627,-0.466431,0.357788,0.544128,0.96144,0.187015,-0.324224,-19.702167,-46.547564,12.021759
1784738842.0158,09:47:22.015,31,false,0.60008,-0.46521,0.358704,0.542969,0.938003,0.198245,-0.318853,-19.571272,-46.289237,11.851398
