Timestamp,Local time,Action Eye,Action Upper Face,Power Upper Face,Action Lower Face,Power Lower Face
1784738839.9068,09:47:19.906,neutral,frown,0.608069,neutral,0.0
1784738839.9379,09:47:19.937,neutral,frown,0.608069,neutral,0.0
1784738839.9693,09:47:19.969,blink,frown,0.608069,neutral,0.0
1784738840.0006,09:47:20.000,blink,frown,0.13989,neutral,0.0
1784738840.0319,09:47:20.031,blink,frown,0.13989,neutral,0.0
1784738840.0633,09:47:20.063,blink,frown,0.13989,neutral,0.0
1784738840.0946,09:47:20.094,blink,frown,0.13989,neutral,0.0
1784738840.126,09:47:20.126,neutral,frown,0.155656,neutral,0.0
1784738840.1571,09:47:20.157,neutral,frown,0.155656,neutral,0.0
1784738840.1882,09:47:20.188,neutral,frown,0.155656,neutral,0.0
1784738840.2194,09:47:20.219,neutral,frown,0.155656,neutral,0.0
1784738840.2505,09:47:20.250,neutral,frown,0.144741,neutral,0.0
1784738840.2817,09:47:20.281,neutral,frown,0.144741,neutral,0.0
1784738840.3128,09:47:20.312,neutral,frown,0.144741,neutral,0.0
1784738840.3441,09:47:20.344,neutral,frown,0.144741,neutral,0.0
1784738840.3755,09:47:20.375,neutral,frown,0.061892,neutral,0.0
1784738840.4068,09:47:20.406,neutral,frown,0.061892,neutral,0.0
1784738840.4382,09:47:20.438,neutral,frown,0.061892,neutral,0.0
1784738840.4695,09:47:20.469,winkL,frown,0.061892,neutral,0.0
1784738840.5008,09:47:20.500,winkL,frown,0.057139,neutral,0.0
1784738840.532,09:47:20.532,winkL,frown,0.057139,neutral,0.0
1784738840.5631,09:47:20.563,winkL,frown,0.057139,neutral,0.0
1784738840.5943,09:47:20.594,winkL,frown,0.057139,neutral,0.0
1784738840.6254,09:47:20.625,winkL,frown,0.072245,neutral,0.0
1784738840.6565,09:47:20.656,winkL,frown,0.072245,neutral,0.0
1784738840.6877,09:47:20.687,winkL,frown,0.072245,neutral,0.0
1784738840.719,09:47:20.719,winkL,frown,0.072245,neutral,0.0
1784738840.7503,09:47:20.750,winkL,frown,0.23489,neutral,0.0
1784738840.7817,09:47:20.781,neutral,frown,0.23489,neutral,0.0
1784738840.813,09:47:20.813,neutral,frown,0.23489,neutral,0.0
1784738840.8443,09:47:20.844,neutral,frown,0.23489,neutral,0.0
1784738840.8754,09:47:20.875,neutral,frown,0.243157,neutral,0.0
1784738840.9065,09:47:20.906,neutral,frown,0.243157,neutral,0.0
1784738840.9377,09:47:20.937,neutral,frown,0.243157,neutral,0.0
1784738840.9688,09:47:20.968,neutral,frown,0.243157,neutral,0.0
1784738841.0,09:47:21.000,neutral,frown,0.189066,neutral,0.0
1784738841.0311,09:47:21.031,neutral,frown,0.189066,neutral,0.0
1784738841.0624,09:47:21.062,neutral,frown,0.189066,neutral,0.0
1784738841.0938,09:47:21.093,neutral,frown,0.189066,neutral,0.0
1784738841.1251,09:47:21.125,neutral,surprise,0.028589,neutral,0.0
1784738841.1565,09:47:21.156,neutral,surprise,0.028589,neutral,0.0
1784738841.1878,09:47:21.187,neutral,surprise,0.028589,neutral,0.0
1784738841.2191,09:47:21.219,neutral,surprise,0.028589,neutral,0.0
1784738841.2505,09:47:21.250,neutral,surprise,0.039062,neutral,0.0
1784738841.2816,09:47:21.281,neutral,surprise,0.039062,neutral,0.0
1784738841.3128,09:47:21.312,neutral,surprise,0.039062,neutral,0.0
1784738841.3439,09:47:21.343,neutral,surprise,0.039062,neutral,0.0
1784738841.375,09:47:21.375,neutral,neutral,0.0,neutral,0.0
1784738841.4062,09:47:21.406,neutral,neutral,0.0,neutral,0.0
1784738841.4373,09:47:21.437,neutral,neutral,0.0,neutral,0.0
1784738841.4687,09:47:21.468,neutral,neutral,0.0,neutral,0.0
1784738841.5,09:47:21.500,neutral,neutral,0.0,neutral,0.0
1784738841.5313,09:47:21.531,neutral,neutral,0.0,neutral,0.0
1784738841.5627,09:47:21.562,neutral,neutral,0.0,neutral,0.0
1784738841.594,09:47:21.594,neutral,neutral,0.0,neutral,0.0
1784738841.6254,09:47:21.625,neutral,frown,0.751739,neutral,0.0
1784738841.6567,09:47:21.656,neutral,frown,0.751739,neutral,0.0
1784738841.6878,09:47:21.687,neutral,frown,0.751739,neutral,0.0
1784738841.719,09:47:21.719,neutral,frown,0.751739,neutral,0.0
1784738841.7501,09:47:21.750,neutral,frown,0.222057,neutral,0.0
1784738841.7813,09:47:21.781,neutral,frown,0.222057,neutral,0.0
1784738841.8124,09:47:21.812,neutral,frown,0.222057,neutral,0.0
1784738841.8435,09:47:21.843,neutral,frown,0.222057,neutral,0.0
1784738841.8749,09:47:21.874,neutral,frown,0.063598,neutral,0.0
1784738841.9062,09:47:21.906,neutral,frown,0.063598,neutral,0.0
1784738841.9376,09:47:21.937,neutral,frown,0.063598,neutral,0.0
1784738841.9689,09:47:21.968,neutral,frown,0.063598,neutral,0.0
1784738842.0,09:47:22.000,neutral,frown,0.069732,neutral,0.0
1784738842.0314,09:47:22.031,neutral,frown,0.069732,neutral,0.0
1784738842.0625,09:47:22.062,neutral,frown,0.069732,neutral,0.0
1784738842.0937,09:47:22.093,neutral,frown,0.069732,neutral,0.0
1784738842.1248,09:47:22.124,neutral,neutral,0.0,smirkRight,0.82666
1784738842.1559,09:47:22.155,neutral,neutral,0.0,smirkRight,0.82666
1784738842.1871,09:47:22.187,neutral,neutral,0.0,smirkRight,0.82666
1784738842.2182,09:47:22.218,neutral,neutral,0.0,smirkRight,0.82666
1784738842.2496,09:47:22.249,neutral,neutral,0.0,smirkRight,0.766028
1784738842.2809,09:47:22.280,neutral,neutral,0.0,smirkRight,0.766028
1784738842.3122,09:47:22.312,neutral,neutral,0.0,smirkRight,0.766028
1784738842.3436,09:47:22.343,neutral,neutral,0.0,smirkRight,0.766028
1784738842.3749,09:47:22.374,neutral,neutral,0.0,smirkRight,0.855607
1784738842.4063,09:47:22.406,neutral,neutral,0.0,smirkRight,0.855607
1784738842.4376,09:47:22.437,neutral,neutral,0.0,smirkRight,0.855607
1784738842.4687,09:47:22.468,neutral,neutral,0.0,smirkRight,0.855607
1784738842.4999,09:47:22.499,neutral,neutral,0.0,smirkRight,0.871862
1784738842.531,09:47:22.531,neutral,neutral,0.0,smirkRight,0.871862
1784738842.5622,09:47:22.562,neutral,neutral,0.0,smirkRight,0.871862
1784738842.5935,09:47:22.593,neutral,neutral,0.0,smirkRight,0.871862
1784738842.6248,09:47:22.624,neutral,surprise,0.148053,neutral,0.0
1784738842.6562,09:47:22.656,neutral,surprise,0.148053,neutral,0.0
1784738842.6875,09:47:22.687,neutral,surprise,0.148053,neutral,0.0
1784738842.7189,09:47:22.718,neutral,surprise,0.148053,neutral,0.0
1784738842.7502,09:47:22.750,neutral,surprise,0.136526,neutral,0.0
1784738842.7815,09:47:22.781,blink,surprise,0.136526,neutral,0.0
1784738842.8127,09:47:22.812,blink,surprise,0.136526,neutral,0.0
1784738842.8438,09:47:22.843,blink,surprise,0.136526,neutral,0.0
1784738842.875,09:47:22.875,blink,surprise,0.045178,neutral,0.0
1784738842.9061,09:47:22.906,blink,surprise,0.045178,neutral,0.0
1784738842.9372,09:47:22.937,neutral,surprise,0.045178,neutral,0.0
1784738842.9684,09:47:22.968,neutral,surprise,0.045178,neutral,0.0
1784738842.9997,09:47:22.999,neutral,surprise,0.044762,neutral,0.0
1784738843.0311,09:47:23.031,neutral,surprise,0.044762,neutral,0.0
1784738843.0624,09:47:23.062,neutral,surprise,0.044762,neutral,0.0
1784738843.0937,09:47:23.093,neutral,surprise,0.044762,neutral,0.0
1784738843.1251,09:47:23.125,neutral,surprise,0.06876,neutral,0.0
1784738843.1564,09:47:23.156,neutral,surprise,0.06876,neutral,0.0
1784738843.1876,09:47:23.187,neutral,surprise,0.06876,neutral,0.0
1784738843.2187,09:47:23.218,neutral,surprise,0.06876,neutral,0.0
1784738843.2498,09:47:23.249,neutral,surprise,0.110499,neutral,0.0
1784738843.281,09:47:23.281,neutral,surprise,0.110499,neutral,0.0
1784738843.3121,09:47:23.312,neutral,surprise,0.110499,neutral,0.0
1784738843.3432,09:47:23.343,neutral,surprise,0.110499,neutral,0.0
1784738843.3746,09:47:23.374,neutral,surprise,0.082825,neutral,0.0
1784738843.4059,09:47:23.405,neutral,surprise,0.082825,neutral,0.0
1784738843.4373,09:47:23.437,neutral,surprise,0.082825,neutral,0.0
1784738843.4686,09:47:23.468,neutral,surprise,0.082825,neutral,0.0
1784738843.4999,09:47:23.499,neutral,surprise,0.058655,neutral,0.0
1784738843.5311,09:47:23.531,neutral,surprise,0.058655,neutral,0.0
1784738843.5623,09:47:23.562,neutral,surprise,0.058655,neutral,0.0
1784738843.5935,09:47:23.593,neutral,surprise,0.058655,neutral,0.0
1784738843.6246,09:47:23.624,neutral,surprise,0.068271,neutral,0.0
1784738843.6557,09:47:23.655,neutral,surprise,0.068271,neutral,0.0
1784738843.6869,09:47:23.686,neutral,surprise,0.068271,neutral,0.0
1784738843.718,09:47:23.718,neutral,surprise,0.068271,neutral,0.0
1784738843.7494,09:47:23.749,winkR,surprise,0.074418,neutral,0.0
1784738843.7807,09:47:23.780,winkR,surprise,0.074418,neutral,0.0
1784738843.812,09:47:23.812,winkR,surprise,0.074418,neutral,0.0
1784738843.8434,09:47:23.843,winkR,surprise,0.074418,neutral,0.0
1784738843.8747,09:47:23.874,winkR,surprise,0.077221,neutral,0.0
1784738843.9061,09:47:23.906,winkR,surprise,0.077221,neutral,0.0
1784738843.9374,09:47:23.937,winkR,surprise,0.077221,neutral,0.0
1784738843.9685,09:47:23.968,winkR,surprise,0.077221,neutral,0.0
1784738843.9997,09:47:23.999,winkR,surprise,0.067284,neutral,0.0
1784738844.0308,09:47:24.030,winkR,surprise,0.067284,neutral,0.0
1784738844.062,09:47:24.062,winkR,surprise,0.067284,neutral,0.0
1784738844.0931,09:47:24.093,neutral,surprise,0.067284,neutral,0.0
