Timestamp,Local time,Active Focus,Focus,Active Engagement,Engagement,Active Excitement,Excitement,Active Interest,Interest,Active Relaxation,Relaxation,Active Stress,Stress
1784315531.5957,12:12:11.595,true,0.347535,true,0.585308,true,0.442902,true,0.527575,true,0.612986,true,0.485922
1784315532.0953,12:12:12.095,true,0.348113,true,0.716965,true,0.452513,true,0.503741,true,0.612269,true,0.486011
1784315532.5949,12:12:12.594,true,0.351658,true,0.818725,true,0.475055,true,0.497382,true,0.598957,true,0.48862
1784315533.0957,12:12:13.095,true,0.354901,true,0.817171,true,0.477158,true,0.500744,true,0.588263,true,0.493233
1784315533.5953,12:12:13.595,false,-1,true,0.743653,true,0.476965,true,0.522207,true,0.559336,true,0.508733
1784315534.0945,12:12:14.094,false,-1,true,0.620676,true,0.473638,true,0.564931,true,0.558914,true,0.516734
1784315534.5946,12:12:14.594,false,-1,true,0.343714,true,0.466356,true,0.610329,true,0.635486,true,0.542505
1784315535.0939,12:12:15.093,false,-1,true,0.196751,true,0.457491,true,0.638986,true,0.696294,true,0.582039
1784315535.5933,12:12:15.593,false,-1,true,0.19812,true,0.448724,true,0.661982,true,0.69493,true,0.580824
1784315536.0931,12:12:16.093,false,-1,true,0.221473,true,0.436859,true,0.681273,true,0.634743,true,0.5287
1784315536.5928,12:12:16.592,true,0.357101,true,0.303749,true,0.436757,true,0.685532,true,0.591961,true,0.472939
1784315537.092,12:12:17.092,true,0.352886,true,0.492343,true,0.442696,true,0.668508,true,0.544979,true,0.43126
1784315537.5922,12:12:17.592,true,0.345888,true,0.528118,true,0.443987,true,0.638796,true,0.497773,true,0.409777
1784315538.0922,12:12:18.092,true,0.334121,true,0.535707,true,0.443872,true,0.60467,true,0.497574,true,0.409722
1784315538.592,12:12:18.592,true,0.311051,true,0.53565,true,0.42828,true,0.586055,true,0.507943,true,0.410636
1784315539.0925,12:12:19.092,true,0.291351,true,0.538797,true,0.428195,true,0.610332,true,0.507717,true,0.410579
1784315539.5921,12:12:19.592,true,0.274584,true,0.538735,true,0.433806,true,0.656621,true,0.507883,true,0.410523
1784315540.0921,12:12:20.092,true,0.26892,true,0.644472,true,0.475832,true,0.68549,true,0.507659,true,0.432178
1784315540.5923,12:12:20.592,false,-1,true,0.644153,true,0.516532,true,0.676558,true,0.50886,true,0.471885
1784315541.0927,12:12:21.092,false,-1,true,0.575191,true,0.543348,true,0.642393,true,0.528995,true,0.479515
