Timestamp,Local time,Active Focus,Focus,Active Engagement,Engagement,Active Excitement,Excitement,Active Interest,Interest,Active Relaxation,Relaxation,Active Stress,Stress
1783968001.2542,11:40:01.254,true,0.571676,true,0.664816,true,0.371264,true,0.438615,true,0.336468,true,0.334381
1783968001.7532,11:40:01.753,true,0.580726,true,0.645731,true,0.371272,true,0.437794,true,0.336554,true,0.334446
1783968002.2526,11:40:02.252,true,0.588801,true,0.637028,true,0.37128,true,0.43786,true,0.316415,true,0.324168
1783968002.7528,11:40:02.752,true,0.584169,true,0.636776,true,0.381247,true,0.441925,true,0.316535,true,0.313243
1783968003.2525,11:40:03.252,true,0.576452,true,0.665199,true,0.391269,true,0.449139,true,0.3263,true,0.313351
1783968003.7523,11:40:03.752,true,0.569467,true,0.677647,true,0.391251,true,0.456458,true,0.359969,true,0.322746
1783968004.2527,11:40:04.252,true,0.563149,true,0.719122,true,0.383202,true,0.460563,true,0.400604,true,0.33796
1783968004.7527,11:40:04.752,true,0.563332,true,0.737146,true,0.383194,true,0.460666,true,0.409156,true,0.346346
1783968005.2525,11:40:05.252,true,0.563485,true,0.771199,true,0.39528,true,0.459367,true,0.448306,true,0.364682
1783968005.7527,11:40:05.752,true,0.563613,true,0.770321,true,0.447444,true,0.461582,true,0.448234,true,0.366712
1783968006.2526,11:40:06.252,true,0.559252,true,0.757299,true,0.51642,true,0.481114,true,0.402459,true,0.366726
1783968006.7516,11:40:06.751,true,0.534246,true,0.734828,true,0.59155,true,0.517352,true,0.349828,true,0.352887
1783968007.252,11:40:07.252,true,0.499003,true,0.66917,true,0.647659,true,0.554616,true,0.274808,true,0.337855
1783968007.7518,11:40:07.751,true,0.467284,true,0.57844,true,0.675261,true,0.57538,true,0.244896,true,0.325417
1783968008.2514,11:40:08.251,true,0.438968,true,0.522129,true,0.691277,true,0.570549,true,0.245189,true,0.325496
1783968008.7514,11:40:08.751,true,0.427418,true,0.5221,true,0.698522,true,0.54596,true,0.248294,true,0.330129
1783968009.2518,11:40:09.251,true,0.425862,true,0.522071,true,0.697703,true,0.519499,true,0.292089,true,0.347983
1783968009.7511,11:40:09.751,true,0.424476,true,0.502323,true,0.70902,true,0.499838,true,0.344538,true,0.376762
1783968010.2507,11:40:10.250,true,0.423244,true,0.482323,true,0.727057,true,0.485704,true,0.365964,true,0.391608
1783968010.7509,11:40:10.750,true,0.415304,true,0.482346,true,0.726124,true,0.475809,true,0.372675,true,0.391659
1783968011.25,11:40:11.250,true,0.408217,true,0.539824,true,0.725209,true,0.470062,true,0.373321,true,0.393319
1783968011.7502,11:40:11.750,true,0.401897,true,0.569533,true,0.736621,true,0.469656,true,0.416672,true,0.408431
1783968012.2503,11:40:12.250,true,0.404088,true,0.569436,true,0.744146,true,0.471523,true,0.418789,true,0.409992
1783968012.7498,11:40:12.749,true,0.42943,true,0.560788,true,0.748878,true,0.471569,true,0.418761,true,0.409947
1783968013.2498,11:40:13.249,true,0.4652,true,0.499741,true,0.750171,true,0.469176,true,0.368654,true,0.400249
1783968013.7494,11:40:13.749,true,0.497715,true,0.452812,true,0.74883,true,0.466848,true,0.311967,true,0.377668
1783968014.249,11:40:14.249,true,0.527004,true,0.452874,true,0.74409,true,0.465309,true,0.303121,true,0.360122
1783968014.7482,11:40:14.748,true,0.555633,true,0.452426,true,0.742799,true,0.463066,true,0.303258,true,0.348043
1783968015.2482,11:40:15.248,true,0.582107,true,0.452489,true,0.745962,true,0.461566,true,0.312395,true,0.339523
1783968015.7483,11:40:15.748,true,0.59883,true,0.45255,true,0.744664,true,0.461797,true,0.330588,true,0.331717
1783968016.2485,11:40:16.248,true,0.597472,true,0.514086,true,0.734755,true,0.46251,true,0.338995,true,0.331781
1783968016.7491,11:40:16.749,true,0.590337,true,0.564602,true,0.713054,true,0.462484,true,0.339071,true,0.330297
1783968017.2487,11:40:17.248,true,0.592924,true,0.617543,true,0.696872,true,0.461155,true,0.335519,true,0.330363
1783968017.7481,11:40:17.748,true,0.582263,true,0.651143,true,0.687778,true,0.459227,true,0.317254,true,0.310812
1783968018.2479,11:40:18.247,true,0.562258,true,0.650871,true,0.677597,true,0.456422,true,0.300944,true,0.310917
1783968018.7479,11:40:18.747,true,0.539373,true,0.623115,true,0.655044,true,0.4531,true,0.301083,true,0.323257
1783968019.2476,11:40:19.247,true,0.52395,true,0.62135,true,0.627479,true,0.451259,true,0.302764,true,0.323336
1783968019.748,11:40:19.748,true,0.510027,true,0.547214,true,0.594029,true,0.452226,true,0.349414,true,0.315762
1783968020.2483,11:40:20.248,true,0.49748,true,0.508095,true,0.565583,true,0.45535,true,0.373412,true,0.315855
1783968020.7479,11:40:20.747,true,0.502316,true,0.49606,true,0.539188,true,0.458547,true,0.373442,true,0.327423
1783968021.2477,11:40:21.247,true,0.508836,true,0.418018,true,0.511883,true,0.460568,true,0.360685,true,0.354836
1783968021.7473,11:40:21.747,true,0.5147,true,0.418131,true,0.482806,true,0.460479,true,0.36073,true,0.373977
1783968022.2464,11:40:22.246,true,0.525368,true,0.496284,true,0.45203,true,0.459695,true,0.360775,true,0.373981
1783968022.7464,11:40:22.746,true,0.533884,true,0.585611,true,0.420915,true,0.459523,true,0.34242,true,0.363264
1783968023.2462,11:40:23.246,true,0.537198,true,0.623746,true,0.392753,true,0.459448,true,0.342488,true,0.336384
1783968023.746,11:40:23.746,true,0.537177,true,0.676571,true,0.392734,true,0.458839,true,0.378835,true,0.336438
1783968024.2462,11:40:24.246,true,0.533075,true,0.702927,true,0.395719,true,0.459077,true,0.413988,true,0.357107
1783968024.7465,11:40:24.746,true,0.523436,true,0.702483,true,0.421198,true,0.459636,true,0.413968,true,0.36625
1783968025.2457,11:40:25.245,true,0.508713,true,0.593512,true,0.437841,true,0.459328,true,0.407098,true,0.366264
1783968025.7453,11:40:25.745,true,0.495447,true,0.483826,true,0.461325,true,0.461139,true,0.355157,true,0.344333
1783968026.2453,11:40:26.245,true,0.483513,true,0.483845,true,0.489148,true,0.466445,true,0.346946,true,0.330848
1783968026.7446,11:40:26.744,true,0.47894,true,0.606024,true,0.51707,true,0.471447,true,0.329033,true,0.329744
1783968027.2448,11:40:27.244,true,0.473919,true,0.677722,true,0.527663,true,0.472429,true,0.329119,true,0.328114
1783968027.7447,11:40:27.744,true,0.469409,true,0.677379,true,0.527418,true,0.468417,true,0.331055,true,0.32818
1783968028.2445,11:40:28.244,true,0.473768,true,0.65926,true,0.521081,true,0.462655,true,0.387834,true,0.3442
1783968028.7443,11:40:28.744,true,0.482483,true,0.657456,true,0.512848,true,0.458539,true,0.4017,true,0.352192
1783968029.2441,11:40:29.244,true,0.487664,true,0.640154,true,0.510231,true,0.455516,true,0.402326,true,0.355588
1783968029.7441,11:40:29.744,true,0.499561,true,0.624316,true,0.505264,true,0.453781,true,0.423132,true,0.358492
1783968030.2439,11:40:30.243,true,0.51027,true,0.624126,true,0.484807,true,0.454141,true,0.440013,true,0.358732
1783968030.7446,11:40:30.744,true,0.519898,true,0.652813,true,0.465027,true,0.456294,true,0.471741,true,0.373613
1783968031.2444,11:40:31.244,true,0.524895,true,0.652552,true,0.445154,true,0.458967,true,0.48037,true,0.392834
1783968031.744,11:40:31.744,true,0.529384,true,0.622638,true,0.422353,true,0.460809,true,0.480257,true,0.392816
1783968032.2439,11:40:32.243,true,0.53389,true,0.622454,true,0.392793,true,0.461137,true,0.438704,true,0.370367
1783968032.7431,11:40:32.743,true,0.529827,true,0.632737,true,0.357162,true,0.461355,true,0.414935,true,0.352209
1783968033.2423,11:40:33.242,true,0.523138,true,0.640412,true,0.31701,true,0.462928,true,0.405813,true,0.352038
1783968033.7426,11:40:33.742,true,0.520923,true,0.659274,true,0.277405,true,0.464665,true,0.405804,true,0.352269
1783968034.2425,11:40:34.242,true,0.518295,true,0.71404,true,0.242306,true,0.465097,true,0.421025,true,0.357474
1783968034.7425,11:40:34.742,true,0.515602,true,0.738058,true,0.218236,true,0.463722,true,0.458979,true,0.369705
1783968035.2429,11:40:35.242,true,0.513175,true,0.73748,true,0.194961,true,0.463095,true,0.476768,true,0.370686
1783968035.7427,11:40:35.742,true,0.51407,true,0.599533,true,0.177027,true,0.463315,true,0.476663,true,0.370102
1783968036.242,11:40:36.242,true,0.514874,true,0.562733,true,0.1619,true,0.462873,true,0.425784,true,0.37011
1783968036.7424,11:40:36.742,true,0.522915,true,0.562656,true,0.150007,true,0.463261,true,0.425751,true,0.370119
1783968037.2422,11:40:37.242,true,0.531597,true,0.619107,true,0.140513,true,0.466762,true,0.468132,true,0.375387
1783968037.7416,11:40:37.741,true,0.53939,true,0.618935,true,0.133406,true,0.470818,true,0.468041,true,0.375389
1783968038.2416,11:40:38.241,true,0.537586,true,0.599905,true,0.128935,true,0.472029,true,0.437475,true,0.367001
1783968038.7413,11:40:38.741,true,0.535132,true,0.599771,true,0.124932,true,0.468957,true,0.379595,true,0.352942
