id,start_timestamp,duration,start_frame_index,end_frame_index,norm_pos_x,norm_pos_y,dispersion,confidence,method,gaze_point_3d_x,gaze_point_3d_y,gaze_point_3d_z,base_data
0,686321.880948,181.55350000597537,4,9,0.40302220762862817,0.7394796535347019,1.4730689832626918,1.0,3d gaze,-15.853425385374516,-28.40315898219716,102.77339306918272,686321.880948 686321.8849825 686321.889017 686321.8930515 686321.8970860001 686321.9011204999 686321.9051554999 686321.90919 686321.9132245 686321.917259 686321.9212935 686321.925328 686321.9293625 686321.9333975001 686321.937432 686321.9414665 686321.9455009999 686321.9495355 686321.95357 686321.9576045 686321.961639 686321.9656735 686321.9697080001 686321.9737425 686321.977777 686321.9818114999 686321.985846 686321.9898805 686321.993915 686321.9979495 686322.001984 686322.0060185001 686322.010053 686322.0140875 686322.018122 686322.0221565 686322.026191 686322.0302255 686322.03426 686322.0382945 686322.0423290001 686322.0463635 686322.050398 686322.0544324999 686322.058467 686322.0625015
1,686322.066536,157.34650008380413,10,14,0.410958992279308,0.7570659303130356,1.3807750557055039,1.0,3d gaze,-14.442925593136266,-30.07033080411211,102.33146653006983,686322.066536 686322.0705705 686322.0746055 686322.07864 686322.0826745001 686322.0867089999 686322.0907435 686322.0947779999 686322.0988125 686322.102847 686322.1068815 686322.1109165 686322.114951 686322.1189855 686322.12302 686322.1270544999 686322.131089 686322.1351235 686322.139158 686322.1431925 686322.147227 686322.1512615001 686322.155296 686322.1593305 686322.1633649999 686322.1673995 686322.171434 686322.1754685 686322.179503 686322.1835375 686322.187572 686322.1916065 686322.195641 686322.1996754999 686322.20371 686322.2077445 686322.211779 686322.2158135 686322.219848 686322.2238825001
2,686322.2279175001,117.00099986046553,14,18,0.40220099716988383,0.7623295599504007,1.4753534908418158,0.9974508444468181,3d gaze,-16.826006406888794,-32.24471823956869,107.50618516989698,686322.2279175001 686322.231952 686322.2359865 686322.2400209999 686322.2440555 686322.24809 686322.2521245 686322.256159 686322.2601935 686322.2642280001 686322.2682625 686322.272297 686322.2763315 686322.280366 686322.2844005 686322.2884355 686322.29247 686322.2965045001 686322.300539 686322.3045735001 686322.3086079999 686322.3126425 686322.316677 686322.3207115 686322.324746 686322.3287805 686322.332815 686322.3368495 686322.3408840001 686322.3449184999
3,686322.3529875,92.79400005470961,18,21,0.3883730213061883,0.7368945649287233,1.4740553317040552,0.992598814268907,3d gaze,-18.541203666476132,-28.389515238297232,103.30790641495706,686322.3529875 686322.357022 686322.3610565 686322.365091 686322.3691255001 686322.37316 686322.3771945001 686322.3812289999 686322.3852635 686322.389298 686322.3933325 686322.3973675 686322.401402 686322.4054365 686322.4094710001 686322.4135055 686322.41754 686322.4215744999 686322.425609 686322.4296435 686322.433678 686322.4377125 686322.441747 686322.4457815001
4,686322.5385755,104.89799990318716,24,27,0.37802756238794555,0.6372444975450804,1.4587514957108498,0.9789728378808057,3d gaze,-19.50009695514761,-17.82541825422462,100.65187816676834,686322.5385755 686322.54261 686322.5466445 686322.5506795 686322.5547140001 686322.5587485 686322.5627830001 686322.5668174999 686322.570852 686322.5748865 686322.578921 686322.5829555 686322.58699 686322.5910245 686322.595059 686322.5990935001 686322.6031279999 686322.6071625 686322.611197 686322.6152315 686322.619266 686322.6233005 686322.6273350001 686322.6313695 686322.6354040001 686322.6394384999 686322.6434734999
5,686322.804854,80.69099998101592,32,34,0.33309323348724046,0.5224028055183975,1.4926342394458505,0.9503773365701947,3d gaze,-30.390467742631618,-7.873676996842898,112.83217798153059,686322.804854 686322.8088885 686322.8129235001 686322.816958 686322.8209925 686322.8250269999 686322.8290615 686322.833096 686322.8371305 686322.841165 686322.8451995 686322.849234 686322.8532685 686322.857303 686322.8613374999 686322.865372 686322.8694065 686322.8734415 686322.877476 686322.8815105 686322.885545
6,686322.9137865,80.69049997720867,35,37,0.3599912834172963,0.5149142140619658,1.4327673071996065,0.9451820197559538,3d gaze,-27.476758093748884,-7.726390985990483,124.0540476381944,686322.9137865 686322.917821 686322.9218555 686322.9258900001 686322.9299245 686322.933959 686322.9379935 686322.942028 686322.9460625 686322.950097 686322.9541315 686322.958166 686322.9622005001 686322.9662349999 686322.9702695 686322.9743039999 686322.9783385 686322.9823735 686322.986408 686322.9904425 686322.994477
7,686323.579483,112.96699999365956,55,58,0.43568750527040856,0.4703980040649416,1.4644063139108576,0.9263978651885328,3d gaze,-10.04213956377558,-2.1527009188228785,105.64455417181452,686323.579483 686323.5835175 686323.5875520001 686323.5915864999 686323.595621 686323.5996555 686323.60369 686323.6077245 686323.611759 686323.6157935 686323.619828 686323.6238625001 686323.6278969999 686323.6319315 686323.6359659999 686323.6400005 686323.644035 686323.6480695 686323.652104 686323.6561385 686323.6601730001 686323.6642074999 686323.668242 686323.672277 686323.6763114999 686323.680346 686323.6843805 686323.688415 686323.69245
8,686323.6964845001,108.93149999901652,58,61,0.4458673794123297,0.47079325802171695,1.249741028104018,0.9058984443545341,3d gaze,-8.286972350369693,-2.1783483287538603,105.44779100540396,686323.6964845001 686323.700519 686323.7045535 686323.7085879999 686323.7126225 686323.716657 686323.7206915 686323.724726 686323.7287605 686323.7327950001 686323.7368295 686323.740864 686323.7448984999 686323.748933 686323.7529675 686323.757002 686323.7610365 686323.765071 686323.7691055001 686323.77314 686323.7771745 686323.7812089999 686323.7852435 686323.789278 686323.7933125 686323.797347 686323.8013815 686323.8054160001
9,686323.8094505,84.72550008445978,62,64,0.4361205234496522,0.469196549245202,1.2949397650495686,0.9289104396646674,3d gaze,-8.872982815528387,-1.8112776023286934,93.9036666434197,686323.8094505 686323.813485 686323.8175194999 686323.821554 686323.8255885 686323.829623 686323.8336575 686323.837692 686323.841727 686323.8457615001 686323.8497959999 686323.8538305 686323.857865 686323.8618995 686323.865934 686323.869969 686323.8740035 686323.8780380001 686323.8820725 686323.886107 686323.8901414999 686323.894176
10,686323.958728,137.1740000322461,66,70,0.4240820363308921,0.4828334536085664,1.4822614390029323,0.9559905520507268,3d gaze,-11.493655775208685,-3.194898403375378,100.66662215483343,686323.958728 686323.9627624999 686323.966797 686323.9708315 686323.974866 686323.9789005 686323.982935 686323.98697 686323.9910045001 686323.995039 686323.9990735 686324.0031079999 686324.0071425 686324.011177 686324.0152115 686324.019246 686324.0232805 686324.0273150001 686324.0313500001 686324.0353844999 686324.0394184999 686324.043453 686324.047488 686324.0515225 686324.055557 686324.0595915 686324.063626 686324.0676605001 686324.0716949999 686324.0757295 686324.0797639999 686324.0837985 686324.087833 686324.0918675 686324.0959020001
11,686324.11204,157.3464999673888,71,75,0.45779795620342945,0.4570034716581535,1.4797635088120846,0.9434094175696373,3d gaze,-5.698027708089411,-0.7839660628087795,96.04079792281466,686324.11204 686324.1160745 686324.120109 686324.1241435 686324.128178 686324.1322125 686324.136247 686324.1402815001 686324.1443159999 686324.1483505 686324.1523849999 686324.1564195 686324.160454 686324.164489 686324.1685235 686324.1725580001 686324.1765925 686324.180627 686324.1846614999 686324.188696 686324.1927305 686324.196765 686324.2007995 686324.204834 686324.208869 686324.2129035001 686324.2169379999 686324.2209725 686324.2250069999 686324.2290415 686324.233076 686324.2371105 686324.2411450001 686324.2451795 686324.2492140001 686324.2532484999 686324.257283 686324.2613175 686324.265352 686324.2693865
12,686324.3299044999,84.72500008065253,77,80,0.48224574124823205,0.5076747221362777,1.418163783420915,0.9070246531204744,3d gaze,-1.841643489806426,-5.002329449608034,92.44031224893617,686324.3299044999 686324.333939 686324.3379734999 686324.342008 686324.3460425 686324.350077 686324.3541115001 686324.358146 686324.3621805001 686324.3662149999 686324.3702495 686324.374284 686324.3783185 686324.382353 686324.3863875 686324.3904220001 686324.3944570001 686324.3984915 686324.402526 686324.4065604999 686324.410595 686324.4146295
13,686324.45094,80.69049997720867,81,83,0.4625360016906696,0.5293367928400485,1.4268078361001986,0.9232007563114166,3d gaze,-4.979299392104794,-7.121409511964193,96.24322497321975,686324.45094 686324.4549745 686324.459009 686324.4630435 686324.4670780001 686324.4711125 686324.475147 686324.479182 686324.4832164999 686324.487251 686324.4912855 686324.49532 686324.4993545001 686324.503389 686324.5074235001 686324.5114579999 686324.5154925 686324.519527 686324.5235615 686324.527596 686324.5316305
14,686324.535665,217.8645000094548,83,90,0.4511522893400395,0.5304603803309441,0.9791806012587035,0.9391892406073483,3d gaze,-6.771560604329504,-7.255784246661365,96.35191619710429,686324.535665 686324.5396995 686324.5437340001 686324.5477684999 686324.551803 686324.5558374999 686324.559872 686324.5639065 686324.567941 686324.571976 686324.5760105001 686324.580045 686324.5840795 686324.5881139999 686324.5921485 686324.596183 686324.6002175 686324.604252 686324.6082865 686324.6123210001 686324.6163555 686324.62039 686324.6244244999 686324.628459 686324.6324935 686324.636528 686324.640563 686324.6445975001 686324.648632 686324.6526665001 686324.6567009999 686324.6607355 686324.6647699999 686324.6688045 686324.672839 686324.6768735 686324.680908 686324.6849425 686324.6889770001 686324.6930114999 686324.697046 686324.7010804999 686324.705115 686324.7091495 686324.713184 686324.7172185001 686324.721253 686324.7252875001 686324.7293219999 686324.7333565 686324.7373909999 686324.7414255 686324.74546 686324.749495 686324.7535295
15,686324.7575640001,100.86299991235137,90,93,0.4464591804912841,0.5332126108760978,0.9849464734651134,0.9714126965174308,3d gaze,-6.767750323507586,-6.751265505715823,86.89497335971933,686324.7575640001 686324.7615985 686324.7656330001 686324.7696674999 686324.773702 686324.7777365 686324.781771 686324.7858055 686324.78984 686324.7938745 686324.797909 686324.801944 686324.8059785 686324.8100129999 686324.8140475 686324.818082 686324.8221165 686324.826151 686324.8301855 686324.8342200001 686324.8382545 686324.842289 686324.8463234999 686324.850358 686324.8543925 686324.858427
16,686325.0319115,92.79449994210154,98,101,0.42217202280730354,0.7396720290369078,1.4536911901436813,0.9995623181263605,3d gaze,-12.194815616140962,-27.63398301553886,100.32337850606392,686325.0319115 686325.035946 686325.0399805 686325.044015 686325.0480495 686325.0520840001 686325.0561185 686325.060153 686325.0641874999 686325.068222 686325.0722564999 686325.076291 686325.0803255 686325.08436 686325.088395 686325.0924295001 686325.096464 686325.1004985 686325.1045329999 686325.1085675 686325.112602 686325.116637 686325.1206715 686325.124706
17,686325.1287405,217.86400000564754,101,107,0.4116010624055953,0.7416888346282524,1.4638012903750417,0.9983561472459273,3d gaze,-14.729072603737738,-29.370260145097806,105.68155406335995,686325.1287405 686325.1327750001 686325.1368094999 686325.140844 686325.1448784999 686325.148913 686325.1529475 686325.156982 686325.1610165001 686325.165051 686325.1690855001 686325.1731199999 686325.1771545 686325.181189 686325.1852235 686325.189258 686325.1932925 686325.197327 686325.2013615 686325.2053960001 686325.2094304999 686325.213465 686325.2174994999 686325.221534 686325.2255685 686325.229603 686325.2336375001 686325.237672 686325.2417065001 686325.2457409999 686325.2497755 686325.25381 686325.2578445 686325.261879 686325.265914 686325.2699485 686325.2739830001 686325.2780180001 686325.2820524999 686325.286087 686325.2901214999 686325.294156 686325.2981905 686325.302225 686325.3062595001 686325.310294 686325.3143285001 686325.3183629999 686325.3223975 686325.3264319999 686325.3304665 686325.334501 686325.3385355 686325.34257 686325.3466045
18,686325.3506390001,173.48449991550297,108,113,0.423481389402102,0.7406010905399448,1.2941501231999246,0.9992308007045225,3d gaze,-13.169758854104712,-30.54600153655658,110.47636818630968,686325.3506390001 686325.3546734999 686325.358708 686325.3627424999 686325.366777 686325.3708115 686325.374846 686325.3788805001 686325.382915 686325.3869495001 686325.3909839999 686325.3950185 686325.399053 686325.4030875 686325.407122 686325.4111565 686325.415191 686325.4192255 686325.4232600001 686325.4272944999 686325.431329 686325.4353634999 686325.4393985 686325.4434335 686325.447468 686325.4515025 686325.455537 686325.4595715001 686325.463606 686325.4676405 686325.4716749999 686325.4757095 686325.479744 686325.4837785 686325.487813 686325.4918475 686325.4958820001 686325.4999165 686325.503951 686325.5079854999 686325.51202 686325.5160545 686325.520089 686325.5241235
