localTimestamp,deviceTimestamp,step,confidence,surfaceX,surfaceY,imageX,imageY
1748542082.768,686345.567639,stop, 0.8839,0.143218,0.157556,428.824810,385.755959
1748542082.768,686345.571674,stop, 0.9657,0.142356,0.163658,428.415919,384.475363
1748542082.768,686345.575708,stop, 0.9620,0.128122,0.157196,423.873521,385.646145
1748542082.797,686345.579743,stop, 0.9448,0.128034,0.155834,423.645746,386.122726
1748542082.797,686345.583777,stop, 0.9402,0.107812,0.142868,417.275947,388.573121
1748542082.797,686345.587812,stop, 0.9458,0.106228,0.147601,416.656198,387.568026
1748542082.797,686345.591846,stop, 0.9577,0.088257,0.137476,410.965957,389.454671
1748542082.797,686345.595881,stop, 0.9117,0.088475,0.135340,411.082594,389.902031
1748542082.797,686345.599915,stop, 0.8946,0.082959,0.131867,409.343787,390.557111
1748542082.835,686345.603950,stop, 0.9128,0.082175,0.132809,409.138435,390.345134
1748542082.835,686345.607984,stop, 0.8560,0.086755,0.112743,411.057038,394.577048
1748542082.835,686345.612019,stop, 0.8751,0.086133,0.117561,410.753024,393.566857
1748542082.835,686345.616053,stop, 0.9498,0.082522,0.101405,409.903206,396.883895
1748542082.835,686345.620088,stop, 0.9517,0.081725,0.107343,409.518365,395.638548
1748542082.835,686345.624123,stop, 0.9423,0.088654,0.110907,411.718064,394.982713
1748542082.835,686345.628157,stop, 0.9469,0.089410,0.114599,411.889521,394.223777
1748542082.835,686345.632191,stop, 0.8626,0.085718,0.108095,410.812986,395.531358
1748542082.835,686345.636226,stop, 0.8770,0.085895,0.109160,410.849143,395.312126
1748542082.835,686345.640261,stop, 0.9766,0.094178,0.112724,413.492955,394.672869
1748542082.867,686345.644295,stop, 0.9693,0.092301,0.111630,413.089460,394.868644
1748542082.867,686345.648330,stop, 0.9173,0.087326,0.105840,411.575816,396.011544
1748542082.867,686345.652364,stop, 0.9259,0.087273,0.107602,411.522386,395.644154
1748542082.867,686345.656399,stop, 0.9861,0.072206,0.097202,406.792067,397.620839
1748542082.867,686345.660434,stop, 1.0000,0.072083,0.100422,406.685402,396.949280
1748542082.867,686345.664468,stop, 0.9649,0.072205,0.090028,406.939403,399.113580
1748542082.867,686345.668503,stop, 0.8940,0.073203,0.088348,407.301509,399.475588
1748542082.867,686345.672537,stop, 0.9291,0.066254,0.070243,405.393780,403.156613
1748542082.897,686345.676572,stop, 0.9644,0.065431,0.076658,405.003653,401.856539
1748542082.897,686345.680606,stop, 0.9644,0.069892,0.067361,406.660468,403.847625
1748542082.897,686345.684641,stop, 0.9771,0.070959,0.065214,407.055255,404.307780
1748542082.897,686345.688675,stop, 0.9355,0.062119,0.041120,404.646982,409.208813
1748542082.898,686345.692710,stop, 0.9583,0.061639,0.040955,404.492479,409.237135
1748542082.898,686345.696744,stop, 0.9709,0.039352,0.019533,397.611229,413.411567
1748542082.898,686345.700779,stop, 0.9362,0.040573,0.015087,398.103728,414.352191
1748542082.898,686345.704813,stop, 0.9261,0.032046,0.022367,395.152486,412.729166
1748542082.936,686345.708847,stop, 0.9042,0.030467,0.029123,394.312644,411.332020
1748542082.936,686345.712882,stop, 0.8929,0.044098,0.032521,398.722699,410.796134
1748542082.936,686345.716917,stop, 0.8995,0.046227,0.028725,399.499061,411.612704
1748542082.936,686345.720951,stop, 0.9383,0.036350,0.017315,396.484840,413.862547
1748542082.936,686345.724986,stop, 0.9806,0.036721,0.019268,396.567122,413.460844
1748542082.936,686345.729020,stop, 0.9658,0.038180,0.011468,397.204356,415.101968
1748542082.936,686345.733055,stop, 0.9199,0.038624,0.007745,397.425807,415.882109
1748542082.936,686345.737089,stop, 0.9103,0.038207,0.007093,397.301944,416.012683
1748542082.936,686345.741124,stop, 0.9535,0.038701,0.007465,397.456660,415.941518
1748542082.936,686345.745158,stop, 0.9890,0.042904,0.002800,398.932105,416.964813
1748542082.965,686345.749193,stop, 0.9984,0.043104,0.001614,398.695800,417.064970
1748542082.965,686345.753227,stop, 0.9086,0.055346,0.005541,402.634508,416.401056
1748542082.965,686345.757262,stop, 0.8983,0.055324,0.006010,402.617901,416.303321
1748542082.965,686345.761296,stop, 0.9417,0.060431,0.026861,403.867499,412.027969
1748542082.965,686345.765331,stop, 0.9278,0.060116,0.028769,403.725208,411.627001
1748542082.965,686345.769365,stop, 0.9279,0.062707,0.028619,404.579055,411.690692
1748542083.002,686345.773400,stop, 0.9342,0.065397,0.027553,405.075803,412.251148
1748542083.002,686345.777434,stop, 0.9625,0.055010,0.013733,401.944607,414.994435
1748542083.002,686345.781468,stop, 0.9634,0.055490,0.012185,402.134559,415.322925
1748542083.233,686346.019506,stop, 0.8906,0.033686,0.011402,395.880328,416.169011
1748542083.233,686346.023541,stop, 0.9094,0.034164,0.012977,396.005281,415.847428
1748542083.233,686346.027575,stop, 0.9136,0.046729,0.047187,399.432349,408.888466
1748542083.233,686346.031610,stop, 0.9159,0.046806,0.048028,399.440691,408.714370
1748542083.233,686346.035644,stop, 0.9242,0.048612,0.068985,399.606999,404.377746
1748542083.271,686346.039679,stop, 0.9212,0.048423,0.065364,399.665842,404.977593
1748542083.271,686346.043713,stop, 0.9557,0.077659,0.082179,408.922232,401.844868
1748542083.271,686346.047748,stop, 0.9431,0.078677,0.084709,409.205174,401.331379
1748542083.271,686346.051782,stop, 0.9051,0.076234,0.104013,408.012273,397.286688
1748542083.271,686346.055817,stop, 0.8926,0.076496,0.101631,408.146356,397.785200
1748542083.271,686346.059851,stop, 0.9054,0.077146,0.105605,408.279377,396.966935
1748542083.271,686346.063886,stop, 0.9114,0.077220,0.101990,408.376918,397.719673
1748542083.271,686346.067920,stop, 0.8357,0.076671,0.095411,408.329885,399.080979
1748542083.271,686346.071954,stop, 0.7940,0.076117,0.092982,408.197281,399.579210
1748542083.271,686346.075989,stop, 0.8512,0.079172,0.103368,408.989723,397.457355
1748542083.303,686346.080023,stop, 0.8690,0.080721,0.100371,409.372385,398.076431
1748542083.303,686346.084058,stop, 0.8996,0.094801,0.118121,413.632159,394.557082
1748542083.303,686346.088093,stop, 0.9293,0.095511,0.120714,413.812743,394.026371
1748542083.303,686346.092127,stop, 0.8804,0.095599,0.131101,413.630239,391.866660
1748542083.303,686346.096162,stop, 0.8785,0.094847,0.129879,413.408260,392.111637
1748542083.303,686346.100196,stop, 0.9012,0.109247,0.149185,417.741893,388.272329
1748542083.303,686346.104231,stop, 0.9206,0.109981,0.153762,417.889758,387.329270
1748542083.303,686346.108265,stop, 0.9245,0.115274,0.149352,419.716297,388.311791
1748542083.335,686346.112300,stop, 0.9121,0.116169,0.145862,419.527364,388.723976
1748542083.335,686346.116334,stop, 0.8974,0.117710,0.136524,420.229310,390.685385
1748542083.335,686346.120369,stop, 0.8698,0.117575,0.137941,420.155096,390.388935
1748542083.335,686346.124403,stop, 0.8789,0.115017,0.124711,419.589950,393.109374
1748542083.335,686346.128438,stop, 0.8712,0.113013,0.121322,419.001732,393.789674
1748542083.335,686346.132472,stop, 0.8443,0.105097,0.126123,416.297506,392.693458
1748542083.335,686346.136507,stop, 0.8605,0.105275,0.126307,416.352230,392.657337
1748542083.335,686346.140542,stop, 0.8851,0.110700,0.131482,418.028821,391.647840
1748542083.370,686346.144576,stop, 0.8883,0.112285,0.132084,418.036100,391.165565
1748542083.370,686346.148610,stop, 0.8365,0.108191,0.125123,416.834890,392.565162
1748542083.370,686346.152645,stop, 0.8067,0.106281,0.127885,416.147740,391.967011
1748542083.370,686346.156680,stop, 0.8653,0.110377,0.133430,417.379253,390.862435
1748542083.370,686346.160715,stop, 0.9252,0.111737,0.130794,417.882728,391.427572
1748542083.370,686346.164749,stop, 0.9336,0.114812,0.124508,419.028447,392.773445
1748542083.370,686346.168784,stop, 0.8797,0.114677,0.124954,418.974374,392.678900
1748542083.370,686346.172818,stop, 0.8754,0.105060,0.111889,416.083631,395.281878
1748542083.403,686346.176853,stop, 0.8800,0.108176,0.113595,416.727997,394.917806
1748542083.403,686346.180887,stop, 0.8995,0.118646,0.117934,420.080102,394.136773
1748542083.403,686346.184922,stop, 0.9436,0.115936,0.117183,419.204726,394.261444
1748542083.403,686346.188956,stop, 0.9148,0.100096,0.094940,414.465095,398.707086
1748542083.403,686346.192991,stop, 0.8170,0.101282,0.097304,414.804880,398.228870
1748542083.403,686346.197025,stop, 0.7691,0.108601,0.089811,417.371436,399.874327
1748542083.403,686346.201060,stop, 0.8660,0.106509,0.089097,416.698173,399.998556
1748542083.403,686346.205094,stop, 0.8750,0.118200,0.100933,420.293536,397.670967
1748542083.403,686346.209129,stop, 0.8082,0.119538,0.098074,420.794278,398.281902
1748542083.403,686346.213163,stop, 0.8503,0.126380,0.106830,422.859492,396.538845
1748542083.438,686346.217197,stop, 0.9346,0.126070,0.120459,422.350205,394.043748
1748542083.438,686346.221232,stop, 0.9226,0.125172,0.112022,422.233562,395.790893
1748542083.438,686346.225266,stop, 0.9102,0.127638,0.106438,423.163785,396.982343
1748542083.438,686346.229301,stop, 0.8998,0.115966,0.093153,419.603227,399.615357
1748542083.438,686346.233336,stop, 0.7991,0.114669,0.103771,418.951086,397.388556
1748542083.438,686346.237370,stop, 0.7507,0.118266,0.104279,420.124603,397.324207
1748542083.438,686346.241405,stop, 0.8705,0.121584,0.096290,421.385882,399.026563
1748542083.438,686346.245439,stop, 0.8581,0.126098,0.099122,422.811762,398.488562
1748542083.471,686346.249474,stop, 0.7918,0.128866,0.087404,423.733790,401.465136
1748542083.471,686346.253508,stop, 0.8199,0.129369,0.091995,423.799445,400.514192
1748542083.471,686346.257543,stop, 0.7854,0.129974,0.093391,423.968544,400.230221
1748542083.471,686346.264364,stop, 0.2564,0.435499,0.546904,514.681041,309.192484
1748542083.471,686346.265612,stop, 0.7493,0.129405,0.089401,423.867841,401.055125
1748542083.471,686346.269646,stop, 0.7437,0.128275,0.091539,423.449297,400.596838
1748542083.471,686346.273681,stop, 0.7803,0.133581,0.072205,425.615841,404.685995
1748542083.471,686346.280502,stop, 0.2461,0.434125,0.515391,514.913394,315.743875
1748542083.503,686346.281750,stop, 0.7721,0.135231,0.077074,425.581531,404.358595
1748542083.503,686346.285784,stop, 0.7900,0.139624,0.063392,427.325040,407.258781
1748542083.503,686346.289818,stop, 0.7974,0.141854,0.048572,428.380842,410.372055
1748542083.503,686346.296640,stop, 0.2943,0.564229,0.230255,563.561867,377.222556
1748542083.503,686346.297888,stop, 0.8101,0.140596,0.064335,427.624922,407.073189
1748542083.503,686346.301923,stop, 0.7836,0.143685,0.053985,428.866567,409.264465
1748542083.503,686346.307205,stop, 0.4352,0.400804,0.269481,508.882912,367.224506
1748542083.503,686346.315274,stop, 0.4714,0.419342,0.262199,515.146640,368.948911
1748542083.537,686346.323343,stop, 0.3757,0.438513,0.173739,522.999568,388.104392
1748542083.538,686346.331412,stop, 0.1578,0.059933,0.209604,397.416825,376.450959
1748542083.538,686346.339481,stop, 0.1957,0.317901,0.195060,482.778470,382.330969
1748542083.538,686346.371757,stop, 0.2143,0.190682,0.029810,444.369121,415.341261
1748542083.538,686346.304709,stop, 0.7303,0.325768,0.434397,480.253383,332.571782
1748542083.570,686346.312778,stop, 0.3408,0.552548,0.769177,547.311637,265.497254
1748542083.570,686346.320847,stop, 0.9196,0.420111,0.038003,519.370262,416.251372
1748542083.570,686346.328916,stop, 0.2752,0.668171,0.245488,596.672837,375.758975
1748542083.570,686346.336986,stop, 0.3123,0.588351,0.162649,572.143906,392.134600
1748542083.570,686346.353124,stop, 0.2833,0.392662,0.041310,510.251769,415.264785
1748542083.601,686346.385400,stop, 0.3561,0.473012,0.021513,537.262553,420.665229
1748542083.601,686346.412102,stop, 0.1992,0.375572,0.020853,505.117766,419.741794
1748542083.601,686346.420171,stop, 0.1786,0.372274,0.191644,500.321380,384.135304
1748542083.637,686346.428240,stop, 0.1564,0.083145,0.044843,408.223598,411.646071
1748542083.637,686346.436309,stop, 0.1584,0.249047,0.412680,454.884038,336.823277
1748542083.637,686346.444378,stop, 0.1463,0.029368,0.208720,386.904469,376.945728
1748542083.637,686346.452447,stop, 0.1930,0.006736,0.317726,377.056585,354.004645
1748542083.637,686346.401538,stop, 0.4012,0.507018,0.081668,547.195372,408.511306
1748542083.637,686346.417676,stop, 0.3080,0.495249,0.248858,539.656593,373.570462
1748542083.671,686346.425745,stop, 0.2918,0.646660,0.249104,589.571147,375.047996
1748542083.671,686346.433814,stop, 0.2790,0.181434,0.517835,430.384382,314.212971
1748542083.671,686346.441883,stop, 0.3473,0.460939,0.418755,524.644454,337.774647
1748542083.671,686346.449952,stop, 0.3290,0.464394,0.449524,525.102445,331.403868
1748542083.671,686346.458021,stop, 0.3464,0.598494,0.257540,573.518570,372.786384
1748542083.671,686346.466090,stop, 0.3305,0.529527,0.336608,549.053236,355.599012
1748542083.671,686346.474159,stop, 0.3250,0.482741,0.380165,532.678957,346.038637
1748542083.671,686346.482228,stop, 0.2770,0.525486,0.620681,541.444081,296.404402
1748542083.706,686346.490297,stop, 0.3520,0.778506,0.632411,624.464856,296.406730
1748542083.706,686346.498367,stop, 0.4527,0.777721,0.601993,624.873273,302.727955
1748542083.706,686346.468586,stop, 0.2237,0.411657,0.035501,516.818426,416.782079
1748542083.706,686346.476655,stop, 0.2783,0.408561,0.248377,511.132474,372.453919
1748542083.706,686346.484724,stop, 0.3815,0.400646,0.254285,508.397746,371.141823
1748542083.706,686346.492793,stop, 0.4860,0.405937,0.274284,509.700843,367.035578
1748542083.706,686346.503649,stop, 0.6671,0.657713,0.358883,590.707843,352.061711
1748542083.706,686346.507684,stop, 0.6671,0.663441,0.367463,592.404566,350.336101
1748542083.706,686346.511718,stop, 0.6640,0.666687,0.372274,593.367367,349.368999
1748542083.738,686346.515752,stop, 0.6640,0.662095,0.381051,591.952163,347.315575
1748542083.738,686346.519787,stop, 0.6596,0.662495,0.394216,591.798347,344.580809
1748542083.738,686346.525069,stop, 0.5782,0.413186,0.255723,512.680071,370.697473
1748542083.738,686346.533138,stop, 0.5282,0.392042,0.288685,505.000638,363.610643
1748542083.738,686346.541207,stop, 0.5499,0.384020,0.294437,502.233142,362.327019
1748542083.738,686346.549276,stop, 0.5412,0.375980,0.300141,499.461299,361.053317
1748542083.738,686346.522574,stop, 0.7192,0.935949,0.071111,688.881771,414.765032
1748542083.738,686346.530643,stop, 0.7369,0.933335,0.084281,687.735210,411.996465
1748542083.769,686346.538712,stop, 0.2938,0.440910,0.450203,517.759926,330.210963
1748542083.769,686346.552063,stop, 0.7941,0.723032,0.242765,615.120102,376.492943
1748542083.769,686346.556098,stop, 0.7452,0.724232,0.244113,615.485866,376.225690
1748542083.769,686346.562919,stop, 0.2831,0.441870,0.449528,518.090481,330.362110
1748542083.769,686346.570988,stop, 0.2552,0.442452,0.449244,518.288518,330.427635
1748542083.769,686346.557345,stop, 0.7101,0.529929,0.124806,554.109256,398.898030
1748542083.769,686346.565414,stop, 0.4343,0.359113,0.309883,493.872903,358.500533
1748542083.769,686346.573483,stop, 0.4688,0.377514,0.303286,500.072865,360.076654
1748542083.805,686346.581552,stop, 0.3957,0.342494,0.321833,488.170529,355.912611
1748542083.805,686346.589621,stop, 0.4164,0.360911,0.315453,494.364772,357.447469
1748542083.805,686346.597690,stop, 0.3498,0.379320,0.308891,500.560126,359.020164
1748542083.805,686346.605759,stop, 0.3675,0.371211,0.314568,497.771057,357.747311
1748542083.805,686346.579057,stop, 0.7675,0.931348,0.107019,686.452763,407.242322
1748542083.805,686346.587126,stop, 0.8753,0.893404,0.131885,673.438042,401.639423
1748542083.805,686346.595195,stop, 0.8581,0.856426,0.146420,660.964007,398.198449
1748542083.805,686346.608546,stop, 0.8206,0.650575,0.229142,591.484019,378.666510
1748542083.838,686346.612581,stop, 0.7932,0.650839,0.231883,591.686785,378.311862
1748542083.839,686346.616615,stop, 0.8256,0.624295,0.210041,583.431558,382.561274
1748542083.839,686346.620650,stop, 0.7773,0.626590,0.201283,584.375149,384.409984
1748542083.839,686346.624684,stop, 0.7615,0.629626,0.210014,585.184662,382.626434
